16:54:14 | ================================================================================
16:54:14 |  UniTS | DAU | H1 | walkforward | seed=777
16:54:14 | ================================================================================
16:54:14 | Data: 4513 rows | Features: 16
16:57:36 |  Iter-01 | MAE=0.979 | MAPE=1.19%
17:01:07 |  Iter-02 | MAE=0.282 | MAPE=0.34%
17:04:33 |  Iter-03 | MAE=1.722 | MAPE=2.11%
17:07:58 |  Iter-04 | MAE=1.934 | MAPE=2.42%
17:11:24 |  Iter-05 | MAE=0.674 | MAPE=0.85%
17:14:55 |  Iter-06 | MAE=0.966 | MAPE=1.21%
17:18:32 |  Iter-07 | MAE=1.356 | MAPE=1.72%
17:21:45 |  Iter-08 | MAE=0.477 | MAPE=0.60%
17:25:04 |  Iter-09 | MAE=0.143 | MAPE=0.18%
17:28:48 |  Iter-10 | MAE=0.372 | MAPE=0.46%
17:32:01 |  Iter-11 | MAE=0.211 | MAPE=0.26%
17:35:20 |  Iter-12 | MAE=0.922 | MAPE=1.15%
17:39:28 |  Iter-13 | MAE=1.442 | MAPE=1.82%
17:42:53 |  Iter-14 | MAE=0.227 | MAPE=0.28%
17:46:06 |  Iter-15 | MAE=0.206 | MAPE=0.26%
17:49:25 |  Iter-16 | MAE=0.388 | MAPE=0.48%
17:53:09 |  Iter-17 | MAE=0.724 | MAPE=0.91%
17:56:21 |  Iter-18 | MAE=1.234 | MAPE=1.58%
17:59:46 |  Iter-19 | MAE=0.829 | MAPE=1.04%
18:03:05 |  Iter-20 | MAE=2.576 | MAPE=3.33%
18:06:49 |  Iter-21 | MAE=0.060 | MAPE=0.08%
18:10:27 |  Iter-22 | MAE=2.069 | MAPE=2.60%
18:14:10 |  Iter-23 | MAE=0.454 | MAPE=0.57%
18:17:54 |  Iter-24 | MAE=0.910 | MAPE=1.12%
18:21:12 |  Iter-25 | MAE=0.527 | MAPE=0.64%
18:24:37 |  Iter-26 | MAE=1.546 | MAPE=1.89%
18:28:32 |  Iter-27 | MAE=0.153 | MAPE=0.19%
18:31:51 |  Iter-28 | MAE=0.037 | MAPE=0.05%
18:35:10 |  Iter-29 | MAE=0.072 | MAPE=0.09%
18:38:29 |  Iter-30 | MAE=1.028 | MAPE=1.23%
18:41:47 |  Iter-31 | MAE=0.927 | MAPE=1.09%
18:45:19 |  Iter-32 | MAE=1.108 | MAPE=1.32%
18:49:02 |  Iter-33 | MAE=1.773 | MAPE=2.07%
18:52:33 |  Iter-34 | MAE=1.639 | MAPE=1.95%
18:55:52 |  Iter-35 | MAE=2.770 | MAPE=3.20%
18:59:16 |  Iter-36 | MAE=2.138 | MAPE=2.42%
19:02:35 |  Iter-37 | MAE=0.264 | MAPE=0.30%
19:06:06 |  Iter-38 | MAE=1.790 | MAPE=2.06%
19:09:25 |  Iter-39 | MAE=0.198 | MAPE=0.23%
19:12:37 |  Iter-40 | MAE=1.255 | MAPE=1.43%
19:15:56 |  Iter-41 | MAE=0.024 | MAPE=0.03%
19:19:15 |  Iter-42 | MAE=0.962 | MAPE=1.08%
19:22:33 |  Iter-43 | MAE=1.549 | MAPE=1.77%
19:25:55 |  Iter-44 | MAE=0.398 | MAPE=0.45%
19:29:17 |  Iter-45 | MAE=1.932 | MAPE=2.17%
19:32:38 |  Iter-46 | MAE=0.137 | MAPE=0.15%
19:36:00 |  Iter-47 | MAE=1.504 | MAPE=1.73%
19:39:34 |  Iter-48 | MAE=0.883 | MAPE=1.02%
19:43:21 |  Iter-49 | MAE=0.543 | MAPE=0.63%
19:46:43 |  Iter-50 | MAE=0.101 | MAPE=0.12%
19:50:17 |  Iter-51 | MAE=4.261 | MAPE=4.67%
19:53:45 |  Iter-52 | MAE=0.545 | MAPE=0.59%
19:57:06 |  Iter-53 | MAE=1.204 | MAPE=1.32%
20:00:28 |  Iter-54 | MAE=1.550 | MAPE=1.68%
20:04:09 |  Iter-55 | MAE=0.076 | MAPE=0.08%
20:07:43 |  Iter-56 | MAE=0.864 | MAPE=0.94%
20:11:23 |  Iter-57 | MAE=0.086 | MAPE=0.09%
20:14:45 |  Iter-58 | MAE=22.518 | MAPE=19.61%
20:18:19 |  Iter-59 | MAE=10.861 | MAPE=8.65%
20:23:03 |  Iter-60 | MAE=8.444 | MAPE=5.89%
20:28:37 |  Iter-61 | MAE=20.537 | MAPE=13.45%
20:31:52 |  Iter-62 | MAE=4.230 | MAPE=2.73%
20:39:07 |  Iter-63 | MAE=40.554 | MAPE=21.93%
