06:55:51 | ================================================================================
06:55:51 |  GUMNet_Diffusion | DAU | H1 | walkforward | seed=123
06:55:51 | ================================================================================
06:55:52 | Data: 4513 rows | Features: 16
07:01:21 |  Iter-01 | MAE=1.306 | MAPE=1.58%
07:07:05 |  Iter-02 | MAE=0.935 | MAPE=1.13%
07:12:40 |  Iter-03 | MAE=1.203 | MAPE=1.48%
07:17:58 |  Iter-04 | MAE=1.131 | MAPE=1.41%
07:24:09 |  Iter-05 | MAE=0.171 | MAPE=0.22%
07:30:10 |  Iter-06 | MAE=0.620 | MAPE=0.77%
07:36:20 |  Iter-07 | MAE=1.207 | MAPE=1.53%
07:41:55 |  Iter-08 | MAE=0.271 | MAPE=0.34%
07:47:57 |  Iter-09 | MAE=0.053 | MAPE=0.07%
07:53:32 |  Iter-10 | MAE=0.447 | MAPE=0.55%
07:59:06 |  Iter-11 | MAE=0.374 | MAPE=0.46%
08:04:33 |  Iter-12 | MAE=0.491 | MAPE=0.61%
08:10:08 |  Iter-13 | MAE=0.051 | MAPE=0.06%
08:15:35 |  Iter-14 | MAE=0.132 | MAPE=0.17%
08:21:54 |  Iter-15 | MAE=0.325 | MAPE=0.40%
08:27:29 |  Iter-16 | MAE=0.660 | MAPE=0.82%
08:33:30 |  Iter-17 | MAE=0.336 | MAPE=0.42%
08:39:22 |  Iter-18 | MAE=1.143 | MAPE=1.46%
08:45:06 |  Iter-19 | MAE=0.245 | MAPE=0.31%
08:50:58 |  Iter-20 | MAE=1.756 | MAPE=2.27%
08:56:42 |  Iter-21 | MAE=0.478 | MAPE=0.62%
09:01:51 |  Iter-22 | MAE=0.899 | MAPE=1.13%
09:07:25 |  Iter-23 | MAE=1.670 | MAPE=2.09%
09:12:34 |  Iter-24 | MAE=0.687 | MAPE=0.84%
09:17:52 |  Iter-25 | MAE=0.549 | MAPE=0.67%
09:23:35 |  Iter-26 | MAE=1.231 | MAPE=1.51%
09:29:37 |  Iter-27 | MAE=1.968 | MAPE=2.41%
09:35:04 |  Iter-28 | MAE=0.064 | MAPE=0.08%
09:40:47 |  Iter-29 | MAE=0.604 | MAPE=0.73%
09:46:22 |  Iter-30 | MAE=0.954 | MAPE=1.14%
09:52:32 |  Iter-31 | MAE=1.966 | MAPE=2.30%
09:58:24 |  Iter-32 | MAE=0.416 | MAPE=0.49%
10:03:59 |  Iter-33 | MAE=0.258 | MAPE=0.30%
10:09:42 |  Iter-34 | MAE=0.790 | MAPE=0.94%
10:14:59 |  Iter-35 | MAE=0.701 | MAPE=0.81%
10:20:26 |  Iter-36 | MAE=1.150 | MAPE=1.30%
10:26:01 |  Iter-37 | MAE=1.687 | MAPE=1.90%
10:31:54 |  Iter-38 | MAE=2.411 | MAPE=2.77%
10:37:29 |  Iter-39 | MAE=2.816 | MAPE=3.27%
10:43:04 |  Iter-40 | MAE=0.822 | MAPE=0.94%
10:48:22 |  Iter-41 | MAE=0.271 | MAPE=0.31%
10:54:05 |  Iter-42 | MAE=2.215 | MAPE=2.49%
10:59:31 |  Iter-43 | MAE=1.456 | MAPE=1.67%
11:04:54 |  Iter-44 | MAE=0.833 | MAPE=0.94%
11:10:25 |  Iter-45 | MAE=1.204 | MAPE=1.35%
11:16:31 |  Iter-46 | MAE=0.459 | MAPE=0.52%
