11:40:39 | ================================================================================
11:40:39 |  TimesFM | DAU | H1 | walkforward | seed=777
11:40:39 | ================================================================================
11:40:39 | Data: 4513 rows | Features: 16
11:43:09 |  Iter-01 | MAE=1.109 | MAPE=1.35%
11:45:16 |  Iter-02 | MAE=0.078 | MAPE=0.09%
11:47:54 |  Iter-03 | MAE=1.078 | MAPE=1.32%
11:50:46 |  Iter-04 | MAE=0.992 | MAPE=1.24%
11:53:13 |  Iter-05 | MAE=0.401 | MAPE=0.51%
11:55:39 |  Iter-06 | MAE=0.569 | MAPE=0.71%
11:57:52 |  Iter-07 | MAE=1.108 | MAPE=1.41%
12:01:13 |  Iter-08 | MAE=0.728 | MAPE=0.92%
12:04:02 |  Iter-09 | MAE=0.664 | MAPE=0.83%
12:06:02 |  Iter-10 | MAE=0.534 | MAPE=0.66%
12:08:34 |  Iter-11 | MAE=0.632 | MAPE=0.78%
12:10:43 |  Iter-12 | MAE=0.580 | MAPE=0.72%
12:12:44 |  Iter-13 | MAE=0.097 | MAPE=0.12%
12:15:45 |  Iter-14 | MAE=0.536 | MAPE=0.67%
12:18:34 |  Iter-15 | MAE=0.818 | MAPE=1.02%
12:21:03 |  Iter-16 | MAE=0.362 | MAPE=0.45%
12:23:58 |  Iter-17 | MAE=0.313 | MAPE=0.39%
12:26:56 |  Iter-18 | MAE=1.480 | MAPE=1.90%
12:29:00 |  Iter-19 | MAE=0.674 | MAPE=0.85%
12:31:54 |  Iter-20 | MAE=0.890 | MAPE=1.15%
12:34:24 |  Iter-21 | MAE=0.475 | MAPE=0.62%
12:36:40 |  Iter-22 | MAE=0.797 | MAPE=1.00%
12:39:22 |  Iter-23 | MAE=0.978 | MAPE=1.22%
12:41:51 |  Iter-24 | MAE=0.216 | MAPE=0.27%
12:43:54 |  Iter-25 | MAE=0.158 | MAPE=0.19%
12:46:33 |  Iter-26 | MAE=1.540 | MAPE=1.88%
12:49:12 |  Iter-27 | MAE=1.417 | MAPE=1.74%
12:51:25 |  Iter-28 | MAE=0.429 | MAPE=0.52%
12:53:57 |  Iter-29 | MAE=0.360 | MAPE=0.44%
12:56:52 |  Iter-30 | MAE=0.607 | MAPE=0.72%
12:59:18 |  Iter-31 | MAE=1.950 | MAPE=2.28%
13:01:50 |  Iter-32 | MAE=0.704 | MAPE=0.84%
13:03:47 |  Iter-33 | MAE=0.636 | MAPE=0.74%
13:06:32 |  Iter-34 | MAE=0.518 | MAPE=0.62%
13:08:32 |  Iter-35 | MAE=0.512 | MAPE=0.59%
13:10:29 |  Iter-36 | MAE=1.646 | MAPE=1.86%
13:12:41 |  Iter-37 | MAE=1.599 | MAPE=1.80%
13:15:20 |  Iter-38 | MAE=2.079 | MAPE=2.39%
13:17:27 |  Iter-39 | MAE=1.980 | MAPE=2.29%
13:20:13 |  Iter-40 | MAE=1.377 | MAPE=1.57%
13:22:39 |  Iter-41 | MAE=0.610 | MAPE=0.69%
13:25:01 |  Iter-42 | MAE=1.982 | MAPE=2.23%
13:27:27 |  Iter-43 | MAE=1.845 | MAPE=2.11%
13:29:55 |  Iter-44 | MAE=0.278 | MAPE=0.32%
13:32:20 |  Iter-45 | MAE=0.794 | MAPE=0.89%
13:34:45 |  Iter-46 | MAE=0.302 | MAPE=0.34%
