19:14:54 | ================================================================================
19:14:54 |  TimesFM | XANG | H1 | walkforward | seed=123
19:14:54 | ================================================================================
19:14:54 | Data: 4513 rows | Features: 15
19:18:14 |  Iter-01 | MAE=0.103 | MAPE=0.13%
19:21:08 |  Iter-02 | MAE=0.240 | MAPE=0.31%
19:24:47 |  Iter-03 | MAE=0.401 | MAPE=0.51%
19:28:01 |  Iter-04 | MAE=2.696 | MAPE=3.59%
19:31:20 |  Iter-05 | MAE=0.449 | MAPE=0.60%
19:34:22 |  Iter-06 | MAE=0.648 | MAPE=0.87%
19:37:38 |  Iter-07 | MAE=1.167 | MAPE=1.59%
19:40:35 |  Iter-08 | MAE=0.428 | MAPE=0.58%
19:43:22 |  Iter-09 | MAE=1.038 | MAPE=1.40%
19:46:08 |  Iter-10 | MAE=0.821 | MAPE=1.11%
19:48:34 |  Iter-11 | MAE=0.248 | MAPE=0.34%
19:52:14 |  Iter-12 | MAE=0.747 | MAPE=1.02%
19:55:03 |  Iter-13 | MAE=0.223 | MAPE=0.31%
19:58:03 |  Iter-14 | MAE=0.489 | MAPE=0.67%
20:00:42 |  Iter-15 | MAE=0.351 | MAPE=0.48%
20:03:20 |  Iter-16 | MAE=0.390 | MAPE=0.53%
20:06:26 |  Iter-17 | MAE=0.654 | MAPE=0.90%
20:09:17 |  Iter-18 | MAE=1.438 | MAPE=2.03%
20:12:38 |  Iter-19 | MAE=0.383 | MAPE=0.53%
20:14:55 |  Iter-20 | MAE=0.613 | MAPE=0.87%
20:17:36 |  Iter-21 | MAE=0.981 | MAPE=1.39%
20:20:54 |  Iter-22 | MAE=0.896 | MAPE=1.24%
20:23:40 |  Iter-23 | MAE=0.834 | MAPE=1.15%
20:26:19 |  Iter-24 | MAE=0.537 | MAPE=0.74%
20:28:48 |  Iter-25 | MAE=2.097 | MAPE=2.89%
20:32:07 |  Iter-26 | MAE=1.863 | MAPE=2.59%
20:35:19 |  Iter-27 | MAE=0.482 | MAPE=0.68%
20:38:32 |  Iter-28 | MAE=0.390 | MAPE=0.55%
20:41:54 |  Iter-29 | MAE=0.447 | MAPE=0.62%
20:44:11 |  Iter-30 | MAE=0.101 | MAPE=0.14%
20:47:02 |  Iter-31 | MAE=0.288 | MAPE=0.39%
20:49:25 |  Iter-32 | MAE=0.809 | MAPE=1.12%
20:52:09 |  Iter-33 | MAE=0.434 | MAPE=0.59%
20:55:36 |  Iter-34 | MAE=0.995 | MAPE=1.40%
20:58:20 |  Iter-35 | MAE=1.103 | MAPE=1.50%
21:00:48 |  Iter-36 | MAE=0.676 | MAPE=0.90%
21:03:40 |  Iter-37 | MAE=1.196 | MAPE=1.61%
21:06:00 |  Iter-38 | MAE=2.492 | MAPE=3.47%
21:09:23 |  Iter-39 | MAE=3.238 | MAPE=4.50%
21:12:06 |  Iter-40 | MAE=1.556 | MAPE=2.11%
21:14:36 |  Iter-41 | MAE=0.253 | MAPE=0.34%
21:17:18 |  Iter-42 | MAE=1.162 | MAPE=1.56%
21:21:00 |  Iter-43 | MAE=0.540 | MAPE=0.71%
21:23:51 |  Iter-44 | MAE=0.540 | MAPE=0.70%
21:26:39 |  Iter-45 | MAE=0.301 | MAPE=0.40%
21:30:13 |  Iter-46 | MAE=0.937 | MAPE=1.24%
21:33:58 |  Iter-47 | MAE=3.131 | MAPE=4.31%
21:37:03 |  Iter-48 | MAE=0.238 | MAPE=0.33%
21:40:26 |  Iter-49 | MAE=0.632 | MAPE=0.87%
21:42:28 |  Iter-50 | MAE=0.431 | MAPE=0.59%
21:45:43 |  Iter-51 | MAE=3.176 | MAPE=4.12%
21:48:26 |  Iter-52 | MAE=1.415 | MAPE=1.79%
21:50:59 |  Iter-53 | MAE=0.310 | MAPE=0.40%
21:53:46 |  Iter-54 | MAE=1.853 | MAPE=2.31%
21:56:13 |  Iter-55 | MAE=0.731 | MAPE=0.91%
21:58:27 |  Iter-56 | MAE=1.091 | MAPE=1.36%
22:01:19 |  Iter-57 | MAE=0.428 | MAPE=0.53%
