06:55:51 | ================================================================================
06:55:51 |  GUMNet_Wavelet | DAU | H1 | walkforward | seed=123
06:55:51 | ================================================================================
06:55:52 | Data: 4513 rows | Features: 16
07:00:54 |  Iter-01 | MAE=1.488 | MAPE=1.81%
07:05:44 |  Iter-02 | MAE=0.802 | MAPE=0.97%
07:11:18 |  Iter-03 | MAE=1.269 | MAPE=1.56%
07:16:35 |  Iter-04 | MAE=0.803 | MAPE=1.00%
07:22:09 |  Iter-05 | MAE=0.044 | MAPE=0.06%
07:27:35 |  Iter-06 | MAE=0.370 | MAPE=0.46%
07:32:17 |  Iter-07 | MAE=1.336 | MAPE=1.70%
07:36:58 |  Iter-08 | MAE=0.337 | MAPE=0.43%
07:42:06 |  Iter-09 | MAE=0.237 | MAPE=0.30%
07:47:22 |  Iter-10 | MAE=0.804 | MAPE=0.99%
07:51:55 |  Iter-11 | MAE=0.207 | MAPE=0.26%
07:57:10 |  Iter-12 | MAE=0.650 | MAPE=0.81%
08:02:09 |  Iter-13 | MAE=0.344 | MAPE=0.43%
08:06:50 |  Iter-14 | MAE=0.077 | MAPE=0.10%
08:11:49 |  Iter-15 | MAE=1.005 | MAPE=1.25%
08:16:40 |  Iter-16 | MAE=0.120 | MAPE=0.15%
08:21:12 |  Iter-17 | MAE=0.770 | MAPE=0.97%
08:26:37 |  Iter-18 | MAE=1.444 | MAPE=1.85%
08:31:19 |  Iter-19 | MAE=0.271 | MAPE=0.34%
08:36:44 |  Iter-20 | MAE=1.309 | MAPE=1.69%
08:41:43 |  Iter-21 | MAE=0.298 | MAPE=0.39%
08:47:08 |  Iter-22 | MAE=1.069 | MAPE=1.34%
08:52:43 |  Iter-23 | MAE=0.646 | MAPE=0.81%
08:57:42 |  Iter-24 | MAE=1.229 | MAPE=1.51%
09:03:25 |  Iter-25 | MAE=0.412 | MAPE=0.50%
09:08:15 |  Iter-26 | MAE=1.328 | MAPE=1.62%
09:13:33 |  Iter-27 | MAE=1.695 | MAPE=2.08%
09:18:14 |  Iter-28 | MAE=0.164 | MAPE=0.20%
09:23:31 |  Iter-29 | MAE=0.455 | MAPE=0.55%
09:28:38 |  Iter-30 | MAE=0.720 | MAPE=0.86%
09:33:28 |  Iter-31 | MAE=1.903 | MAPE=2.23%
09:38:09 |  Iter-32 | MAE=0.308 | MAPE=0.37%
09:43:25 |  Iter-33 | MAE=1.115 | MAPE=1.30%
09:48:07 |  Iter-34 | MAE=0.747 | MAPE=0.89%
09:52:49 |  Iter-35 | MAE=1.118 | MAPE=1.29%
09:57:39 |  Iter-36 | MAE=1.626 | MAPE=1.84%
10:02:20 |  Iter-37 | MAE=0.819 | MAPE=0.92%
10:07:10 |  Iter-38 | MAE=1.737 | MAPE=2.00%
10:12:27 |  Iter-39 | MAE=1.533 | MAPE=1.78%
10:17:25 |  Iter-40 | MAE=0.299 | MAPE=0.34%
10:22:16 |  Iter-41 | MAE=0.707 | MAPE=0.80%
10:26:48 |  Iter-42 | MAE=1.751 | MAPE=1.97%
10:31:30 |  Iter-43 | MAE=2.134 | MAPE=2.44%
10:36:25 |  Iter-44 | MAE=0.166 | MAPE=0.19%
10:41:28 |  Iter-45 | MAE=1.237 | MAPE=1.39%
10:46:49 |  Iter-46 | MAE=0.192 | MAPE=0.21%
10:52:46 |  Iter-47 | MAE=0.507 | MAPE=0.58%
10:58:07 |  Iter-48 | MAE=0.684 | MAPE=0.79%
11:02:53 |  Iter-49 | MAE=0.318 | MAPE=0.37%
11:08:41 |  Iter-50 | MAE=0.506 | MAPE=0.59%
11:14:29 |  Iter-51 | MAE=2.643 | MAPE=2.90%
11:20:26 |  Iter-52 | MAE=0.965 | MAPE=1.04%
11:25:38 |  Iter-53 | MAE=0.736 | MAPE=0.80%
11:30:23 |  Iter-54 | MAE=1.179 | MAPE=1.28%
11:35:44 |  Iter-55 | MAE=0.090 | MAPE=0.10%
11:41:23 |  Iter-56 | MAE=0.654 | MAPE=0.71%
11:47:02 |  Iter-57 | MAE=0.154 | MAPE=0.17%
11:51:40 |  Iter-58 | MAE=22.012 | MAPE=19.17%
11:56:34 |  Iter-59 | MAE=10.520 | MAPE=8.38%
12:02:22 |  Iter-60 | MAE=8.852 | MAPE=6.17%
12:07:34 |  Iter-61 | MAE=11.952 | MAPE=7.83%
12:12:47 |  Iter-62 | MAE=3.139 | MAPE=2.02%
12:17:42 |  Iter-63 | MAE=26.748 | MAPE=14.46%
12:22:37 |  Iter-64 | MAE=19.948 | MAPE=12.40%
12:27:31 |  Iter-65 | MAE=4.186 | MAPE=2.55%
12:32:25 |  Iter-66 | MAE=25.925 | MAPE=13.36%
12:38:09 |  Iter-67 | MAE=14.767 | MAPE=7.69%
12:43:20 |  Iter-68 | MAE=2.631 | MAPE=1.38%
12:48:30 |  Iter-69 | MAE=12.652 | MAPE=6.40%
12:53:41 |  Iter-70 | MAE=7.264 | MAPE=3.66%
12:58:42 |  Iter-71 | MAE=20.214 | MAPE=9.02%
13:03:43 |  Iter-72 | MAE=2.243 | MAPE=1.01%
13:08:54 |  Iter-73 | MAE=12.117 | MAPE=5.00%
13:14:22 |  Iter-74 | MAE=9.358 | MAPE=4.26%
13:19:32 |  Iter-75 | MAE=22.008 | MAPE=10.73%
13:24:34 |  Iter-76 | MAE=7.805 | MAPE=3.61%
13:29:35 |  Iter-77 | MAE=15.938 | MAPE=6.72%
13:34:45 |  Iter-78 | MAE=11.478 | MAPE=4.56%
13:39:46 |  Iter-79 | MAE=15.021 | MAPE=6.30%
13:44:39 |  Iter-80 | MAE=4.733 | MAPE=1.93%
13:50:12 |  Iter-81 | MAE=52.412 | MAPE=17.93%
13:55:14 |  Iter-82 | MAE=25.837 | MAPE=9.66%
14:00:26 |  Iter-83 | MAE=17.905 | MAPE=7.40%
14:05:36 |  Iter-84 | MAE=57.423 | MAPE=30.08%
14:10:47 |  Iter-85 | MAE=7.721 | MAPE=3.68%
14:15:58 |  Iter-86 | MAE=0.818 | MAPE=0.41%
14:21:09 |  Iter-87 | MAE=6.044 | MAPE=3.16%
14:26:33 |  Iter-88 | MAE=13.970 | MAPE=7.73%
14:31:43 |  Iter-89 | MAE=11.104 | MAPE=6.70%
14:37:28 |  Iter-90 | MAE=3.451 | MAPE=2.14%
14:42:55 |  Iter-91 | MAE=5.820 | MAPE=3.56%
14:47:57 |  Iter-92 | MAE=8.229 | MAPE=5.56%
14:53:21 |  Iter-93 | MAE=3.870 | MAPE=2.63%
14:58:48 |  Iter-94 | MAE=11.015 | MAPE=6.88%
15:04:05 |  Iter-95 | MAE=1.499 | MAPE=0.91%
15:09:50 |  Iter-96 | MAE=1.606 | MAPE=0.97%
15:14:57 |  Iter-97 | MAE=1.803 | MAPE=1.08%
15:20:03 |  Iter-98 | MAE=7.758 | MAPE=4.84%
15:25:27 |  Iter-99 | MAE=3.176 | MAPE=1.94%
15:30:55 |  Iter-100 | MAE=3.795 | MAPE=2.21%
15:30:55 | 
 OVERALL: MAE=5.843, MAPE=3.34%, R2=0.9624 (30904.5s)
15:30:55 | Saved model checkpoint: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/GUMNet_Wavelet/DAU_H1_seed123/model_checkpoint.pth
15:30:55 | Saved processor/scaler: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/GUMNet_Wavelet/DAU_H1_seed123/processor.pkl
