12:46:55 | ================================================================================
12:46:55 |  CARD | XANG | H1 | walkforward | seed=123
12:46:55 | ================================================================================
12:46:55 | Data: 4513 rows | Features: 15
12:48:36 |  Iter-01 | MAE=0.116 | MAPE=0.15%
12:50:37 |  Iter-02 | MAE=0.178 | MAPE=0.23%
12:52:44 |  Iter-03 | MAE=0.655 | MAPE=0.84%
12:54:39 |  Iter-04 | MAE=3.203 | MAPE=4.26%
12:56:24 |  Iter-05 | MAE=0.390 | MAPE=0.52%
12:58:05 |  Iter-06 | MAE=0.859 | MAPE=1.16%
13:00:01 |  Iter-07 | MAE=1.470 | MAPE=2.00%
13:02:18 |  Iter-08 | MAE=0.445 | MAPE=0.60%
13:04:25 |  Iter-09 | MAE=0.712 | MAPE=0.96%
13:06:16 |  Iter-10 | MAE=0.861 | MAPE=1.17%
13:07:54 |  Iter-11 | MAE=0.077 | MAPE=0.10%
13:09:33 |  Iter-12 | MAE=0.613 | MAPE=0.84%
13:11:19 |  Iter-13 | MAE=0.710 | MAPE=0.98%
13:13:05 |  Iter-14 | MAE=0.099 | MAPE=0.14%
13:14:57 |  Iter-15 | MAE=0.251 | MAPE=0.35%
13:16:39 |  Iter-16 | MAE=0.105 | MAPE=0.14%
13:18:16 |  Iter-17 | MAE=0.628 | MAPE=0.87%
13:20:22 |  Iter-18 | MAE=0.880 | MAPE=1.24%
13:22:45 |  Iter-19 | MAE=0.424 | MAPE=0.59%
13:24:45 |  Iter-20 | MAE=1.495 | MAPE=2.13%
13:26:25 |  Iter-21 | MAE=0.620 | MAPE=0.88%
13:28:06 |  Iter-22 | MAE=1.327 | MAPE=1.83%
13:30:24 |  Iter-23 | MAE=1.285 | MAPE=1.78%
13:32:31 |  Iter-24 | MAE=0.028 | MAPE=0.04%
13:34:14 |  Iter-25 | MAE=1.407 | MAPE=1.94%
13:35:59 |  Iter-26 | MAE=1.369 | MAPE=1.90%
13:37:57 |  Iter-27 | MAE=0.103 | MAPE=0.15%
13:39:45 |  Iter-28 | MAE=0.237 | MAPE=0.33%
13:41:21 |  Iter-29 | MAE=0.156 | MAPE=0.22%
13:43:18 |  Iter-30 | MAE=0.676 | MAPE=0.93%
13:45:24 |  Iter-31 | MAE=0.623 | MAPE=0.85%
13:47:34 |  Iter-32 | MAE=0.670 | MAPE=0.94%
13:49:16 |  Iter-33 | MAE=0.625 | MAPE=0.85%
13:51:04 |  Iter-34 | MAE=1.051 | MAPE=1.47%
13:53:13 |  Iter-35 | MAE=1.117 | MAPE=1.52%
13:55:34 |  Iter-36 | MAE=0.524 | MAPE=0.70%
13:58:02 |  Iter-37 | MAE=1.394 | MAPE=1.87%
13:59:40 |  Iter-38 | MAE=3.103 | MAPE=4.32%
14:01:17 |  Iter-39 | MAE=2.744 | MAPE=3.81%
14:03:44 |  Iter-40 | MAE=1.338 | MAPE=1.81%
14:05:50 |  Iter-41 | MAE=0.483 | MAPE=0.65%
14:08:01 |  Iter-42 | MAE=0.427 | MAPE=0.57%
14:09:49 |  Iter-43 | MAE=0.589 | MAPE=0.78%
14:11:37 |  Iter-44 | MAE=1.144 | MAPE=1.48%
