15:01:53 | ================================================================================
15:01:53 |  CARD | DAU | H1 | walkforward | seed=777
15:01:53 | ================================================================================
15:01:53 | Data: 4513 rows | Features: 16
15:05:15 |  Iter-01 | MAE=1.257 | MAPE=1.52%
15:08:47 |  Iter-02 | MAE=0.515 | MAPE=0.62%
15:12:12 |  Iter-03 | MAE=1.000 | MAPE=1.23%
15:15:44 |  Iter-04 | MAE=1.209 | MAPE=1.51%
15:19:09 |  Iter-05 | MAE=0.236 | MAPE=0.30%
15:22:28 |  Iter-06 | MAE=0.248 | MAPE=0.31%
15:26:00 |  Iter-07 | MAE=1.075 | MAPE=1.36%
15:29:31 |  Iter-08 | MAE=0.279 | MAPE=0.35%
15:33:03 |  Iter-09 | MAE=0.359 | MAPE=0.45%
15:36:22 |  Iter-10 | MAE=0.506 | MAPE=0.62%
15:39:53 |  Iter-11 | MAE=1.119 | MAPE=1.38%
15:43:25 |  Iter-12 | MAE=0.690 | MAPE=0.86%
15:46:44 |  Iter-13 | MAE=0.387 | MAPE=0.49%
15:50:21 |  Iter-14 | MAE=0.671 | MAPE=0.84%
15:53:47 |  Iter-15 | MAE=1.047 | MAPE=1.30%
15:57:18 |  Iter-16 | MAE=0.112 | MAPE=0.14%
16:00:43 |  Iter-17 | MAE=0.428 | MAPE=0.54%
16:04:09 |  Iter-18 | MAE=0.644 | MAPE=0.83%
16:07:40 |  Iter-19 | MAE=0.496 | MAPE=0.62%
16:10:59 |  Iter-20 | MAE=2.266 | MAPE=2.93%
16:14:25 |  Iter-21 | MAE=0.097 | MAPE=0.13%
16:18:15 |  Iter-22 | MAE=1.094 | MAPE=1.38%
16:21:40 |  Iter-23 | MAE=1.162 | MAPE=1.45%
16:25:05 |  Iter-24 | MAE=0.055 | MAPE=0.07%
16:28:37 |  Iter-25 | MAE=0.521 | MAPE=0.63%
16:31:56 |  Iter-26 | MAE=2.647 | MAPE=3.24%
16:35:15 |  Iter-27 | MAE=1.697 | MAPE=2.08%
16:38:34 |  Iter-28 | MAE=1.152 | MAPE=1.40%
16:42:06 |  Iter-29 | MAE=0.732 | MAPE=0.89%
16:45:25 |  Iter-30 | MAE=1.074 | MAPE=1.28%
16:48:44 |  Iter-31 | MAE=1.866 | MAPE=2.19%
16:52:16 |  Iter-32 | MAE=0.190 | MAPE=0.23%
16:55:53 |  Iter-33 | MAE=0.598 | MAPE=0.70%
16:59:24 |  Iter-34 | MAE=1.236 | MAPE=1.47%
17:02:56 |  Iter-35 | MAE=0.351 | MAPE=0.40%
17:06:21 |  Iter-36 | MAE=1.233 | MAPE=1.39%
17:09:47 |  Iter-37 | MAE=1.854 | MAPE=2.09%
17:13:06 |  Iter-38 | MAE=2.544 | MAPE=2.92%
17:16:25 |  Iter-39 | MAE=1.672 | MAPE=1.94%
17:20:08 |  Iter-40 | MAE=1.643 | MAPE=1.87%
17:23:27 |  Iter-41 | MAE=0.219 | MAPE=0.25%
17:26:46 |  Iter-42 | MAE=1.723 | MAPE=1.94%
17:30:11 |  Iter-43 | MAE=1.348 | MAPE=1.54%
17:33:46 |  Iter-44 | MAE=0.527 | MAPE=0.60%
17:37:08 |  Iter-45 | MAE=1.075 | MAPE=1.21%
17:40:29 |  Iter-46 | MAE=0.966 | MAPE=1.08%
17:43:51 |  Iter-47 | MAE=0.788 | MAPE=0.91%
17:47:19 |  Iter-48 | MAE=0.127 | MAPE=0.15%
17:50:48 |  Iter-49 | MAE=0.193 | MAPE=0.22%
17:54:09 |  Iter-50 | MAE=0.914 | MAPE=1.06%
17:57:50 |  Iter-51 | MAE=3.354 | MAPE=3.67%
18:01:12 |  Iter-52 | MAE=0.430 | MAPE=0.46%
18:04:40 |  Iter-53 | MAE=1.335 | MAPE=1.46%
18:08:15 |  Iter-54 | MAE=1.409 | MAPE=1.53%
18:11:36 |  Iter-55 | MAE=0.063 | MAPE=0.07%
18:15:04 |  Iter-56 | MAE=0.546 | MAPE=0.59%
18:18:32 |  Iter-57 | MAE=0.550 | MAPE=0.59%
18:22:06 |  Iter-58 | MAE=22.598 | MAPE=19.68%
18:25:34 |  Iter-59 | MAE=11.075 | MAPE=8.82%
18:29:08 |  Iter-60 | MAE=10.594 | MAPE=7.39%
18:33:07 |  Iter-61 | MAE=17.408 | MAPE=11.40%
18:36:23 |  Iter-62 | MAE=1.026 | MAPE=0.66%
18:40:28 |  Iter-63 | MAE=19.235 | MAPE=10.40%
18:44:53 |  Iter-64 | MAE=27.304 | MAPE=16.97%
18:48:46 |  Iter-65 | MAE=8.691 | MAPE=5.30%
18:52:08 |  Iter-66 | MAE=29.299 | MAPE=15.10%
18:56:07 |  Iter-67 | MAE=9.488 | MAPE=4.94%
18:59:22 |  Iter-68 | MAE=11.008 | MAPE=5.78%
19:02:37 |  Iter-69 | MAE=11.675 | MAPE=5.91%
19:05:59 |  Iter-70 | MAE=11.407 | MAPE=5.75%
19:09:21 |  Iter-71 | MAE=17.529 | MAPE=7.83%
19:12:36 |  Iter-72 | MAE=3.862 | MAPE=1.74%
19:15:51 |  Iter-73 | MAE=16.496 | MAPE=6.80%
19:19:13 |  Iter-74 | MAE=2.968 | MAPE=1.35%
