10:49:48 | ================================================================================
10:49:48 |  Informer | DAU | H1 | walkforward | seed=777
10:49:48 | ================================================================================
10:49:48 | Data: 4513 rows | Features: 16
10:56:10 |  Iter-01 | MAE=1.368 | MAPE=1.66%
11:03:00 |  Iter-02 | MAE=0.753 | MAPE=0.91%
11:08:33 |  Iter-03 | MAE=0.993 | MAPE=1.22%
11:14:25 |  Iter-04 | MAE=1.458 | MAPE=1.82%
11:23:43 |  Iter-05 | MAE=0.635 | MAPE=0.80%
11:31:24 |  Iter-06 | MAE=0.036 | MAPE=0.04%
11:38:39 |  Iter-07 | MAE=1.459 | MAPE=1.85%
11:45:42 |  Iter-08 | MAE=0.647 | MAPE=0.82%
11:51:33 |  Iter-09 | MAE=0.575 | MAPE=0.72%
11:58:36 |  Iter-10 | MAE=0.498 | MAPE=0.61%
12:04:41 |  Iter-11 | MAE=0.617 | MAPE=0.76%
12:10:07 |  Iter-12 | MAE=0.724 | MAPE=0.90%
12:16:44 |  Iter-13 | MAE=0.380 | MAPE=0.48%
12:22:55 |  Iter-14 | MAE=0.241 | MAPE=0.30%
12:29:50 |  Iter-15 | MAE=0.894 | MAPE=1.11%
12:35:07 |  Iter-16 | MAE=0.413 | MAPE=0.52%
12:40:51 |  Iter-17 | MAE=0.816 | MAPE=1.03%
12:47:12 |  Iter-18 | MAE=1.190 | MAPE=1.53%
12:53:26 |  Iter-19 | MAE=0.146 | MAPE=0.18%
12:58:44 |  Iter-20 | MAE=1.755 | MAPE=2.27%
13:04:32 |  Iter-21 | MAE=0.243 | MAPE=0.31%
13:10:25 |  Iter-22 | MAE=1.641 | MAPE=2.06%
13:17:10 |  Iter-23 | MAE=0.083 | MAPE=0.10%
13:23:41 |  Iter-24 | MAE=1.299 | MAPE=1.60%
13:31:21 |  Iter-25 | MAE=0.383 | MAPE=0.46%
13:38:30 |  Iter-26 | MAE=0.605 | MAPE=0.74%
13:44:36 |  Iter-27 | MAE=1.632 | MAPE=2.00%
13:51:44 |  Iter-28 | MAE=0.201 | MAPE=0.25%
13:57:37 |  Iter-29 | MAE=0.413 | MAPE=0.50%
14:04:59 |  Iter-30 | MAE=0.720 | MAPE=0.86%
14:11:42 |  Iter-31 | MAE=1.584 | MAPE=1.86%
14:17:48 |  Iter-32 | MAE=0.226 | MAPE=0.27%
14:23:54 |  Iter-33 | MAE=0.477 | MAPE=0.56%
14:29:33 |  Iter-34 | MAE=1.692 | MAPE=2.01%
14:35:12 |  Iter-35 | MAE=0.621 | MAPE=0.72%
14:44:51 |  Iter-36 | MAE=1.251 | MAPE=1.41%
14:51:33 |  Iter-37 | MAE=0.365 | MAPE=0.41%
14:57:57 |  Iter-38 | MAE=2.001 | MAPE=2.30%
15:03:35 |  Iter-39 | MAE=1.136 | MAPE=1.32%
15:08:46 |  Iter-40 | MAE=0.651 | MAPE=0.74%
