20:29:37 | ================================================================================
20:29:37 |  GUMNet_Fusion | DAU | H1 | walkforward | seed=777
20:29:37 | ================================================================================
20:29:37 | Data: 4513 rows | Features: 16
20:36:50 |  Iter-01 | MAE=1.197 | MAPE=1.45%
20:43:09 |  Iter-02 | MAE=0.635 | MAPE=0.77%
20:48:41 |  Iter-03 | MAE=1.074 | MAPE=1.32%
20:55:13 |  Iter-04 | MAE=1.252 | MAPE=1.57%
21:02:05 |  Iter-05 | MAE=0.070 | MAPE=0.09%
21:10:05 |  Iter-06 | MAE=0.423 | MAPE=0.53%
21:17:53 |  Iter-07 | MAE=1.115 | MAPE=1.41%
21:26:49 |  Iter-08 | MAE=0.304 | MAPE=0.38%
21:33:45 |  Iter-09 | MAE=0.271 | MAPE=0.34%
21:42:34 |  Iter-10 | MAE=0.723 | MAPE=0.89%
21:51:44 |  Iter-11 | MAE=0.020 | MAPE=0.02%
21:58:21 |  Iter-12 | MAE=0.439 | MAPE=0.55%
22:05:26 |  Iter-13 | MAE=0.297 | MAPE=0.37%
22:12:40 |  Iter-14 | MAE=0.421 | MAPE=0.53%
22:19:03 |  Iter-15 | MAE=0.501 | MAPE=0.62%
22:25:11 |  Iter-16 | MAE=0.370 | MAPE=0.46%
22:31:41 |  Iter-17 | MAE=0.628 | MAPE=0.79%
22:38:41 |  Iter-18 | MAE=1.388 | MAPE=1.78%
22:45:02 |  Iter-19 | MAE=0.490 | MAPE=0.62%
22:51:15 |  Iter-20 | MAE=1.581 | MAPE=2.05%
22:59:56 |  Iter-21 | MAE=0.042 | MAPE=0.05%
23:07:37 |  Iter-22 | MAE=1.298 | MAPE=1.63%
23:15:56 |  Iter-23 | MAE=0.867 | MAPE=1.08%
23:22:47 |  Iter-24 | MAE=0.689 | MAPE=0.85%
23:29:08 |  Iter-25 | MAE=0.335 | MAPE=0.41%
23:35:30 |  Iter-26 | MAE=1.406 | MAPE=1.72%
23:43:45 |  Iter-27 | MAE=1.473 | MAPE=1.80%
23:49:55 |  Iter-28 | MAE=0.367 | MAPE=0.45%
23:56:59 |  Iter-29 | MAE=0.285 | MAPE=0.34%
00:03:00 |  Iter-30 | MAE=0.713 | MAPE=0.85%
00:09:56 |  Iter-31 | MAE=1.565 | MAPE=1.83%
00:15:38 |  Iter-32 | MAE=0.232 | MAPE=0.28%
00:22:32 |  Iter-33 | MAE=0.112 | MAPE=0.13%
00:29:03 |  Iter-34 | MAE=1.135 | MAPE=1.35%
00:35:20 |  Iter-35 | MAE=1.222 | MAPE=1.41%
00:43:11 |  Iter-36 | MAE=1.530 | MAPE=1.73%
00:49:51 |  Iter-37 | MAE=1.571 | MAPE=1.77%
00:57:30 |  Iter-38 | MAE=1.601 | MAPE=1.84%
01:04:23 |  Iter-39 | MAE=2.563 | MAPE=2.97%
01:10:44 |  Iter-40 | MAE=0.612 | MAPE=0.70%
01:18:31 |  Iter-41 | MAE=0.967 | MAPE=1.10%
01:25:28 |  Iter-42 | MAE=1.564 | MAPE=1.76%
01:32:08 |  Iter-43 | MAE=1.609 | MAPE=1.84%
01:38:08 |  Iter-44 | MAE=0.196 | MAPE=0.22%
01:45:10 |  Iter-45 | MAE=1.133 | MAPE=1.27%
01:52:38 |  Iter-46 | MAE=0.526 | MAPE=0.59%
02:00:28 |  Iter-47 | MAE=0.091 | MAPE=0.10%
02:08:45 |  Iter-48 | MAE=0.067 | MAPE=0.08%
02:15:44 |  Iter-49 | MAE=0.416 | MAPE=0.48%
02:22:11 |  Iter-50 | MAE=0.425 | MAPE=0.49%
02:30:18 |  Iter-51 | MAE=3.094 | MAPE=3.39%
02:35:18 |  Iter-52 | MAE=1.392 | MAPE=1.50%
02:42:08 |  Iter-53 | MAE=0.288 | MAPE=0.31%
02:47:41 |  Iter-54 | MAE=0.737 | MAPE=0.80%
02:53:54 |  Iter-55 | MAE=0.349 | MAPE=0.38%
02:59:50 |  Iter-56 | MAE=0.388 | MAPE=0.42%
03:05:01 |  Iter-57 | MAE=0.395 | MAPE=0.43%
