15:56:26 | ================================================================================
15:56:26 |  GUMNet_Fusion | XANG | H1 | walkforward | seed=9999
15:56:26 | ================================================================================
15:56:26 | Data: 4513 rows | Features: 15
16:04:37 |  Iter-01 | MAE=0.234 | MAPE=0.30%
16:12:28 |  Iter-02 | MAE=0.348 | MAPE=0.45%
16:18:43 |  Iter-03 | MAE=0.580 | MAPE=0.74%
16:25:51 |  Iter-04 | MAE=2.462 | MAPE=3.28%
16:32:20 |  Iter-05 | MAE=0.428 | MAPE=0.57%
16:38:43 |  Iter-06 | MAE=0.386 | MAPE=0.52%
16:46:15 |  Iter-07 | MAE=1.382 | MAPE=1.88%
16:54:03 |  Iter-08 | MAE=0.435 | MAPE=0.59%
17:00:10 |  Iter-09 | MAE=0.833 | MAPE=1.13%
17:05:42 |  Iter-10 | MAE=0.427 | MAPE=0.58%
17:13:59 |  Iter-11 | MAE=0.076 | MAPE=0.10%
17:21:15 |  Iter-12 | MAE=0.548 | MAPE=0.75%
17:26:01 |  Iter-13 | MAE=0.042 | MAPE=0.06%
17:32:33 |  Iter-14 | MAE=0.346 | MAPE=0.48%
17:39:32 |  Iter-15 | MAE=0.090 | MAPE=0.12%
17:46:13 |  Iter-16 | MAE=0.331 | MAPE=0.45%
17:52:01 |  Iter-17 | MAE=0.533 | MAPE=0.73%
17:58:41 |  Iter-18 | MAE=1.298 | MAPE=1.84%
18:05:57 |  Iter-19 | MAE=0.161 | MAPE=0.22%
18:13:19 |  Iter-20 | MAE=1.011 | MAPE=1.44%
18:19:15 |  Iter-21 | MAE=0.903 | MAPE=1.28%
18:26:33 |  Iter-22 | MAE=1.057 | MAPE=1.46%
18:33:28 |  Iter-23 | MAE=1.143 | MAPE=1.58%
18:38:48 |  Iter-24 | MAE=0.642 | MAPE=0.88%
18:44:35 |  Iter-25 | MAE=1.290 | MAPE=1.78%
18:51:23 |  Iter-26 | MAE=1.667 | MAPE=2.31%
18:58:04 |  Iter-27 | MAE=0.174 | MAPE=0.24%
19:05:45 |  Iter-28 | MAE=0.160 | MAPE=0.22%
19:13:26 |  Iter-29 | MAE=0.486 | MAPE=0.68%
19:22:06 |  Iter-30 | MAE=0.510 | MAPE=0.70%
19:29:11 |  Iter-31 | MAE=0.693 | MAPE=0.95%
19:37:28 |  Iter-32 | MAE=0.667 | MAPE=0.94%
19:45:08 |  Iter-33 | MAE=0.402 | MAPE=0.55%
19:51:48 |  Iter-34 | MAE=1.493 | MAPE=2.09%
19:58:10 |  Iter-35 | MAE=1.009 | MAPE=1.37%
20:05:25 |  Iter-36 | MAE=0.407 | MAPE=0.55%
20:11:49 |  Iter-37 | MAE=0.882 | MAPE=1.18%
20:20:32 |  Iter-38 | MAE=2.692 | MAPE=3.75%
20:27:48 |  Iter-39 | MAE=2.144 | MAPE=2.98%
20:38:10 |  Iter-40 | MAE=0.605 | MAPE=0.82%
20:45:52 |  Iter-41 | MAE=0.927 | MAPE=1.25%
20:52:41 |  Iter-42 | MAE=1.106 | MAPE=1.49%
20:59:40 |  Iter-43 | MAE=0.574 | MAPE=0.76%
21:09:04 |  Iter-44 | MAE=1.426 | MAPE=1.84%
21:15:33 |  Iter-45 | MAE=0.374 | MAPE=0.49%
21:22:35 |  Iter-46 | MAE=1.399 | MAPE=1.84%
21:30:57 |  Iter-47 | MAE=2.570 | MAPE=3.53%
21:39:32 |  Iter-48 | MAE=0.163 | MAPE=0.22%
21:47:29 |  Iter-49 | MAE=0.112 | MAPE=0.15%
21:55:11 |  Iter-50 | MAE=0.240 | MAPE=0.33%
22:04:10 |  Iter-51 | MAE=2.702 | MAPE=3.51%
22:12:19 |  Iter-52 | MAE=0.972 | MAPE=1.23%
22:19:50 |  Iter-53 | MAE=0.517 | MAPE=0.66%
22:26:38 |  Iter-54 | MAE=1.816 | MAPE=2.27%
22:33:28 |  Iter-55 | MAE=0.957 | MAPE=1.19%
22:40:35 |  Iter-56 | MAE=1.143 | MAPE=1.42%
22:46:27 |  Iter-57 | MAE=0.347 | MAPE=0.43%
22:53:35 |  Iter-58 | MAE=9.738 | MAPE=10.64%
22:59:28 |  Iter-59 | MAE=3.883 | MAPE=4.00%
23:06:40 |  Iter-60 | MAE=3.754 | MAPE=3.66%
23:14:11 |  Iter-61 | MAE=10.771 | MAPE=9.93%
23:20:57 |  Iter-62 | MAE=1.939 | MAPE=1.69%
23:29:31 |  Iter-63 | MAE=24.268 | MAPE=16.94%
23:36:35 |  Iter-64 | MAE=39.524 | MAPE=32.10%
23:44:53 |  Iter-65 | MAE=6.211 | MAPE=5.15%
23:51:45 |  Iter-66 | MAE=2.995 | MAPE=2.22%
23:56:42 |  Iter-67 | MAE=6.212 | MAPE=4.34%
00:03:29 |  Iter-68 | MAE=2.423 | MAPE=1.66%
00:11:22 |  Iter-69 | MAE=3.260 | MAPE=2.27%
00:17:15 |  Iter-70 | MAE=1.992 | MAPE=1.35%
00:24:31 |  Iter-71 | MAE=16.259 | MAPE=10.27%
00:30:01 |  Iter-72 | MAE=8.968 | MAPE=5.72%
00:37:29 |  Iter-73 | MAE=1.756 | MAPE=1.07%
00:43:39 |  Iter-74 | MAE=6.641 | MAPE=4.63%
00:48:19 |  Iter-75 | MAE=14.614 | MAPE=10.96%
00:56:19 |  Iter-76 | MAE=5.018 | MAPE=3.87%
01:04:05 |  Iter-77 | MAE=0.529 | MAPE=0.40%
01:11:40 |  Iter-78 | MAE=3.125 | MAPE=2.16%
01:20:03 |  Iter-79 | MAE=1.091 | MAPE=0.77%
01:27:09 |  Iter-80 | MAE=1.080 | MAPE=0.77%
01:35:17 |  Iter-81 | MAE=13.901 | MAPE=9.39%
01:42:57 |  Iter-82 | MAE=6.256 | MAPE=4.29%
01:49:16 |  Iter-83 | MAE=8.896 | MAPE=6.26%
01:56:02 |  Iter-84 | MAE=22.117 | MAPE=18.02%
02:03:09 |  Iter-85 | MAE=10.876 | MAPE=8.19%
02:10:53 |  Iter-86 | MAE=3.958 | MAPE=3.03%
02:17:15 |  Iter-87 | MAE=1.113 | MAPE=0.85%
02:23:27 |  Iter-88 | MAE=6.284 | MAPE=4.96%
02:30:09 |  Iter-89 | MAE=0.426 | MAPE=0.35%
02:35:14 |  Iter-90 | MAE=3.057 | MAPE=2.50%
02:41:05 |  Iter-91 | MAE=2.283 | MAPE=1.79%
02:48:34 |  Iter-92 | MAE=5.308 | MAPE=4.37%
02:55:50 |  Iter-93 | MAE=0.671 | MAPE=0.56%
03:01:09 |  Iter-94 | MAE=2.988 | MAPE=2.37%
03:05:52 |  Iter-95 | MAE=1.402 | MAPE=1.09%
03:12:02 |  Iter-96 | MAE=1.218 | MAPE=0.97%
03:18:35 |  Iter-97 | MAE=3.172 | MAPE=2.44%
03:25:09 |  Iter-98 | MAE=1.189 | MAPE=0.92%
03:33:51 |  Iter-99 | MAE=0.353 | MAPE=0.27%
03:38:41 |  Iter-100 | MAE=1.765 | MAPE=1.30%
03:38:41 | 
 OVERALL: MAE=3.216, MAPE=2.76%, R2=0.9537 (42135.3s)
03:38:41 | Saved model checkpoint: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/GUMNet_Fusion/XANG_H1_seed9999/model_checkpoint.pth
03:38:41 | Saved processor/scaler: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/GUMNet_Fusion/XANG_H1_seed9999/processor.pkl
