17:15:21 | ================================================================================
17:15:21 |  GUMNet_Decomp | XANG | H10 | walkforward | seed=2025
17:15:21 | ================================================================================
17:15:21 | Data: 4513 rows | Features: 14
17:15:21 | ================================================================================
17:15:21 |  GUMNet_Decomp | XANG | H10 | walkforward | seed=777
17:15:21 | ================================================================================
17:15:21 | Data: 4513 rows | Features: 14
17:15:21 | ================================================================================
17:15:21 |  GUMNet_Decomp | XANG | H10 | walkforward | seed=9999
17:15:21 | ================================================================================
17:15:21 | Data: 4513 rows | Features: 14
17:32:53 |  Iter-01 | MAE=2.282 | MAPE=2.86%
17:33:29 |  Iter-01 | MAE=3.332 | MAPE=4.19%
17:33:29 |  Iter-01 | MAE=2.981 | MAPE=3.75%
17:50:12 |  Iter-02 | MAE=2.893 | MAPE=3.70%
17:51:21 |  Iter-02 | MAE=3.129 | MAPE=4.01%
17:51:25 |  Iter-02 | MAE=2.657 | MAPE=3.40%
18:07:30 |  Iter-03 | MAE=0.806 | MAPE=1.02%
18:09:24 |  Iter-03 | MAE=0.719 | MAPE=0.91%
18:09:35 |  Iter-03 | MAE=1.079 | MAPE=1.36%
18:25:02 |  Iter-04 | MAE=1.163 | MAPE=1.45%
18:27:47 |  Iter-04 | MAE=1.522 | MAPE=1.90%
18:28:02 |  Iter-04 | MAE=1.681 | MAPE=2.10%
18:42:33 |  Iter-05 | MAE=0.890 | MAPE=1.11%
18:46:19 |  Iter-05 | MAE=0.996 | MAPE=1.24%
18:46:39 |  Iter-05 | MAE=0.996 | MAPE=1.24%
19:00:24 |  Iter-06 | MAE=0.744 | MAPE=0.91%
19:04:32 |  Iter-06 | MAE=1.162 | MAPE=1.43%
19:04:48 |  Iter-06 | MAE=1.323 | MAPE=1.63%
19:18:23 |  Iter-07 | MAE=0.804 | MAPE=0.99%
19:22:02 |  Iter-07 | MAE=0.779 | MAPE=0.96%
19:22:21 |  Iter-07 | MAE=0.804 | MAPE=0.99%
19:36:41 |  Iter-08 | MAE=1.408 | MAPE=1.76%
19:39:30 |  Iter-08 | MAE=1.381 | MAPE=1.73%
19:39:51 |  Iter-08 | MAE=1.392 | MAPE=1.74%
19:55:10 |  Iter-09 | MAE=2.481 | MAPE=3.14%
19:56:58 |  Iter-09 | MAE=2.522 | MAPE=3.19%
19:57:24 |  Iter-09 | MAE=2.413 | MAPE=3.06%
20:13:39 |  Iter-10 | MAE=2.067 | MAPE=2.66%
20:15:44 |  Iter-10 | MAE=2.470 | MAPE=3.19%
20:16:30 |  Iter-10 | MAE=2.023 | MAPE=2.60%
20:32:00 |  Iter-11 | MAE=0.636 | MAPE=0.82%
20:34:55 |  Iter-11 | MAE=0.656 | MAPE=0.85%
20:35:45 |  Iter-11 | MAE=0.725 | MAPE=0.94%
20:50:15 |  Iter-12 | MAE=1.324 | MAPE=1.73%
20:54:16 |  Iter-12 | MAE=1.292 | MAPE=1.68%
20:55:16 |  Iter-12 | MAE=1.729 | MAPE=2.25%
21:08:21 |  Iter-13 | MAE=2.293 | MAPE=2.85%
21:15:10 |  Iter-13 | MAE=2.084 | MAPE=2.60%
21:15:34 |  Iter-13 | MAE=1.968 | MAPE=2.47%
21:26:36 |  Iter-14 | MAE=3.148 | MAPE=3.90%
21:35:42 |  Iter-14 | MAE=2.951 | MAPE=3.66%
21:36:11 |  Iter-14 | MAE=2.542 | MAPE=3.15%
21:45:27 |  Iter-15 | MAE=0.808 | MAPE=1.01%
21:56:15 |  Iter-15 | MAE=1.179 | MAPE=1.47%
21:56:47 |  Iter-15 | MAE=1.328 | MAPE=1.65%
22:03:43 |  Iter-16 | MAE=2.406 | MAPE=2.96%
22:16:48 |  Iter-16 | MAE=2.439 | MAPE=3.00%
22:17:23 |  Iter-16 | MAE=2.614 | MAPE=3.21%
