12:17:00 | ================================================================================
12:17:00 |  TimeXer | XANG | H1 | walkforward | seed=777
12:17:00 | ================================================================================
12:17:00 | Data: 4513 rows | Features: 15
12:19:09 |  Iter-01 | MAE=0.317 | MAPE=0.40%
12:23:38 |  Iter-02 | MAE=0.556 | MAPE=0.71%
12:26:38 |  Iter-03 | MAE=0.365 | MAPE=0.47%
12:29:08 |  Iter-04 | MAE=2.709 | MAPE=3.60%
12:34:22 |  Iter-05 | MAE=0.395 | MAPE=0.53%
12:36:41 |  Iter-06 | MAE=0.574 | MAPE=0.77%
12:38:59 |  Iter-07 | MAE=0.916 | MAPE=1.25%
12:41:40 |  Iter-08 | MAE=0.447 | MAPE=0.60%
12:44:42 |  Iter-09 | MAE=0.146 | MAPE=0.20%
12:47:11 |  Iter-10 | MAE=0.102 | MAPE=0.14%
12:51:13 |  Iter-11 | MAE=0.108 | MAPE=0.15%
12:53:34 |  Iter-12 | MAE=0.359 | MAPE=0.49%
12:55:39 |  Iter-13 | MAE=0.929 | MAPE=1.28%
12:58:01 |  Iter-14 | MAE=0.087 | MAPE=0.12%
13:01:22 |  Iter-15 | MAE=0.098 | MAPE=0.13%
13:05:21 |  Iter-16 | MAE=0.081 | MAPE=0.11%
13:08:38 |  Iter-17 | MAE=0.636 | MAPE=0.88%
13:11:09 |  Iter-18 | MAE=1.078 | MAPE=1.52%
13:15:01 |  Iter-19 | MAE=0.506 | MAPE=0.70%
13:19:09 |  Iter-20 | MAE=1.215 | MAPE=1.73%
13:22:45 |  Iter-21 | MAE=0.145 | MAPE=0.21%
13:26:25 |  Iter-22 | MAE=0.635 | MAPE=0.88%
13:29:05 |  Iter-23 | MAE=0.745 | MAPE=1.03%
13:33:24 |  Iter-24 | MAE=0.674 | MAPE=0.92%
13:37:15 |  Iter-25 | MAE=1.140 | MAPE=1.57%
13:41:01 |  Iter-26 | MAE=1.675 | MAPE=2.32%
13:44:00 |  Iter-27 | MAE=0.035 | MAPE=0.05%
13:46:25 |  Iter-28 | MAE=0.049 | MAPE=0.07%
13:50:33 |  Iter-29 | MAE=1.329 | MAPE=1.85%
13:53:28 |  Iter-30 | MAE=0.666 | MAPE=0.92%
13:57:14 |  Iter-31 | MAE=0.627 | MAPE=0.86%
14:00:55 |  Iter-32 | MAE=0.682 | MAPE=0.96%
14:06:39 |  Iter-33 | MAE=0.513 | MAPE=0.70%
14:10:17 |  Iter-34 | MAE=0.985 | MAPE=1.38%
14:13:57 |  Iter-35 | MAE=1.520 | MAPE=2.07%
14:17:47 |  Iter-36 | MAE=1.182 | MAPE=1.58%
14:20:52 |  Iter-37 | MAE=0.791 | MAPE=1.06%
14:27:03 |  Iter-38 | MAE=2.404 | MAPE=3.35%
14:30:03 |  Iter-39 | MAE=2.727 | MAPE=3.79%
14:34:10 |  Iter-40 | MAE=2.016 | MAPE=2.73%
14:37:29 |  Iter-41 | MAE=0.176 | MAPE=0.24%
14:39:09 |  Iter-42 | MAE=0.144 | MAPE=0.19%
14:43:39 |  Iter-43 | MAE=0.784 | MAPE=1.04%
14:47:17 |  Iter-44 | MAE=1.133 | MAPE=1.46%
14:49:07 |  Iter-45 | MAE=0.948 | MAPE=1.24%
14:51:30 |  Iter-46 | MAE=0.635 | MAPE=0.84%
14:55:46 |  Iter-47 | MAE=2.786 | MAPE=3.83%
14:59:47 |  Iter-48 | MAE=0.127 | MAPE=0.17%
15:02:21 |  Iter-49 | MAE=0.022 | MAPE=0.03%
15:06:57 |  Iter-50 | MAE=0.176 | MAPE=0.24%
15:09:46 |  Iter-51 | MAE=3.574 | MAPE=4.64%
15:12:39 |  Iter-52 | MAE=1.222 | MAPE=1.55%
15:15:20 |  Iter-53 | MAE=0.005 | MAPE=0.01%
15:18:23 |  Iter-54 | MAE=1.867 | MAPE=2.33%
15:24:23 |  Iter-55 | MAE=0.490 | MAPE=0.61%
15:27:04 |  Iter-56 | MAE=0.012 | MAPE=0.02%
15:31:00 |  Iter-57 | MAE=0.264 | MAPE=0.33%
15:37:07 |  Iter-58 | MAE=9.940 | MAPE=10.86%
15:39:21 |  Iter-59 | MAE=5.461 | MAPE=5.62%
15:42:39 |  Iter-60 | MAE=3.522 | MAPE=3.43%
15:45:14 |  Iter-61 | MAE=4.365 | MAPE=4.02%
15:47:23 |  Iter-62 | MAE=7.254 | MAPE=6.14%
15:49:58 |  Iter-63 | MAE=4.985 | MAPE=3.49%
15:53:20 |  Iter-64 | MAE=11.987 | MAPE=9.74%
15:55:36 |  Iter-65 | MAE=4.166 | MAPE=3.30%
15:58:36 |  Iter-66 | MAE=21.598 | MAPE=15.78%
16:01:04 |  Iter-67 | MAE=1.327 | MAPE=0.95%
16:03:01 |  Iter-68 | MAE=7.125 | MAPE=4.85%
16:05:29 |  Iter-69 | MAE=0.664 | MAPE=0.46%
16:09:52 |  Iter-70 | MAE=15.900 | MAPE=10.88%
16:11:34 |  Iter-71 | MAE=14.539 | MAPE=9.18%
16:13:20 |  Iter-72 | MAE=2.776 | MAPE=1.76%
16:16:49 |  Iter-73 | MAE=5.059 | MAPE=3.08%
16:19:25 |  Iter-74 | MAE=21.712 | MAPE=15.02%
16:21:22 |  Iter-75 | MAE=12.100 | MAPE=9.07%
16:23:16 |  Iter-76 | MAE=4.472 | MAPE=3.45%
16:25:24 |  Iter-77 | MAE=2.163 | MAPE=1.63%
16:27:37 |  Iter-78 | MAE=8.030 | MAPE=5.58%
16:29:51 |  Iter-79 | MAE=4.869 | MAPE=3.43%
16:31:49 |  Iter-80 | MAE=4.331 | MAPE=3.10%
16:34:06 |  Iter-81 | MAE=11.137 | MAPE=7.52%
16:36:38 |  Iter-82 | MAE=11.531 | MAPE=7.90%
16:39:15 |  Iter-83 | MAE=9.722 | MAPE=6.82%
16:41:54 |  Iter-84 | MAE=27.543 | MAPE=22.44%
16:43:40 |  Iter-85 | MAE=12.523 | MAPE=9.43%
16:45:49 |  Iter-86 | MAE=4.886 | MAPE=3.75%
16:48:05 |  Iter-87 | MAE=2.226 | MAPE=1.66%
16:50:15 |  Iter-88 | MAE=5.932 | MAPE=4.67%
16:52:49 |  Iter-89 | MAE=1.850 | MAPE=1.53%
16:54:43 |  Iter-90 | MAE=2.718 | MAPE=2.22%
16:57:21 |  Iter-91 | MAE=2.207 | MAPE=1.75%
16:59:28 |  Iter-92 | MAE=4.124 | MAPE=3.39%
17:01:29 |  Iter-93 | MAE=0.100 | MAPE=0.08%
17:03:45 |  Iter-94 | MAE=6.253 | MAPE=4.95%
17:05:40 |  Iter-95 | MAE=1.695 | MAPE=1.32%
17:08:34 |  Iter-96 | MAE=5.936 | MAPE=4.66%
17:10:31 |  Iter-97 | MAE=2.280 | MAPE=1.76%
17:12:32 |  Iter-98 | MAE=0.164 | MAPE=0.12%
17:14:31 |  Iter-99 | MAE=2.504 | MAPE=1.90%
17:16:35 |  Iter-100 | MAE=3.662 | MAPE=2.70%
17:16:35 | 
 OVERALL: MAE=3.439, MAPE=2.88%, R2=0.9594 (17975.1s)
17:16:35 | Saved model checkpoint: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/TimeXer/XANG_H1_seed777/model_checkpoint.pth
17:16:35 | Saved processor/scaler: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/TimeXer/XANG_H1_seed777/processor.pkl
