13:16:27 | ================================================================================
13:16:27 |  TimesNet | XANG | H1 | walkforward | seed=777
13:16:27 | ================================================================================
13:16:27 | Data: 4513 rows | Features: 15
13:19:03 |  Iter-01 | MAE=0.116 | MAPE=0.15%
13:22:02 |  Iter-02 | MAE=0.173 | MAPE=0.22%
13:25:13 |  Iter-03 | MAE=0.310 | MAPE=0.40%
13:27:39 |  Iter-04 | MAE=2.844 | MAPE=3.78%
13:30:44 |  Iter-05 | MAE=0.352 | MAPE=0.47%
13:33:33 |  Iter-06 | MAE=0.863 | MAPE=1.16%
13:36:02 |  Iter-07 | MAE=1.711 | MAPE=2.33%
13:38:31 |  Iter-08 | MAE=0.429 | MAPE=0.58%
13:40:57 |  Iter-09 | MAE=0.974 | MAPE=1.32%
13:43:43 |  Iter-10 | MAE=0.962 | MAPE=1.30%
13:47:09 |  Iter-11 | MAE=0.140 | MAPE=0.19%
13:49:53 |  Iter-12 | MAE=0.756 | MAPE=1.03%
13:52:25 |  Iter-13 | MAE=0.745 | MAPE=1.03%
13:55:50 |  Iter-14 | MAE=0.197 | MAPE=0.27%
13:58:42 |  Iter-15 | MAE=0.173 | MAPE=0.24%
14:01:40 |  Iter-16 | MAE=0.863 | MAPE=1.19%
14:05:05 |  Iter-17 | MAE=0.723 | MAPE=1.00%
14:08:10 |  Iter-18 | MAE=0.813 | MAPE=1.15%
14:10:29 |  Iter-19 | MAE=0.054 | MAPE=0.08%
14:13:11 |  Iter-20 | MAE=1.120 | MAPE=1.60%
14:16:02 |  Iter-21 | MAE=1.038 | MAPE=1.47%
14:18:46 |  Iter-22 | MAE=0.802 | MAPE=1.11%
14:21:02 |  Iter-23 | MAE=1.407 | MAPE=1.94%
14:23:57 |  Iter-24 | MAE=0.725 | MAPE=1.00%
14:26:51 |  Iter-25 | MAE=1.034 | MAPE=1.43%
14:29:19 |  Iter-26 | MAE=2.453 | MAPE=3.41%
14:32:04 |  Iter-27 | MAE=0.438 | MAPE=0.62%
14:35:14 |  Iter-28 | MAE=0.291 | MAPE=0.41%
14:37:46 |  Iter-29 | MAE=0.300 | MAPE=0.42%
14:40:21 |  Iter-30 | MAE=0.789 | MAPE=1.09%
14:42:55 |  Iter-31 | MAE=0.746 | MAPE=1.02%
14:45:54 |  Iter-32 | MAE=0.659 | MAPE=0.91%
14:48:46 |  Iter-33 | MAE=0.668 | MAPE=0.91%
14:51:06 |  Iter-34 | MAE=1.744 | MAPE=2.45%
14:54:10 |  Iter-35 | MAE=0.248 | MAPE=0.34%
14:57:32 |  Iter-36 | MAE=0.164 | MAPE=0.22%
15:00:00 |  Iter-37 | MAE=1.291 | MAPE=1.73%
15:02:30 |  Iter-38 | MAE=3.287 | MAPE=4.58%
15:05:38 |  Iter-39 | MAE=2.456 | MAPE=3.41%
15:08:18 |  Iter-40 | MAE=1.499 | MAPE=2.03%
15:10:34 |  Iter-41 | MAE=0.299 | MAPE=0.40%
15:13:55 |  Iter-42 | MAE=0.478 | MAPE=0.64%
15:17:02 |  Iter-43 | MAE=1.116 | MAPE=1.47%
15:20:02 |  Iter-44 | MAE=0.811 | MAPE=1.05%
15:23:12 |  Iter-45 | MAE=0.475 | MAPE=0.62%
15:25:35 |  Iter-46 | MAE=1.359 | MAPE=1.79%
15:28:47 |  Iter-47 | MAE=2.128 | MAPE=2.93%
15:31:01 |  Iter-48 | MAE=0.538 | MAPE=0.74%
15:33:57 |  Iter-49 | MAE=0.404 | MAPE=0.56%
15:37:16 |  Iter-50 | MAE=0.662 | MAPE=0.91%
15:40:10 |  Iter-51 | MAE=3.131 | MAPE=4.06%
15:42:34 |  Iter-52 | MAE=1.255 | MAPE=1.59%
15:45:44 |  Iter-53 | MAE=0.101 | MAPE=0.13%
15:49:15 |  Iter-54 | MAE=2.454 | MAPE=3.06%
15:51:52 |  Iter-55 | MAE=0.241 | MAPE=0.30%
15:56:06 |  Iter-56 | MAE=1.049 | MAPE=1.30%
15:59:14 |  Iter-57 | MAE=0.033 | MAPE=0.04%
16:01:32 |  Iter-58 | MAE=10.747 | MAPE=11.74%
16:05:21 |  Iter-59 | MAE=7.298 | MAPE=7.51%
16:08:28 |  Iter-60 | MAE=2.842 | MAPE=2.77%
16:11:13 |  Iter-61 | MAE=17.009 | MAPE=15.67%
16:13:33 |  Iter-62 | MAE=9.069 | MAPE=7.69%
16:16:21 |  Iter-63 | MAE=21.470 | MAPE=14.99%
16:19:12 |  Iter-64 | MAE=17.681 | MAPE=14.36%
16:21:44 |  Iter-65 | MAE=2.740 | MAPE=2.13%
16:24:03 |  Iter-66 | MAE=14.327 | MAPE=10.49%
16:26:49 |  Iter-67 | MAE=5.391 | MAPE=3.77%
16:29:33 |  Iter-68 | MAE=2.074 | MAPE=1.42%
16:32:11 |  Iter-69 | MAE=5.133 | MAPE=3.54%
16:34:23 |  Iter-70 | MAE=2.926 | MAPE=2.01%
16:37:11 |  Iter-71 | MAE=5.696 | MAPE=3.60%
16:39:59 |  Iter-72 | MAE=0.952 | MAPE=0.62%
16:42:16 |  Iter-73 | MAE=3.290 | MAPE=2.01%
16:44:32 |  Iter-74 | MAE=12.946 | MAPE=8.94%
16:47:21 |  Iter-75 | MAE=15.363 | MAPE=11.52%
16:50:10 |  Iter-76 | MAE=7.575 | MAPE=5.84%
16:52:43 |  Iter-77 | MAE=0.726 | MAPE=0.55%
16:54:52 |  Iter-78 | MAE=8.624 | MAPE=6.00%
16:57:34 |  Iter-79 | MAE=0.213 | MAPE=0.15%
17:00:20 |  Iter-80 | MAE=4.465 | MAPE=3.20%
17:03:16 |  Iter-81 | MAE=7.779 | MAPE=5.26%
17:05:49 |  Iter-82 | MAE=3.353 | MAPE=2.31%
17:08:09 |  Iter-83 | MAE=6.341 | MAPE=4.44%
17:10:58 |  Iter-84 | MAE=24.006 | MAPE=19.56%
17:13:45 |  Iter-85 | MAE=11.827 | MAPE=8.91%
17:16:38 |  Iter-86 | MAE=1.472 | MAPE=1.13%
17:19:04 |  Iter-87 | MAE=1.046 | MAPE=0.81%
17:21:27 |  Iter-88 | MAE=5.817 | MAPE=4.59%
17:24:17 |  Iter-89 | MAE=4.294 | MAPE=3.53%
17:27:03 |  Iter-90 | MAE=2.477 | MAPE=2.03%
17:29:46 |  Iter-91 | MAE=3.841 | MAPE=3.03%
17:32:11 |  Iter-92 | MAE=1.115 | MAPE=0.92%
17:34:37 |  Iter-93 | MAE=2.049 | MAPE=1.69%
17:37:21 |  Iter-94 | MAE=4.373 | MAPE=3.46%
17:40:05 |  Iter-95 | MAE=0.851 | MAPE=0.67%
17:42:53 |  Iter-96 | MAE=1.503 | MAPE=1.17%
17:45:18 |  Iter-97 | MAE=2.093 | MAPE=1.62%
17:47:57 |  Iter-98 | MAE=0.857 | MAPE=0.66%
