15:54:45 | ================================================================================
15:54:45 |  TimesNet | DAU | H1 | walkforward | seed=777
15:54:45 | ================================================================================
15:54:45 | Data: 4513 rows | Features: 16
15:57:08 |  Iter-01 | MAE=1.343 | MAPE=1.63%
15:59:33 |  Iter-02 | MAE=0.256 | MAPE=0.31%
16:01:54 |  Iter-03 | MAE=1.035 | MAPE=1.27%
16:04:19 |  Iter-04 | MAE=1.274 | MAPE=1.59%
16:06:48 |  Iter-05 | MAE=0.094 | MAPE=0.12%
16:09:34 |  Iter-06 | MAE=0.634 | MAPE=0.79%
16:11:51 |  Iter-07 | MAE=1.423 | MAPE=1.81%
16:14:28 |  Iter-08 | MAE=0.479 | MAPE=0.60%
16:17:06 |  Iter-09 | MAE=0.493 | MAPE=0.62%
16:19:26 |  Iter-10 | MAE=0.124 | MAPE=0.15%
16:21:42 |  Iter-11 | MAE=0.163 | MAPE=0.20%
16:24:10 |  Iter-12 | MAE=0.966 | MAPE=1.20%
16:26:39 |  Iter-13 | MAE=0.738 | MAPE=0.93%
16:29:04 |  Iter-14 | MAE=0.099 | MAPE=0.12%
16:31:42 |  Iter-15 | MAE=0.934 | MAPE=1.16%
16:34:02 |  Iter-16 | MAE=0.685 | MAPE=0.85%
16:36:34 |  Iter-17 | MAE=0.737 | MAPE=0.93%
16:38:58 |  Iter-18 | MAE=0.824 | MAPE=1.06%
16:41:10 |  Iter-19 | MAE=0.168 | MAPE=0.21%
16:43:47 |  Iter-20 | MAE=1.872 | MAPE=2.42%
16:46:03 |  Iter-21 | MAE=0.692 | MAPE=0.90%
16:48:15 |  Iter-22 | MAE=1.289 | MAPE=1.62%
16:50:39 |  Iter-23 | MAE=1.107 | MAPE=1.38%
16:53:04 |  Iter-24 | MAE=0.165 | MAPE=0.20%
16:55:38 |  Iter-25 | MAE=0.097 | MAPE=0.12%
16:57:49 |  Iter-26 | MAE=1.144 | MAPE=1.40%
17:00:14 |  Iter-27 | MAE=2.042 | MAPE=2.50%
17:02:34 |  Iter-28 | MAE=0.708 | MAPE=0.86%
17:05:22 |  Iter-29 | MAE=1.445 | MAPE=1.75%
17:08:07 |  Iter-30 | MAE=0.971 | MAPE=1.16%
17:10:38 |  Iter-31 | MAE=1.669 | MAPE=1.96%
17:13:11 |  Iter-32 | MAE=0.560 | MAPE=0.67%
17:15:44 |  Iter-33 | MAE=0.635 | MAPE=0.74%
17:18:34 |  Iter-34 | MAE=0.817 | MAPE=0.97%
17:21:14 |  Iter-35 | MAE=0.388 | MAPE=0.45%
17:24:02 |  Iter-36 | MAE=1.338 | MAPE=1.51%
17:26:48 |  Iter-37 | MAE=1.133 | MAPE=1.28%
17:29:24 |  Iter-38 | MAE=2.319 | MAPE=2.67%
17:32:01 |  Iter-39 | MAE=1.926 | MAPE=2.23%
17:34:37 |  Iter-40 | MAE=1.448 | MAPE=1.65%
17:37:23 |  Iter-41 | MAE=0.712 | MAPE=0.81%
17:40:06 |  Iter-42 | MAE=1.933 | MAPE=2.18%
17:42:37 |  Iter-43 | MAE=2.018 | MAPE=2.31%
17:45:15 |  Iter-44 | MAE=0.072 | MAPE=0.08%
17:48:08 |  Iter-45 | MAE=1.096 | MAPE=1.23%
17:50:45 |  Iter-46 | MAE=0.414 | MAPE=0.47%
17:53:17 |  Iter-47 | MAE=0.261 | MAPE=0.30%
17:55:49 |  Iter-48 | MAE=0.289 | MAPE=0.33%
17:58:42 |  Iter-49 | MAE=0.548 | MAPE=0.63%
18:01:30 |  Iter-50 | MAE=0.813 | MAPE=0.94%
18:04:16 |  Iter-51 | MAE=3.617 | MAPE=3.96%
18:07:06 |  Iter-52 | MAE=0.743 | MAPE=0.80%
18:09:22 |  Iter-53 | MAE=0.676 | MAPE=0.74%
18:12:05 |  Iter-54 | MAE=0.841 | MAPE=0.91%
18:14:44 |  Iter-55 | MAE=0.188 | MAPE=0.20%
18:17:48 |  Iter-56 | MAE=2.052 | MAPE=2.22%
18:20:18 |  Iter-57 | MAE=0.122 | MAPE=0.13%
18:22:45 |  Iter-58 | MAE=22.501 | MAPE=19.59%
18:25:12 |  Iter-59 | MAE=14.197 | MAPE=11.31%
18:28:15 |  Iter-60 | MAE=9.568 | MAPE=6.68%
18:32:08 |  Iter-61 | MAE=26.714 | MAPE=17.50%
18:36:02 |  Iter-62 | MAE=3.288 | MAPE=2.12%
18:38:20 |  Iter-63 | MAE=19.897 | MAPE=10.76%
18:40:56 |  Iter-64 | MAE=17.201 | MAPE=10.69%
18:44:01 |  Iter-65 | MAE=2.345 | MAPE=1.43%
18:47:46 |  Iter-66 | MAE=24.155 | MAPE=12.45%
18:50:04 |  Iter-67 | MAE=8.015 | MAPE=4.18%
18:53:50 |  Iter-68 | MAE=27.042 | MAPE=14.20%
18:58:07 |  Iter-69 | MAE=18.789 | MAPE=9.50%
19:01:03 |  Iter-70 | MAE=19.312 | MAPE=9.73%
19:03:17 |  Iter-71 | MAE=17.344 | MAPE=7.74%
19:05:32 |  Iter-72 | MAE=1.411 | MAPE=0.63%
19:07:46 |  Iter-73 | MAE=13.121 | MAPE=5.41%
19:10:09 |  Iter-74 | MAE=5.940 | MAPE=2.71%
19:12:25 |  Iter-75 | MAE=21.018 | MAPE=10.25%
19:15:01 |  Iter-76 | MAE=5.330 | MAPE=2.47%
19:17:21 |  Iter-77 | MAE=13.809 | MAPE=5.82%
19:20:06 |  Iter-78 | MAE=0.580 | MAPE=0.23%
19:22:34 |  Iter-79 | MAE=14.593 | MAPE=6.12%
19:24:52 |  Iter-80 | MAE=1.224 | MAPE=0.50%
19:27:43 |  Iter-81 | MAE=45.902 | MAPE=15.70%
19:30:15 |  Iter-82 | MAE=22.040 | MAPE=8.24%
19:32:31 |  Iter-83 | MAE=27.807 | MAPE=11.46%
19:34:45 |  Iter-84 | MAE=62.213 | MAPE=32.58%
19:37:01 |  Iter-85 | MAE=8.857 | MAPE=4.26%
19:39:16 |  Iter-86 | MAE=0.708 | MAPE=0.38%
19:41:38 |  Iter-87 | MAE=7.310 | MAPE=3.82%
19:43:59 |  Iter-88 | MAE=9.060 | MAPE=5.00%
19:46:35 |  Iter-89 | MAE=8.533 | MAPE=5.13%
19:48:54 |  Iter-90 | MAE=2.634 | MAPE=1.55%
19:52:14 |  Iter-91 | MAE=1.570 | MAPE=0.97%
19:55:28 |  Iter-92 | MAE=10.001 | MAPE=6.80%
19:57:56 |  Iter-93 | MAE=6.169 | MAPE=4.22%
20:00:11 |  Iter-94 | MAE=15.405 | MAPE=9.62%
20:02:53 |  Iter-95 | MAE=6.616 | MAPE=4.04%
20:05:21 |  Iter-96 | MAE=1.754 | MAPE=1.05%
20:07:55 |  Iter-97 | MAE=0.816 | MAPE=0.49%
20:10:28 |  Iter-98 | MAE=4.573 | MAPE=2.86%
20:13:14 |  Iter-99 | MAE=1.879 | MAPE=1.14%
20:15:55 |  Iter-100 | MAE=4.407 | MAPE=2.56%
20:15:55 | 
 OVERALL: MAE=6.083, MAPE=3.56%, R2=0.9593 (15670.5s)
20:15:55 | Saved model checkpoint: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/TimesNet/DAU_H1_seed777/model_checkpoint.pth
20:15:55 | Saved processor/scaler: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/TimesNet/DAU_H1_seed777/processor.pkl
