22:43:42 | ================================================================================
22:43:42 |  Crossformer | DAU | H1 | walkforward | seed=777
22:43:42 | ================================================================================
22:43:42 | Data: 4513 rows | Features: 16
22:52:56 |  Iter-01 | MAE=1.433 | MAPE=1.74%
22:59:37 |  Iter-02 | MAE=0.348 | MAPE=0.42%
23:12:33 |  Iter-03 | MAE=1.358 | MAPE=1.67%
23:20:06 |  Iter-04 | MAE=0.891 | MAPE=1.11%
23:27:26 |  Iter-05 | MAE=0.169 | MAPE=0.21%
23:39:28 |  Iter-06 | MAE=0.340 | MAPE=0.42%
23:49:49 |  Iter-07 | MAE=1.076 | MAPE=1.36%
23:57:41 |  Iter-08 | MAE=0.432 | MAPE=0.55%
00:06:05 |  Iter-09 | MAE=0.021 | MAPE=0.03%
00:14:54 |  Iter-10 | MAE=0.733 | MAPE=0.90%
00:30:44 |  Iter-11 | MAE=0.680 | MAPE=0.84%
00:39:02 |  Iter-12 | MAE=0.562 | MAPE=0.70%
00:50:26 |  Iter-13 | MAE=0.350 | MAPE=0.44%
00:58:39 |  Iter-14 | MAE=0.399 | MAPE=0.50%
01:06:46 |  Iter-15 | MAE=0.753 | MAPE=0.94%
01:11:26 |  Iter-16 | MAE=0.300 | MAPE=0.37%
01:16:51 |  Iter-17 | MAE=0.499 | MAPE=0.63%
01:28:12 |  Iter-18 | MAE=1.134 | MAPE=1.45%
01:34:54 |  Iter-19 | MAE=0.724 | MAPE=0.91%
01:41:29 |  Iter-20 | MAE=0.909 | MAPE=1.18%
01:48:31 |  Iter-21 | MAE=1.016 | MAPE=1.32%
01:53:42 |  Iter-22 | MAE=1.386 | MAPE=1.74%
02:01:17 |  Iter-23 | MAE=0.726 | MAPE=0.91%
02:08:38 |  Iter-24 | MAE=0.243 | MAPE=0.30%
02:20:24 |  Iter-25 | MAE=0.410 | MAPE=0.50%
02:31:45 |  Iter-26 | MAE=1.575 | MAPE=1.93%
02:41:03 |  Iter-27 | MAE=1.429 | MAPE=1.75%
02:49:42 |  Iter-28 | MAE=0.558 | MAPE=0.68%
02:57:03 |  Iter-29 | MAE=0.253 | MAPE=0.31%
03:02:34 |  Iter-30 | MAE=0.354 | MAPE=0.42%
03:07:19 |  Iter-31 | MAE=2.191 | MAPE=2.57%
03:13:55 |  Iter-32 | MAE=0.469 | MAPE=0.56%
03:20:31 |  Iter-33 | MAE=0.249 | MAPE=0.29%
03:28:11 |  Iter-34 | MAE=0.041 | MAPE=0.05%
03:35:45 |  Iter-35 | MAE=0.321 | MAPE=0.37%
03:46:01 |  Iter-36 | MAE=1.561 | MAPE=1.76%
03:54:47 |  Iter-37 | MAE=0.041 | MAPE=0.05%
