17:16:46 | ================================================================================
17:16:46 |  S_Mamba | XANG | H1 | walkforward | seed=777
17:16:46 | ================================================================================
17:16:46 | Data: 4513 rows | Features: 15
17:28:35 |  Iter-01 | MAE=0.314 | MAPE=0.40%
17:38:59 |  Iter-02 | MAE=0.323 | MAPE=0.41%
17:47:58 |  Iter-03 | MAE=0.315 | MAPE=0.40%
17:56:09 |  Iter-04 | MAE=2.442 | MAPE=3.25%
18:03:06 |  Iter-05 | MAE=0.404 | MAPE=0.54%
18:11:35 |  Iter-06 | MAE=0.751 | MAPE=1.01%
18:19:36 |  Iter-07 | MAE=1.247 | MAPE=1.70%
18:29:23 |  Iter-08 | MAE=0.441 | MAPE=0.60%
18:38:42 |  Iter-09 | MAE=1.237 | MAPE=1.67%
18:46:21 |  Iter-10 | MAE=0.862 | MAPE=1.17%
18:57:30 |  Iter-11 | MAE=0.428 | MAPE=0.58%
19:05:50 |  Iter-12 | MAE=0.663 | MAPE=0.91%
19:13:25 |  Iter-13 | MAE=0.522 | MAPE=0.72%
19:22:59 |  Iter-14 | MAE=0.414 | MAPE=0.57%
19:30:54 |  Iter-15 | MAE=0.383 | MAPE=0.53%
19:36:23 |  Iter-16 | MAE=0.557 | MAPE=0.76%
19:43:47 |  Iter-17 | MAE=0.531 | MAPE=0.73%
19:49:43 |  Iter-18 | MAE=1.287 | MAPE=1.82%
19:57:31 |  Iter-19 | MAE=0.211 | MAPE=0.29%
20:07:08 |  Iter-20 | MAE=0.823 | MAPE=1.17%
20:13:49 |  Iter-21 | MAE=1.140 | MAPE=1.62%
20:25:17 |  Iter-22 | MAE=0.531 | MAPE=0.73%
20:30:54 |  Iter-23 | MAE=1.122 | MAPE=1.55%
20:39:20 |  Iter-24 | MAE=0.253 | MAPE=0.35%
20:49:49 |  Iter-25 | MAE=1.601 | MAPE=2.21%
20:56:48 |  Iter-26 | MAE=1.906 | MAPE=2.65%
21:04:05 |  Iter-27 | MAE=0.099 | MAPE=0.14%
21:10:16 |  Iter-28 | MAE=0.325 | MAPE=0.46%
21:18:04 |  Iter-29 | MAE=0.570 | MAPE=0.80%
21:26:51 |  Iter-30 | MAE=0.487 | MAPE=0.67%
21:38:27 |  Iter-31 | MAE=0.213 | MAPE=0.29%
21:46:08 |  Iter-32 | MAE=0.659 | MAPE=0.92%
21:54:05 |  Iter-33 | MAE=0.788 | MAPE=1.08%
22:06:38 |  Iter-34 | MAE=1.469 | MAPE=2.06%
22:14:04 |  Iter-35 | MAE=0.305 | MAPE=0.42%
22:23:19 |  Iter-36 | MAE=0.439 | MAPE=0.59%
22:27:36 |  Iter-37 | MAE=0.903 | MAPE=1.21%
