19:55:15 | ================================================================================
19:55:15 |  GUMNetHet | DAU | H1 | walkforward | seed=777
19:55:15 | ================================================================================
19:55:15 | Data: 4513 rows | Features: 16
19:58:08 |  Iter-01 | MAE=1.224 | MAPE=1.48%
20:01:58 |  Iter-02 | MAE=0.315 | MAPE=0.38%
20:04:34 |  Iter-03 | MAE=1.359 | MAPE=1.67%
20:07:37 |  Iter-04 | MAE=1.396 | MAPE=1.75%
20:10:29 |  Iter-05 | MAE=0.174 | MAPE=0.22%
20:13:09 |  Iter-06 | MAE=0.472 | MAPE=0.59%
20:16:15 |  Iter-07 | MAE=1.604 | MAPE=2.04%
20:18:38 |  Iter-08 | MAE=0.166 | MAPE=0.21%
20:22:08 |  Iter-09 | MAE=0.468 | MAPE=0.59%
20:25:17 |  Iter-10 | MAE=0.389 | MAPE=0.48%
20:29:13 |  Iter-11 | MAE=0.459 | MAPE=0.57%
20:31:47 |  Iter-12 | MAE=0.621 | MAPE=0.77%
20:35:22 |  Iter-13 | MAE=1.056 | MAPE=1.33%
20:38:32 |  Iter-14 | MAE=0.338 | MAPE=0.42%
20:41:21 |  Iter-15 | MAE=0.633 | MAPE=0.79%
20:44:02 |  Iter-16 | MAE=0.223 | MAPE=0.28%
20:46:39 |  Iter-17 | MAE=0.712 | MAPE=0.90%
20:49:41 |  Iter-18 | MAE=0.796 | MAPE=1.02%
20:52:42 |  Iter-19 | MAE=0.051 | MAPE=0.06%
20:55:40 |  Iter-20 | MAE=2.208 | MAPE=2.86%
20:58:50 |  Iter-21 | MAE=0.039 | MAPE=0.05%
21:01:37 |  Iter-22 | MAE=1.486 | MAPE=1.87%
21:04:35 |  Iter-23 | MAE=0.906 | MAPE=1.13%
21:07:45 |  Iter-24 | MAE=0.467 | MAPE=0.57%
21:10:30 |  Iter-25 | MAE=0.302 | MAPE=0.37%
21:13:54 |  Iter-26 | MAE=1.709 | MAPE=2.09%
21:17:01 |  Iter-27 | MAE=1.761 | MAPE=2.16%
21:19:49 |  Iter-28 | MAE=0.738 | MAPE=0.90%
21:22:46 |  Iter-29 | MAE=0.292 | MAPE=0.35%
21:26:04 |  Iter-30 | MAE=0.899 | MAPE=1.07%
21:28:52 |  Iter-31 | MAE=1.832 | MAPE=2.15%
21:32:30 |  Iter-32 | MAE=0.177 | MAPE=0.21%
21:35:40 |  Iter-33 | MAE=0.680 | MAPE=0.79%
21:38:08 |  Iter-34 | MAE=1.557 | MAPE=1.85%
21:41:19 |  Iter-35 | MAE=0.481 | MAPE=0.55%
21:44:20 |  Iter-36 | MAE=1.622 | MAPE=1.83%
21:47:13 |  Iter-37 | MAE=0.682 | MAPE=0.77%
21:50:23 |  Iter-38 | MAE=2.145 | MAPE=2.47%
21:53:02 |  Iter-39 | MAE=1.416 | MAPE=1.64%
21:55:10 |  Iter-40 | MAE=1.667 | MAPE=1.90%
21:57:37 |  Iter-41 | MAE=0.298 | MAPE=0.34%
22:00:38 |  Iter-42 | MAE=1.756 | MAPE=1.98%
22:03:23 |  Iter-43 | MAE=1.653 | MAPE=1.89%
22:06:23 |  Iter-44 | MAE=0.470 | MAPE=0.53%
22:09:14 |  Iter-45 | MAE=1.107 | MAPE=1.24%
22:12:02 |  Iter-46 | MAE=0.743 | MAPE=0.83%
22:14:26 |  Iter-47 | MAE=0.759 | MAPE=0.87%
22:17:21 |  Iter-48 | MAE=0.439 | MAPE=0.51%
22:20:16 |  Iter-49 | MAE=0.747 | MAPE=0.86%
22:23:03 |  Iter-50 | MAE=0.891 | MAPE=1.03%
22:25:48 |  Iter-51 | MAE=3.773 | MAPE=4.13%
22:28:14 |  Iter-52 | MAE=0.248 | MAPE=0.27%
22:31:18 |  Iter-53 | MAE=0.492 | MAPE=0.54%
22:35:03 |  Iter-54 | MAE=0.511 | MAPE=0.55%
22:38:23 |  Iter-55 | MAE=0.127 | MAPE=0.14%
22:41:46 |  Iter-56 | MAE=1.291 | MAPE=1.40%
22:44:41 |  Iter-57 | MAE=0.412 | MAPE=0.44%
22:47:41 |  Iter-58 | MAE=22.656 | MAPE=19.73%
22:50:23 |  Iter-59 | MAE=13.360 | MAPE=10.64%
22:52:40 |  Iter-60 | MAE=15.081 | MAPE=10.54%
22:55:10 |  Iter-61 | MAE=18.551 | MAPE=12.15%
22:57:45 |  Iter-62 | MAE=4.810 | MAPE=3.10%
23:00:07 |  Iter-63 | MAE=22.215 | MAPE=12.01%
23:02:42 |  Iter-64 | MAE=21.620 | MAPE=13.44%
23:04:53 |  Iter-65 | MAE=2.636 | MAPE=1.61%
23:06:45 |  Iter-66 | MAE=27.117 | MAPE=13.98%
23:08:50 |  Iter-67 | MAE=5.612 | MAPE=2.92%
23:11:25 |  Iter-68 | MAE=9.034 | MAPE=4.74%
23:13:59 |  Iter-69 | MAE=19.130 | MAPE=9.68%
23:16:21 |  Iter-70 | MAE=5.866 | MAPE=2.96%
23:18:39 |  Iter-71 | MAE=20.353 | MAPE=9.09%
23:20:44 |  Iter-72 | MAE=0.309 | MAPE=0.14%
23:23:08 |  Iter-73 | MAE=11.212 | MAPE=4.63%
23:25:34 |  Iter-74 | MAE=9.061 | MAPE=4.13%
23:28:01 |  Iter-75 | MAE=20.968 | MAPE=10.22%
23:30:23 |  Iter-76 | MAE=5.671 | MAPE=2.62%
23:32:43 |  Iter-77 | MAE=17.760 | MAPE=7.48%
23:35:08 |  Iter-78 | MAE=12.528 | MAPE=4.98%
23:37:39 |  Iter-79 | MAE=15.642 | MAPE=6.56%
23:40:17 |  Iter-80 | MAE=2.483 | MAPE=1.01%
23:42:52 |  Iter-81 | MAE=48.386 | MAPE=16.55%
23:45:13 |  Iter-82 | MAE=21.582 | MAPE=8.08%
23:47:18 |  Iter-83 | MAE=27.240 | MAPE=11.24%
23:50:09 |  Iter-84 | MAE=59.003 | MAPE=30.88%
23:52:40 |  Iter-85 | MAE=7.305 | MAPE=3.52%
23:55:06 |  Iter-86 | MAE=1.622 | MAPE=0.84%
23:57:29 |  Iter-87 | MAE=4.634 | MAPE=2.30%
23:59:40 |  Iter-88 | MAE=10.631 | MAPE=5.92%
00:02:19 |  Iter-89 | MAE=14.432 | MAPE=8.70%
00:04:45 |  Iter-90 | MAE=3.566 | MAPE=2.22%
00:07:16 |  Iter-91 | MAE=8.896 | MAPE=5.55%
00:09:42 |  Iter-92 | MAE=12.044 | MAPE=8.14%
00:12:05 |  Iter-93 | MAE=9.091 | MAPE=6.28%
00:13:49 |  Iter-94 | MAE=10.904 | MAPE=6.89%
00:15:57 |  Iter-95 | MAE=1.908 | MAPE=1.14%
00:18:31 |  Iter-96 | MAE=1.305 | MAPE=0.81%
00:20:53 |  Iter-97 | MAE=4.026 | MAPE=2.38%
00:23:11 |  Iter-98 | MAE=5.808 | MAPE=3.60%
00:25:29 |  Iter-99 | MAE=1.007 | MAPE=0.62%
00:28:02 |  Iter-100 | MAE=7.482 | MAPE=4.37%
00:28:02 | 
 OVERALL: MAE=6.158, MAPE=3.59%, R2=0.9603 (16367.0s)
00:28:02 | Saved model checkpoint: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/GUMNetHet/DAU_H1_seed777/model_checkpoint.pth
00:28:02 | Saved processor/scaler: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/GUMNetHet/DAU_H1_seed777/processor.pkl
