23:25:03 | ================================================================================
23:25:03 |  GUMNetHet | XANG | H1 | walkforward | seed=2025
23:25:03 | ================================================================================
23:25:03 | Data: 4513 rows | Features: 15
23:28:37 |  Iter-01 | MAE=0.133 | MAPE=0.17%
23:32:44 |  Iter-02 | MAE=0.229 | MAPE=0.29%
23:38:40 |  Iter-03 | MAE=0.875 | MAPE=1.12%
23:41:56 |  Iter-04 | MAE=2.455 | MAPE=3.27%
23:44:44 |  Iter-05 | MAE=0.393 | MAPE=0.53%
23:47:25 |  Iter-06 | MAE=0.772 | MAPE=1.04%
23:50:06 |  Iter-07 | MAE=1.650 | MAPE=2.25%
23:52:36 |  Iter-08 | MAE=0.500 | MAPE=0.68%
23:55:59 |  Iter-09 | MAE=0.931 | MAPE=1.26%
23:58:20 |  Iter-10 | MAE=0.860 | MAPE=1.16%
00:04:01 |  Iter-11 | MAE=0.122 | MAPE=0.16%
00:06:47 |  Iter-12 | MAE=0.730 | MAPE=1.00%
00:10:14 |  Iter-13 | MAE=0.883 | MAPE=1.22%
00:13:54 |  Iter-14 | MAE=0.184 | MAPE=0.25%
00:16:49 |  Iter-15 | MAE=0.348 | MAPE=0.48%
00:22:03 |  Iter-16 | MAE=0.264 | MAPE=0.36%
00:26:07 |  Iter-17 | MAE=0.924 | MAPE=1.28%
00:28:35 |  Iter-18 | MAE=0.919 | MAPE=1.30%
00:33:41 |  Iter-19 | MAE=0.158 | MAPE=0.22%
00:36:30 |  Iter-20 | MAE=1.387 | MAPE=1.98%
00:40:10 |  Iter-21 | MAE=0.635 | MAPE=0.90%
00:43:26 |  Iter-22 | MAE=0.745 | MAPE=1.03%
00:46:50 |  Iter-23 | MAE=1.136 | MAPE=1.57%
00:51:52 |  Iter-24 | MAE=0.033 | MAPE=0.04%
00:56:48 |  Iter-25 | MAE=1.672 | MAPE=2.31%
00:59:22 |  Iter-26 | MAE=1.762 | MAPE=2.44%
01:01:26 |  Iter-27 | MAE=0.427 | MAPE=0.60%
01:05:23 |  Iter-28 | MAE=0.340 | MAPE=0.48%
01:09:58 |  Iter-29 | MAE=0.270 | MAPE=0.38%
01:12:23 |  Iter-30 | MAE=0.743 | MAPE=1.03%
01:15:18 |  Iter-31 | MAE=0.590 | MAPE=0.81%
01:17:40 |  Iter-32 | MAE=0.649 | MAPE=0.90%
01:21:58 |  Iter-33 | MAE=0.887 | MAPE=1.22%
01:24:15 |  Iter-34 | MAE=1.472 | MAPE=2.07%
01:27:03 |  Iter-35 | MAE=0.345 | MAPE=0.47%
01:30:47 |  Iter-36 | MAE=0.766 | MAPE=1.02%
01:37:46 |  Iter-37 | MAE=1.303 | MAPE=1.75%
01:40:38 |  Iter-38 | MAE=3.362 | MAPE=4.68%
01:44:08 |  Iter-39 | MAE=2.364 | MAPE=3.28%
01:47:58 |  Iter-40 | MAE=1.652 | MAPE=2.24%
01:52:06 |  Iter-41 | MAE=0.282 | MAPE=0.38%
01:55:16 |  Iter-42 | MAE=0.382 | MAPE=0.51%
01:58:46 |  Iter-43 | MAE=1.208 | MAPE=1.60%
02:03:56 |  Iter-44 | MAE=0.964 | MAPE=1.24%
02:08:04 |  Iter-45 | MAE=0.378 | MAPE=0.50%
02:10:51 |  Iter-46 | MAE=1.664 | MAPE=2.19%
02:14:48 |  Iter-47 | MAE=2.072 | MAPE=2.85%
02:20:01 |  Iter-48 | MAE=0.516 | MAPE=0.71%
02:22:31 |  Iter-49 | MAE=0.726 | MAPE=1.00%
02:25:01 |  Iter-50 | MAE=0.533 | MAPE=0.73%
02:29:50 |  Iter-51 | MAE=3.135 | MAPE=4.07%
02:32:51 |  Iter-52 | MAE=0.906 | MAPE=1.15%
02:37:55 |  Iter-53 | MAE=0.464 | MAPE=0.59%
02:41:49 |  Iter-54 | MAE=2.334 | MAPE=2.91%
02:46:24 |  Iter-55 | MAE=0.837 | MAPE=1.04%
02:48:49 |  Iter-56 | MAE=0.861 | MAPE=1.07%
02:53:34 |  Iter-57 | MAE=0.151 | MAPE=0.19%
02:57:11 |  Iter-58 | MAE=11.338 | MAPE=12.39%
03:00:01 |  Iter-59 | MAE=6.586 | MAPE=6.78%
03:02:19 |  Iter-60 | MAE=2.501 | MAPE=2.43%
03:04:33 |  Iter-61 | MAE=14.767 | MAPE=13.59%
03:06:32 |  Iter-62 | MAE=8.491 | MAPE=7.21%
03:08:35 |  Iter-63 | MAE=18.348 | MAPE=12.82%
03:10:45 |  Iter-64 | MAE=18.074 | MAPE=14.62%
03:12:52 |  Iter-65 | MAE=3.240 | MAPE=2.64%
03:14:57 |  Iter-66 | MAE=13.479 | MAPE=9.88%
03:17:12 |  Iter-67 | MAE=5.141 | MAPE=3.61%
03:19:16 |  Iter-68 | MAE=1.880 | MAPE=1.33%
03:21:24 |  Iter-69 | MAE=7.110 | MAPE=5.02%
03:23:36 |  Iter-70 | MAE=4.788 | MAPE=3.22%
03:25:41 |  Iter-71 | MAE=5.153 | MAPE=3.24%
03:27:41 |  Iter-72 | MAE=2.842 | MAPE=1.74%
03:29:52 |  Iter-73 | MAE=1.917 | MAPE=1.17%
03:32:01 |  Iter-74 | MAE=9.917 | MAPE=6.83%
03:34:13 |  Iter-75 | MAE=15.406 | MAPE=11.55%
03:36:21 |  Iter-76 | MAE=8.553 | MAPE=6.60%
03:38:33 |  Iter-77 | MAE=1.313 | MAPE=1.00%
03:40:41 |  Iter-78 | MAE=6.415 | MAPE=4.46%
03:42:53 |  Iter-79 | MAE=0.579 | MAPE=0.42%
03:45:05 |  Iter-80 | MAE=2.837 | MAPE=2.04%
03:47:14 |  Iter-81 | MAE=8.607 | MAPE=5.81%
03:49:27 |  Iter-82 | MAE=3.236 | MAPE=2.24%
03:51:36 |  Iter-83 | MAE=4.849 | MAPE=3.41%
03:53:35 |  Iter-84 | MAE=20.653 | MAPE=16.83%
03:55:26 |  Iter-85 | MAE=11.225 | MAPE=8.46%
03:57:22 |  Iter-86 | MAE=2.738 | MAPE=2.11%
03:59:27 |  Iter-87 | MAE=0.440 | MAPE=0.32%
04:01:28 |  Iter-88 | MAE=8.187 | MAPE=6.46%
04:03:32 |  Iter-89 | MAE=4.920 | MAPE=4.04%
04:05:47 |  Iter-90 | MAE=3.980 | MAPE=3.26%
04:07:54 |  Iter-91 | MAE=2.158 | MAPE=1.71%
04:10:02 |  Iter-92 | MAE=0.611 | MAPE=0.51%
04:12:03 |  Iter-93 | MAE=1.894 | MAPE=1.59%
04:14:22 |  Iter-94 | MAE=2.116 | MAPE=1.68%
04:16:26 |  Iter-95 | MAE=1.904 | MAPE=1.50%
04:18:26 |  Iter-96 | MAE=2.692 | MAPE=2.09%
04:20:27 |  Iter-97 | MAE=2.500 | MAPE=1.92%
04:22:38 |  Iter-98 | MAE=0.940 | MAPE=0.74%
04:24:49 |  Iter-99 | MAE=2.404 | MAPE=1.82%
04:26:53 |  Iter-100 | MAE=2.855 | MAPE=2.10%
04:26:53 | 
 OVERALL: MAE=3.129, MAPE=2.75%, R2=0.9686 (18110.4s)
04:26:53 | Saved model checkpoint: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/GUMNetHet/XANG_H1_seed2025/model_checkpoint.pth
04:26:53 | Saved processor/scaler: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/GUMNetHet/XANG_H1_seed2025/processor.pkl
