01:54:31 | ================================================================================
01:54:31 |  LTSF_Linear | XANG | H1 | walkforward | seed=123
01:54:31 | ================================================================================
01:54:31 | Data: 4513 rows | Features: 15
02:06:13 |  Iter-01 | MAE=0.208 | MAPE=0.27%
02:18:10 |  Iter-02 | MAE=0.240 | MAPE=0.31%
02:30:11 |  Iter-03 | MAE=0.301 | MAPE=0.38%
02:42:09 |  Iter-04 | MAE=2.549 | MAPE=3.39%
02:54:05 |  Iter-05 | MAE=0.406 | MAPE=0.55%
03:01:57 |  Iter-06 | MAE=0.556 | MAPE=0.75%
03:13:57 |  Iter-07 | MAE=1.129 | MAPE=1.54%
03:25:55 |  Iter-08 | MAE=0.441 | MAPE=0.60%
03:37:52 |  Iter-09 | MAE=1.130 | MAPE=1.53%
03:49:51 |  Iter-10 | MAE=0.862 | MAPE=1.17%
04:01:47 |  Iter-11 | MAE=0.326 | MAPE=0.44%
04:13:43 |  Iter-12 | MAE=0.631 | MAPE=0.86%
04:24:59 |  Iter-13 | MAE=0.770 | MAPE=1.06%
04:35:19 |  Iter-14 | MAE=0.205 | MAPE=0.28%
04:45:39 |  Iter-15 | MAE=0.245 | MAPE=0.34%
04:55:57 |  Iter-16 | MAE=0.496 | MAPE=0.68%
05:06:15 |  Iter-17 | MAE=0.540 | MAPE=0.74%
05:15:54 |  Iter-18 | MAE=1.445 | MAPE=2.04%
05:26:11 |  Iter-19 | MAE=0.180 | MAPE=0.25%
05:36:32 |  Iter-20 | MAE=0.728 | MAPE=1.04%
05:46:52 |  Iter-21 | MAE=1.104 | MAPE=1.56%
05:57:23 |  Iter-22 | MAE=0.581 | MAPE=0.80%
06:07:54 |  Iter-23 | MAE=1.045 | MAPE=1.44%
06:18:29 |  Iter-24 | MAE=0.246 | MAPE=0.34%
06:28:50 |  Iter-25 | MAE=1.463 | MAPE=2.02%
06:38:33 |  Iter-26 | MAE=1.769 | MAPE=2.46%
06:49:11 |  Iter-27 | MAE=0.342 | MAPE=0.48%
06:59:43 |  Iter-28 | MAE=0.377 | MAPE=0.53%
07:09:57 |  Iter-29 | MAE=0.645 | MAPE=0.90%
07:20:58 |  Iter-30 | MAE=0.360 | MAPE=0.50%
07:31:44 |  Iter-31 | MAE=0.475 | MAPE=0.65%
07:41:25 |  Iter-32 | MAE=0.631 | MAPE=0.87%
07:52:06 |  Iter-33 | MAE=1.124 | MAPE=1.54%
08:02:09 |  Iter-34 | MAE=1.187 | MAPE=1.67%
08:12:10 |  Iter-35 | MAE=0.425 | MAPE=0.58%
08:22:33 |  Iter-36 | MAE=0.771 | MAPE=1.03%
08:31:46 |  Iter-37 | MAE=0.909 | MAPE=1.22%
08:42:21 |  Iter-38 | MAE=3.459 | MAPE=4.82%
08:53:09 |  Iter-39 | MAE=2.540 | MAPE=3.53%
09:03:40 |  Iter-40 | MAE=1.171 | MAPE=1.59%
09:14:08 |  Iter-41 | MAE=0.463 | MAPE=0.62%
09:23:24 |  Iter-42 | MAE=0.778 | MAPE=1.05%
09:30:20 |  Iter-43 | MAE=0.991 | MAPE=1.31%
09:40:25 |  Iter-44 | MAE=1.285 | MAPE=1.66%
09:51:08 |  Iter-45 | MAE=0.350 | MAPE=0.46%
10:01:53 |  Iter-46 | MAE=1.065 | MAPE=1.40%
10:09:18 |  Iter-47 | MAE=2.266 | MAPE=3.12%
10:17:35 |  Iter-48 | MAE=0.316 | MAPE=0.43%
10:25:53 |  Iter-49 | MAE=0.540 | MAPE=0.74%
10:34:30 |  Iter-50 | MAE=0.497 | MAPE=0.68%
10:44:58 |  Iter-51 | MAE=2.543 | MAPE=3.30%
10:55:45 |  Iter-52 | MAE=1.505 | MAPE=1.91%
11:06:49 |  Iter-53 | MAE=0.232 | MAPE=0.29%
11:17:37 |  Iter-54 | MAE=1.762 | MAPE=2.20%
11:26:59 |  Iter-55 | MAE=0.958 | MAPE=1.20%
11:37:52 |  Iter-56 | MAE=0.670 | MAPE=0.83%
11:47:14 |  Iter-57 | MAE=0.116 | MAPE=0.14%
11:57:23 |  Iter-58 | MAE=10.267 | MAPE=11.22%
12:06:52 |  Iter-59 | MAE=6.550 | MAPE=6.74%
12:16:55 |  Iter-60 | MAE=3.668 | MAPE=3.58%
