01:54:36 | ================================================================================
01:54:36 |  NBEATS | XANG | H1 | walkforward | seed=9999
01:54:36 | ================================================================================
01:54:36 | Data: 4513 rows | Features: 15
01:56:46 |  Iter-01 | MAE=0.260 | MAPE=0.33%
01:58:49 |  Iter-02 | MAE=0.359 | MAPE=0.46%
02:00:51 |  Iter-03 | MAE=0.605 | MAPE=0.77%
02:03:00 |  Iter-04 | MAE=2.948 | MAPE=3.92%
02:05:00 |  Iter-05 | MAE=0.321 | MAPE=0.43%
02:06:53 |  Iter-06 | MAE=0.641 | MAPE=0.86%
02:08:46 |  Iter-07 | MAE=1.310 | MAPE=1.79%
02:10:40 |  Iter-08 | MAE=0.444 | MAPE=0.60%
02:12:48 |  Iter-09 | MAE=1.351 | MAPE=1.83%
02:14:53 |  Iter-10 | MAE=0.491 | MAPE=0.67%
02:16:55 |  Iter-11 | MAE=0.548 | MAPE=0.74%
02:18:52 |  Iter-12 | MAE=0.521 | MAPE=0.71%
02:20:52 |  Iter-13 | MAE=0.826 | MAPE=1.14%
02:23:02 |  Iter-14 | MAE=0.066 | MAPE=0.09%
02:24:51 |  Iter-15 | MAE=0.080 | MAPE=0.11%
02:26:44 |  Iter-16 | MAE=0.523 | MAPE=0.72%
02:28:47 |  Iter-17 | MAE=0.894 | MAPE=1.23%
02:30:56 |  Iter-18 | MAE=1.311 | MAPE=1.85%
02:32:47 |  Iter-19 | MAE=0.144 | MAPE=0.20%
02:34:38 |  Iter-20 | MAE=1.121 | MAPE=1.60%
02:36:44 |  Iter-21 | MAE=0.661 | MAPE=0.94%
02:38:55 |  Iter-22 | MAE=0.490 | MAPE=0.68%
02:40:47 |  Iter-23 | MAE=1.034 | MAPE=1.43%
02:42:51 |  Iter-24 | MAE=0.117 | MAPE=0.16%
02:44:56 |  Iter-25 | MAE=1.016 | MAPE=1.40%
02:46:43 |  Iter-26 | MAE=0.886 | MAPE=1.23%
02:48:47 |  Iter-27 | MAE=0.470 | MAPE=0.66%
02:50:40 |  Iter-28 | MAE=0.268 | MAPE=0.38%
02:52:33 |  Iter-29 | MAE=0.262 | MAPE=0.36%
02:54:34 |  Iter-30 | MAE=0.670 | MAPE=0.92%
02:56:37 |  Iter-31 | MAE=0.543 | MAPE=0.74%
02:58:30 |  Iter-32 | MAE=0.738 | MAPE=1.04%
03:00:41 |  Iter-33 | MAE=0.312 | MAPE=0.42%
03:02:45 |  Iter-34 | MAE=1.516 | MAPE=2.13%
03:04:38 |  Iter-35 | MAE=0.674 | MAPE=0.92%
03:06:57 |  Iter-36 | MAE=0.967 | MAPE=1.29%
03:09:00 |  Iter-37 | MAE=1.693 | MAPE=2.28%
03:10:51 |  Iter-38 | MAE=3.084 | MAPE=4.30%
03:12:49 |  Iter-39 | MAE=2.295 | MAPE=3.19%
03:14:46 |  Iter-40 | MAE=1.284 | MAPE=1.74%
03:16:37 |  Iter-41 | MAE=0.903 | MAPE=1.22%
03:18:43 |  Iter-42 | MAE=0.187 | MAPE=0.25%
03:20:38 |  Iter-43 | MAE=1.052 | MAPE=1.39%
03:22:28 |  Iter-44 | MAE=1.275 | MAPE=1.65%
03:24:24 |  Iter-45 | MAE=0.424 | MAPE=0.56%
03:26:18 |  Iter-46 | MAE=1.988 | MAPE=2.62%
03:28:16 |  Iter-47 | MAE=2.583 | MAPE=3.55%
03:30:20 |  Iter-48 | MAE=0.065 | MAPE=0.09%
03:32:14 |  Iter-49 | MAE=0.452 | MAPE=0.62%
03:34:14 |  Iter-50 | MAE=0.691 | MAPE=0.95%
03:36:15 |  Iter-51 | MAE=3.374 | MAPE=4.38%
03:38:13 |  Iter-52 | MAE=0.904 | MAPE=1.14%
03:40:21 |  Iter-53 | MAE=0.085 | MAPE=0.11%
03:42:18 |  Iter-54 | MAE=2.337 | MAPE=2.92%
03:44:14 |  Iter-55 | MAE=0.887 | MAPE=1.11%
03:46:14 |  Iter-56 | MAE=1.057 | MAPE=1.31%
03:48:24 |  Iter-57 | MAE=0.047 | MAPE=0.06%
03:50:15 |  Iter-58 | MAE=10.815 | MAPE=11.82%
03:52:17 |  Iter-59 | MAE=5.768 | MAPE=5.94%
03:54:12 |  Iter-60 | MAE=2.359 | MAPE=2.29%
03:56:05 |  Iter-61 | MAE=8.114 | MAPE=7.47%
03:57:55 |  Iter-62 | MAE=5.341 | MAPE=4.51%
03:59:46 |  Iter-63 | MAE=20.484 | MAPE=14.30%
04:01:46 |  Iter-64 | MAE=18.981 | MAPE=15.41%
04:03:39 |  Iter-65 | MAE=2.817 | MAPE=2.31%
04:05:30 |  Iter-66 | MAE=9.403 | MAPE=6.88%
04:07:30 |  Iter-67 | MAE=5.442 | MAPE=3.76%
04:09:21 |  Iter-68 | MAE=1.810 | MAPE=1.28%
04:11:09 |  Iter-69 | MAE=8.401 | MAPE=5.78%
04:12:46 |  Iter-70 | MAE=7.518 | MAPE=5.16%
04:14:44 |  Iter-71 | MAE=13.711 | MAPE=8.66%
04:16:44 |  Iter-72 | MAE=2.178 | MAPE=1.39%
04:18:42 |  Iter-73 | MAE=2.160 | MAPE=1.31%
04:20:44 |  Iter-74 | MAE=10.935 | MAPE=7.53%
04:22:52 |  Iter-75 | MAE=16.038 | MAPE=12.04%
04:24:44 |  Iter-76 | MAE=7.640 | MAPE=5.90%
04:26:43 |  Iter-77 | MAE=1.008 | MAPE=0.76%
04:28:47 |  Iter-78 | MAE=5.679 | MAPE=3.93%
04:30:41 |  Iter-79 | MAE=0.247 | MAPE=0.17%
04:32:28 |  Iter-80 | MAE=3.180 | MAPE=2.27%
04:34:18 |  Iter-81 | MAE=7.983 | MAPE=5.39%
04:36:14 |  Iter-82 | MAE=1.489 | MAPE=1.03%
04:38:16 |  Iter-83 | MAE=5.480 | MAPE=3.85%
04:40:12 |  Iter-84 | MAE=20.809 | MAPE=16.96%
04:42:08 |  Iter-85 | MAE=13.126 | MAPE=9.88%
04:44:07 |  Iter-86 | MAE=2.639 | MAPE=2.03%
04:46:01 |  Iter-87 | MAE=0.821 | MAPE=0.60%
04:47:54 |  Iter-88 | MAE=8.707 | MAPE=6.87%
04:49:57 |  Iter-89 | MAE=0.509 | MAPE=0.43%
04:51:55 |  Iter-90 | MAE=2.338 | MAPE=1.91%
04:53:46 |  Iter-91 | MAE=2.106 | MAPE=1.65%
04:55:40 |  Iter-92 | MAE=0.820 | MAPE=0.67%
04:57:38 |  Iter-93 | MAE=0.422 | MAPE=0.34%
04:59:36 |  Iter-94 | MAE=3.120 | MAPE=2.48%
05:01:29 |  Iter-95 | MAE=1.287 | MAPE=1.00%
05:03:26 |  Iter-96 | MAE=1.672 | MAPE=1.33%
05:05:15 |  Iter-97 | MAE=2.604 | MAPE=2.01%
05:07:12 |  Iter-98 | MAE=0.117 | MAPE=0.09%
05:09:00 |  Iter-99 | MAE=1.976 | MAPE=1.50%
05:10:51 |  Iter-100 | MAE=2.172 | MAPE=1.60%
05:10:51 | 
 OVERALL: MAE=3.023, MAPE=2.63%, R2=0.9683 (11777.7s)
05:10:51 | Saved model checkpoint: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/NBEATS/XANG_H1_seed9999/model_checkpoint.pth
05:10:51 | Saved processor/scaler: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/NBEATS/XANG_H1_seed9999/processor.pkl
