14:35:48 | ================================================================================
14:35:48 |  TimeMixer | XANG | H1 | walkforward | seed=2025
14:35:48 | ================================================================================
14:35:48 | Data: 4513 rows | Features: 15
14:41:22 |  Iter-01 | MAE=0.202 | MAPE=0.26%
14:47:51 |  Iter-02 | MAE=0.199 | MAPE=0.26%
14:52:40 |  Iter-03 | MAE=0.755 | MAPE=0.97%
14:56:38 |  Iter-04 | MAE=2.653 | MAPE=3.53%
15:01:21 |  Iter-05 | MAE=0.391 | MAPE=0.53%
15:07:55 |  Iter-06 | MAE=0.702 | MAPE=0.94%
15:14:29 |  Iter-07 | MAE=1.486 | MAPE=2.03%
15:18:08 |  Iter-08 | MAE=0.432 | MAPE=0.58%
15:24:09 |  Iter-09 | MAE=0.986 | MAPE=1.33%
15:28:54 |  Iter-10 | MAE=0.951 | MAPE=1.29%
15:37:43 |  Iter-11 | MAE=0.131 | MAPE=0.18%
15:43:01 |  Iter-12 | MAE=0.875 | MAPE=1.20%
15:51:01 |  Iter-13 | MAE=0.562 | MAPE=0.78%
15:54:31 |  Iter-14 | MAE=0.045 | MAPE=0.06%
15:58:44 |  Iter-15 | MAE=0.267 | MAPE=0.37%
16:04:28 |  Iter-16 | MAE=0.383 | MAPE=0.53%
16:14:31 |  Iter-17 | MAE=0.733 | MAPE=1.01%
16:19:45 |  Iter-18 | MAE=0.958 | MAPE=1.35%
16:23:01 |  Iter-19 | MAE=0.344 | MAPE=0.48%
16:27:29 |  Iter-20 | MAE=1.134 | MAPE=1.62%
16:32:47 |  Iter-21 | MAE=0.721 | MAPE=1.02%
16:38:26 |  Iter-22 | MAE=0.880 | MAPE=1.22%
16:42:50 |  Iter-23 | MAE=1.030 | MAPE=1.42%
16:47:23 |  Iter-24 | MAE=0.148 | MAPE=0.20%
16:50:30 |  Iter-25 | MAE=1.376 | MAPE=1.90%
16:54:50 |  Iter-26 | MAE=2.083 | MAPE=2.89%
17:01:12 |  Iter-27 | MAE=0.455 | MAPE=0.64%
17:05:50 |  Iter-28 | MAE=0.294 | MAPE=0.41%
17:10:10 |  Iter-29 | MAE=0.307 | MAPE=0.43%
17:15:55 |  Iter-30 | MAE=0.577 | MAPE=0.80%
17:20:12 |  Iter-31 | MAE=0.318 | MAPE=0.44%
17:26:21 |  Iter-32 | MAE=0.663 | MAPE=0.93%
17:32:16 |  Iter-33 | MAE=0.522 | MAPE=0.71%
17:37:31 |  Iter-34 | MAE=1.270 | MAPE=1.78%
17:41:05 |  Iter-35 | MAE=0.540 | MAPE=0.74%
17:46:24 |  Iter-36 | MAE=0.638 | MAPE=0.85%
17:50:59 |  Iter-37 | MAE=1.572 | MAPE=2.11%
17:56:25 |  Iter-38 | MAE=3.087 | MAPE=4.30%
18:02:13 |  Iter-39 | MAE=2.565 | MAPE=3.56%
18:07:20 |  Iter-40 | MAE=1.670 | MAPE=2.26%
18:11:44 |  Iter-41 | MAE=1.048 | MAPE=1.41%
18:16:26 |  Iter-42 | MAE=0.676 | MAPE=0.91%
18:21:18 |  Iter-43 | MAE=1.297 | MAPE=1.71%
18:26:45 |  Iter-44 | MAE=1.099 | MAPE=1.42%
18:34:33 |  Iter-45 | MAE=0.446 | MAPE=0.58%
18:40:25 |  Iter-46 | MAE=1.471 | MAPE=1.94%
18:44:38 |  Iter-47 | MAE=1.944 | MAPE=2.67%
18:50:11 |  Iter-48 | MAE=0.304 | MAPE=0.42%
18:53:51 |  Iter-49 | MAE=0.627 | MAPE=0.86%
18:59:06 |  Iter-50 | MAE=0.081 | MAPE=0.11%
19:03:20 |  Iter-51 | MAE=2.300 | MAPE=2.98%
19:08:36 |  Iter-52 | MAE=1.596 | MAPE=2.02%
19:15:52 |  Iter-53 | MAE=0.662 | MAPE=0.84%
