18:29:49 | ================================================================================
18:29:49 |  BiMamba | XANG | H1 | walkforward | seed=9999
18:29:49 | ================================================================================
18:29:49 | Data: 4513 rows | Features: 15
18:41:29 |  Iter-01 | MAE=0.295 | MAPE=0.38%
18:49:59 |  Iter-02 | MAE=0.204 | MAPE=0.26%
18:56:15 |  Iter-03 | MAE=0.402 | MAPE=0.51%
19:03:27 |  Iter-04 | MAE=2.573 | MAPE=3.42%
19:15:36 |  Iter-05 | MAE=0.415 | MAPE=0.56%
19:25:46 |  Iter-06 | MAE=0.733 | MAPE=0.99%
19:32:09 |  Iter-07 | MAE=1.207 | MAPE=1.65%
19:40:44 |  Iter-08 | MAE=0.451 | MAPE=0.61%
19:46:50 |  Iter-09 | MAE=1.197 | MAPE=1.62%
19:56:15 |  Iter-10 | MAE=0.970 | MAPE=1.31%
20:03:50 |  Iter-11 | MAE=0.479 | MAPE=0.65%
20:11:40 |  Iter-12 | MAE=0.693 | MAPE=0.95%
20:22:20 |  Iter-13 | MAE=0.553 | MAPE=0.76%
20:29:50 |  Iter-14 | MAE=0.378 | MAPE=0.52%
20:42:46 |  Iter-15 | MAE=0.033 | MAPE=0.04%
20:50:43 |  Iter-16 | MAE=0.424 | MAPE=0.58%
20:58:34 |  Iter-17 | MAE=0.548 | MAPE=0.76%
21:07:13 |  Iter-18 | MAE=1.332 | MAPE=1.88%
21:18:04 |  Iter-19 | MAE=0.158 | MAPE=0.22%
21:25:08 |  Iter-20 | MAE=0.775 | MAPE=1.10%
21:30:40 |  Iter-21 | MAE=1.145 | MAPE=1.62%
21:36:04 |  Iter-22 | MAE=0.903 | MAPE=1.25%
21:41:38 |  Iter-23 | MAE=1.295 | MAPE=1.79%
21:49:30 |  Iter-24 | MAE=0.353 | MAPE=0.48%
21:57:10 |  Iter-25 | MAE=1.545 | MAPE=2.13%
22:08:54 |  Iter-26 | MAE=1.958 | MAPE=2.72%
22:14:05 |  Iter-27 | MAE=0.384 | MAPE=0.54%
22:20:19 |  Iter-28 | MAE=0.264 | MAPE=0.37%
22:24:31 |  Iter-29 | MAE=0.582 | MAPE=0.81%
22:29:52 |  Iter-30 | MAE=0.410 | MAPE=0.57%
22:35:59 |  Iter-31 | MAE=0.419 | MAPE=0.58%
22:43:21 |  Iter-32 | MAE=0.657 | MAPE=0.91%
22:48:28 |  Iter-33 | MAE=0.931 | MAPE=1.27%
22:54:52 |  Iter-34 | MAE=1.444 | MAPE=2.03%
23:00:33 |  Iter-35 | MAE=0.199 | MAPE=0.27%
23:11:06 |  Iter-36 | MAE=0.525 | MAPE=0.70%
23:20:22 |  Iter-37 | MAE=1.265 | MAPE=1.70%
23:28:48 |  Iter-38 | MAE=3.501 | MAPE=4.88%
23:36:57 |  Iter-39 | MAE=2.385 | MAPE=3.31%
23:43:35 |  Iter-40 | MAE=1.416 | MAPE=1.92%
23:50:05 |  Iter-41 | MAE=0.502 | MAPE=0.68%
23:57:19 |  Iter-42 | MAE=0.821 | MAPE=1.10%
00:03:38 |  Iter-43 | MAE=1.394 | MAPE=1.84%
00:12:41 |  Iter-44 | MAE=1.189 | MAPE=1.53%
00:20:07 |  Iter-45 | MAE=0.576 | MAPE=0.75%
00:26:27 |  Iter-46 | MAE=0.928 | MAPE=1.22%
00:32:52 |  Iter-47 | MAE=2.296 | MAPE=3.16%
00:40:13 |  Iter-48 | MAE=0.218 | MAPE=0.30%
00:49:07 |  Iter-49 | MAE=0.828 | MAPE=1.14%
00:55:18 |  Iter-50 | MAE=0.209 | MAPE=0.29%
01:00:56 |  Iter-51 | MAE=2.701 | MAPE=3.50%
01:09:23 |  Iter-52 | MAE=1.233 | MAPE=1.56%
01:16:56 |  Iter-53 | MAE=0.792 | MAPE=1.01%
01:22:26 |  Iter-54 | MAE=2.239 | MAPE=2.79%
01:29:05 |  Iter-55 | MAE=1.459 | MAPE=1.82%
01:36:50 |  Iter-56 | MAE=0.979 | MAPE=1.22%
01:46:50 |  Iter-57 | MAE=0.457 | MAPE=0.57%
01:53:22 |  Iter-58 | MAE=10.715 | MAPE=11.71%
02:00:08 |  Iter-59 | MAE=7.660 | MAPE=7.89%
02:07:49 |  Iter-60 | MAE=4.750 | MAPE=4.64%
02:16:33 |  Iter-61 | MAE=20.620 | MAPE=18.99%
