03:56:36 | ================================================================================
03:56:36 |  BiMamba | DAU | H1 | walkforward | seed=123
03:56:36 | ================================================================================
03:56:36 | Data: 4513 rows | Features: 16
04:07:24 |  Iter-01 | MAE=1.404 | MAPE=1.70%
04:20:01 |  Iter-02 | MAE=0.359 | MAPE=0.43%
04:29:16 |  Iter-03 | MAE=1.138 | MAPE=1.40%
04:38:12 |  Iter-04 | MAE=1.299 | MAPE=1.62%
04:45:34 |  Iter-05 | MAE=0.170 | MAPE=0.22%
04:54:16 |  Iter-06 | MAE=0.494 | MAPE=0.62%
05:05:24 |  Iter-07 | MAE=1.338 | MAPE=1.70%
05:16:05 |  Iter-08 | MAE=0.256 | MAPE=0.32%
05:27:26 |  Iter-09 | MAE=0.480 | MAPE=0.60%
05:43:03 |  Iter-10 | MAE=0.245 | MAPE=0.30%
05:55:22 |  Iter-11 | MAE=0.623 | MAPE=0.77%
06:05:18 |  Iter-12 | MAE=0.864 | MAPE=1.07%
06:20:32 |  Iter-13 | MAE=0.792 | MAPE=1.00%
06:35:59 |  Iter-14 | MAE=0.100 | MAPE=0.12%
06:46:58 |  Iter-15 | MAE=0.670 | MAPE=0.83%
07:00:43 |  Iter-16 | MAE=0.607 | MAPE=0.76%
07:12:41 |  Iter-17 | MAE=0.346 | MAPE=0.44%
07:25:37 |  Iter-18 | MAE=1.250 | MAPE=1.60%
07:39:38 |  Iter-19 | MAE=0.088 | MAPE=0.11%
08:01:20 |  Iter-20 | MAE=1.749 | MAPE=2.26%
08:10:33 |  Iter-21 | MAE=0.393 | MAPE=0.51%
08:20:26 |  Iter-22 | MAE=1.469 | MAPE=1.85%
08:32:28 |  Iter-23 | MAE=1.047 | MAPE=1.31%
08:42:16 |  Iter-24 | MAE=0.651 | MAPE=0.80%
08:49:51 |  Iter-25 | MAE=0.319 | MAPE=0.39%
09:01:09 |  Iter-26 | MAE=1.558 | MAPE=1.91%
09:11:15 |  Iter-27 | MAE=1.165 | MAPE=1.43%
09:20:08 |  Iter-28 | MAE=0.363 | MAPE=0.44%
09:27:59 |  Iter-29 | MAE=0.514 | MAPE=0.62%
09:40:51 |  Iter-30 | MAE=0.774 | MAPE=0.92%
09:54:51 |  Iter-31 | MAE=1.624 | MAPE=1.90%
10:06:24 |  Iter-32 | MAE=0.570 | MAPE=0.68%
10:21:10 |  Iter-33 | MAE=0.675 | MAPE=0.79%
10:34:57 |  Iter-34 | MAE=1.483 | MAPE=1.76%
10:48:24 |  Iter-35 | MAE=0.383 | MAPE=0.44%
10:57:01 |  Iter-36 | MAE=1.236 | MAPE=1.40%
11:19:08 |  Iter-37 | MAE=0.599 | MAPE=0.67%
11:30:52 |  Iter-38 | MAE=2.335 | MAPE=2.68%
11:43:15 |  Iter-39 | MAE=1.502 | MAPE=1.74%
12:03:34 |  Iter-40 | MAE=1.845 | MAPE=2.10%
12:23:32 |  Iter-41 | MAE=0.111 | MAPE=0.13%
12:43:45 |  Iter-42 | MAE=1.776 | MAPE=2.00%
12:55:22 |  Iter-43 | MAE=1.171 | MAPE=1.34%
13:07:45 |  Iter-44 | MAE=0.170 | MAPE=0.19%
13:19:07 |  Iter-45 | MAE=1.239 | MAPE=1.39%
13:28:23 |  Iter-46 | MAE=0.045 | MAPE=0.05%
13:47:07 |  Iter-47 | MAE=0.830 | MAPE=0.96%
14:09:28 |  Iter-48 | MAE=0.473 | MAPE=0.55%
14:28:57 |  Iter-49 | MAE=0.986 | MAPE=1.14%
14:47:04 |  Iter-50 | MAE=0.521 | MAPE=0.60%
14:58:31 |  Iter-51 | MAE=3.804 | MAPE=4.17%
15:18:56 |  Iter-52 | MAE=0.055 | MAPE=0.06%
15:34:26 |  Iter-53 | MAE=0.794 | MAPE=0.87%
15:47:32 |  Iter-54 | MAE=0.545 | MAPE=0.59%
16:02:36 |  Iter-55 | MAE=0.433 | MAPE=0.47%
16:23:17 |  Iter-56 | MAE=0.911 | MAPE=0.99%
16:42:38 |  Iter-57 | MAE=0.199 | MAPE=0.21%
16:53:58 |  Iter-58 | MAE=22.326 | MAPE=19.44%
17:15:41 |  Iter-59 | MAE=14.007 | MAPE=11.16%
17:27:47 |  Iter-60 | MAE=18.077 | MAPE=12.63%
17:33:57 |  Iter-61 | MAE=19.782 | MAPE=12.96%
17:37:24 |  Iter-62 | MAE=2.303 | MAPE=1.48%
17:40:45 |  Iter-63 | MAE=29.214 | MAPE=15.80%
17:49:04 |  Iter-64 | MAE=16.121 | MAPE=10.02%
17:54:41 |  Iter-65 | MAE=3.675 | MAPE=2.24%
17:59:39 |  Iter-66 | MAE=26.560 | MAPE=13.69%
18:07:31 |  Iter-67 | MAE=4.087 | MAPE=2.13%
18:13:34 |  Iter-68 | MAE=10.587 | MAPE=5.56%
18:20:27 |  Iter-69 | MAE=7.587 | MAPE=3.84%
18:28:00 |  Iter-70 | MAE=4.738 | MAPE=2.39%
18:35:45 |  Iter-71 | MAE=17.439 | MAPE=7.79%
18:41:02 |  Iter-72 | MAE=3.918 | MAPE=1.76%
18:50:38 |  Iter-73 | MAE=17.089 | MAPE=7.05%
