09:38:04 | ================================================================================
09:38:04 |  Autoformer | DAU | H1 | walkforward | seed=123
09:38:04 | ================================================================================
09:38:04 | Data: 4513 rows | Features: 16
09:55:01 |  Iter-01 | MAE=1.564 | MAPE=1.90%
10:03:15 |  Iter-02 | MAE=0.666 | MAPE=0.81%
10:14:19 |  Iter-03 | MAE=1.021 | MAPE=1.25%
10:20:51 |  Iter-04 | MAE=1.085 | MAPE=1.36%
10:32:52 |  Iter-05 | MAE=0.224 | MAPE=0.28%
10:41:57 |  Iter-06 | MAE=0.440 | MAPE=0.55%
10:54:24 |  Iter-07 | MAE=1.214 | MAPE=1.54%
11:03:10 |  Iter-08 | MAE=0.041 | MAPE=0.05%
11:18:36 |  Iter-09 | MAE=0.361 | MAPE=0.45%
11:25:43 |  Iter-10 | MAE=0.638 | MAPE=0.79%
11:35:15 |  Iter-11 | MAE=0.554 | MAPE=0.68%
11:45:32 |  Iter-12 | MAE=0.830 | MAPE=1.03%
11:54:07 |  Iter-13 | MAE=1.015 | MAPE=1.28%
12:05:58 |  Iter-14 | MAE=0.254 | MAPE=0.32%
12:16:36 |  Iter-15 | MAE=0.841 | MAPE=1.05%
12:25:48 |  Iter-16 | MAE=0.546 | MAPE=0.68%
12:35:45 |  Iter-17 | MAE=0.518 | MAPE=0.65%
12:45:48 |  Iter-18 | MAE=1.320 | MAPE=1.69%
12:56:07 |  Iter-19 | MAE=0.369 | MAPE=0.46%
13:04:42 |  Iter-20 | MAE=1.468 | MAPE=1.90%
13:13:57 |  Iter-21 | MAE=0.488 | MAPE=0.63%
13:19:50 |  Iter-22 | MAE=1.389 | MAPE=1.75%
13:26:04 |  Iter-23 | MAE=0.654 | MAPE=0.82%
13:34:37 |  Iter-24 | MAE=0.959 | MAPE=1.18%
13:42:59 |  Iter-25 | MAE=0.156 | MAPE=0.19%
13:56:23 |  Iter-26 | MAE=1.486 | MAPE=1.82%
14:07:02 |  Iter-27 | MAE=1.106 | MAPE=1.35%
14:18:38 |  Iter-28 | MAE=0.187 | MAPE=0.23%
14:28:52 |  Iter-29 | MAE=0.417 | MAPE=0.51%
14:40:23 |  Iter-30 | MAE=0.737 | MAPE=0.88%
14:49:21 |  Iter-31 | MAE=2.163 | MAPE=2.53%
15:03:03 |  Iter-32 | MAE=0.494 | MAPE=0.59%
15:12:12 |  Iter-33 | MAE=0.529 | MAPE=0.62%
15:24:48 |  Iter-34 | MAE=1.376 | MAPE=1.64%
15:37:30 |  Iter-35 | MAE=0.702 | MAPE=0.81%
15:47:19 |  Iter-36 | MAE=1.901 | MAPE=2.15%
15:56:06 |  Iter-37 | MAE=0.404 | MAPE=0.46%
16:05:49 |  Iter-38 | MAE=2.467 | MAPE=2.84%
16:17:01 |  Iter-39 | MAE=1.539 | MAPE=1.78%
16:23:38 |  Iter-40 | MAE=0.768 | MAPE=0.88%
16:36:01 |  Iter-41 | MAE=0.333 | MAPE=0.38%
16:44:00 |  Iter-42 | MAE=2.018 | MAPE=2.27%
17:00:24 |  Iter-43 | MAE=1.496 | MAPE=1.71%
17:10:40 |  Iter-44 | MAE=0.064 | MAPE=0.07%
17:20:22 |  Iter-45 | MAE=1.451 | MAPE=1.63%
17:34:45 |  Iter-46 | MAE=0.165 | MAPE=0.18%
17:43:07 |  Iter-47 | MAE=0.826 | MAPE=0.95%
17:52:50 |  Iter-48 | MAE=0.726 | MAPE=0.84%
18:01:58 |  Iter-49 | MAE=0.485 | MAPE=0.56%
18:14:33 |  Iter-50 | MAE=0.822 | MAPE=0.95%
18:25:15 |  Iter-51 | MAE=3.553 | MAPE=3.89%
18:37:02 |  Iter-52 | MAE=0.361 | MAPE=0.39%
18:44:25 |  Iter-53 | MAE=1.002 | MAPE=1.10%
18:52:33 |  Iter-54 | MAE=0.136 | MAPE=0.15%
19:00:16 |  Iter-55 | MAE=0.092 | MAPE=0.10%
19:13:47 |  Iter-56 | MAE=0.506 | MAPE=0.55%
19:29:17 |  Iter-57 | MAE=0.067 | MAPE=0.07%
19:42:12 |  Iter-58 | MAE=22.006 | MAPE=19.16%
19:49:15 |  Iter-59 | MAE=12.689 | MAPE=10.11%
19:58:47 |  Iter-60 | MAE=15.174 | MAPE=10.60%
20:05:44 |  Iter-61 | MAE=18.079 | MAPE=11.84%
20:08:19 |  Iter-62 | MAE=0.349 | MAPE=0.22%
20:23:09 |  Iter-63 | MAE=20.725 | MAPE=11.21%
20:28:23 |  Iter-64 | MAE=17.002 | MAPE=10.57%
20:34:46 |  Iter-65 | MAE=1.358 | MAPE=0.83%
20:42:44 |  Iter-66 | MAE=27.648 | MAPE=14.25%
20:50:12 |  Iter-67 | MAE=4.460 | MAPE=2.32%
21:00:24 |  Iter-68 | MAE=5.829 | MAPE=3.06%
21:07:28 |  Iter-69 | MAE=10.485 | MAPE=5.30%
21:13:50 |  Iter-70 | MAE=4.025 | MAPE=2.03%
21:22:13 |  Iter-71 | MAE=16.720 | MAPE=7.46%
21:27:46 |  Iter-72 | MAE=5.131 | MAPE=2.31%
21:35:35 |  Iter-73 | MAE=13.534 | MAPE=5.58%
21:40:45 |  Iter-74 | MAE=7.091 | MAPE=3.23%
21:46:16 |  Iter-75 | MAE=24.038 | MAPE=11.72%
21:51:04 |  Iter-76 | MAE=4.382 | MAPE=2.03%
21:57:55 |  Iter-77 | MAE=18.544 | MAPE=7.81%
22:04:21 |  Iter-78 | MAE=8.895 | MAPE=3.53%
22:13:30 |  Iter-79 | MAE=16.599 | MAPE=6.96%
22:18:52 |  Iter-80 | MAE=0.226 | MAPE=0.09%
22:23:49 |  Iter-81 | MAE=47.979 | MAPE=16.41%
