,Autoformer,Chronos,DLinear,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,LTSF_Linear,Moirai,PatchTST,RLinear,TFT,TTM,TimeMixer,TimesFM,TimesNet,iTransformer
Autoformer,1.0,0.9184874382704016,0.10941503974919176,0.24984567262990032,0.022258949150510077,0.48450447738005087,0.12290347857465855,0.8276296130201426,0.3150364784807973,0.7664550453526524,0.8290307898695988,0.8863483115793342,0.42303461488398186,0.10644625317397516,0.09709622917602512,0.34662669300446014,0.3914618340250753,0.8305657762740566,0.26969525297396046,0.15732006392762155,0.7481898907049498,0.9206173214250155,0.12502808120610132,0.969115832705711,0.16134676614617538,0.9489428940094715,0.18476577439709674
Chronos,0.9184874382704016,1.0,0.1922007835017958,0.12744380341741923,0.05420611746289494,0.45958037996631473,0.19219045896102704,0.8864811014637133,0.310053480110013,0.8561030397752514,0.8194035369718589,0.7980220473333755,0.33094827757618894,0.18370415346171987,0.1253772598722227,0.3743081055106461,0.4459818398325024,0.9424523822466899,0.13658841868979654,0.05509095273580433,0.7840212668579267,0.9867595199167507,0.07442881179158789,0.9294028529249245,0.06240105585757294,0.8424811953019762,0.06355748174552112
DLinear,0.10941503974919176,0.1922007835017958,1.0,0.05656165431168225,0.0025169467332979423,0.9673708074779093,0.028117646704855837,0.22002648021660876,0.4627520781957215,0.38098367892074725,0.6718527560870671,0.4243770456099818,0.06142158301165268,0.02925089491709776,0.007175370956567173,0.11564931111123755,0.12446607390155284,0.2526057107984183,0.04756894329160177,0.019540976521248865,0.20198336698030994,0.2610094844005555,0.00358827846122467,0.3817043872831021,0.012864853868576942,0.3462899857566426,0.5085950697503854
GUMNet,0.24984567262990032,0.12744380341741923,0.05656165431168225,1.0,0.6162244351997894,0.09196396771032145,0.9549446377951489,0.16567316236930774,0.12909258686541447,0.6446627380493948,0.30612416199234227,0.12949841881971347,0.5481435964050245,0.8194822924529204,0.9769351950256984,0.6434673448618042,0.8888825555180646,0.2539118767010149,0.7089760084185639,0.9213251804247684,0.10428125645866393,0.18077452458863763,0.65284336419864,0.3401444008985943,0.6550331765570148,0.09169815105819801,0.039430611016527006
GUMNetHet,0.022258949150510077,0.05420611746289494,0.0025169467332979423,0.6162244351997894,1.0,0.06485170423032915,0.11396765146231536,0.12150584071123371,0.09991204125405839,0.22555667496320986,0.10663959503463705,0.0414932222260711,0.35150500641939786,0.5448581498475247,0.4945109801105563,0.31090098076663564,0.5192020224733618,0.04813768691910569,0.4462001518472647,0.5620612713057072,0.09567484114050329,0.08683081495152911,0.2781588480761954,0.07182734021212434,0.27498843604154444,0.026455384859991327,0.006597231121594271
GUMNet_Adaptive,0.48450447738005087,0.45958037996631473,0.9673708074779093,0.09196396771032145,0.06485170423032915,1.0,0.14375993004265464,0.302307777002472,0.47212355032956954,0.5766548683193049,0.6032979749640526,0.49934954489422045,0.2212944399677117,0.10221930383819866,0.07764083603902239,0.09700176302085062,0.17090342754922117,0.42054788035559065,0.15183603669014767,0.09144218906714219,0.32072037857077973,0.3093642323451884,0.16160618557786322,0.5601870629486019,0.1500214296220337,0.48132906295439337,0.6544706063991441
GUMNet_Decomp,0.12290347857465855,0.19219045896102704,0.028117646704855837,0.9549446377951489,0.11396765146231536,0.14375993004265464,1.0,0.29118962225146894,0.16000177588399422,0.48164642203077546,0.23666591611637422,0.14190440022122952,0.6955905441113353,0.49755175652165673,0.9154558586089514,0.6974196564007151,0.9181360722149581,0.18720616662567457,0.9155196518400877,0.9104131202825052,0.3060949544497331,0.26331202013517885,0.7333852072847318,0.23019603148634937,0.7944745082362197,0.08025424098317657,0.0186945851557625
GUMNet_Diffusion,0.8276296130201426,0.8864811014637133,0.22002648021660876,0.16567316236930774,0.12150584071123371,0.302307777002472,0.29118962225146894,1.0,0.2724171931831223,0.9090804182306305,0.7573620345248309,0.7122193173155775,0.4189181623873157,0.2684916168595164,0.1262896960794464,0.30412796853129787,0.3948726795937305,0.9681580039515907,0.2615860761180704,0.131820275541644,0.8648890326061665,0.8854540109523581,0.16626570394407358,0.8654672381668129,0.25018808415385885,0.7951435829408386,0.13795453785089662
GUMNet_Fourier,0.3150364784807973,0.310053480110013,0.4627520781957215,0.12909258686541447,0.09991204125405839,0.47212355032956954,0.16000177588399422,0.2724171931831223,1.0,0.33270626637485523,0.2941133880966813,0.28587500149025047,0.1620791870069218,0.11652282196723851,0.1064567993947676,0.17022214753857456,0.14240946980782376,0.312680253860121,0.16307170772803747,0.13557522659492327,0.237273184021487,0.2464962664466095,0.16492566496206473,0.35375625903719854,0.16248045098510167,0.3101786845651502,0.7166698837214769
GUMNet_Fusion,0.7664550453526524,0.8561030397752514,0.38098367892074725,0.6446627380493948,0.22555667496320986,0.5766548683193049,0.48164642203077546,0.9090804182306305,0.33270626637485523,1.0,0.7298863533195719,0.7823956994347374,0.8213425401128014,0.33403792894190154,0.5536221870662401,0.7593012826761232,0.6975799777621718,0.8724191937265346,0.6822570942390174,0.595426539073695,0.9655612312509967,0.8800535259414506,0.7003012759563747,0.7375918169040547,0.673405056933785,0.806644831133488,0.2833567799765606
