,Autoformer,Chronos,DLinear,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,LTSF_Linear,Moirai,PatchTST,RLinear,TFT,TTM,TimeMixer,TimesFM,TimesNet,iTransformer
Autoformer,1.0,0.035908856925928934,0.17913947046621503,0.041059621418074066,0.020690798405654576,0.10018679141539577,0.08945721159008468,0.17528797658863415,0.2027194680097235,0.15147281091446474,0.11492119672098755,0.21828428202295003,0.052975415813048876,0.11725164901560681,0.1402184398983053,0.08926547824502062,0.11271224360120602,0.09612629480914392,0.04265280966952201,0.09920633703145287,0.8562224736075263,0.012478778017911196,0.5535722318166789,0.23183380975242462,0.06378218919690948,0.6550657379557276,0.11033154295747538
Chronos,0.035908856925928934,1.0,0.030458940752172037,0.0995866533198464,0.14484037856559273,0.08889298848130722,0.047992014405381145,0.021318777817968426,0.07131184111491895,0.019004826205614167,0.26716044271305495,0.09572928001434566,0.21189313193329729,0.02241200587657044,0.038164753008417485,0.18791271544259658,0.06481324141211586,0.028918185254377393,0.029642240957368005,0.026301435655137206,0.05039050205763851,0.26276317450903863,0.08549667638030312,0.018547900190574618,0.01223382811399465,0.10258957885722464,0.07281383906471994
DLinear,0.17913947046621503,0.030458940752172037,1.0,0.02490975912323079,0.09934987398527362,0.01479356955367539,0.03185640787598776,0.2178684462849081,0.42168282537592505,0.9698538647900032,0.027828138848714046,0.5582080515856296,0.01813649137288098,0.1915034676809071,0.1093660623765611,0.014414018606302204,0.01730046167012378,0.06184511528003189,0.05067099373858985,0.08540396954382734,0.08681221945918294,0.0858388387325606,0.12829585086569062,0.29516869039399074,0.15003827185996133,0.3072918987056894,0.03245752059112883
GUMNet,0.041059621418074066,0.0995866533198464,0.02490975912323079,1.0,0.13650330571363867,0.11205740542609965,0.046537762056245935,0.023519233580629573,0.08020571381591224,0.012635601722254197,0.41927242508860063,0.11235375495213806,0.9566471006416553,0.014545864182817114,0.03312800635077484,0.3245861910616634,0.06969918518625984,0.018792957794619758,0.15689621431257583,0.01884927624090471,0.05018107149707851,0.20071982667285404,0.08971273976813232,0.014685931139481356,0.005677769772482133,0.11241542497167734,0.08970330840923157
GUMNetHet,0.020690798405654576,0.14484037856559273,0.09934987398527362,0.13650330571363867,1.0,0.13227968049680605,0.12233479687101045,0.03528352102815857,0.12302761036742793,0.09067886370753464,0.1622601217844979,0.1302778461723335,0.14853387327566692,0.1010381997109191,0.10927854625003319,0.1504957656142678,0.12453536347213645,0.10790430894588199,0.11781611781139745,0.10922033387055818,0.09522399520060598,0.12596069139562527,0.10510338227501537,0.0752206262913575,0.09590594144705555,0.12728878161488622,0.12892297593546131
GUMNet_Adaptive,0.10018679141539577,0.08889298848130722,0.01479356955367539,0.11205740542609965,0.13227968049680605,1.0,0.8515842290892661,0.08332784000535565,0.0562321025736956,0.015046051712056308,0.3642001426652999,0.11682250313629683,0.05077163847087629,0.03811422655605212,0.015028864731637004,0.04711220450467768,0.01745056024002567,0.1827759640505755,0.27653373451977936,0.19488342201225461,0.039878146273102155,0.1676969163813833,0.0884543815037051,0.025490374734888466,0.740715981842913,0.11687995682398333,0.3024452890843028
GUMNet_Decomp,0.08945721159008468,0.047992014405381145,0.03185640787598776,0.046537762056245935,0.12233479687101045,0.8515842290892661,1.0,0.067901036066778,0.16948636256679062,0.012423869737436366,0.47125334396021534,0.22705903141882344,0.01875456694099764,0.013495604671381223,0.030382450872028288,0.1001747184261701,0.3147588012209037,0.10644328957950755,0.17861344521545441,0.029169997405824377,0.05363739912390053,0.135988463267676,0.09674858201346304,0.030352242632292414,0.7160551883096189,0.14288963699762758,0.655431887228674
GUMNet_Diffusion,0.17528797658863415,0.021318777817968426,0.2178684462849081,0.023519233580629573,0.03528352102815857,0.08332784000535565,0.067901036066778,1.0,0.24195349061924354,0.15825580067360434,0.10430608877250958,0.2657392917555339,0.03386546796796441,0.10232477933679762,0.1390539703805116,0.0698190704927999,0.09998244081441432,0.07741310068352081,0.026369362413419584,0.07919377673623362,0.7581093658046483,0.012628724227053967,0.34886180236339825,0.3362620138227772,0.03978848604412866,0.9319941897720894,0.09493162507282071
GUMNet_Fourier,0.2027194680097235,0.07131184111491895,0.42168282537592505,0.08020571381591224,0.12302761036742793,0.0562321025736956,0.16948636256679062,0.24195349061924354,1.0,0.5607941042220768,0.0025339584671726367,0.7489670288194643,0.04575709957443852,0.8030457174869992,0.8984221646485198,0.016594741081223274,0.1311456502992583,0.46257966588647825,0.151844457731644,0.4479093068672588,0.04060774193049155,0.13955258136588,0.0965092737424964,0.23795921388240315,0.47948508747782004,0.1549984876216941,0.09538477494493547
GUMNet_Fusion,0.15147281091446474,0.019004826205614167,0.9698538647900032,0.012635601722254197,0.09067886370753464,0.015046051712056308,0.012423869737436366,0.15825580067360434,0.5607941042220768,1.0,0.051804794648364405,0.6644181308654471,0.01115991295690999,0.019058910905397797,0.09145136048883318,0.01575424005308612,0.021822960438910854,0.011545767958644815,0.028390803602159398,0.025518033110492055,0.11804781245799711,0.06661554225186817,0.13818195875114747,0.18433929542924177,0.0649061628460963,0.3466970748592626,0.0305074925386275
GUMNet_Graph,0.11492119672098755,0.26716044271305495,0.027828138848714046,0.41927242508860063,0.1622601217844979,0.3642001426652999,0.47125334396021534,0.10430608877250958,0.0025339584671726367,0.051804794648364405,1.0,0.010920602608117447,0.31046699687201773,0.11892661276811167,0.04818532334390846,0.7578748553383352,0.13982536809588386,0.25619048711410874,0.6330428830539658,0.24254378561528123,0.021570145926425255,0.2604621081442109,0.06781817740811569,0.04403385790537273,0.5676829424835159,0.0576059312236572,0.19224148162834065
GUMNet_Mamba,0.21828428202295003,0.09572928001434566,0.5582080515856296,0.11235375495213806,0.1302778461723335,0.11682250313629683,0.22705903141882344,0.2657392917555339,0.7489670288194643,0.6644181308654471,0.010920602608117447,1.0,0.0728770809668664,0.7738014944597742,0.8325881222942177,0.040688989066721915,0.2182668970559769,0.49508847483228857,0.1897872820674542,0.4752212288652875,0.028394065174516037,0.1545374833947255,0.08748087851484887,0.3016395886975507,0.50144601206133,0.12224539273044077,0.15978021627369432
GUMNet_MoE_Sparse,0.052975415813048876,0.21189313193329729,0.01813649137288098,0.9566471006416553,0.14853387327566692,0.05077163847087629,0.01875456694099764,0.03386546796796441,0.04575709957443852,0.01115991295690999,0.31046699687201773,0.0728770809668664,1.0,0.010969104483609327,0.020445836748434365,0.18064667731153516,0.03379580950380068,0.014477817521946656,0.5446818124328292,0.011278428643820781,0.0409239776962933,0.24459868951068597,0.08145293776436513,0.015043511683036526,0.02415364717166213,0.09209964688354,0.03690084646321501
GUMNet_Patch,0.11725164901560681,0.02241200587657044,0.1915034676809071,0.014545864182817114,0.1010381997109191,0.03811422655605212,0.013495604671381223,0.10232477933679762,0.8030457174869992,0.019058910905397797,0.11892661276811167,0.7738014944597742,0.010969104483609327,1.0,0.682112364792459,0.024983879339999904,0.11178764483838588,0.06418633673642682,0.043979727755421694,0.11069853533479845,0.0856395261525329,0.08492988801536194,0.12020796753632301,0.0555551352403989,0.220331278589029,0.24400835840430712,0.08807766058633293
GUMNet_RL,0.1402184398983053,0.038164753008417485,0.1093660623765611,0.03312800635077484,0.10927854625003319,0.015028864731637004,0.030382450872028288,0.1390539703805116,0.8984221646485198,0.09145136048883318,0.04818532334390846,0.8325881222942177,0.020445836748434365,0.682112364792459,1.0,0.012370828556269364,0.021408080932324935,0.1805446892801157,0.08044836398497579,0.15198416673606663,0.06590953297177471,0.1033175783600333,0.11066681816907487,0.1061544925669593,0.30541581595309397,0.21402173890145137,0.030431134298638307
GUMNet_Wavelet,0.08926547824502062,0.18791271544259658,0.014414018606302204,0.3245861910616634,0.1504957656142678,0.04711220450467768,0.1001747184261701,0.0698190704927999,0.016594741081223274,0.01575424005308612,0.7578748553383352,0.040688989066721915,0.18064667731153516,0.024983879339999904,0.012370828556269364,1.0,0.018713594113901832,0.07398782943428661,0.6058239834686288,0.046914442229740505,0.030659132778678266,0.22487094213405578,0.07614864302520274,0.025861253838016296,0.36242041714586404,0.07881207472959972,0.004030569293790975
GUMNet_iTrans,0.11271224360120602,0.06481324141211586,0.01730046167012378,0.06969918518625984,0.12453536347213645,0.01745056024002567,0.3147588012209037,0.09998244081441432,0.1311456502992583,0.021822960438910854,0.13982536809588386,0.2182668970559769,0.03379580950380068,0.11178764483838588,0.021408080932324935,0.018713594113901832,1.0,0.5985546915815498,0.17691732216494316,0.6560255044761778,0.0451729864539705,0.14421238972888428,0.09469184671159048,0.03571817442305636,0.8971812610845422,0.1399379985024911,0.3222872528541898
LTSF_Linear,0.09612629480914392,0.028918185254377393,0.06184511528003189,0.018792957794619758,0.10790430894588199,0.1827759640505755,0.10644328957950755,0.07741310068352081,0.46257966588647825,0.011545767958644815,0.25619048711410874,0.49508847483228857,0.014477817521946656,0.06418633673642682,0.1805446892801157,0.07398782943428661,0.5985546915815498,1.0,0.06305784190267372,0.9134078198666211,0.07173721356579299,0.10019716635849352,0.11270999618638866,0.03473071178173548,0.5541321901421412,0.20203630021735686,0.4030156200902
Moirai,0.04265280966952201,0.029642240957368005,0.05067099373858985,0.15689621431257583,0.11781611781139745,0.27653373451977936,0.17861344521545441,0.026369362413419584,0.151844457731644,0.028390803602159398,0.6330428830539658,0.1897872820674542,0.5446818124328292,0.043979727755421694,0.08044836398497579,0.6058239834686288,0.17691732216494316,0.06305784190267372,1.0,0.07511612740051898,0.06686219703990481,0.13754271441310673,0.10278602127168379,0.022084644372224682,0.02132069145422122,0.14850958844607298,0.23472323286982277
PatchTST,0.09920633703145287,0.026301435655137206,0.08540396954382734,0.01884927624090471,0.10922033387055818,0.19488342201225461,0.029169997405824377,0.07919377673623362,0.4479093068672588,0.025518033110492055,0.24254378561528123,0.4752212288652875,0.011278428643820781,0.11069853533479845,0.15198416673606663,0.046914442229740505,0.6560255044761778,0.9134078198666211,0.07511612740051898,1.0,0.07282505810877304,0.10022217105149722,0.11008463997026463,0.060832479860501554,0.5949797899712457,0.19328049713189377,0.34865392644942594
