target,horizon,model,n_seeds,mae_mean,mae_std,rmse_mean,rmse_std,mape_mean,mape_std,crps_mean,crps_std
DAU,3,GUMNet_Decomp,4,10.9842155,0.6148002005749513,17.73953675,0.5178240915242524,6.3122,0.2767488151133924,7.4406715000000005,0.35587242620027015
DAU,3,GUMNet_Fusion,4,10.70893625,0.48577412739898984,17.55182975,0.35932958355932326,6.173225,0.2761370719407301,7.2885715,0.22402953634509884
DAU,3,GUMNet_Mamba,4,10.83633,0.30265504362227297,17.81914925,0.301228183186074,6.172225,0.17925323567511955,7.55167925,0.25533940895910145
DAU,3,GUMNet_Patch,4,10.769294,0.11804476108945625,17.61016875,0.2034868946482391,6.165925,0.07340592051508278,7.46174125,0.1122335562933383
DAU,3,GUMNet_Wavelet,4,10.09293325,0.5229639751814497,16.39246625,1.3450711486558067,5.8546,0.26906814502401916,6.9288825,0.311681058791943
DAU,3,GUMNet_iTrans,4,11.0603835,0.24966040331418202,18.2164225,0.39650585077020006,6.2814,0.12576684777794214,7.5642995,0.17134487301832682
DAU,3,NBEATS,4,10.91625625,0.13310830172801646,17.6532935,0.34649738450239487,6.316075,0.0888912209763521,8.497936,0.03220482267197461
DAU,3,NHits,4,11.058555,0.2633980854916501,18.17121625,0.5096438961735104,6.391625,0.13431657567106142,8.66491975,0.252944417974088
DAU,3,PatchTST,4,11.732432,0.1073630933856384,18.552342,0.36629813436416364,6.685675,0.06939382177110577,9.187856,0.10296086618063466
DAU,3,TFT,4,11.1271625,0.4489503809928956,18.1294715,0.5041229170380984,6.4241,0.25319882832798946,8.69106975,0.412370180166943
DAU,3,TimeMixer,1,11.020993,,17.878326,,6.4041,,8.703588,
DAU,3,TimesNet,1,11.036525,,17.910053,,6.4895,,8.614499,
DAU,3,iTransformer,1,10.793291,,17.37869,,6.2008,,8.406045,
DAU,5,DLinear,4,14.353309,0.3184848597667819,22.013768749999997,0.5753885621469921,8.57005,0.1367331342433131,11.26420225,0.2852039655876413
DAU,5,GUMNetHet,4,14.145593,0.23327016140946966,21.468261000000002,0.5553593664880407,8.417275,0.11644101153230631,9.951478250000001,0.1828263278877432
DAU,5,GUMNet_Adaptive,4,14.819951750000001,0.6995212846151164,22.57132625,2.6389253743037617,8.838574999999999,0.3544820576089379,10.599833,0.7096810431280616
DAU,5,GUMNet_Decomp,4,14.098094,0.23120677570232853,21.53563475,0.17003175690906555,8.349475,0.11897689901825498,9.68519575,0.16469858446340666
DAU,5,GUMNet_Fusion,4,13.956078999999999,0.14124817929918054,20.95674525,0.34438901216248224,8.285125,0.04337682753114472,9.447921000000001,0.18555610474642636
DAU,5,GUMNet_Mamba,4,13.543917,0.33198538074539774,20.55447525,0.3693813498119741,8.0742,0.2011402992938015,9.2243575,0.4438256387888533
DAU,5,GUMNet_Patch,4,14.253381000000001,0.19214698470528557,21.49669925,0.4371948440534453,8.5204,0.11086938260854537,9.915595249999999,0.04307155403414982
DAU,5,GUMNet_Wavelet,4,13.8158595,0.47316659405928746,20.6683255,1.2141415557453195,8.2132,0.2888191244822033,9.492536000000001,0.38443546975185994
DAU,5,GUMNet_iTrans,4,13.91764425,0.06668039346202262,20.3586275,0.4813052480526257,8.3523,0.04906736865439818,9.51016175,0.20404905880428936
DAU,5,NBEATS,4,14.820989,0.5424712027822303,22.41371775,0.7496273662682338,8.860225,0.33351081316802944,11.67306325,0.4629027935736075
DAU,5,NHits,4,14.21569325,0.7308144768098928,21.223824,0.6451715974917063,8.489725,0.44568299178526677,11.0970245,0.570004512584769
DAU,5,PatchTST,4,13.96701275,0.13173319816299098,21.05275175,0.24747930591111955,8.26135,0.0778615223757319,10.8970895,0.12425212454924088
DAU,5,TFT,4,14.43203775,0.09789174799193599,21.871357,0.3725372982006874,8.61935,0.062257770599340366,11.21484325,0.057935832800176584
DAU,5,TimesNet,1,14.4594,,22.302675,,8.6547,,11.335805,
DAU,5,iTransformer,1,13.431711,,20.074351,,8.045,,10.405053,
DAU,7,DLinear,4,11.6036255,0.18580456675855217,20.0918475,0.28951653132593413,7.46545,0.11098289658020871,8.92111875,0.15885692976674542
DAU,7,GUMNetHet,4,11.636545250000001,0.1763564853119486,20.571126,0.32882964707884876,7.41385,0.10422406951691451,8.50425575,0.20700870085961007
DAU,7,GUMNet_Adaptive,4,11.921365,0.6058118841285084,20.788714249999998,1.1666753748986547,7.60755,0.38117782814149487,8.53934825,0.4974674570109253
DAU,7,GUMNet_Decomp,4,11.88813075,0.3723821664628735,20.512078250000002,0.569537508388093,7.632625,0.22453810923760786,8.513601,0.3082679149581844
DAU,7,GUMNet_Fusion,4,11.58403375,0.2763659503247766,20.204826,0.24634018068110655,7.41065,0.17434900821819063,8.395043000000001,0.16902967127302382
DAU,7,GUMNet_Mamba,4,11.765654999999999,0.21055843034496025,20.599937,0.2676352789687228,7.536,0.12993234136785684,8.47596975,0.12004768951372391
DAU,7,GUMNet_Patch,4,11.947210250000001,0.35047120497541073,20.71849825,0.6799475021815413,7.669725,0.19991743920928937,8.62241275,0.34773465640281476
DAU,7,GUMNet_Wavelet,4,12.43920525,0.549485822669021,21.86312225,1.2494614938931017,7.897600000000001,0.3089309307919816,8.8585685,0.26955043023832564
DAU,7,GUMNet_iTrans,4,11.66874475,0.2624556269624437,20.4680395,0.4213356398798957,7.443375,0.12231893761801539,8.3568395,0.29362716833710495
DAU,7,NBEATS,4,11.88716425,0.21025880064082214,20.67029275,0.22704054640287635,7.718450000000001,0.13026144223573338,9.18388675,0.13545532736016633
DAU,7,NHits,4,11.766011500000001,0.2816951575521544,20.43359525,0.5317122976851137,7.6728749999999994,0.16396286927228376,9.0693865,0.28395101573158726
DAU,7,PatchTST,4,11.625041,0.11388037358269107,19.94716175,0.21329040318678869,7.5424,0.07703336939275066,8.8639455,0.09248803794545456
DAU,7,TFT,4,12.28111925,0.3470641165926694,20.66952525,0.454823946417641,8.05265,0.22760054920847625,9.23818,0.2717290976285019
DAU,7,TimesNet,1,11.970197,,21.383021,,7.8126,,9.231157,
DAU,7,iTransformer,1,11.632145,,20.181689,,7.4963,,8.933548,
DAU,10,DLinear,4,11.99237775,0.0580282985526604,22.54887425,0.18102085415843552,8.079775,0.03597298755084594,9.285302,0.05829909401240005
DAU,10,GUMNetHet,4,11.7144885,0.11624043309307967,21.49149975,0.28299783694977104,7.92645,0.11444595522195901,8.474765249999999,0.14396395215788166
DAU,10,GUMNet_Adaptive,4,11.71366025,0.07430957299646322,21.44507575,0.18784221938881923,7.909625,0.07321317618206889,8.35194425,0.06177392390739489
DAU,10,GUMNet_Decomp,4,11.71260125,0.1710783099896543,21.731507,0.7736478947716889,7.910175,0.12519085097029573,8.47363075,0.1457572205264066
DAU,10,GUMNet_Fusion,4,11.9270695,0.28935123246382277,21.854850499999998,0.6524067919616293,8.011125,0.18337008798238286,8.2773155,0.2741390967586829
DAU,10,GUMNet_Mamba,4,11.814904,0.21337301321551053,21.61633375,0.3742736363076042,7.977475,0.16425079147450108,8.50441375,0.2232413075192773
DAU,10,GUMNet_Patch,4,11.77507875,0.15088041211364572,21.68939975,0.45464421779333947,7.956275,0.08757310755401226,8.45657,0.10183428819083214
DAU,10,GUMNet_Wavelet,4,11.67131925,0.2925355816732677,21.46341575,0.5449601643682312,7.876275000000001,0.18812461074156903,8.425956,0.22352958238377937
DAU,10,GUMNet_iTrans,4,11.930845999999999,0.07515519819236322,21.7634385,0.3854574419262571,8.055275,0.043584658998322305,8.46123725,0.15631741552447073
DAU,10,NBEATS,4,11.897838,0.3790989981372503,22.21005925,0.7041124406818265,8.0646,0.2329062615445678,9.173448,0.3159583668386286
DAU,10,NHits,4,11.8356225,0.04194693500523412,21.865114,0.11785994391649725,8.003475,0.05170875973501333,9.102338249999999,0.03446063848678261
DAU,10,PatchTST,4,11.8208635,0.11990661915145995,21.609612499999997,0.17484716875126374,7.9875750000000005,0.0800237620960178,9.0933585,0.11096625576723772
DAU,10,TFT,4,11.981818,0.5714339233699723,21.59559675,0.3512595933137154,8.19555,0.3811123062825441,8.946522,0.4056248943141104
DAU,10,TimesNet,1,12.885083,,23.553403,,8.7589,,9.984276,
DAU,10,iTransformer,1,11.729006,,21.828626,,7.8996,,8.995736,
DAU,20,DLinear,4,13.264132,0.12447539868048862,26.9307265,0.18097585944079297,9.269625,0.09877004859774076,10.414714,0.1296428040913438
DAU,20,GUMNetHet,4,13.18813625,0.4294034185249539,26.627676,0.5953184915561298,9.234525,0.314568067620772,10.0484595,0.22108142458756438
DAU,20,GUMNet_Adaptive,4,13.63521525,0.37767203944460825,27.2870115,0.9197458095707753,9.479375000000001,0.17378180524247525,10.085988,0.5473469785124119
DAU,20,GUMNet_Decomp,4,13.140910250000001,0.20405463681307753,26.25453275,0.14130302284187038,9.31875,0.18603780081836468,9.9642385,0.07735867224170807
DAU,20,GUMNet_Fusion,4,13.5929395,0.3102316129114926,27.272601,0.5577426369082192,9.523925,0.1966040754918376,10.042888,0.042940332051192964
DAU,20,GUMNet_Mamba,4,13.32542025,0.2683477975443751,26.586626000000003,0.1998876521549035,9.426074999999999,0.258082175220736,10.0427,0.09799675833073898
DAU,20,GUMNet_Patch,4,13.138491,0.13310003747056837,26.37437575,0.1237627941032788,9.2503,0.11914095293670655,10.10520375,0.048884998812690046
DAU,20,GUMNet_Wavelet,4,13.50301275,0.27642739696874546,26.66798625,0.38283952724988507,9.5275,0.1731349569940553,10.234148,0.15128889847573146
DAU,20,GUMNet_iTrans,4,14.0644195,0.30407774979161717,27.943049249999998,0.8571675755884907,9.80645,0.1917733818860168,10.40433125,0.28837875686831904
DAU,20,NBEATS,4,13.4439455,0.2518761792647329,27.214033999999998,0.6475802136940257,9.4862,0.178587196256245,10.490844,0.21991501696943488
DAU,20,NHits,4,13.602020249999999,0.4151557150687555,27.18127775,0.8136623890600554,9.638175,0.3327253259071211,10.469934,0.3150935297960486
DAU,20,PatchTST,4,13.44972125,0.37778198185582695,26.830710500000002,0.6313368453952818,9.518125000000001,0.3104093251928277,10.437745,0.36688919333317394
DAU,20,TFT,4,14.942824250000001,0.5760023195048056,28.0688315,0.9127079385687039,10.724275,0.4454276400269754,11.154621,0.4542355250491376
DAU,20,TimesNet,1,16.647706,,31.8049,,11.7138,,13.098306,
DAU,60,DLinear,5,14.488657,2.1244335326178128,31.078010799999998,4.576740329996359,11.15592,1.4698850387020064,11.6611624,1.9279489671424908
DAU,60,GUMNetHet,4,15.1782015,0.18223811995024566,33.6533875,0.19650488290879622,11.6603,0.258447609133199,12.1658955,0.045376248901084826
DAU,60,GUMNet_Adaptive,4,15.1166275,0.26221741471852444,33.387898,0.2869335487634752,11.6001,0.31035833053638645,12.340065,0.14704692228219737
DAU,60,GUMNet_Decomp,4,15.51603875,0.25113948512247747,33.60056025,0.33062278254870936,12.146,0.28163733180575856,12.24932875,0.18442263169393455
DAU,60,GUMNet_Fusion,4,14.33186025,0.3591077380317082,31.9585595,0.6779853642188747,11.079475,0.29696844248730137,11.4693495,0.34873950591093017
DAU,60,GUMNet_Mamba,4,15.90186475,0.651761171389426,34.03187575,1.381043560719543,12.306474999999999,0.45762417895765334,12.58445825,0.5166300647203147
DAU,60,GUMNet_Patch,4,14.99496425,0.3151963082412564,33.319561,0.43960309982604423,11.517325,0.2986537836693186,12.07103625,0.2727510154962765
DAU,60,GUMNet_Wavelet,4,15.42701175,0.3392288244537159,34.304835499999996,1.2092525500265288,11.8658,0.24234527710135711,12.1475405,0.2705366266102742
DAU,60,GUMNet_iTrans,4,14.805863500000001,0.113720157874495,33.06680225,0.13374423147529066,11.323975,0.12063071402701223,12.010231749999999,0.10354917150280228
DAU,60,NBEATS,4,15.697636750000001,0.2915977242073686,34.3180935,0.30350591667654153,11.96275,0.2894004434458705,12.763599,0.17072284292384435
DAU,60,NHits,4,16.7985125,0.21150398107285434,35.3977565,0.7203602184983545,13.056750000000001,0.19970612576149613,13.33226675,0.14294035963616708
DAU,60,PatchTST,4,15.771979,0.41158761792438037,33.65777475,0.8802082934742889,12.20575,0.32034286319504623,12.69175475,0.40527653477625697
DAU,60,TFT,4,16.47924975,0.680479240720036,34.607758000000004,1.6699201964930315,12.767525,0.5546134832776188,13.0773295,0.6953194524248074
DAU,60,TimesNet,1,22.577948,,53.561344,,17.3758,,19.017367,
XANG,1,DLinear,4,4.05740125,0.027520087637638822,6.112405,0.12647970928967203,3.395275,0.018273546453822353,3.0292215000000002,0.029157099564257057
XANG,1,GUMNetHet,4,4.04228825,0.0417477589129045,6.1612465,0.11181275674537346,3.369125,0.029760082325154938,2.7802205,0.0668680767755935
XANG,1,GUMNet_Adaptive,4,3.9705435,0.2699788952226947,6.13890375,0.2713570101783196,3.300175,0.20733964687600556,2.78435725,0.19552727756739402
XANG,1,GUMNet_Decomp,4,3.90296925,0.08003809691796791,6.084172,0.3436589898955069,3.2680249999999997,0.07307878739187357,2.67744925,0.029667591300665576
XANG,1,GUMNet_Fusion,4,4.18677675,0.15932475309332828,6.4322665,0.3755925465186093,3.463175,0.125974478235342,2.8542035,0.12219878984261659
XANG,1,GUMNet_Mamba,4,4.00558425,0.07003585894085515,6.12438725,0.23925799014087284,3.349875,0.04809507078000133,2.73146025,0.04553875708576883
XANG,1,GUMNet_Patch,4,4.038410750000001,0.1018528534189559,6.25606325,0.19090990351013756,3.37495,0.08354394053430825,2.79274575,0.085549343661519
XANG,1,GUMNet_Wavelet,4,4.019052,0.04721153251060567,6.1485635,0.11241256036137594,3.35565,0.03979920434715592,2.77389925,0.039825047674171006
XANG,1,GUMNet_iTrans,4,3.99409925,0.13076937872803646,6.0111545,0.21673116315764723,3.330575,0.11526628229162822,2.76920025,0.15772199928856873
XANG,1,NBEATS,4,3.961811,0.039066810781872775,6.02490475,0.08581565001161906,3.312575,0.03368366320141968,2.9414095,0.0496285315821453
XANG,1,NHits,4,3.9439242500000002,0.1388062299043166,5.96344,0.2039135293647779,3.3015999999999996,0.1261490388389859,2.92824275,0.10368762957195038
XANG,1,PatchTST,4,3.90091175,0.1175750195928115,5.760038,0.22062048601614528,3.2662500000000003,0.08481872827782003,2.8765359999999998,0.0915339317885266
XANG,1,TFT,4,4.0810837499999995,0.07552249284539836,6.13208775,0.22061004487915592,3.4101749999999997,0.06389091615141115,3.05747825,0.0883056851675851
XANG,1,TimesNet,1,3.788273,,5.642786,,3.1905,,2.766398,
XANG,1,iTransformer,1,4.053114,,6.165409,,3.3929,,2.961058,
XANG,3,DLinear,4,5.599436,0.11058107293746042,8.58723825,0.30156446525342334,4.6575,0.09365279849885225,4.137566,0.10964284350866978
XANG,3,GUMNetHet,4,5.65724775,0.14383966919079275,8.62105525,0.17492170997025155,4.698825,0.0932814513537745,3.9730237500000003,0.11073095830096465
XANG,3,GUMNet_Adaptive,4,5.6134587499999995,0.3510511032042439,8.29394425,0.5967060820037364,4.6644749999999995,0.25116114846846876,3.86852425,0.13185470605019514
XANG,3,GUMNet_Decomp,4,5.52621075,0.09456950125480941,8.29335875,0.06884034014236559,4.613775,0.06345977072130052,3.7560685,0.04861006442085836
XANG,3,GUMNet_Fusion,4,5.60349775,0.1829168830486952,8.2258735,0.19918895805825565,4.662224999999999,0.14277050057113824,3.72375225,0.14499721790750564
XANG,3,GUMNet_Mamba,4,5.50302875,0.10915532671801538,8.3589895,0.1494346672908711,4.584125,0.08552993140805575,3.82089525,0.12368927894088742
XANG,3,GUMNet_Patch,4,5.75244075,0.11254403707105069,8.88735125,0.19481477281831075,4.755675,0.06612051497077129,3.9594635,0.1256002593455388
XANG,3,GUMNet_Wavelet,4,5.5434660000000004,0.22838392651118558,8.247258500000001,0.3552417119619638,4.624575,0.18048834449902865,3.8739475,0.15371287497690858
XANG,3,GUMNet_iTrans,4,5.728332,0.31016319129236897,8.3871535,0.4766595297313024,4.726125000000001,0.23883774652819575,3.8569475,0.1791100039128654
XANG,3,NBEATS,4,5.7551235,0.17617245952475102,8.91892725,0.2094768212322871,4.79535,0.12684832149723815,4.282743,0.1376608829624453
XANG,3,NHits,4,5.7034815,0.23029167650973995,8.862204,0.2918867118900754,4.76995,0.2066442111456307,4.222567,0.1840112705696766
XANG,3,PatchTST,4,6.273249,0.08498977642046142,9.5741185,0.20902013245060144,5.175575,0.07208603077804566,4.65692025,0.0734144036474904
XANG,3,TFT,4,5.767851,0.14435985234360232,8.938571,0.16386110024041686,4.7873,0.12095858795472104,4.2725565,0.10651914601766796
XANG,3,TimesNet,1,5.818882,,8.939162,,4.8685,,4.31371,
XANG,3,iTransformer,1,5.797981,,8.844655,,4.7854,,4.310389,
XANG,5,DLinear,4,7.4237325,0.08090408634302758,10.88570475,0.13557017139566496,6.206975,0.07367502403573851,5.3275565,0.05498719344538344
XANG,5,GUMNetHet,4,7.5884237500000005,0.18849398990131375,11.272244,0.24304155974510422,6.3895,0.16648349267519957,5.29390525,0.18782817667285698
XANG,5,GUMNet_Adaptive,4,8.025450750000001,0.2147545154827954,11.7857635,0.4850435070070172,6.683425,0.18306700731335118,5.3515725,0.18227761746760554
XANG,5,GUMNet_Decomp,4,7.57930625,0.13674750766863483,11.4712145,0.1830414249006677,6.3244,0.10138599508807927,5.2406315,0.11743724731815976
XANG,5,GUMNet_Fusion,4,7.6265575000000005,0.8240354931613486,11.44443575,1.1859391412666376,6.376,0.6269304001774568,5.15953175,0.5246682103509956
XANG,5,GUMNet_Mamba,4,7.56633825,0.4019025704822624,11.2667355,0.34496281516950045,6.3599499999999995,0.32770123079821756,5.2062015,0.1745834792537181
XANG,5,GUMNet_Patch,4,7.30717025,0.20293460371324043,11.00882875,0.2293839813985495,6.16695,0.16675232132317291,5.06402125,0.13777820865525164
XANG,5,GUMNet_Wavelet,4,7.28124425,0.3934316050347889,10.639968,0.5648005151201606,6.119575,0.29708657969240737,4.809479,0.289974699738902
XANG,5,GUMNet_iTrans,4,7.7449705,0.24071316726967815,11.28727975,0.270899047438187,6.489425000000001,0.18099715237170644,5.173582,0.1771590352931511
XANG,5,NBEATS,4,7.74092875,0.30039190324349657,11.651333000000001,0.31390735376646844,6.478925,0.25032182452461704,5.62199275,0.22690720663063238
XANG,5,NHits,4,7.4647535000000005,0.2534214289104219,11.49213375,0.20906723010134817,6.253425,0.17896976234362438,5.429711,0.18381445041309108
XANG,5,PatchTST,4,7.5664055,0.037605630912581206,11.42717275,0.03306445375701815,6.300025,0.02889283359820143,5.47578625,0.03636747647165898
XANG,5,TFT,4,7.579632,0.5039089618909354,11.32364425,0.5159211978770752,6.344425,0.40844896356011656,5.47946975,0.34507813275776145
XANG,5,TimesNet,1,7.862529,,12.028053,,6.5638,,5.731726,
XANG,5,iTransformer,1,7.237344,,10.979505,,6.0496,,5.245328,
XANG,7,DLinear,4,7.382089000000001,0.04361492991319967,11.8944145,0.016433332762000985,6.526975,0.04767860281789559,5.31927675,0.018313068073100118
XANG,7,GUMNetHet,4,7.156719,0.12167917659703868,11.7297355,0.1706116833289363,6.355875,0.11698482451440739,5.0743665,0.14372367764220353
XANG,7,GUMNet_Adaptive,4,6.8814364999999995,0.1717492817811287,11.4820825,0.3514806446852141,6.1046499999999995,0.150884646888498,4.73436375,0.11428604941804307
XANG,7,GUMNet_Decomp,4,7.27221175,0.11426805943153978,11.80509975,0.1259392085104954,6.444224999999999,0.0767187667175809,5.0814405,0.08916915622755078
XANG,7,GUMNet_Fusion,4,7.2134975,0.5180073178804205,12.0025785,0.9021362554058379,6.3904,0.41475878130145366,5.01555875,0.3539820654641279
XANG,7,GUMNet_Mamba,4,7.12917425,0.10473945335410467,11.74857575,0.1649390464128594,6.327425,0.12610028746993387,5.09119175,0.13724549173743375
XANG,7,GUMNet_Patch,4,7.30706975,0.19233867966753362,12.0357285,0.18207809022596114,6.4686,0.18792329995683513,5.1994644999999995,0.11228786625009869
XANG,7,GUMNet_Wavelet,4,6.99883125,0.19568570444529135,11.63516925,0.21615273761760054,6.2181999999999995,0.17391727918754898,4.82915825,0.14670033310885836
XANG,7,GUMNet_iTrans,4,6.79261425,0.3894296855311837,11.486317,0.6351723253978665,6.006325,0.30077953581762656,4.7291134999999995,0.2876260913321319
XANG,7,NBEATS,4,7.385483000000001,0.09301160136599454,12.0724095,0.1574336533453589,6.52885,0.0757542298048984,5.4101895,0.0725108302738285
XANG,7,NHits,4,7.44900125,0.09069140606979605,12.2203895,0.21393836038214378,6.584275,0.07354043672248159,5.497286,0.09748766385206534
XANG,7,PatchTST,4,7.3465922500000005,0.1373953369984466,11.964252250000001,0.1662228459576172,6.492825,0.12049659400442257,5.3602135,0.0898785129883666
XANG,7,TFT,4,7.416069,0.38433842942472823,11.97866525,0.46266273871894736,6.555975,0.36107293238347293,5.34190225,0.3437995730600171
XANG,7,TimesNet,1,7.354011,,12.049739,,6.4769,,5.357058,
XANG,7,iTransformer,1,7.623697,,12.402438,,6.7293,,5.565797,
XANG,10,DLinear,4,6.4740995,0.05913998690395522,10.805828250000001,0.049167301080934644,5.9674,0.05955305757613691,4.63142575,0.03398655233446501
XANG,10,GUMNetHet,4,6.51640325,0.21245095156980745,11.017983749999999,0.23011145002277317,6.02025,0.19274849761628063,4.479853,0.08733885290064175
XANG,10,GUMNet_Adaptive,4,6.60411325,0.11398228679748142,11.057119,0.1377542491129277,6.102025,0.08773921111262997,4.51542875,0.05914579054829954
XANG,10,GUMNet_Decomp,4,6.552153000000001,0.13349419583637356,10.95082875,0.15869538590094548,6.0793,0.10599072286447246,4.46858825,0.08041452863496332
XANG,10,GUMNet_Fusion,4,6.516757,0.18720399052192593,10.875411,0.19399940938398064,6.081475,0.16720497151699756,4.41953625,0.05417856928943387
XANG,10,GUMNet_Mamba,4,6.540733,0.07578401305904411,10.969232250000001,0.05642264975684288,6.083925,0.06379061451342219,4.475264,0.029575644777417517
XANG,10,GUMNet_Patch,4,6.615427,0.07350912630415318,11.044381000000001,0.041203244864128484,6.153475,0.07798159505079769,4.5436440000000005,0.05946279316794128
XANG,10,GUMNet_Wavelet,4,6.456862,0.06845317836789397,10.76679425,0.07948394088273383,6.0372,0.06323611837128051,4.40714975,0.050455914449315735
XANG,10,GUMNet_iTrans,4,6.430366,0.27229383595300166,10.83817275,0.4137121161027922,5.94595,0.2031048087400527,4.39615675,0.17763320115033857
XANG,10,NBEATS,4,6.451988249999999,0.11885752801673974,10.998809999999999,0.2136634096532828,5.971,0.07683996356063688,4.618627,0.11199194996962919
XANG,10,NHits,4,6.5574615000000005,0.12400485650032685,11.144321,0.1727970960288394,6.046225,0.11484732981949011,4.713366499999999,0.10889766942562834
XANG,10,PatchTST,4,6.483967,0.021699075110858203,10.99154525,0.025144533976923924,5.9811,0.03034468652004858,4.62540075,0.013293348646973608
XANG,10,TFT,4,6.437139,0.1572679124742235,10.727280499999999,0.1276883204121136,6.030075,0.20223093029175007,4.540632,0.10572750306645216
XANG,10,TimesNet,1,6.541769,,11.057668,,5.9856,,4.665776,
XANG,10,iTransformer,1,6.56851,,11.153347,,6.0256,,4.701898,
XANG,20,DLinear,4,6.97093625,0.11890101706426497,13.159801999999999,0.06647830181846333,6.74765,0.1343877598592965,5.210438,0.05688482028332928
XANG,20,GUMNetHet,4,7.16715225,0.09833424589760166,13.42573075,0.3352272123912135,6.854125,0.10824929176057754,5.25669325,0.05700823323213899
XANG,20,GUMNet_Adaptive,4,7.389113,0.1274029842743097,13.609998749999999,0.23738838235035106,7.0802,0.14477980982627864,5.467912,0.0972027803134594
XANG,20,GUMNet_Decomp,4,7.29829,0.10383882499014206,13.43002925,0.27264314107440213,7.062,0.13254757636411196,5.28982275,0.09283693536653378
XANG,20,GUMNet_Fusion,4,7.3447985,0.1503161280468599,13.55546,0.21278979575001564,7.0172,0.13072752834298781,5.3860702499999995,0.11302252150604006
XANG,20,GUMNet_Mamba,4,7.4339872499999995,0.07329046205964784,13.4481635,0.08755600066052928,7.189075,0.07305260091194596,5.3498215,0.03388007663804781
XANG,20,GUMNet_Patch,4,7.23581125,0.18761633287176793,13.496148,0.3859252752826642,6.95015,0.17314222477489424,5.3221045,0.1747656505809998
XANG,20,GUMNet_Wavelet,4,7.2579910000000005,0.052132261738773306,13.41581325,0.08706929755995113,6.975225,0.05379432281074546,5.251939,0.03417933487747607
XANG,20,GUMNet_iTrans,4,7.4754395,0.16701972424537176,13.69725725,0.22703431773541016,7.152325,0.17518261662238827,5.49941675,0.14031016079950637
XANG,20,NBEATS,4,8.08452675,0.1238564968323564,14.5107605,0.1121405599222102,7.811,0.15156281426084248,6.002633250000001,0.06494813739374461
XANG,20,NHits,4,7.87723525,0.22418949129754018,14.267221750000001,0.2359510873187843,7.581799999999999,0.23091574220914463,5.8593519999999994,0.13230641965024476
XANG,20,PatchTST,4,7.461917,0.042320394917817625,13.82386425,0.12382800613317128,7.20105,0.05653497442586641,5.57384475,0.052110783876756425
XANG,20,TFT,4,8.11382625,0.36905543817460545,14.2075595,0.4340229578947018,7.895175,0.3567880544992132,5.77388275,0.19834464707905922
XANG,20,TimesNet,1,7.440916,,13.986454,,7.1863,,5.601378,
