target,horizon,model,n_seeds,mae_mean,mae_std,rmse_mean,rmse_std,mape_mean,mape_std,crps_mean,crps_std
XANG,10,GUMNetHet,5,6.519424000000001,0.18411186754253514,11.0167816,0.19930049020712398,6.0292200000000005,0.16812582193107642,4.4881481999999995,0.07787880414271872
XANG,10,GUMNet_Adaptive,5,6.586198999999999,0.10652968151177387,11.0276236,0.13631605909539757,6.09626,0.07707011742562736,4.5095898,0.05285957898243224
XANG,10,GUMNet_Decomp,5,6.5204645999999995,0.1355960866481774,10.9231798,0.1507000043470471,6.05394,0.10789426768832562,4.444859800000001,0.08755037983184327
XANG,10,GUMNet_Fusion,5,6.4836654,0.1782113085729972,10.8313284,0.19479015951736345,6.05932,0.15304361143151304,4.4068179999999995,0.05486581306241613
XANG,10,GUMNet_Mamba,5,6.5495976,0.06855886625594121,11.0094842,0.10241452020197075,6.08966,0.05671316425663465,4.5081062,0.07777589329091655
XANG,10,GUMNet_Patch,5,6.6187442,0.06409144105650891,11.0416262,0.03621084306806452,6.15942,0.06882994987648872,4.5409462,0.051848418034690535
XANG,10,GUMNet_Wavelet,5,6.464019400000001,0.061404560867251705,10.7729298,0.0701890127633945,6.04174,0.05569706455460603,4.4088528,0.043861730172212766
XANG,10,GUMNet_iTrans,5,6.4092872,0.24047770971693022,10.8048264,0.3659619946788193,5.92938,0.17975399021996713,4.3859618,0.155514792353332
XANG,10,NBEATS,5,6.4958646,0.1422005781327913,11.0602694,0.2304893245039776,6.00768,0.10561911285368762,4.6520396,0.12242817011333593
XANG,10,NHits,5,6.6064213999999994,0.15335665087240236,11.195532199999999,0.18843317734464918,6.08506,0.13203491204980639,4.7512178,0.12671870960201637
XANG,10,PatchTST,5,6.4601722,0.05642782939915356,10.9383304,0.12096812387691194,5.96582,0.04310443132672097,4.6017122,0.054205828507642814
XANG,10,TFT,5,6.477651799999999,0.16357362880275045,10.7925638,0.18313322110338132,6.07814,0.20548535957581027,4.5757592,0.12063718157226647
XANG,10,TimesNet,1,6.541769,,11.057668,,5.9856,,4.665776,
XANG,10,iTransformer,1,6.56851,,11.153347,,6.0256,,4.701898,
XANG,20,DLinear,5,6.9924204,0.11362628393245965,13.187034800000001,0.08380125559142873,6.76194,0.12068998715717862,5.2206294,0.054279234093712214
