,Autoformer,Chronos,DLinear,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,LTSF_Linear,Moirai,PatchTST,RLinear,TFT,TTM,TimeMixer,TimesFM,TimesNet,iTransformer
Autoformer,1.0,0.020606580403062846,0.07073520189097904,0.015124685275549776,0.017347730659733163,0.024945591283944024,0.023163800168170434,0.0749759012730089,0.12190345010313886,0.029554048620788365,0.020331425495371924,0.2661528126787056,0.03906813923663255,0.03805010497307326,0.10296752416604416,0.035325017437084716,0.04479731042733781,0.143221726201892,0.031542058413801755,0.828116527920066,0.05918670247403335,0.32232630334743084,0.107877870418436,0.06362690489686806,0.8188408157184326,0.31884266960770025,0.05202248719677849
Chronos,0.020606580403062846,1.0,0.00247406081052004,0.0506508063988973,0.018167805690314287,0.05140930772033836,0.3155478784839416,0.8357552843864113,0.004029033839998197,0.23882035788458533,0.02362738415437171,0.797659855843015,0.7571034431525028,0.13801905103973877,0.5462603132762549,0.6599561293116056,0.6815489205661946,3.2744210859192435e-05,0.02777772768130049,6.169025774171999e-05,0.298828722950361,0.005134482708477606,0.7441648650652168,0.0379534092365319,0.0055295696126735905,0.07510279507553519,0.024034729094581264
DLinear,0.07073520189097904,0.00247406081052004,1.0,0.772820253241377,0.008182770543788687,0.011054006191544063,0.005332565513791465,0.13147776235206177,0.9372676677783884,0.024937999413995104,0.014403722008093922,0.6237285468634814,0.028700364675617207,0.028580969925393163,0.16656657372721506,0.04018360241510677,0.052635721970399896,0.9942949645485752,0.33749028042311924,0.000568687558110792,0.06794753310227519,0.035062677657365926,0.4012273847765464,0.11712482718567219,0.02342791741572947,0.46998508275790374,0.1766186558765066
GUMNet,0.015124685275549776,0.0506508063988973,0.772820253241377,1.0,0.021985728956354977,0.04389182466459873,0.05373979630625203,0.2224658642541517,0.8250813615701276,0.06029426668614857,0.024270320786482724,0.6284320711323501,0.10697309530773103,0.07558816820293357,0.23623455472864263,0.12389894892834241,0.1386362561809411,0.8605085985777119,0.25595378431879046,5.946409557555654e-05,0.13279350511462784,0.06331565685464158,0.37224147626438464,0.29539104828372187,0.0024749569866417964,0.4862594539687377,0.3273449133536859
GUMNetHet,0.017347730659733163,0.018167805690314287,0.008182770543788687,0.021985728956354977,1.0,0.015791512234357485,0.01699036509625218,0.0015701697386731883,0.00746420401888237,0.012785328648842853,0.030782388355212076,0.12244461659808059,0.012464937740021886,0.002126747309310284,0.030825646532149698,0.046435008589520876,0.021059691934998792,0.0029785363287064825,0.017587233830322235,0.0021579739531278896,0.013292722795391843,0.0017480442642026084,0.015762729273724352,0.006581896653989228,0.009905242858110341,0.011285928240180043,0.013912515764706646
GUMNet_Adaptive,0.024945591283944024,0.05140930772033836,0.011054006191544063,0.04389182466459873,0.015791512234357485,1.0,0.05772678899421879,0.016868770144983447,0.006156068982440921,0.43781145074826666,0.02221846515826198,0.3334224399344934,0.03439158523550323,0.5527120410369744,0.5229128261581466,0.16750529074741705,0.06304230585498027,0.001524576479261075,0.031450894286330744,0.001535493197279969,0.44340782953819025,0.0017883587584146543,0.17712003832371082,0.010673559230571783,0.011261052146863904,0.0388375741921847,0.018381716191063102
GUMNet_Decomp,0.023163800168170434,0.3155478784839416,0.005332565513791465,0.05373979630625203,0.01699036509625218,0.05772678899421879,1.0,0.5784980835342464,0.003520110771782603,0.33606551475918645,0.02280351186797569,0.7147964677650673,0.8181288740560309,0.16845307216067917,0.6375300960386152,0.9141102359147868,0.964854859878713,0.00022485913380232425,0.03228882574008507,0.00024761731726163916,0.3638610679158796,0.004209577305583689,0.6190976068484282,0.03752727126113431,0.00750261115155304,0.06963919830148746,0.027808675929471338
GUMNet_Diffusion,0.0749759012730089,0.8357552843864113,0.13147776235206177,0.2224658642541517,0.0015701697386731883,0.016868770144983447,0.5784980835342464,1.0,0.18910316930314286,0.13473341345234502,0.007395677241034404,0.8634041885764909,0.7089649337809982,0.03784598450852039,0.40944854485068394,0.6641706968619348,0.6602106916803012,0.07951058308320302,0.14844070329966397,0.012703541238457738,0.20472262225145466,0.01528743213338446,0.8192776001539819,0.3589179662929174,0.0507681785278673,0.11987090989481475,0.42598460852333453
GUMNet_Fourier,0.12190345010313886,0.004029033839998197,0.9372676677783884,0.8250813615701276,0.00746420401888237,0.006156068982440921,0.003520110771782603,0.18910316930314286,1.0,0.04354154297742596,0.013613812223651989,0.5723795410032131,0.01782626707383783,0.020306713341687876,0.1209572981978202,0.003154078424379092,0.005154042829396133,0.9230654249618149,0.5270722796608056,0.010178042875763404,0.03200869115494531,0.013393972192466297,0.4900811468943007,0.2595565730345195,0.0550797049078815,0.5754418893347091,0.015760616765450264
GUMNet_Fusion,0.029554048620788365,0.23882035788458533,0.024937999413995104,0.06029426668614857,0.012785328648842853,0.43781145074826666,0.33606551475918645,0.13473341345234502,0.04354154297742596,1.0,0.01718680200178846,0.5718235266704221,0.340565572998188,0.6255471987365588,0.9551564938220389,0.608124224917971,0.5043192588002712,0.01428744907543833,0.0414002512426761,0.002371514557445442,0.9026847080382989,0.011486652868212932,0.13301150913594806,0.05948694554280087,0.016659426686428613,0.021954062763392068,0.10612418352894903
GUMNet_Graph,0.020331425495371924,0.02362738415437171,0.014403722008093922,0.024270320786482724,0.030782388355212076,0.02221846515826198,0.02280351186797569,0.007395677241034404,0.013613812223651989,0.01718680200178846,1.0,0.05186144470447562,0.018866399886249496,0.012073651499178162,0.012157309916470904,0.03426569588013573,0.022546313070511248,0.008926352750244781,0.021097653526421567,0.006273943501213797,0.014047377491964275,0.0027347300913269645,0.011418852067499152,0.01344182217208556,0.014629648014580887,0.012483593901774226,0.019600047147869226
