,Autoformer,Chronos,DLinear,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,LTSF_Linear,Moirai,PatchTST,RLinear,TFT,TTM,TimeMixer,TimesFM,TimesNet,iTransformer
Autoformer,0.0,2.1027459764193304,1.3449997402917273,2.0473927642663816,2.3197916289730953,1.6465188912744149,1.7010533512821944,1.3570299939220962,1.2752519084659637,1.436199799988144,1.5787738113791139,1.2324102199044729,1.9389997173470213,1.5686984105295054,1.4769554117356634,1.7020747121317086,1.588473792578461,1.6665785219043534,2.031469329225499,1.6513020695613112,0.18126377678893685,2.505957056732301,-0.592753303842046,1.1968743126421086,1.8571726098618693,0.4469619363943207,1.599097645194836
Chronos,-2.1027459764193304,0.0,-2.1692675376631,-1.649442215541777,1.459924492321065,-1.7040640344936944,-1.9815409501957335,-2.3084217883900426,-1.8067256133158642,-2.3518814279526756,-1.1106702765481387,-1.6685760834876355,-1.2497247006086178,-2.2893081016935977,-2.07772102909611,-1.3182984684993975,-1.8499833060527688,-2.189928986890417,-2.180104176984566,-2.2273052805441473,-1.9606249935330125,1.1209493195969298,-1.7225203965420595,-2.3610073623673324,-2.513034870278489,-1.6349530161796273,-1.7971919412981976
DLinear,-1.3449997402917273,2.1692675376631,0.0,2.248514977641856,1.6505994643791975,2.4445456439178113,2.151291936003247,-1.2335255611200933,0.8040629569887275,0.037807529686116316,2.205128134922111,0.5858368476468736,2.3693945330710027,1.3076361723825025,1.603457859294173,2.454003671293375,2.386966051459279,1.8709438103904394,1.9582339688075439,1.7230324501816963,-1.7153022143255885,1.7206343953215357,-1.522983716838756,-1.0477759813467615,1.441262851674098,-1.0218007042378376,2.1437677190263296
GUMNet,-2.0473927642663816,1.649442215541777,-2.248514977641856,0.0,1.4909615862464611,-1.5913781673091536,-1.9946554114431585,-2.2707607274361656,-1.7524938781353216,-2.5014901388616484,-0.808247170475285,-1.5900621240079875,-0.05438455514636334,-2.450693522455318,-2.135515044805527,-0.9858960837541738,-1.817147154614449,-2.356088758185067,-1.4173828453200181,-2.3549663319395067,-1.9624175662673533,1.280927581591847,-1.699694899862307,-2.447205893079285,-2.775952785022686,-1.5897886018262513,-1.6997449837672711
GUMNetHet,-2.3197916289730953,-1.459924492321065,-1.6505994643791975,-1.4909615862464611,0.0,-1.5072477819699175,-1.5472568985362016,-2.109920445658948,-1.5443889063777239,-1.6945867985930347,-1.3992525136767933,-1.5151081372316912,-1.4466123848369226,-1.6423955274824789,-1.603854597310209,-1.4396441739761219,-1.5381907947820586,-1.6101177322818983,-1.5662817556322437,-1.6041186317634604,-1.6711280399484387,-1.5323852412082406,-1.623081742869315,-1.7822463523552516,-1.6676864003130538,-1.5270217426900043,-1.5204816119018663
GUMNet_Adaptive,-1.6465188912744149,1.7040640344936944,-2.4445456439178113,1.5913781673091536,1.5072477819699175,0.0,-0.1871791063067865,-1.7346194888440316,-1.9129786741965142,-2.4383721026223237,0.9080888950214117,-1.570541842721122,1.9573787420342752,-2.0782675348941893,-2.4387894348628776,1.9894343476399887,-2.383757128956884,-1.3338167692386673,1.0891418831623148,-1.2977337109600469,-2.059543685891143,1.3813327836148386,-1.7064151141732602,-2.239544263539794,-0.3310601759386009,-1.5702947368254843,-1.0321015550816266
GUMNet_Decomp,-1.7010533512821944,1.9815409501957335,-2.151291936003247,1.9946554114431585,1.5472568985362016,0.1871791063067865,0.0,-1.8290041086088282,-1.3755305930061437,-2.507532831179116,0.720902918690894,-1.209223100293136,2.3568555794712447,-2.4778346026722384,-2.1702717716290896,1.6465775616863534,-1.0061395779301945,-1.6168462017873586,1.3466313403290135,-2.1864882877935483,-1.9336041527632561,1.4929257292921834,-1.6634607896507807,-2.170668974803057,-0.3639096493223134,-1.4670608236601133,-0.4464545972898182
GUMNet_Diffusion,-1.3570299939220962,2.3084217883900426,1.2335255611200933,2.2707607274361656,2.109920445658948,1.7346194888440316,1.8290041086088282,0.0,1.1712879017381344,1.4127434070691727,1.626822188717973,1.113979491178461,2.12660188365813,1.6362169668180104,1.4813143387042622,1.8163656275646514,1.6475127248417074,1.7689685403984337,2.226295167557508,1.7584088275094814,-0.30810666146537247,2.5016850008768237,-0.9375414238233976,0.9623580787255156,2.060478242286643,0.08537234977446884,1.6726096339603769
GUMNet_Fourier,-1.2752519084659637,1.8067256133158642,-0.8040629569887275,1.7524938781353216,1.5443889063777239,1.9129786741965142,1.3755305930061437,-1.1712879017381344,0.0,-0.5819907384204583,3.0321834610586818,-0.3201504843026058,2.001838673108663,0.249519044328796,0.12770950297082045,2.4023898097856433,1.5116891909718781,0.7350828108212267,1.4348940894167679,0.7594096573198663,-2.052004601568758,1.479444466863499,-1.6646578436804143,-1.1812946918554361,0.7075784172506404,-1.4239100020361959,1.6703148401044912
GUMNet_Fusion,-1.436199799988144,2.3518814279526756,-0.037807529686116316,2.5014901388616484,1.6945867985930347,2.4383721026223237,2.507532831179116,-1.4127434070691727,0.5819907384204583,0.0,1.9486808257703194,0.4340388056728223,2.5456341040071244,2.3508139919898507,1.690533928073019,2.4215314514904986,2.2995030846429088,2.533612232659072,2.197219618184208,2.239121372014738,-1.5652924397663528,1.8376403292709325,-1.4845970037070673,-1.3290600147594809,1.8493400440780692,-0.9417637939229349,2.168631228523991
