,Autoformer,Chronos,DLinear,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,LTSF_Linear,Moirai,PatchTST,RLinear,TFT,TTM,TimeMixer,TimesFM,TimesNet,iTransformer
Autoformer,0.0,0.1024705228923032,-1.6080985886130896,1.154128509291525,2.3041169649927573,-0.7003990583552414,1.5493462725102776,0.2180323164964101,-1.0072786801205722,0.2974255429943213,-0.21623181903215613,-0.1431116068820265,0.8028402215164998,1.6217965707779936,1.6670359759602416,0.9434101549864855,0.8588595459213739,0.21426018563250315,1.1068807083896328,1.4195468709775836,0.3214768356269652,0.09978394833145206,1.5405622701721193,-0.03876647275282128,1.4058403571575535,-0.06411597425842411,-1.3308830818710373
Chronos,-0.1024705228923032,0.0,-1.308581329959442,1.5307159744827028,1.9367519904249493,-0.7409924006049746,1.3086118512393723,0.14294324625709723,-1.0177322314097992,0.18157489422568182,-0.2286172788181359,-0.2562540818789291,0.9746113933619182,1.3341217030670698,1.5391298638885975,0.8904544204241445,0.7636627779842432,0.07228003596458946,1.4947169480267508,1.9296156932532382,0.27445670065266875,0.0166163216192131,1.7934875357795501,-0.08870955693275517,1.874071091909109,-0.19898308080801147,-1.8657883974284215
DLinear,1.6080985886130896,1.308581329959442,0.0,1.9179645096172724,3.0605924762140497,-0.0409580645466382,2.2119762512161825,1.230367952092798,-0.7357596714417036,0.8780546659572579,0.4242412988174747,0.8005145908998206,1.881187060900701,2.196117264234195,2.7169449634204708,1.5802699219486656,1.5428743593478806,1.1474052654546636,1.993658345411764,2.354317663177419,1.2801909340557054,1.1272462970763268,2.947689723595498,0.8767240450706512,2.5103751009611055,0.9440705571285197,-0.6622342450390551
GUMNet,-1.154128509291525,-1.5307159744827028,-1.9179645096172724,0.0,0.5020052585893804,-1.6933788784074304,-0.05657053962983982,-1.391400778012037,-1.5240793662380312,-0.4618999513368845,-1.0260544054720762,-1.5224560163620748,-0.6015827124767426,0.22851581941920215,0.028948216956411445,-0.46357038383662136,-0.13989920678965131,-1.144241524027009,-0.37377185097199467,0.09889123613838624,-1.631979536002381,-1.3431320315476947,-0.45050276833365355,-0.9561974690175928,-0.4474619430023578,-1.6947753378610042,-2.0734560656481977
GUMNetHet,-2.3041169649927573,-1.9367519904249493,-3.0605924762140497,-0.5020052585893804,0.0,-1.8566662181379654,-1.5876568703928773,-1.555190067114233,-1.6530567641984582,-1.2156930643304789,-1.6208952717231453,-2.051991101917079,-0.9338878177184387,-0.6065345737958837,-0.6844253762983344,-1.0159464728589316,-0.6457356170924837,-1.9885276671813044,-0.7632957335572833,-0.5807670236959437,-1.6742168986018984,-1.720945079692133,-1.0874677425790875,-1.8099511567741624,-1.094691462013212,-2.236273626180286,-2.7456955601948616
GUMNet_Adaptive,0.7003990583552414,0.7409924006049746,0.0409580645466382,1.6933788784074304,1.8566662181379654,0.0,1.4677756666362787,1.0342059717877794,-0.7204148457080585,0.5592081111777123,0.520502356652721,0.6767640369171977,1.2269799898874978,1.6418363835183682,1.773801233170097,1.6675105858496353,1.3743212134653056,0.8071597828497663,1.4386518039391611,1.6961231274281727,0.9954875343833787,1.0191869333215888,1.404966291120966,0.5835552805224307,1.4450898522864615,0.7055055535480399,-0.44824274368083794
GUMNet_Decomp,-1.5493462725102776,-1.3086118512393723,-2.2119762512161825,0.05657053962983982,1.5876568703928773,-1.4677756666362787,0.0,-1.0583550005867166,-1.4103892840532946,-0.7049943691489422,-1.1869773507548116,-1.4746446735636467,-0.3918527955191503,0.6796059663259644,0.10629575916435854,-0.38937458070930836,-0.1029137970423948,-1.3234905773689454,-0.10621524919001861,0.11266216050411057,-1.0261165322081776,-1.1218022264308234,-0.34110879793034643,-1.2035805380230584,-0.26085798729433,-1.7582712351197103,-2.371207484024089
GUMNet_Diffusion,-0.2180323164964101,-0.14294324625709723,-1.230367952092798,1.391400778012037,1.555190067114233,-1.0342059717877794,1.0583550005867166,0.0,-1.100592169135532,0.11434543843524686,-0.3093766130403478,-0.36940945650310114,0.8099988715520289,1.1096754752398554,1.5354015848559996,1.030309616357348,0.8526792385532219,-0.03996939405914892,1.1258798865931317,1.513244199155424,0.1703763333023292,-0.14424557236517654,1.3894454952349176,-0.1696401246729549,1.1532915915507158,-0.25998925707158865,-1.4895016110586838
GUMNet_Fourier,1.0072786801205722,1.0177322314097992,0.7357596714417036,1.5240793662380312,1.6530567641984582,0.7204148457080585,1.4103892840532946,1.100592169135532,0.0,0.9710658140073967,1.051945033807695,1.0701192621258513,1.4033753434310894,1.5764664250626785,1.6217473739054318,1.3765233704187472,1.4727681022415313,1.0122078870686304,1.4000484264102289,1.4986111962302935,1.1854356657233693,1.162358015192577,1.393874965112135,0.9295218968233262,1.402028451706824,1.0174682103607244,0.36343469963874764
GUMNet_Fusion,-0.2974255429943213,-0.18157489422568182,-0.8780546659572579,0.4618999513368845,1.2156930643304789,-0.5592081111777123,0.7049943691489422,-0.11434543843524686,-0.9710658140073967,0.0,-0.3457675759223115,-0.2765759404355598,0.22611997750512194,0.9683881728714095,0.5933580341884817,0.30682416391398004,0.3891574802844916,-0.16079555776518398,0.4099923028912715,0.5318537608181496,-0.04323093546591127,-0.1510973576447646,0.385475212012493,-0.3355174509202852,0.42210995810218765,-0.24508616111135,-1.0757455117323387
