,Autoformer,Chronos,DLinear,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,LTSF_Linear,Moirai,PatchTST,RLinear,TFT,TTM,TimeMixer,TimesFM,TimesNet,iTransformer
Autoformer,0.0,1.6240357673210108,-0.4445230081839667,1.947551210617051,3.0195919761166525,0.05535536775161523,0.932929101412759,3.372067784319728,2.9235666665967615,2.9834344150373924,-1.5989681485809073,2.2923840039735865,2.517516765019669,4.189580247087628,3.5149120607188937,2.407023577541888,0.1747143320038328,0.7326286186874826,1.309086081262665,1.2020593493294223,1.3977427089104804,2.1173315317925083,1.971609835131423,1.5318777033091726,1.7267226595227347,-1.0979543369892901,2.5153538190986073
Chronos,-1.6240357673210108,0.0,-1.5794086085422374,0.2344202690613938,2.0109801339303655,-0.9200948425655007,-0.11218128463445984,0.48068632913872383,1.0589385726428993,1.2648091303028592,-1.860424311665876,0.16632990645820422,1.6119210988373724,1.490630137533101,1.356566812551335,0.06502891712422275,-1.1154029355285588,-0.6144418288142619,-0.5266140049780752,-0.4387017491032544,-0.8987147916121302,0.5033337863659242,-0.25808813518315193,0.10169881255561355,-0.12150148323874099,-1.5075898994177026,1.017070118445577
DLinear,0.4445230081839667,1.5794086085422374,0.0,1.5947963583355056,2.876371915246767,0.30426572633716054,1.1199520525978057,1.9282889476408813,2.06237389125728,2.26692906100228,-0.9302411920297794,2.888339631468687,2.484489749287974,3.1314998879201354,2.6151845076220015,1.4151689261393652,0.39538486918368154,1.6462662305787987,1.2923454715113827,1.2153071521120962,1.3150272027318322,1.7168299990104012,2.4780294174179507,2.0147626978027207,1.6945035957924062,-0.2632956731809753,1.9653601716437434
GUMNet,-1.947551210617051,-0.2344202690613938,-1.5947963583355056,0.0,1.7454378098442436,-0.8890027832441143,-0.19151059890734884,0.31506180505055065,0.5152992256171156,0.714520959611968,-1.9576135501850107,-0.03498405608675678,1.496765998093911,1.1142790372301767,1.061628669066124,-0.12300857865122156,-0.9947224024021367,-0.7487766829371153,-0.7235962535516538,-0.6340820843807494,-1.563782759146426,0.1035850500330383,-0.39129985314609017,-0.04984625589798206,-0.5147682282977241,-1.9176630771148842,0.6460695876150142
GUMNetHet,-3.0195919761166525,-2.0109801339303655,-2.876371915246767,-1.7454378098442436,0.0,-2.581504552895369,-1.9935184086205864,-1.922016894625467,-1.709718526373774,-1.8211391951791451,-2.82413311146296,-2.300490394216301,-0.2129626836190158,-1.5450330415133524,-1.5395311817071093,-1.854391867763163,-2.33665150776299,-2.3190080370056623,-1.9592889419265058,-1.865614052295602,-2.384436620711099,-1.9652914300166868,-2.0319979026437425,-2.5097527641728385,-2.051780611144376,-2.954302830838241,-1.736085842770547
GUMNet_Adaptive,-0.05535536775161523,0.9200948425655007,-0.30426572633716054,0.8890027832441143,2.581504552895369,0.0,1.5415777651537519,1.227184371158918,1.5190006053065086,1.754009574756574,-1.3622242543632936,1.2743739114195067,2.2220666557585456,1.8016485922717935,1.506269356836588,1.044601701702345,0.1700696389827996,0.4355556554476125,0.6601127576101559,0.6139312634873706,0.5838938590410653,1.1111937445770292,0.8922476689651734,1.0537692767753932,0.853810381042263,-0.47620558552590253,1.5712504371361806
GUMNet_Decomp,-0.932929101412759,0.11218128463445984,-1.1199520525978057,0.19151059890734884,1.9935184086205864,-1.5415777651537519,0.0,0.39428986624289275,0.6250597033685081,0.7826565245896981,-1.8695691402342143,0.23705632110628,1.631246906717622,0.9999533054656041,0.7603250076782617,0.13954568556455313,-1.3249799093840102,-0.3796993951496019,-0.0908277923597329,-0.0703018842924703,-0.25335178934806313,0.333616428155195,-0.056034047359157665,0.19890634093669762,0.05564900126352591,-1.136614981677258,0.8767685548109272
GUMNet_Diffusion,-3.372067784319728,-0.48068632913872383,-1.9282889476408813,-0.31506180505055065,1.922016894625467,-1.227184371158918,-0.39428986624289275,0.0,0.3207174395531005,0.4463704583738728,-2.737109535005125,-0.3701272327553357,1.5485302567646149,1.5924078398669912,1.1455019038368897,-0.8298945973472355,-1.29444125007031,-0.9535907121077338,-0.7285335412730845,-0.6588867185570885,-1.2252522597730862,-0.23762801890819493,-0.7886324676495452,-0.329403119969108,-0.5806284899261761,-3.1227992571045107,0.6888711484835351
GUMNet_Fourier,-2.9235666665967615,-1.0589385726428993,-2.06237389125728,-0.5152992256171156,1.709718526373774,-1.5190006053065086,-0.6250597033685081,-0.3207174395531005,0.0,0.33120805011018756,-2.5367652363389768,-0.7028577335519915,1.3267692677506142,1.0016708142419755,0.7211618969671051,-1.1066438619047605,-1.8673092962016666,-1.1108775405298872,-1.1466556373235248,-1.0318585216645892,-1.7291211403660958,-0.7517548398367855,-1.0620679413413447,-0.4960697089407501,-0.9330876511769958,-2.335952761325202,0.4137906390447212
GUMNet_Fusion,-2.9834344150373924,-1.2648091303028592,-2.26692906100228,-0.714520959611968,1.8211391951791451,-1.754009574756574,-0.7826565245896981,-0.4463704583738728,-0.33120805011018756,0.0,-2.5266187141019065,-0.9432412058616074,1.4070088625759887,0.751697973923499,0.4441468827266289,-0.9933928840774667,-2.158381695492084,-1.3360051580231103,-1.3012026511673147,-1.1248049031832685,-2.216715129303441,-0.7552644675185043,-1.2081973770346879,-0.6159109406335482,-1.294940494261231,-2.4231500260498207,0.24835094044037176
GUMNet_Graph,1.5989681485809073,1.860424311665876,0.9302411920297794,1.9576135501850107,2.82413311146296,1.3622242543632936,1.8695691402342143,2.737109535005125,2.5367652363389768,2.5266187141019065,0.0,2.1715570643698032,2.5272273775109366,2.9128119345728796,2.539727698993411,2.7343465235158706,1.4805701613965006,1.426097480983174,1.652058591664919,1.5487991831229568,1.655684282955928,2.1709511490889626,2.1909836673284664,1.991670652874996,1.8251199021846478,1.2251794116880868,2.692519526182763
GUMNet_Mamba,-2.2923840039735865,-0.16632990645820422,-2.888339631468687,0.03498405608675678,2.300490394216301,-1.2743739114195067,-0.23705632110628,0.3701272327553357,0.7028577335519915,0.9432412058616074,-2.1715570643698032,0.0,1.8171883530938806,1.9873136309588546,1.2946464414229724,-0.08905337360414568,-1.2169970231564797,-1.1242682211970718,-0.3956922385334018,-0.3509276771030943,-0.8014728571822325,0.16635017681384906,-0.6420145035091503,-0.04717448775805013,-0.2431167211551559,-2.145379050419092,0.8005926204303858
GUMNet_MoE_Sparse,-2.517516765019669,-1.6119210988373724,-2.484489749287974,-1.496765998093911,0.2129626836190158,-2.2220666557585456,-1.631246906717622,-1.5485302567646149,-1.3267692677506142,-1.4070088625759887,-2.5272273775109366,-1.8171883530938806,0.0,-1.130000202004351,-1.1841405331449801,-1.5266658746856707,-1.990275016141231,-2.021876588207,-1.6298746516885503,-1.5647222331059092,-1.975954101401994,-1.5175629637503518,-1.6646594543664102,-1.975486673687393,-1.6938910595322976,-2.630649438950585,-1.2679890490135706
