,Autoformer,Chronos,DLinear,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,LTSF_Linear,Moirai,PatchTST,RLinear,TFT,TTM,TimeMixer,TimesFM,TimesNet,iTransformer
Autoformer,0.0,2.017681012247856,-0.9271757890312277,-1.1139991240870102,2.425303026319729,2.4121042501183623,2.270102046675482,-0.005548219088005903,2.604598155495184,1.7879488874364027,0.39936459619890785,0.4775763211491455,0.021657543295849145,1.9893437491844288,2.2040393894852963,2.177078509762592,2.36241545596799,-0.22862555717201932,0.7542022455752082,1.6689041520479238,0.37464071499671614,2.376210500951319,1.9947066593077811,0.9015185478200562,1.817299048168146,0.8687770801995298,-0.6415498341253472
Chronos,-2.017681012247856,0.0,-1.3501622507187006,-1.5825237634766587,1.9015658830186872,1.59444335706011,1.4136524863113746,-0.3783856362290419,1.8915865091246424,0.8700597222571419,-0.08530183131767927,-0.5929093947665082,-0.9203493967803035,0.7012814100985634,1.1308081690012302,0.5077090510842199,1.5985085766290155,-1.098419559089235,-0.5282058774156217,-1.0365688871317456,-0.5980206273605464,1.9053895711817483,1.5392366046256016,-0.17746811458571576,0.35487368148880444,-0.24818765784432398,-1.1573856562163929
DLinear,0.9271757890312277,1.3501622507187006,0.0,-0.11953563963235295,2.1936867682642163,1.811603083054008,1.74784640300899,0.531655263478949,1.9096379354887827,1.6599570327405315,0.7666220896207274,1.1339271632053365,0.734352112666481,1.7480809643192028,1.7349070835318332,1.4620981042479155,1.992963756568224,1.4997554873785042,1.1892510942731547,1.1643599938074372,0.9741896815514155,2.040890270649903,1.6596706860078463,1.5283996685846917,1.3947367982339849,1.5517215602549166,0.1646649310811711
GUMNet,1.1139991240870102,1.5825237634766587,0.11953563963235295,0.0,2.0259525033879244,2.2710333759523498,1.930597424562661,0.8779335861614406,2.1604098764382935,2.1933058159367302,1.0559413921005467,1.7780928335026267,1.0135887754845188,2.042090471613308,2.1259072829860344,1.8841601504270475,2.2059828824089425,0.7619401051756161,1.8634151708406361,1.4587159548283217,2.0612817865741575,2.144557974384095,1.6836986423465965,1.7635349236161908,1.488387182369613,1.6498511995104759,1.6440661763971554
GUMNetHet,-2.425303026319729,-1.9015658830186872,-2.1936867682642163,-2.0259525033879244,0.0,-0.18143737242528474,-1.5641114011089396,-0.9216099864634758,-0.410185435824578,-0.37660903947469815,-0.6446674255830964,-1.7485399833111448,-1.6291002503431389,-0.8423397296940853,-0.5844637859716921,-1.1865088187629895,0.22520729117442043,-2.413728843303285,-1.8250263443795278,-1.8441768836540613,-1.4620578969543772,0.26208755504763864,-0.20486970641384186,-1.4492218966895352,-1.639560149291142,-1.5444193272868776,-1.688190765070336
GUMNet_Adaptive,-2.4121042501183623,-1.59444335706011,-1.811603083054008,-2.2710333759523498,0.18143737242528474,0.0,-0.8014565485527957,-0.9444810221372083,-0.23705612036311433,-0.6231087470187671,-0.7863292993078153,-2.182344289855921,-2.193613161734854,-1.1723169635034987,-1.094722556429073,-1.8010707654098865,0.6281624904101961,-1.7347117419978593,-1.9684129491367464,-1.7858064318470825,-2.0850580980768014,0.5163061075698597,-0.05075342119752715,-1.651514097934064,-1.1413759332962197,-1.8472797957980638,-1.9090318206085324
GUMNet_Decomp,-2.270102046675482,-1.4136524863113746,-1.74784640300899,-1.930597424562661,1.5641114011089396,0.8014565485527957,0.0,-0.634878825696406,0.9718273899010795,0.2854786453031647,-0.3526459313979193,-1.3111347458547888,-1.2920737403489135,0.014310939643979068,0.3989992028741073,-0.4945623638905847,1.1969077428244008,-1.7218403225483194,-1.4864689737813028,-1.7322324982784196,-1.0887279206816203,1.3109403857475597,0.563881972197799,-0.8124080863483836,-1.1045847077702504,-0.8482572786656165,-1.5290327533552546
GUMNet_Diffusion,0.005548219088005903,0.3783856362290419,-0.531655263478949,-0.8779335861614406,0.9216099864634758,0.9444810221372083,0.634878825696406,0.0,0.8923243182616082,0.9130679656980735,0.30063087427375984,0.21054243628376937,0.011853408996144062,0.7272241918699519,0.8186124684369522,0.5226976530239998,1.0438744237237625,-0.07251636145054452,0.2715344063760647,0.26092274239509833,0.18596033955966704,1.016719409314019,0.7080293793436784,0.4123125506589466,0.3887021002774389,0.37646874709579775,-0.6127959120035462
GUMNet_Fourier,-2.604598155495184,-1.8915865091246424,-1.9096379354887827,-2.1604098764382935,0.410185435824578,0.23705612036311433,-0.9718273899010795,-0.8923243182616082,0.0,-0.321702366833689,-0.6702270524857878,-1.994683506206101,-1.9605014059599755,-0.9619253319468868,-0.6614193844847632,-1.5517601142080086,0.7963629233702634,-1.9216489276601219,-1.95836120004511,-1.918335623140435,-1.7600336375958558,0.9366348864248355,0.023385047931119743,-1.5419922536685664,-1.3045413723068073,-1.7218604835361386,-1.7853240774733423
GUMNet_Fusion,-1.7879488874364027,-0.8700597222571419,-1.6599570327405315,-2.1933058159367302,0.37660903947469815,0.6231087470187671,-0.2854786453031647,-0.9130679656980735,0.321702366833689,0.0,-0.7106741913295324,-1.8060706893519543,-1.9727880009019638,-0.5122621781992723,-0.06422796084418995,-0.8261390219202445,0.7522492919918988,-1.4094696645170903,-1.385666830207093,-1.0798714135409153,-2.0992450139204184,0.6691990117937795,0.18895686835240275,-1.3682802882842011,-0.6243271824630068,-1.7306574555022096,-1.8288306206006573
GUMNet_Graph,-0.39936459619890785,0.08530183131767927,-0.7666220896207274,-1.0559413921005467,0.6446674255830964,0.7863292993078153,0.3526459313979193,-0.30063087427375984,0.6702270524857878,0.7106741913295324,0.0,-0.2543859858232573,-0.5927024085398436,0.5139412517644588,0.6526276206098877,0.2886673875456968,0.9527683791052953,-0.4114274286803071,-0.137702202243758,-0.05185914544472079,-0.28160559526288775,0.7646581214041943,0.5487910592844096,-0.002790702717353527,0.12888505701527866,-0.03974527444249098,-0.8095472940829802
GUMNet_Mamba,-0.4775763211491455,0.5929093947665082,-1.1339271632053365,-1.7780928335026267,1.7485399833111448,2.182344289855921,1.3111347458547888,-0.21054243628376937,1.994683506206101,1.8060706893519543,0.2543859858232573,0.0,-0.4311756828631851,2.170142162010648,2.248923045934897,1.3318372566371366,2.496461334167727,-0.5206356583194046,0.4151470389712435,0.31842840501890435,-0.08238059808769325,1.9647532801572476,1.1317388329432427,1.0615921874840226,0.6151175275852266,0.6101705179900361,-1.2236153375556047
GUMNet_MoE_Sparse,-0.021657543295849145,0.9203493967803035,-0.734352112666481,-1.0135887754845188,1.6291002503431389,2.193613161734854,1.2920737403489135,-0.011853408996144062,1.9605014059599755,1.9727880009019638,0.5927024085398436,0.4311756828631851,0.0,2.0806780064928265,2.111876211718971,1.8386706306178295,2.219317101001159,-0.15699623009631913,0.5562672228447662,0.7331341035256926,0.3599261306769011,1.8219693030314317,1.4792454708952116,0.8817946229150266,0.920274940969455,0.7812971493632168,-0.6035636757967427
