,Autoformer,Chronos,DLinear,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,LTSF_Linear,Moirai,PatchTST,RLinear,TFT,TTM,TimeMixer,TimesFM,TimesNet,iTransformer
Autoformer,1.0,0.10595106408284227,0.6571475583639597,0.05287554834875641,0.0028627692741836075,0.9559108887013186,0.35198711205586175,0.0008963827648769129,0.003861437199959461,0.0032069985865901263,0.11141417473323378,0.022929349924536213,0.012606982186218474,4.198947426514721e-05,0.0005446174125638414,0.016996581560515978,0.861481731113485,0.46464701742535697,0.19201478686878803,0.23076899492861025,0.1637464992217199,0.0354735119306997,0.050039906761562,0.1271407828322879,0.08576931121203901,0.27355112577591245,0.012682142746998082
Chronos,0.10595106408284227,1.0,0.11583055324096936,0.8148997353800387,0.04567693685376906,0.3586371874823464,0.9107927438362249,0.6312674811080934,0.2909114052487638,0.20741893478036633,0.06430089741742706,0.8680662054786927,0.10856394181963891,0.13764197470961537,0.17645586475217656,0.9482162552968654,0.2660229346468479,0.5396252626370313,0.5990481435688801,0.6613535708601852,0.3698907215226379,0.615286289292921,0.7966056035448064,0.9190981421610798,0.9034164398244513,0.1332453899169721,0.3103550105999262
DLinear,0.6571475583639597,0.11583055324096936,1.0,0.11234472044962507,0.004461150042696538,0.7612433867715931,0.26408406014859054,0.05524231726529738,0.04047107081432566,0.024469706927156887,0.3533733010603224,0.0043015142660320915,0.01379902651059961,0.0020012312973354263,0.00960101221651688,0.15858194151592508,0.6929823906335733,0.10128731858378637,0.19773616698814034,0.22568884441235348,0.19001408112490026,0.08756616126765948,0.014043595260641473,0.045275297209600884,0.0917339509625772,0.7925951134726312,0.05076387872536303
GUMNet,0.05287554834875641,0.8148997353800387,0.11234472044962507,1.0,0.08245214886743968,0.3750749410543053,0.8483208391740633,0.7530448491308837,0.6069158877470566,0.47574241858225297,0.05167351202542503,0.972127520615613,0.13603850415655128,0.2665034673117548,0.28969098671096116,0.9022244475465928,0.32107927956640414,0.4548759241496161,0.4701633507557257,0.526755445929683,0.11945742608973942,0.9176029685881661,0.6959942565697292,0.9602949001497152,0.6072862574650773,0.05658557905998163,0.5189786277599322
GUMNetHet,0.0028627692741836075,0.04567693685376906,0.004461150042696538,0.08245214886743968,1.0,0.010555800764998846,0.047570482842792305,0.056031917996874014,0.08887666162236463,0.0700874186963314,0.005223221307645964,0.022456955037131632,0.8315740716951785,0.12392703458652088,0.12526324021807267,0.06516273698230157,0.02045200811957426,0.02140970592977065,0.05147562595412247,0.06356705910426896,0.018044755181791716,0.05077189077095312,0.0434829960409826,0.012878635257174142,0.04150056152955073,0.003511549612744025,0.08409639852320283
GUMNet_Adaptive,0.9559108887013186,0.3586371874823464,0.7612433867715931,0.3750749410543053,0.010555800764998846,1.0,0.12476488247028805,0.2212031014800231,0.1303494857643368,0.08096822809186244,0.17466698553341287,0.20401706921107388,0.027405125368995975,0.0731143455001717,0.13358374235841053,0.2974743387417347,0.8651281433056199,0.6636312085990372,0.5099447879980317,0.5399619281993091,0.5599529779992412,0.26782570368224223,0.37333782712356767,0.2932663323817559,0.3942366534209505,0.6344503292376555,0.1177130923632439
GUMNet_Decomp,0.35198711205586175,0.9107927438362249,0.26408406014859054,0.8483208391740633,0.047570482842792305,0.12476488247028805,1.0,0.6937892548148215,0.532647950097104,0.43475918730991947,0.06301249511951146,0.8128569536866339,0.10441978732732116,0.31854745360794023,0.4479602193484955,0.8891600849357006,0.1866971884728188,0.7045734651331639,0.927720784158087,0.9440239797951462,0.8002579219925119,0.7390202873331426,0.9553709029368478,0.8425390827383863,0.9556772591317373,0.2570661241927894,0.38166954528393715
GUMNet_Diffusion,0.0008963827648769129,0.6312674811080934,0.05524231726529738,0.7530448491308837,0.056031917996874014,0.2212031014800231,0.6937892548148215,1.0,0.7487610701731318,0.6558150030316605,0.0067594902417948965,0.7116813164354947,0.12308352843536041,0.11288026871183687,0.2533770087585263,0.4075928231753334,0.19701309399079348,0.3414477249431336,0.46714349630859453,0.5107301714253683,0.22192839596292724,0.8124140910225051,0.4312653373106201,0.7421974532988891,0.5621478066455863,0.0020584541148811475,0.49170671232105034
GUMNet_Fourier,0.003861437199959461,0.2909114052487638,0.04047107081432566,0.6069158877470566,0.08887666162236463,0.1303494857643368,0.532647950097104,0.7487610701731318,1.0,0.7408358483048478,0.01195542017143758,0.4829658213681034,0.186105455633792,0.3177190371983609,0.4716562963180637,0.26978388332709335,0.06332886441130148,0.26796147261814673,0.2529008119998022,0.30339081899808207,0.08533821603655545,0.45308668144055897,0.2894920320360108,0.6203926776321236,0.35190545441807997,0.020489208345637833,0.6794730459169807
GUMNet_Fusion,0.0032069985865901263,0.20741893478036633,0.024469706927156887,0.47574241858225297,0.0700874186963314,0.08096822809186244,0.43475918730991947,0.6558150030316605,0.7408358483048478,1.0,0.012295032894395153,0.3467012684934665,0.16098463636776117,0.4531208083008289,0.6574189903143206,0.3217248892130167,0.03209556125883628,0.18307338360042813,0.19469361449478284,0.26202657946323527,0.027774942008481185,0.45098328500726725,0.2284051474668849,0.5386571249125294,0.1968411357571631,0.016281516551053032,0.8041189858606881
