,Autoformer,Chronos,DLinear,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,LTSF_Linear,Moirai,PatchTST,RLinear,TFT,TTM,TimeMixer,TimesFM,TimesNet,iTransformer
Autoformer,1.0,0.08425485107249653,0.5685711515965979,0.2599701754627226,0.029093812361321136,0.8329170239711101,0.2869801279102715,0.015303696706926662,0.005612933019226274,0.0026816474951640856,0.0851074851534046,0.03705180815159115,0.15552405818539983,0.00041807907163238234,0.00036951314279165537,0.05353938845210271,0.5427496338307425,0.5764467109244205,0.25841133567131047,0.4023186465428681,0.18872636545304733,0.03895201438773732,0.13305726335586732,0.09483841290912731,0.13891482906988273,0.10200123531590388,0.017697663111818196
Chronos,0.08425485107249653,1.0,0.08398623347228984,0.46623082025329277,0.36148957392456094,0.3051760575061411,0.8618856863588744,0.7957129413461659,0.349900421594032,0.4504685644924731,0.03533484816477861,0.8299947669892256,0.6377691945623423,0.48056723811287494,0.514539924370423,0.6921338028923456,0.23856939316551462,0.3080233077228134,0.1255874364843228,0.06808716231564826,0.24387949787772523,0.6710662320923726,0.39776072669533247,0.952493645625724,0.41567512721435596,0.08095814568458404,0.46209008982188804
DLinear,0.5685711515965979,0.08398623347228984,1.0,0.3056172402869741,0.042122640721009574,0.5893297926451249,0.19716051665205492,0.14095549395338747,0.03615677509557935,0.03066145778293672,0.3718902186401696,0.006239680373828493,0.1544140675482859,0.008011905971599287,0.01866872951394516,0.20472104330741359,0.40607554938237556,0.044718984030889475,0.23405769658324638,0.3217682631318042,0.20927736477179293,0.07152740777503697,0.03304954613894484,0.018976318097366773,0.14654160858741005,0.5234909533918715,0.05450600567653563
GUMNet,0.2599701754627226,0.46623082025329277,0.3056172402869741,1.0,0.13295342883841132,0.6665478918751917,0.7316645227428149,0.5760554240405202,0.2195139042160792,0.1164963900509608,0.10159513539112708,0.6268339696288407,0.33830183268532776,0.19687394310936135,0.16322371521686962,0.7181192679534987,0.8387726849089523,0.7516059650571705,0.9191493132974209,0.8779994751915101,0.9521465763456969,0.4181688916405193,0.89482244465656,0.5865602501607072,0.6218683956603432,0.07080582728605611,0.2824713305402744
GUMNetHet,0.029093812361321136,0.36148957392456094,0.042122640721009574,0.13295342883841132,1.0,0.036863590669176105,0.2800585179948647,0.13142838822642533,0.4782669069656369,0.38260167658233657,0.019070644925466063,0.1876617191476624,0.4944374538524121,0.40132964687232486,0.3845236808720931,0.21959047534529774,0.14908841385754057,0.11524991267495044,0.2109271245118003,0.18210396524142114,0.12533413730897291,0.40348600498796894,0.20691638524095457,0.23519034991730337,0.18433564463909713,0.004492297747394458,0.4784666596606937
GUMNet_Adaptive,0.8329170239711101,0.3051760575061411,0.5893297926451249,0.6665478918751917,0.036863590669176105,1.0,0.1538045116400033,0.35977838226366066,0.10973531398066072,0.07115076896633821,0.1340087841383808,0.2528265667606966,0.1849250281598407,0.07780309816757391,0.12040897258406003,0.41295231063117077,0.6257684092996865,0.8335184331524523,0.6130446087193269,0.7322762935450773,0.6326454592126676,0.22491325920929262,0.5227847529479317,0.21473966066617867,0.502383352722374,0.3001758061642599,0.10607536589502242
GUMNet_Decomp,0.2869801279102715,0.8618856863588744,0.19716051665205492,0.7316645227428149,0.2800585179948647,0.1538045116400033,1.0,0.9509750551962375,0.5299352720529211,0.5247056245388304,0.049575952925207334,0.991353684885866,0.5624853501928095,0.4995734339134661,0.5942681040340525,0.8880374219204195,0.2561827788983817,0.5063318196453594,0.7124890369358234,0.6167385710413353,0.6561727873535026,0.6940767830926147,0.7192111616805665,0.825724102401217,0.8095137575588116,0.14853407377956374,0.4301763098154061
GUMNet_Diffusion,0.015303696706926662,0.7957129413461659,0.14095549395338747,0.5760554240405202,0.13142838822642533,0.35977838226366066,0.9509750551962375,1.0,0.2725836682806384,0.20486776265661666,0.013734356665835001,0.9290044290954256,0.4151887974241606,0.10318075243734226,0.10989991043421199,0.8360828173225863,0.5200755075349024,0.483613743263573,0.7049407742972762,0.5803478001414721,0.52913256947577,0.5418194424335896,0.7139637664328591,0.7406374011346477,0.8014168811275417,0.0036486284347720943,0.24974162230564678
GUMNet_Fourier,0.005612933019226274,0.349900421594032,0.03615677509557935,0.2195139042160792,0.4782669069656369,0.10973531398066072,0.5299352720529211,0.2725836682806384,1.0,0.9837445406449068,0.0066858129739202354,0.34295145290194906,0.7780203314685892,0.8534960329287289,0.983754431665625,0.10804803397328588,0.06156740096520408,0.16847542894539247,0.10058089346436105,0.07315229168376947,0.08153262176866072,0.5288907303707471,0.1257766340275841,0.6931213307889856,0.1963726241039705,0.01821279677299903,0.8324344159825077
GUMNet_Fusion,0.0026816474951640856,0.4504685644924731,0.03066145778293672,0.1164963900509608,0.38260167658233657,0.07115076896633821,0.5247056245388304,0.20486776265661666,0.9837445406449068,1.0,0.010238074404392616,0.2907432300562003,0.7428956978687831,0.8491790888970843,0.965430638901275,0.20436328661365977,0.07449168130127659,0.1261528101781153,0.12061238024606036,0.09371740862741951,0.023005827412644786,0.6837943649715577,0.16684954617025194,0.6711164427733618,0.10151266052783359,0.009227592474092328,0.8525345540640501
