,Autoformer,Chronos,DLinear,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,LTSF_Linear,Moirai,PatchTST,RLinear,TFT,TTM,TimeMixer,TimesFM,TimesNet,iTransformer
Autoformer,1.0,0.1962345665015366,0.0840650420036031,0.39617829042350117,0.08111000542536972,0.13560596578620232,0.12725675629099142,0.41479353773204597,0.17202674800602513,0.12464773643340776,0.021638505543903896,0.10375429189353724,0.7640946312840944,0.09675634739963512,0.17635560785874294,0.07275150484880832,0.037188887677736204,0.26016160425776924,0.1593950322340123,0.4343450358709622,0.45426042254513277,0.23240892627805665,0.11598944657963028,0.04575084422406861,0.48093452962695427,0.13415821324600574,0.7151625898862846
Chronos,0.1962345665015366,1.0,0.11963308237809045,0.2614353739199484,0.09721795975222358,0.16226250507343254,0.13624640095797136,0.10213414819721112,0.17496729272186728,0.151406893201252,0.05664002123387912,0.11290230170121318,0.2567706422518774,0.12401524306139722,0.152182866247357,0.09420922405683085,0.05902629760070055,0.19515672913551652,0.1595407577878456,0.275461759352323,0.2740051443775966,0.18708895730227781,0.3361537334344522,0.10548326229759764,0.3023071539765909,0.8757671526378985,0.1281730552650222
DLinear,0.0840650420036031,0.11963308237809045,1.0,0.04905908766207534,0.10543417325702809,0.09830545426339188,0.3584142325653197,0.22363664634261293,0.394953048312749,0.45978518057545115,0.42427515219060874,0.43387455026787536,0.05028929311411967,0.5312503859721276,0.09608793194315957,0.8205138388413151,0.09722000281636745,0.061424823097999015,0.29647358060580276,0.053946990403102024,0.03035440494891728,0.1629550872021599,0.06913547236978368,0.20690027630982422,0.08432029200658708,0.09677256449105487,0.14042453806073185
GUMNet,0.39617829042350117,0.2614353739199484,0.04905908766207534,1.0,0.02404447195511561,0.7302890411984593,0.02437832633288428,0.7042296439655704,0.03192036041386048,0.03786744781865892,0.6505886975828012,0.024065262262226828,0.33549155089483684,0.009255423250110528,0.7031223781547056,0.06626030666738703,0.011396582090558605,0.891116350528921,0.0815790868841324,0.636175160866824,0.3864675831159661,0.19556219174836365,0.13672326205204333,0.7071179286546054,0.7022980285234572,0.22405562806799306,0.4104810252393942
GUMNetHet,0.08111000542536972,0.09721795975222358,0.10543417325702809,0.02404447195511561,1.0,0.08673294884276306,0.0358581323524938,0.13625051337991279,0.04325600647169292,0.07576905462472894,0.1453515354067434,0.06930149081904502,0.059409224866398436,0.07272923661620667,0.07714013321297264,0.12673589584851097,0.31514969177483776,0.06297162653567456,0.17331705867461955,0.024090361421441386,0.03597612941376682,0.0361626851613035,0.06977529224182621,0.11231202542190832,0.02083291542762966,0.08197571791395308,0.09232650486558747
GUMNet_Adaptive,0.13560596578620232,0.16226250507343254,0.09830545426339188,0.7302890411984593,0.08673294884276306,1.0,0.1557065509759421,0.7313228865277281,0.2472202833363386,0.16031844746313806,0.1960052204415339,0.13523696662336926,0.020686311766488386,0.13262074998619755,0.968269844385431,0.11346911492682543,0.048579121854957386,0.7723323688118067,0.18766699241201734,0.7961323690127915,0.9718610287894618,0.42987192910536676,0.07448493631866215,0.198593262345919,0.8294929257344323,0.12553626191285394,0.3020972465148415
GUMNet_Decomp,0.12725675629099142,0.13624640095797136,0.3584142325653197,0.02437832633288428,0.0358581323524938,0.1557065509759421,1.0,0.23827494896942714,0.10080867327593124,0.19414930260533314,0.3114403505775316,0.7076245797531793,0.09333773208851337,0.19452135050810404,0.13875829442301102,0.4820337178375902,0.6692857046030118,0.13076061861736465,0.3208972464159714,0.027062330940648582,0.04827177935538929,0.05967478704310425,0.09017375952040063,0.23876801918602664,0.01706032342296071,0.11524494941931618,0.14598942292547612
GUMNet_Diffusion,0.41479353773204597,0.10213414819721112,0.22363664634261293,0.7042296439655704,0.13625051337991279,0.7313228865277281,0.23827494896942714,1.0,0.36903097323439615,0.31787682016051466,0.19874799044549407,0.21370263565723624,0.7034314518869746,0.2897270443702955,0.7571077115799798,0.18392420038729607,0.08621418831391958,0.6047028132670831,0.241270066775487,0.7469448147011626,0.8382143619146007,0.5045853264414468,0.09262703871458267,0.26895368796984953,0.7674487919091555,0.05103113409125881,0.40864608460357843
GUMNet_Fourier,0.17202674800602513,0.17496729272186728,0.394953048312749,0.03192036041386048,0.04325600647169292,0.2472202833363386,0.10080867327593124,0.36903097323439615,1.0,0.8144762767770526,0.6926943998470432,0.1627250626941048,0.12062291517294788,0.8827037379993168,0.24351893493217314,0.45824594491253356,0.050269941264518,0.22792840900783706,0.15511160038232497,0.04264465971260201,0.046521684114542605,0.3116418659985316,0.0940178290481879,0.5183359138816552,0.043916614640141516,0.14275617958182063,0.22481146994872425
GUMNet_Fusion,0.12464773643340776,0.151406893201252,0.45978518057545115,0.03786744781865892,0.07576905462472894,0.16031844746313806,0.19414930260533314,0.31787682016051466,0.8144762767770526,1.0,0.6334616093644416,0.2811501755098309,0.07680541416275766,0.9981618853603051,0.1757855544559861,0.551027626027452,0.1024311669794391,0.1853356852766439,0.21635441075134065,0.03360812479431163,0.01674096447781026,0.314387381513598,0.07605851920806006,0.4242009543196086,0.039591060250346866,0.12233667084683986,0.1888845564820023
