11:45:06 | ================================================================================
11:45:06 |  GUMNet_Fourier | XANG | H1 | walkforward | seed=123
11:45:06 | ================================================================================
11:45:06 | Data: 4513 rows | Features: 15
11:50:02 |  Iter-01 | MAE=0.196 | MAPE=0.25%
11:55:12 |  Iter-02 | MAE=0.193 | MAPE=0.25%
12:00:33 |  Iter-03 | MAE=0.561 | MAPE=0.72%
12:06:27 |  Iter-04 | MAE=2.404 | MAPE=3.20%
12:12:27 |  Iter-05 | MAE=0.420 | MAPE=0.56%
12:17:48 |  Iter-06 | MAE=0.387 | MAPE=0.52%
12:24:00 |  Iter-07 | MAE=1.597 | MAPE=2.18%
12:29:45 |  Iter-08 | MAE=0.473 | MAPE=0.64%
12:35:30 |  Iter-09 | MAE=0.646 | MAPE=0.87%
12:40:04 |  Iter-10 | MAE=0.638 | MAPE=0.86%
12:46:07 |  Iter-11 | MAE=0.158 | MAPE=0.21%
12:51:51 |  Iter-12 | MAE=0.577 | MAPE=0.79%
12:56:49 |  Iter-13 | MAE=0.102 | MAPE=0.14%
13:01:56 |  Iter-14 | MAE=0.212 | MAPE=0.29%
13:06:56 |  Iter-15 | MAE=0.069 | MAPE=0.10%
13:13:24 |  Iter-16 | MAE=0.432 | MAPE=0.59%
13:18:46 |  Iter-17 | MAE=0.576 | MAPE=0.79%
13:23:55 |  Iter-18 | MAE=1.438 | MAPE=2.03%
13:29:23 |  Iter-19 | MAE=0.246 | MAPE=0.34%
13:35:08 |  Iter-20 | MAE=1.060 | MAPE=1.51%
13:40:44 |  Iter-21 | MAE=0.581 | MAPE=0.82%
13:46:56 |  Iter-22 | MAE=1.258 | MAPE=1.74%
13:52:28 |  Iter-23 | MAE=0.490 | MAPE=0.68%
13:58:06 |  Iter-24 | MAE=0.241 | MAPE=0.33%
14:02:51 |  Iter-25 | MAE=1.019 | MAPE=1.41%
14:08:28 |  Iter-26 | MAE=1.415 | MAPE=1.96%
14:13:35 |  Iter-27 | MAE=0.364 | MAPE=0.51%
14:18:14 |  Iter-28 | MAE=0.468 | MAPE=0.66%
14:23:47 |  Iter-29 | MAE=0.364 | MAPE=0.51%
14:28:51 |  Iter-30 | MAE=0.870 | MAPE=1.20%
14:34:54 |  Iter-31 | MAE=0.281 | MAPE=0.39%
14:40:25 |  Iter-32 | MAE=0.730 | MAPE=1.03%
14:45:22 |  Iter-33 | MAE=0.465 | MAPE=0.64%
14:50:43 |  Iter-34 | MAE=1.608 | MAPE=2.26%
14:55:25 |  Iter-35 | MAE=1.440 | MAPE=1.96%
15:00:27 |  Iter-36 | MAE=1.136 | MAPE=1.52%
15:06:28 |  Iter-37 | MAE=1.367 | MAPE=1.84%
15:11:46 |  Iter-38 | MAE=2.744 | MAPE=3.82%
15:16:21 |  Iter-39 | MAE=1.445 | MAPE=2.01%
15:21:13 |  Iter-40 | MAE=1.524 | MAPE=2.06%
15:26:25 |  Iter-41 | MAE=0.057 | MAPE=0.08%
15:31:00 |  Iter-42 | MAE=0.557 | MAPE=0.75%
15:36:55 |  Iter-43 | MAE=1.187 | MAPE=1.57%
15:41:53 |  Iter-44 | MAE=1.850 | MAPE=2.39%
15:47:17 |  Iter-45 | MAE=0.695 | MAPE=0.91%
15:52:23 |  Iter-46 | MAE=2.167 | MAPE=2.85%
15:58:05 |  Iter-47 | MAE=2.411 | MAPE=3.31%
16:02:52 |  Iter-48 | MAE=0.142 | MAPE=0.20%
16:08:08 |  Iter-49 | MAE=0.016 | MAPE=0.02%
16:13:26 |  Iter-50 | MAE=0.251 | MAPE=0.34%
16:18:12 |  Iter-51 | MAE=3.373 | MAPE=4.38%
16:23:11 |  Iter-52 | MAE=1.946 | MAPE=2.47%
16:29:11 |  Iter-53 | MAE=0.238 | MAPE=0.30%
16:33:55 |  Iter-54 | MAE=1.524 | MAPE=1.90%
16:39:06 |  Iter-55 | MAE=0.703 | MAPE=0.88%
16:45:22 |  Iter-56 | MAE=0.778 | MAPE=0.97%
16:50:05 |  Iter-57 | MAE=0.241 | MAPE=0.30%
16:56:14 |  Iter-58 | MAE=10.110 | MAPE=11.04%
17:02:24 |  Iter-59 | MAE=7.043 | MAPE=7.25%
17:07:36 |  Iter-60 | MAE=4.328 | MAPE=4.23%
17:12:53 |  Iter-61 | MAE=3.631 | MAPE=3.34%
17:18:04 |  Iter-62 | MAE=3.055 | MAPE=2.55%
17:22:57 |  Iter-63 | MAE=22.144 | MAPE=15.46%
17:28:12 |  Iter-64 | MAE=11.018 | MAPE=8.96%
17:33:47 |  Iter-65 | MAE=2.322 | MAPE=1.88%
17:38:38 |  Iter-66 | MAE=8.126 | MAPE=5.95%
17:44:06 |  Iter-67 | MAE=3.106 | MAPE=2.18%
17:49:57 |  Iter-68 | MAE=4.173 | MAPE=2.84%
17:54:58 |  Iter-69 | MAE=6.142 | MAPE=4.22%
18:00:00 |  Iter-70 | MAE=5.334 | MAPE=3.64%
18:05:19 |  Iter-71 | MAE=12.612 | MAPE=7.97%
18:11:01 |  Iter-72 | MAE=1.431 | MAPE=0.93%
18:16:33 |  Iter-73 | MAE=0.365 | MAPE=0.22%
18:22:16 |  Iter-74 | MAE=6.123 | MAPE=4.21%
18:29:49 |  Iter-75 | MAE=31.943 | MAPE=23.98%
18:34:28 |  Iter-76 | MAE=7.075 | MAPE=5.45%
18:39:29 |  Iter-77 | MAE=3.232 | MAPE=2.44%
18:44:20 |  Iter-78 | MAE=8.476 | MAPE=5.89%
18:49:12 |  Iter-79 | MAE=1.377 | MAPE=0.97%
18:54:05 |  Iter-80 | MAE=3.881 | MAPE=2.79%
18:58:50 |  Iter-81 | MAE=4.738 | MAPE=3.20%
19:05:08 |  Iter-82 | MAE=3.803 | MAPE=2.62%
19:10:36 |  Iter-83 | MAE=6.562 | MAPE=4.60%
19:16:20 |  Iter-84 | MAE=19.822 | MAPE=16.15%
19:21:38 |  Iter-85 | MAE=14.971 | MAPE=11.28%
19:26:48 |  Iter-86 | MAE=1.921 | MAPE=1.48%
19:33:24 |  Iter-87 | MAE=1.125 | MAPE=0.83%
19:38:15 |  Iter-88 | MAE=6.778 | MAPE=5.35%
19:43:07 |  Iter-89 | MAE=0.474 | MAPE=0.39%
19:48:09 |  Iter-90 | MAE=2.408 | MAPE=1.97%
19:53:01 |  Iter-91 | MAE=2.482 | MAPE=1.97%
19:57:54 |  Iter-92 | MAE=1.346 | MAPE=1.10%
20:03:01 |  Iter-93 | MAE=3.176 | MAPE=2.63%
20:07:37 |  Iter-94 | MAE=4.032 | MAPE=3.19%
20:12:55 |  Iter-95 | MAE=2.551 | MAPE=1.99%
