12:15:30 | ================================================================================
12:15:30 |  GUMNet_Adaptive | DAU | H1 | walkforward | seed=123
12:15:30 | ================================================================================
12:15:31 | Data: 4513 rows | Features: 16
12:21:36 |  Iter-01 | MAE=1.536 | MAPE=1.86%
12:27:29 |  Iter-02 | MAE=0.963 | MAPE=1.17%
12:32:32 |  Iter-03 | MAE=1.076 | MAPE=1.32%
12:38:27 |  Iter-04 | MAE=1.486 | MAPE=1.86%
12:44:22 |  Iter-05 | MAE=0.111 | MAPE=0.14%
12:51:18 |  Iter-06 | MAE=0.439 | MAPE=0.55%
12:56:47 |  Iter-07 | MAE=1.391 | MAPE=1.76%
13:01:59 |  Iter-08 | MAE=0.130 | MAPE=0.16%
13:06:53 |  Iter-09 | MAE=0.258 | MAPE=0.32%
13:12:31 |  Iter-10 | MAE=0.887 | MAPE=1.09%
13:17:51 |  Iter-11 | MAE=0.012 | MAPE=0.01%
13:22:37 |  Iter-12 | MAE=0.338 | MAPE=0.42%
13:27:57 |  Iter-13 | MAE=0.231 | MAPE=0.29%
13:33:26 |  Iter-14 | MAE=0.474 | MAPE=0.59%
13:38:39 |  Iter-15 | MAE=0.385 | MAPE=0.48%
13:44:08 |  Iter-16 | MAE=0.328 | MAPE=0.41%
13:49:53 |  Iter-17 | MAE=0.656 | MAPE=0.83%
13:55:16 |  Iter-18 | MAE=1.335 | MAPE=1.71%
14:00:46 |  Iter-19 | MAE=0.086 | MAPE=0.11%
14:06:16 |  Iter-20 | MAE=2.045 | MAPE=2.65%
14:11:19 |  Iter-21 | MAE=0.061 | MAPE=0.08%
14:16:23 |  Iter-22 | MAE=1.637 | MAPE=2.06%
14:21:18 |  Iter-23 | MAE=0.499 | MAPE=0.62%
14:27:56 |  Iter-24 | MAE=1.185 | MAPE=1.46%
14:34:19 |  Iter-25 | MAE=0.337 | MAPE=0.41%
14:40:46 |  Iter-26 | MAE=1.808 | MAPE=2.21%
14:47:18 |  Iter-27 | MAE=1.842 | MAPE=2.26%
14:52:54 |  Iter-28 | MAE=0.198 | MAPE=0.24%
14:59:48 |  Iter-29 | MAE=0.130 | MAPE=0.16%
15:06:38 |  Iter-30 | MAE=0.975 | MAPE=1.16%
15:12:24 |  Iter-31 | MAE=1.370 | MAPE=1.61%
15:19:29 |  Iter-32 | MAE=0.230 | MAPE=0.27%
15:25:30 |  Iter-33 | MAE=0.433 | MAPE=0.51%
15:31:50 |  Iter-34 | MAE=1.517 | MAPE=1.81%
15:38:28 |  Iter-35 | MAE=1.472 | MAPE=1.70%
15:44:19 |  Iter-36 | MAE=1.602 | MAPE=1.81%
15:50:22 |  Iter-37 | MAE=2.055 | MAPE=2.32%
15:55:25 |  Iter-38 | MAE=2.145 | MAPE=2.47%
16:01:02 |  Iter-39 | MAE=1.472 | MAPE=1.71%
16:06:30 |  Iter-40 | MAE=0.741 | MAPE=0.84%
16:11:36 |  Iter-41 | MAE=1.559 | MAPE=1.77%
16:17:55 |  Iter-42 | MAE=1.475 | MAPE=1.66%
16:23:47 |  Iter-43 | MAE=2.104 | MAPE=2.41%
16:30:08 |  Iter-44 | MAE=0.048 | MAPE=0.05%
16:35:30 |  Iter-45 | MAE=0.893 | MAPE=1.00%
16:41:10 |  Iter-46 | MAE=0.451 | MAPE=0.51%
16:46:05 |  Iter-47 | MAE=0.934 | MAPE=1.07%
16:51:37 |  Iter-48 | MAE=0.059 | MAPE=0.07%
16:56:49 |  Iter-49 | MAE=0.136 | MAPE=0.16%
17:01:44 |  Iter-50 | MAE=0.408 | MAPE=0.47%
17:08:09 |  Iter-51 | MAE=2.431 | MAPE=2.66%
17:13:58 |  Iter-52 | MAE=0.918 | MAPE=0.99%
17:19:04 |  Iter-53 | MAE=0.842 | MAPE=0.92%
17:24:44 |  Iter-54 | MAE=1.013 | MAPE=1.10%
17:29:56 |  Iter-55 | MAE=0.484 | MAPE=0.53%
17:35:36 |  Iter-56 | MAE=0.622 | MAPE=0.67%
17:42:02 |  Iter-57 | MAE=0.354 | MAPE=0.38%
17:47:14 |  Iter-58 | MAE=20.925 | MAPE=18.22%
17:52:45 |  Iter-59 | MAE=11.675 | MAPE=9.30%
17:57:58 |  Iter-60 | MAE=12.289 | MAPE=8.59%
18:03:38 |  Iter-61 | MAE=23.337 | MAPE=15.29%
18:08:33 |  Iter-62 | MAE=0.718 | MAPE=0.46%
18:14:40 |  Iter-63 | MAE=24.901 | MAPE=13.46%
18:21:59 |  Iter-64 | MAE=17.381 | MAPE=10.80%
18:27:12 |  Iter-65 | MAE=7.015 | MAPE=4.28%
18:32:34 |  Iter-66 | MAE=22.849 | MAPE=11.78%
18:39:08 |  Iter-67 | MAE=42.187 | MAPE=21.98%
18:44:03 |  Iter-68 | MAE=8.961 | MAPE=4.71%
18:49:08 |  Iter-69 | MAE=17.442 | MAPE=8.82%
18:56:00 |  Iter-70 | MAE=0.537 | MAPE=0.27%
19:01:12 |  Iter-71 | MAE=16.719 | MAPE=7.46%
19:06:44 |  Iter-72 | MAE=6.322 | MAPE=2.84%
19:11:47 |  Iter-73 | MAE=14.366 | MAPE=5.93%
19:17:45 |  Iter-74 | MAE=4.411 | MAPE=2.01%
19:23:43 |  Iter-75 | MAE=26.627 | MAPE=12.98%
19:29:04 |  Iter-76 | MAE=4.785 | MAPE=2.21%
19:35:02 |  Iter-77 | MAE=12.354 | MAPE=5.21%
19:41:00 |  Iter-78 | MAE=5.681 | MAPE=2.26%
19:46:31 |  Iter-79 | MAE=11.907 | MAPE=4.99%
19:52:22 |  Iter-80 | MAE=12.716 | MAPE=5.18%
