04:19:14 | ================================================================================
04:19:14 |  GUMNet_Adaptive | XANG | H10 | walkforward | seed=777
04:19:14 | ================================================================================
04:19:14 | Data: 4513 rows | Features: 14
04:19:14 | ================================================================================
04:19:14 |  GUMNet_Adaptive | XANG | H10 | walkforward | seed=9999
04:19:14 | ================================================================================
04:19:14 | ================================================================================
04:19:14 |  GUMNet_Adaptive | XANG | H10 | walkforward | seed=2025
04:19:14 | ================================================================================
04:19:14 | Data: 4513 rows | Features: 14
04:19:15 | Data: 4513 rows | Features: 14
04:28:18 |  Iter-01 | MAE=3.148 | MAPE=3.96%
04:30:03 |  Iter-01 | MAE=2.774 | MAPE=3.49%
04:30:56 |  Iter-01 | MAE=2.869 | MAPE=3.61%
04:37:32 |  Iter-02 | MAE=2.736 | MAPE=3.50%
04:39:50 |  Iter-02 | MAE=3.301 | MAPE=4.23%
04:42:33 |  Iter-02 | MAE=3.181 | MAPE=4.07%
04:46:29 |  Iter-03 | MAE=1.221 | MAPE=1.54%
04:49:05 |  Iter-03 | MAE=1.071 | MAPE=1.35%
04:52:37 |  Iter-03 | MAE=0.838 | MAPE=1.06%
04:55:31 |  Iter-04 | MAE=1.765 | MAPE=2.20%
