01:54:33 | ================================================================================
01:54:33 |  NHits | XANG | H1 | walkforward | seed=777
01:54:33 | ================================================================================
01:54:33 | Data: 4513 rows | Features: 15
01:56:52 |  Iter-01 | MAE=0.102 | MAPE=0.13%
01:58:48 |  Iter-02 | MAE=0.218 | MAPE=0.28%
02:00:49 |  Iter-03 | MAE=0.724 | MAPE=0.93%
02:02:55 |  Iter-04 | MAE=2.739 | MAPE=3.64%
02:05:13 |  Iter-05 | MAE=0.465 | MAPE=0.62%
02:07:28 |  Iter-06 | MAE=0.813 | MAPE=1.09%
02:09:33 |  Iter-07 | MAE=1.614 | MAPE=2.20%
02:11:33 |  Iter-08 | MAE=0.478 | MAPE=0.65%
02:13:30 |  Iter-09 | MAE=0.921 | MAPE=1.25%
02:15:38 |  Iter-10 | MAE=0.757 | MAPE=1.02%
02:17:42 |  Iter-11 | MAE=0.771 | MAPE=1.04%
02:19:40 |  Iter-12 | MAE=0.905 | MAPE=1.24%
02:21:53 |  Iter-13 | MAE=1.079 | MAPE=1.49%
02:23:49 |  Iter-14 | MAE=0.184 | MAPE=0.25%
02:25:50 |  Iter-15 | MAE=0.135 | MAPE=0.19%
02:27:45 |  Iter-16 | MAE=0.578 | MAPE=0.79%
02:29:50 |  Iter-17 | MAE=0.978 | MAPE=1.35%
02:31:53 |  Iter-18 | MAE=1.258 | MAPE=1.78%
02:33:45 |  Iter-19 | MAE=0.141 | MAPE=0.20%
02:35:44 |  Iter-20 | MAE=1.765 | MAPE=2.52%
02:37:54 |  Iter-21 | MAE=0.518 | MAPE=0.73%
02:39:53 |  Iter-22 | MAE=1.192 | MAPE=1.65%
02:41:50 |  Iter-23 | MAE=1.235 | MAPE=1.71%
02:44:03 |  Iter-24 | MAE=0.081 | MAPE=0.11%
02:46:04 |  Iter-25 | MAE=0.966 | MAPE=1.33%
02:48:07 |  Iter-26 | MAE=1.614 | MAPE=2.24%
02:50:16 |  Iter-27 | MAE=0.544 | MAPE=0.77%
02:52:13 |  Iter-28 | MAE=0.501 | MAPE=0.70%
02:54:22 |  Iter-29 | MAE=0.514 | MAPE=0.72%
02:56:29 |  Iter-30 | MAE=0.408 | MAPE=0.56%
02:58:27 |  Iter-31 | MAE=0.646 | MAPE=0.89%
03:00:49 |  Iter-32 | MAE=0.835 | MAPE=1.16%
03:03:03 |  Iter-33 | MAE=0.743 | MAPE=1.02%
03:04:54 |  Iter-34 | MAE=1.399 | MAPE=1.96%
03:07:31 |  Iter-35 | MAE=0.692 | MAPE=0.94%
03:09:35 |  Iter-36 | MAE=0.331 | MAPE=0.45%
03:11:28 |  Iter-37 | MAE=1.340 | MAPE=1.80%
03:13:35 |  Iter-38 | MAE=2.923 | MAPE=4.07%
03:15:29 |  Iter-39 | MAE=2.126 | MAPE=2.95%
03:17:39 |  Iter-40 | MAE=1.629 | MAPE=2.21%
03:19:48 |  Iter-41 | MAE=0.071 | MAPE=0.09%
03:21:46 |  Iter-42 | MAE=0.436 | MAPE=0.59%
03:23:53 |  Iter-43 | MAE=0.958 | MAPE=1.27%
03:26:02 |  Iter-44 | MAE=1.141 | MAPE=1.47%
03:27:59 |  Iter-45 | MAE=0.224 | MAPE=0.29%
03:30:06 |  Iter-46 | MAE=1.856 | MAPE=2.45%
03:32:09 |  Iter-47 | MAE=1.885 | MAPE=2.60%
03:34:05 |  Iter-48 | MAE=0.266 | MAPE=0.37%
03:36:11 |  Iter-49 | MAE=0.765 | MAPE=1.05%
03:38:05 |  Iter-50 | MAE=0.883 | MAPE=1.21%
03:39:58 |  Iter-51 | MAE=3.399 | MAPE=4.41%
03:42:07 |  Iter-52 | MAE=0.971 | MAPE=1.23%
03:43:59 |  Iter-53 | MAE=0.872 | MAPE=1.11%
03:46:05 |  Iter-54 | MAE=2.437 | MAPE=3.04%
03:48:26 |  Iter-55 | MAE=0.639 | MAPE=0.80%
03:50:20 |  Iter-56 | MAE=1.417 | MAPE=1.76%
03:52:27 |  Iter-57 | MAE=0.429 | MAPE=0.53%
03:54:42 |  Iter-58 | MAE=11.792 | MAPE=12.88%
03:56:47 |  Iter-59 | MAE=6.775 | MAPE=6.98%
03:58:46 |  Iter-60 | MAE=3.446 | MAPE=3.36%
04:00:43 |  Iter-61 | MAE=9.040 | MAPE=8.31%
04:02:51 |  Iter-62 | MAE=8.526 | MAPE=7.22%
04:04:47 |  Iter-63 | MAE=22.007 | MAPE=15.36%
04:06:48 |  Iter-64 | MAE=18.891 | MAPE=15.33%
04:08:57 |  Iter-65 | MAE=1.825 | MAPE=1.49%
04:10:49 |  Iter-66 | MAE=12.682 | MAPE=9.30%
04:12:40 |  Iter-67 | MAE=4.278 | MAPE=3.02%
04:14:43 |  Iter-68 | MAE=4.805 | MAPE=3.32%
04:16:48 |  Iter-69 | MAE=6.873 | MAPE=4.75%
04:18:49 |  Iter-70 | MAE=10.155 | MAPE=6.92%
04:20:54 |  Iter-71 | MAE=6.656 | MAPE=4.24%
04:22:57 |  Iter-72 | MAE=1.843 | MAPE=1.16%
04:24:56 |  Iter-73 | MAE=4.220 | MAPE=2.58%
04:26:57 |  Iter-74 | MAE=12.211 | MAPE=8.44%
04:29:01 |  Iter-75 | MAE=14.961 | MAPE=11.23%
04:30:57 |  Iter-76 | MAE=7.829 | MAPE=6.04%
04:32:54 |  Iter-77 | MAE=0.528 | MAPE=0.40%
04:34:55 |  Iter-78 | MAE=6.485 | MAPE=4.50%
04:36:56 |  Iter-79 | MAE=1.674 | MAPE=1.18%
04:39:04 |  Iter-80 | MAE=5.176 | MAPE=3.73%
04:40:58 |  Iter-81 | MAE=7.313 | MAPE=4.95%
04:43:07 |  Iter-82 | MAE=4.712 | MAPE=3.25%
04:45:08 |  Iter-83 | MAE=5.485 | MAPE=3.84%
04:47:01 |  Iter-84 | MAE=21.122 | MAPE=17.19%
04:48:59 |  Iter-85 | MAE=11.127 | MAPE=8.38%
04:51:06 |  Iter-86 | MAE=1.892 | MAPE=1.45%
04:53:05 |  Iter-87 | MAE=0.794 | MAPE=0.59%
04:55:02 |  Iter-88 | MAE=7.999 | MAPE=6.31%
04:57:06 |  Iter-89 | MAE=3.620 | MAPE=2.96%
04:59:07 |  Iter-90 | MAE=2.886 | MAPE=2.36%
05:01:09 |  Iter-91 | MAE=2.426 | MAPE=1.91%
05:03:12 |  Iter-92 | MAE=3.249 | MAPE=2.66%
05:05:09 |  Iter-93 | MAE=0.493 | MAPE=0.41%
05:07:09 |  Iter-94 | MAE=3.308 | MAPE=2.63%
05:09:10 |  Iter-95 | MAE=0.119 | MAPE=0.09%
05:11:03 |  Iter-96 | MAE=1.206 | MAPE=0.94%
05:13:10 |  Iter-97 | MAE=3.001 | MAPE=2.32%
05:15:08 |  Iter-98 | MAE=0.434 | MAPE=0.33%
05:17:10 |  Iter-99 | MAE=1.866 | MAPE=1.42%
05:19:17 |  Iter-100 | MAE=3.130 | MAPE=2.31%
05:19:17 | 
 OVERALL: MAE=3.244, MAPE=2.83%, R2=0.9669 (12285.1s)
05:19:17 | Saved model checkpoint: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/NHits/XANG_H1_seed777/model_checkpoint.pth
05:19:17 | Saved processor/scaler: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/NHits/XANG_H1_seed777/processor.pkl
