01:54:38 | ================================================================================
01:54:38 |  PatchTST | XANG | H1 | walkforward | seed=123
01:54:38 | ================================================================================
01:54:38 | Data: 4513 rows | Features: 15
01:58:32 |  Iter-01 | MAE=0.449 | MAPE=0.57%
02:02:23 |  Iter-02 | MAE=0.269 | MAPE=0.35%
02:06:09 |  Iter-03 | MAE=0.269 | MAPE=0.34%
02:10:58 |  Iter-04 | MAE=2.411 | MAPE=3.21%
02:15:27 |  Iter-05 | MAE=0.411 | MAPE=0.55%
02:19:18 |  Iter-06 | MAE=0.554 | MAPE=0.75%
02:22:59 |  Iter-07 | MAE=1.344 | MAPE=1.83%
02:27:16 |  Iter-08 | MAE=0.463 | MAPE=0.63%
02:32:14 |  Iter-09 | MAE=1.235 | MAPE=1.67%
02:35:33 |  Iter-10 | MAE=0.670 | MAPE=0.91%
02:40:25 |  Iter-11 | MAE=0.269 | MAPE=0.36%
02:44:52 |  Iter-12 | MAE=0.413 | MAPE=0.57%
02:48:40 |  Iter-13 | MAE=0.321 | MAPE=0.44%
02:51:54 |  Iter-14 | MAE=0.314 | MAPE=0.43%
02:56:46 |  Iter-15 | MAE=0.149 | MAPE=0.20%
03:00:33 |  Iter-16 | MAE=0.347 | MAPE=0.48%
03:04:19 |  Iter-17 | MAE=0.683 | MAPE=0.94%
03:08:11 |  Iter-18 | MAE=1.445 | MAPE=2.04%
03:12:28 |  Iter-19 | MAE=0.239 | MAPE=0.33%
03:16:19 |  Iter-20 | MAE=1.187 | MAPE=1.69%
03:19:53 |  Iter-21 | MAE=1.273 | MAPE=1.80%
03:23:54 |  Iter-22 | MAE=0.583 | MAPE=0.81%
03:27:57 |  Iter-23 | MAE=1.159 | MAPE=1.60%
03:32:24 |  Iter-24 | MAE=0.181 | MAPE=0.25%
03:36:14 |  Iter-25 | MAE=1.335 | MAPE=1.84%
03:40:04 |  Iter-26 | MAE=1.902 | MAPE=2.64%
03:43:50 |  Iter-27 | MAE=0.520 | MAPE=0.73%
03:48:11 |  Iter-28 | MAE=0.255 | MAPE=0.36%
03:52:22 |  Iter-29 | MAE=0.433 | MAPE=0.60%
03:56:34 |  Iter-30 | MAE=0.174 | MAPE=0.24%
04:00:51 |  Iter-31 | MAE=0.639 | MAPE=0.88%
04:05:27 |  Iter-32 | MAE=0.653 | MAPE=0.90%
04:09:27 |  Iter-33 | MAE=0.461 | MAPE=0.62%
04:13:16 |  Iter-34 | MAE=0.855 | MAPE=1.20%
04:17:05 |  Iter-35 | MAE=0.797 | MAPE=1.09%
04:20:53 |  Iter-36 | MAE=0.695 | MAPE=0.93%
04:24:52 |  Iter-37 | MAE=1.583 | MAPE=2.13%
04:28:24 |  Iter-38 | MAE=2.938 | MAPE=4.09%
04:31:47 |  Iter-39 | MAE=1.825 | MAPE=2.54%
04:35:16 |  Iter-40 | MAE=1.336 | MAPE=1.81%
04:38:51 |  Iter-41 | MAE=0.976 | MAPE=1.31%
04:42:43 |  Iter-42 | MAE=0.997 | MAPE=1.34%
04:45:42 |  Iter-43 | MAE=1.191 | MAPE=1.57%
04:49:22 |  Iter-44 | MAE=1.182 | MAPE=1.52%
04:53:46 |  Iter-45 | MAE=0.775 | MAPE=1.01%
04:57:28 |  Iter-46 | MAE=0.937 | MAPE=1.23%
05:00:34 |  Iter-47 | MAE=2.601 | MAPE=3.58%
05:04:52 |  Iter-48 | MAE=0.198 | MAPE=0.27%
05:09:19 |  Iter-49 | MAE=0.455 | MAPE=0.62%
05:12:35 |  Iter-50 | MAE=0.810 | MAPE=1.12%
05:16:41 |  Iter-51 | MAE=2.778 | MAPE=3.60%
05:20:25 |  Iter-52 | MAE=0.904 | MAPE=1.14%
05:23:17 |  Iter-53 | MAE=0.133 | MAPE=0.17%
05:26:28 |  Iter-54 | MAE=1.475 | MAPE=1.84%
05:30:09 |  Iter-55 | MAE=1.018 | MAPE=1.27%
05:33:26 |  Iter-56 | MAE=0.723 | MAPE=0.90%
05:37:59 |  Iter-57 | MAE=0.076 | MAPE=0.09%
05:42:41 |  Iter-58 | MAE=10.031 | MAPE=10.96%
05:46:03 |  Iter-59 | MAE=4.567 | MAPE=4.70%
05:49:50 |  Iter-60 | MAE=3.587 | MAPE=3.50%
05:53:55 |  Iter-61 | MAE=7.912 | MAPE=7.29%
05:57:48 |  Iter-62 | MAE=5.253 | MAPE=4.44%
06:01:59 |  Iter-63 | MAE=19.001 | MAPE=13.26%
06:05:28 |  Iter-64 | MAE=16.986 | MAPE=13.78%
06:10:14 |  Iter-65 | MAE=3.044 | MAPE=2.39%
06:13:47 |  Iter-66 | MAE=11.475 | MAPE=8.39%
06:18:20 |  Iter-67 | MAE=3.113 | MAPE=2.18%
06:22:43 |  Iter-68 | MAE=3.031 | MAPE=2.07%
06:27:16 |  Iter-69 | MAE=4.337 | MAPE=2.98%
06:30:44 |  Iter-70 | MAE=0.409 | MAPE=0.27%
06:34:59 |  Iter-71 | MAE=8.316 | MAPE=5.25%
06:39:14 |  Iter-72 | MAE=0.320 | MAPE=0.20%
06:43:15 |  Iter-73 | MAE=5.101 | MAPE=3.12%
06:47:49 |  Iter-74 | MAE=9.034 | MAPE=6.22%
06:51:45 |  Iter-75 | MAE=13.198 | MAPE=9.91%
06:55:45 |  Iter-76 | MAE=7.532 | MAPE=5.80%
07:00:49 |  Iter-77 | MAE=1.495 | MAPE=1.13%
07:07:30 |  Iter-78 | MAE=1.459 | MAPE=1.00%
07:11:12 |  Iter-79 | MAE=0.157 | MAPE=0.11%
07:16:10 |  Iter-80 | MAE=0.825 | MAPE=0.58%
07:21:36 |  Iter-81 | MAE=10.780 | MAPE=7.28%
07:26:26 |  Iter-82 | MAE=8.866 | MAPE=6.07%
07:30:52 |  Iter-83 | MAE=7.332 | MAPE=5.14%
07:37:27 |  Iter-84 | MAE=26.329 | MAPE=21.45%
07:42:01 |  Iter-85 | MAE=13.036 | MAPE=9.82%
07:48:59 |  Iter-86 | MAE=3.037 | MAPE=2.31%
07:53:01 |  Iter-87 | MAE=1.240 | MAPE=0.92%
07:56:33 |  Iter-88 | MAE=6.222 | MAPE=4.91%
08:00:42 |  Iter-89 | MAE=2.711 | MAPE=2.24%
08:04:47 |  Iter-90 | MAE=3.136 | MAPE=2.59%
08:09:27 |  Iter-91 | MAE=2.527 | MAPE=1.99%
08:13:17 |  Iter-92 | MAE=5.595 | MAPE=4.62%
08:17:26 |  Iter-93 | MAE=2.718 | MAPE=2.25%
08:24:18 |  Iter-94 | MAE=3.347 | MAPE=2.65%
08:28:57 |  Iter-95 | MAE=1.367 | MAPE=1.07%
