05:45:39 | ================================================================================
05:45:39 |  GUMNet | XANG | H1 | walkforward | seed=2025
05:45:39 | ================================================================================
05:45:39 | Data: 4513 rows | Features: 15
05:49:15 |  Iter-01 | MAE=0.108 | MAPE=0.14%
05:53:09 |  Iter-02 | MAE=0.147 | MAPE=0.19%
05:57:16 |  Iter-03 | MAE=0.295 | MAPE=0.38%
06:01:29 |  Iter-04 | MAE=2.552 | MAPE=3.40%
06:04:36 |  Iter-05 | MAE=0.482 | MAPE=0.65%
06:09:09 |  Iter-06 | MAE=1.428 | MAPE=1.92%
06:13:09 |  Iter-07 | MAE=1.926 | MAPE=2.63%
06:17:44 |  Iter-08 | MAE=0.522 | MAPE=0.71%
06:21:24 |  Iter-09 | MAE=1.155 | MAPE=1.56%
06:25:15 |  Iter-10 | MAE=0.738 | MAPE=1.00%
06:29:22 |  Iter-11 | MAE=0.093 | MAPE=0.13%
06:33:31 |  Iter-12 | MAE=0.313 | MAPE=0.43%
06:37:47 |  Iter-13 | MAE=0.089 | MAPE=0.12%
06:41:07 |  Iter-14 | MAE=0.126 | MAPE=0.17%
06:45:03 |  Iter-15 | MAE=0.036 | MAPE=0.05%
06:49:08 |  Iter-16 | MAE=0.313 | MAPE=0.43%
06:53:05 |  Iter-17 | MAE=0.595 | MAPE=0.82%
06:56:28 |  Iter-18 | MAE=0.771 | MAPE=1.09%
06:59:49 |  Iter-19 | MAE=0.297 | MAPE=0.41%
07:03:43 |  Iter-20 | MAE=1.667 | MAPE=2.38%
07:07:19 |  Iter-21 | MAE=0.724 | MAPE=1.03%
07:11:11 |  Iter-22 | MAE=0.865 | MAPE=1.19%
07:15:02 |  Iter-23 | MAE=0.991 | MAPE=1.37%
07:18:17 |  Iter-24 | MAE=0.229 | MAPE=0.31%
07:22:03 |  Iter-25 | MAE=1.499 | MAPE=2.07%
07:26:18 |  Iter-26 | MAE=1.344 | MAPE=1.87%
07:30:20 |  Iter-27 | MAE=0.678 | MAPE=0.95%
07:34:10 |  Iter-28 | MAE=0.188 | MAPE=0.26%
07:38:01 |  Iter-29 | MAE=0.119 | MAPE=0.17%
07:41:34 |  Iter-30 | MAE=0.354 | MAPE=0.49%
07:45:21 |  Iter-31 | MAE=0.420 | MAPE=0.58%
07:49:18 |  Iter-32 | MAE=0.614 | MAPE=0.83%
07:53:05 |  Iter-33 | MAE=0.506 | MAPE=0.69%
07:56:37 |  Iter-34 | MAE=1.177 | MAPE=1.65%
07:59:56 |  Iter-35 | MAE=0.764 | MAPE=1.04%
08:03:37 |  Iter-36 | MAE=0.040 | MAPE=0.05%
08:07:18 |  Iter-37 | MAE=1.633 | MAPE=2.19%
08:11:05 |  Iter-38 | MAE=4.092 | MAPE=5.70%
08:14:31 |  Iter-39 | MAE=2.678 | MAPE=3.72%
08:18:46 |  Iter-40 | MAE=3.528 | MAPE=4.78%
08:22:58 |  Iter-41 | MAE=0.447 | MAPE=0.60%
08:26:57 |  Iter-42 | MAE=0.417 | MAPE=0.56%
08:30:49 |  Iter-43 | MAE=0.549 | MAPE=0.72%
08:34:16 |  Iter-44 | MAE=1.613 | MAPE=2.08%
08:38:09 |  Iter-45 | MAE=0.521 | MAPE=0.68%
08:42:38 |  Iter-46 | MAE=0.400 | MAPE=0.53%
08:46:48 |  Iter-47 | MAE=2.176 | MAPE=2.99%
08:50:47 |  Iter-48 | MAE=0.469 | MAPE=0.65%
