11:40:40 | ================================================================================
11:40:40 |  Chronos | DAU | H1 | walkforward | seed=777
11:40:40 | ================================================================================
11:40:40 | Data: 4513 rows | Features: 16
11:42:59 |  Iter-01 | MAE=1.248 | MAPE=1.51%
11:48:09 |  Iter-02 | MAE=0.604 | MAPE=0.73%
11:50:17 |  Iter-03 | MAE=0.964 | MAPE=1.18%
11:52:29 |  Iter-04 | MAE=1.217 | MAPE=1.52%
11:54:43 |  Iter-05 | MAE=0.080 | MAPE=0.10%
11:56:55 |  Iter-06 | MAE=0.092 | MAPE=0.11%
12:02:12 |  Iter-07 | MAE=1.197 | MAPE=1.52%
12:04:13 |  Iter-08 | MAE=0.305 | MAPE=0.38%
12:06:22 |  Iter-09 | MAE=0.571 | MAPE=0.71%
12:09:56 |  Iter-10 | MAE=0.246 | MAPE=0.30%
12:13:15 |  Iter-11 | MAE=0.526 | MAPE=0.65%
12:15:36 |  Iter-12 | MAE=0.494 | MAPE=0.61%
12:21:47 |  Iter-13 | MAE=0.805 | MAPE=1.01%
12:27:52 |  Iter-14 | MAE=0.300 | MAPE=0.38%
12:34:13 |  Iter-15 | MAE=0.899 | MAPE=1.12%
12:36:15 |  Iter-16 | MAE=0.523 | MAPE=0.65%
12:39:02 |  Iter-17 | MAE=0.224 | MAPE=0.28%
12:41:10 |  Iter-18 | MAE=1.126 | MAPE=1.44%
12:43:18 |  Iter-19 | MAE=0.135 | MAPE=0.17%
12:45:29 |  Iter-20 | MAE=1.948 | MAPE=2.52%
12:47:41 |  Iter-21 | MAE=0.360 | MAPE=0.47%
12:49:49 |  Iter-22 | MAE=1.238 | MAPE=1.56%
12:52:03 |  Iter-23 | MAE=1.064 | MAPE=1.33%
12:54:18 |  Iter-24 | MAE=0.823 | MAPE=1.01%
12:56:17 |  Iter-25 | MAE=0.315 | MAPE=0.38%
13:02:51 |  Iter-26 | MAE=1.872 | MAPE=2.29%
13:05:08 |  Iter-27 | MAE=1.717 | MAPE=2.10%
13:07:07 |  Iter-28 | MAE=0.148 | MAPE=0.18%
13:09:34 |  Iter-29 | MAE=0.438 | MAPE=0.53%
13:11:59 |  Iter-30 | MAE=0.755 | MAPE=0.90%
13:14:04 |  Iter-31 | MAE=1.933 | MAPE=2.26%
13:16:15 |  Iter-32 | MAE=0.623 | MAPE=0.74%
13:18:30 |  Iter-33 | MAE=0.572 | MAPE=0.67%
13:20:38 |  Iter-34 | MAE=1.183 | MAPE=1.41%
13:22:53 |  Iter-35 | MAE=0.744 | MAPE=0.86%
13:26:11 |  Iter-36 | MAE=1.825 | MAPE=2.06%
13:28:26 |  Iter-37 | MAE=0.518 | MAPE=0.58%
13:30:44 |  Iter-38 | MAE=2.696 | MAPE=3.10%
13:33:05 |  Iter-39 | MAE=2.020 | MAPE=2.34%
13:35:03 |  Iter-40 | MAE=1.415 | MAPE=1.61%
13:37:24 |  Iter-41 | MAE=0.147 | MAPE=0.17%
13:39:23 |  Iter-42 | MAE=1.556 | MAPE=1.75%
13:41:47 |  Iter-43 | MAE=1.100 | MAPE=1.26%
13:44:00 |  Iter-44 | MAE=0.623 | MAPE=0.71%
13:46:14 |  Iter-45 | MAE=0.699 | MAPE=0.79%
13:48:24 |  Iter-46 | MAE=0.640 | MAPE=0.72%
13:50:30 |  Iter-47 | MAE=0.809 | MAPE=0.93%
13:52:41 |  Iter-48 | MAE=0.421 | MAPE=0.49%
13:57:07 |  Iter-49 | MAE=0.629 | MAPE=0.73%
14:02:48 |  Iter-50 | MAE=0.836 | MAPE=0.97%
14:05:08 |  Iter-51 | MAE=3.666 | MAPE=4.01%
14:07:22 |  Iter-52 | MAE=0.475 | MAPE=0.52%
14:09:38 |  Iter-53 | MAE=1.138 | MAPE=1.24%
14:11:48 |  Iter-54 | MAE=0.646 | MAPE=0.70%
14:13:52 |  Iter-55 | MAE=0.545 | MAPE=0.59%
14:18:09 |  Iter-56 | MAE=0.919 | MAPE=1.00%
14:20:22 |  Iter-57 | MAE=0.376 | MAPE=0.41%
14:22:48 |  Iter-58 | MAE=22.616 | MAPE=19.69%
14:27:41 |  Iter-59 | MAE=10.228 | MAPE=8.15%
14:29:51 |  Iter-60 | MAE=15.737 | MAPE=10.99%
14:32:14 |  Iter-61 | MAE=15.232 | MAPE=9.98%
14:34:11 |  Iter-62 | MAE=1.295 | MAPE=0.83%
14:36:14 |  Iter-63 | MAE=24.125 | MAPE=13.04%
14:38:08 |  Iter-64 | MAE=27.323 | MAPE=16.98%
14:40:09 |  Iter-65 | MAE=5.373 | MAPE=3.27%
14:42:09 |  Iter-66 | MAE=27.295 | MAPE=14.07%
14:44:16 |  Iter-67 | MAE=0.740 | MAPE=0.39%
14:46:23 |  Iter-68 | MAE=5.919 | MAPE=3.11%
14:48:33 |  Iter-69 | MAE=12.917 | MAPE=6.53%
14:50:27 |  Iter-70 | MAE=1.374 | MAPE=0.69%
14:52:33 |  Iter-71 | MAE=15.080 | MAPE=6.73%
14:54:40 |  Iter-72 | MAE=4.046 | MAPE=1.82%
14:57:03 |  Iter-73 | MAE=17.663 | MAPE=7.29%
14:59:07 |  Iter-74 | MAE=12.790 | MAPE=5.83%
15:02:06 |  Iter-75 | MAE=13.576 | MAPE=6.62%
15:04:06 |  Iter-76 | MAE=5.358 | MAPE=2.48%
15:06:16 |  Iter-77 | MAE=12.565 | MAPE=5.29%
15:08:26 |  Iter-78 | MAE=10.341 | MAPE=4.11%
15:10:52 |  Iter-79 | MAE=14.442 | MAPE=6.06%
15:12:53 |  Iter-80 | MAE=1.759 | MAPE=0.72%
15:15:03 |  Iter-81 | MAE=45.983 | MAPE=15.73%
15:17:19 |  Iter-82 | MAE=16.273 | MAPE=6.08%
15:19:46 |  Iter-83 | MAE=36.015 | MAPE=14.79%
15:21:56 |  Iter-84 | MAE=65.010 | MAPE=34.07%
15:23:56 |  Iter-85 | MAE=6.601 | MAPE=3.23%
15:26:26 |  Iter-86 | MAE=1.051 | MAPE=0.55%
15:28:20 |  Iter-87 | MAE=6.483 | MAPE=3.44%
15:30:20 |  Iter-88 | MAE=12.347 | MAPE=6.84%
15:32:20 |  Iter-89 | MAE=16.065 | MAPE=9.70%
15:34:27 |  Iter-90 | MAE=2.687 | MAPE=1.63%
15:36:31 |  Iter-91 | MAE=4.182 | MAPE=2.53%
15:38:28 |  Iter-92 | MAE=13.356 | MAPE=9.04%
15:40:12 |  Iter-93 | MAE=2.307 | MAPE=1.58%
15:42:03 |  Iter-94 | MAE=12.267 | MAPE=7.64%
15:44:06 |  Iter-95 | MAE=2.368 | MAPE=1.44%
15:46:06 |  Iter-96 | MAE=1.470 | MAPE=0.87%
15:48:10 |  Iter-97 | MAE=0.974 | MAPE=0.56%
15:50:14 |  Iter-98 | MAE=6.623 | MAPE=4.10%
15:52:14 |  Iter-99 | MAE=0.465 | MAPE=0.28%
15:54:40 |  Iter-100 | MAE=6.703 | MAPE=3.90%
15:54:40 | 
 OVERALL: MAE=5.880, MAPE=3.43%, R2=0.9596 (15243.7s)
15:54:40 | Saved model checkpoint: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/Chronos/DAU_H1_seed777/model_checkpoint.pth
15:54:40 | Saved processor/scaler: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/Chronos/DAU_H1_seed777/processor.pkl
