19:45:12 | ================================================================================
19:45:12 |  Chronos | XANG | H1 | walkforward | seed=2025
19:45:12 | ================================================================================
19:45:12 | Data: 4513 rows | Features: 15
19:50:38 |  Iter-01 | MAE=0.172 | MAPE=0.22%
19:54:57 |  Iter-02 | MAE=0.185 | MAPE=0.24%
19:59:18 |  Iter-03 | MAE=0.507 | MAPE=0.65%
20:04:22 |  Iter-04 | MAE=2.415 | MAPE=3.21%
20:10:05 |  Iter-05 | MAE=0.410 | MAPE=0.55%
20:16:20 |  Iter-06 | MAE=0.527 | MAPE=0.71%
20:22:40 |  Iter-07 | MAE=1.294 | MAPE=1.76%
20:29:16 |  Iter-08 | MAE=0.456 | MAPE=0.62%
20:31:54 |  Iter-09 | MAE=0.948 | MAPE=1.28%
20:37:18 |  Iter-10 | MAE=0.826 | MAPE=1.12%
20:42:09 |  Iter-11 | MAE=0.280 | MAPE=0.38%
20:48:36 |  Iter-12 | MAE=0.408 | MAPE=0.56%
20:57:53 |  Iter-13 | MAE=0.776 | MAPE=1.07%
21:02:55 |  Iter-14 | MAE=0.009 | MAPE=0.01%
21:08:07 |  Iter-15 | MAE=0.316 | MAPE=0.43%
21:13:48 |  Iter-16 | MAE=0.635 | MAPE=0.87%
21:16:27 |  Iter-17 | MAE=0.507 | MAPE=0.70%
21:22:37 |  Iter-18 | MAE=1.317 | MAPE=1.86%
21:25:05 |  Iter-19 | MAE=0.145 | MAPE=0.20%
21:30:17 |  Iter-20 | MAE=1.359 | MAPE=1.94%
21:38:16 |  Iter-21 | MAE=1.188 | MAPE=1.68%
21:44:26 |  Iter-22 | MAE=0.688 | MAPE=0.95%
21:50:31 |  Iter-23 | MAE=1.496 | MAPE=2.07%
21:54:05 |  Iter-24 | MAE=0.090 | MAPE=0.12%
22:00:37 |  Iter-25 | MAE=1.637 | MAPE=2.26%
22:03:05 |  Iter-26 | MAE=1.554 | MAPE=2.16%
22:08:10 |  Iter-27 | MAE=0.551 | MAPE=0.78%
