11:40:39 | ================================================================================
11:40:39 |  GUMNet_Mamba | DAU | H1 | walkforward | seed=777
11:40:39 | ================================================================================
11:40:39 | Data: 4513 rows | Features: 16
11:45:36 |  Iter-01 | MAE=1.310 | MAPE=1.59%
11:50:46 |  Iter-02 | MAE=0.586 | MAPE=0.71%
11:55:46 |  Iter-03 | MAE=1.326 | MAPE=1.63%
12:00:56 |  Iter-04 | MAE=1.300 | MAPE=1.63%
12:05:48 |  Iter-05 | MAE=0.044 | MAPE=0.06%
12:10:31 |  Iter-06 | MAE=0.140 | MAPE=0.17%
12:15:05 |  Iter-07 | MAE=1.171 | MAPE=1.49%
12:20:06 |  Iter-08 | MAE=0.132 | MAPE=0.17%
12:25:16 |  Iter-09 | MAE=0.557 | MAPE=0.70%
12:30:08 |  Iter-10 | MAE=0.534 | MAPE=0.66%
12:34:51 |  Iter-11 | MAE=0.053 | MAPE=0.07%
12:39:42 |  Iter-12 | MAE=0.353 | MAPE=0.44%
12:44:34 |  Iter-13 | MAE=0.490 | MAPE=0.62%
12:50:10 |  Iter-14 | MAE=0.341 | MAPE=0.43%
12:54:53 |  Iter-15 | MAE=0.608 | MAPE=0.76%
12:59:53 |  Iter-16 | MAE=0.706 | MAPE=0.88%
13:04:54 |  Iter-17 | MAE=0.192 | MAPE=0.24%
13:10:13 |  Iter-18 | MAE=1.141 | MAPE=1.46%
13:14:56 |  Iter-19 | MAE=0.116 | MAPE=0.15%
13:19:56 |  Iter-20 | MAE=1.926 | MAPE=2.49%
13:24:39 |  Iter-21 | MAE=0.498 | MAPE=0.65%
13:29:49 |  Iter-22 | MAE=1.212 | MAPE=1.52%
13:34:32 |  Iter-23 | MAE=0.832 | MAPE=1.04%
13:39:15 |  Iter-24 | MAE=0.881 | MAPE=1.08%
13:44:25 |  Iter-25 | MAE=0.035 | MAPE=0.04%
13:48:59 |  Iter-26 | MAE=1.829 | MAPE=2.24%
13:54:00 |  Iter-27 | MAE=2.141 | MAPE=2.62%
13:58:42 |  Iter-28 | MAE=0.215 | MAPE=0.26%
14:03:43 |  Iter-29 | MAE=0.842 | MAPE=1.02%
14:08:27 |  Iter-30 | MAE=0.396 | MAPE=0.47%
14:13:28 |  Iter-31 | MAE=2.205 | MAPE=2.58%
14:18:38 |  Iter-32 | MAE=0.898 | MAPE=1.07%
14:23:11 |  Iter-33 | MAE=0.422 | MAPE=0.49%
14:28:12 |  Iter-34 | MAE=1.026 | MAPE=1.22%
14:33:13 |  Iter-35 | MAE=0.275 | MAPE=0.32%
14:38:13 |  Iter-36 | MAE=1.574 | MAPE=1.78%
14:43:41 |  Iter-37 | MAE=1.113 | MAPE=1.25%
14:49:08 |  Iter-38 | MAE=2.180 | MAPE=2.51%
14:54:19 |  Iter-39 | MAE=1.701 | MAPE=1.97%
14:59:20 |  Iter-40 | MAE=0.904 | MAPE=1.03%
15:04:46 |  Iter-41 | MAE=0.116 | MAPE=0.13%
15:10:05 |  Iter-42 | MAE=2.218 | MAPE=2.50%
15:14:57 |  Iter-43 | MAE=1.619 | MAPE=1.85%
15:20:29 |  Iter-44 | MAE=0.620 | MAPE=0.70%
15:25:34 |  Iter-45 | MAE=1.605 | MAPE=1.80%
15:30:21 |  Iter-46 | MAE=0.269 | MAPE=0.30%
15:35:44 |  Iter-47 | MAE=0.483 | MAPE=0.56%
15:40:22 |  Iter-48 | MAE=0.409 | MAPE=0.47%
15:45:54 |  Iter-49 | MAE=0.150 | MAPE=0.17%
15:50:41 |  Iter-50 | MAE=0.736 | MAPE=0.85%
15:55:37 |  Iter-51 | MAE=3.148 | MAPE=3.45%
16:01:01 |  Iter-52 | MAE=0.908 | MAPE=0.98%
16:05:40 |  Iter-53 | MAE=0.521 | MAPE=0.57%
16:11:12 |  Iter-54 | MAE=0.871 | MAPE=0.94%
16:16:27 |  Iter-55 | MAE=0.075 | MAPE=0.08%
16:21:23 |  Iter-56 | MAE=1.007 | MAPE=1.09%
16:26:02 |  Iter-57 | MAE=0.191 | MAPE=0.21%
16:31:07 |  Iter-58 | MAE=21.432 | MAPE=18.66%
16:36:13 |  Iter-59 | MAE=12.149 | MAPE=9.68%
16:41:45 |  Iter-60 | MAE=13.655 | MAPE=9.54%
16:46:59 |  Iter-61 | MAE=11.874 | MAPE=7.78%
16:52:22 |  Iter-62 | MAE=5.871 | MAPE=3.78%
16:57:46 |  Iter-63 | MAE=25.780 | MAPE=13.94%
17:02:50 |  Iter-64 | MAE=32.101 | MAPE=19.95%
