05:30:31 | ================================================================================
05:30:31 |  GUMNet_Mamba | XANG | H1 | walkforward | seed=777
05:30:31 | ================================================================================
05:30:31 | Data: 4513 rows | Features: 15
05:36:19 |  Iter-01 | MAE=0.051 | MAPE=0.06%
05:41:35 |  Iter-02 | MAE=0.264 | MAPE=0.33%
05:46:35 |  Iter-03 | MAE=0.246 | MAPE=0.31%
05:52:03 |  Iter-04 | MAE=2.635 | MAPE=3.51%
05:57:18 |  Iter-05 | MAE=0.363 | MAPE=0.49%
06:02:17 |  Iter-06 | MAE=0.969 | MAPE=1.30%
06:07:33 |  Iter-07 | MAE=1.373 | MAPE=1.87%
06:12:56 |  Iter-08 | MAE=0.463 | MAPE=0.63%
06:18:44 |  Iter-09 | MAE=1.162 | MAPE=1.57%
06:23:57 |  Iter-10 | MAE=0.939 | MAPE=1.27%
06:29:41 |  Iter-11 | MAE=0.240 | MAPE=0.32%
06:36:44 |  Iter-12 | MAE=0.549 | MAPE=0.75%
06:41:41 |  Iter-13 | MAE=0.339 | MAPE=0.47%
06:47:08 |  Iter-14 | MAE=0.738 | MAPE=1.02%
06:52:17 |  Iter-15 | MAE=0.307 | MAPE=0.42%
06:57:54 |  Iter-16 | MAE=0.598 | MAPE=0.82%
07:03:17 |  Iter-17 | MAE=0.552 | MAPE=0.76%
07:09:04 |  Iter-18 | MAE=1.089 | MAPE=1.54%
07:14:37 |  Iter-19 | MAE=0.366 | MAPE=0.51%
07:19:52 |  Iter-20 | MAE=1.111 | MAPE=1.58%
07:25:22 |  Iter-21 | MAE=1.332 | MAPE=1.89%
07:30:13 |  Iter-22 | MAE=0.632 | MAPE=0.87%
07:36:01 |  Iter-23 | MAE=0.918 | MAPE=1.27%
07:40:48 |  Iter-24 | MAE=0.126 | MAPE=0.17%
07:46:04 |  Iter-25 | MAE=1.567 | MAPE=2.16%
07:51:53 |  Iter-26 | MAE=1.880 | MAPE=2.61%
07:56:34 |  Iter-27 | MAE=0.270 | MAPE=0.38%
08:01:29 |  Iter-28 | MAE=0.150 | MAPE=0.21%
08:06:33 |  Iter-29 | MAE=0.312 | MAPE=0.43%
08:11:52 |  Iter-30 | MAE=0.478 | MAPE=0.66%
08:17:01 |  Iter-31 | MAE=0.965 | MAPE=1.32%
08:22:33 |  Iter-32 | MAE=0.625 | MAPE=0.87%
08:27:27 |  Iter-33 | MAE=0.561 | MAPE=0.77%
08:33:05 |  Iter-34 | MAE=0.943 | MAPE=1.32%
08:38:34 |  Iter-35 | MAE=0.247 | MAPE=0.33%
08:44:04 |  Iter-36 | MAE=0.320 | MAPE=0.43%
08:49:33 |  Iter-37 | MAE=1.701 | MAPE=2.28%
08:54:28 |  Iter-38 | MAE=3.041 | MAPE=4.24%
08:59:15 |  Iter-39 | MAE=2.075 | MAPE=2.88%
09:04:27 |  Iter-40 | MAE=1.477 | MAPE=2.00%
09:10:22 |  Iter-41 | MAE=0.926 | MAPE=1.25%
