15:11:06 | ================================================================================
15:11:06 |  FITS | XANG | H1 | walkforward | seed=2025
15:11:06 | ================================================================================
15:11:06 | Data: 4513 rows | Features: 15
15:13:08 |  Iter-01 | MAE=0.229 | MAPE=0.29%
15:14:53 |  Iter-02 | MAE=0.182 | MAPE=0.23%
15:16:59 |  Iter-03 | MAE=0.435 | MAPE=0.56%
15:18:59 |  Iter-04 | MAE=2.928 | MAPE=3.89%
15:20:41 |  Iter-05 | MAE=0.703 | MAPE=0.94%
15:22:39 |  Iter-06 | MAE=0.412 | MAPE=0.55%
15:24:16 |  Iter-07 | MAE=0.563 | MAPE=0.77%
15:26:07 |  Iter-08 | MAE=0.558 | MAPE=0.75%
15:28:33 |  Iter-09 | MAE=0.771 | MAPE=1.04%
15:30:22 |  Iter-10 | MAE=0.449 | MAPE=0.61%
15:32:16 |  Iter-11 | MAE=0.297 | MAPE=0.40%
15:34:18 |  Iter-12 | MAE=0.527 | MAPE=0.72%
15:36:39 |  Iter-13 | MAE=1.080 | MAPE=1.49%
15:38:54 |  Iter-14 | MAE=0.366 | MAPE=0.50%
15:42:06 |  Iter-15 | MAE=0.268 | MAPE=0.37%
15:43:53 |  Iter-16 | MAE=0.289 | MAPE=0.40%
15:45:57 |  Iter-17 | MAE=0.940 | MAPE=1.30%
15:48:08 |  Iter-18 | MAE=1.535 | MAPE=2.17%
15:50:05 |  Iter-19 | MAE=0.341 | MAPE=0.47%
15:51:54 |  Iter-20 | MAE=1.599 | MAPE=2.28%
15:54:03 |  Iter-21 | MAE=0.920 | MAPE=1.30%
15:56:20 |  Iter-22 | MAE=1.613 | MAPE=2.23%
15:58:52 |  Iter-23 | MAE=0.444 | MAPE=0.61%
16:00:40 |  Iter-24 | MAE=0.667 | MAPE=0.92%
16:02:40 |  Iter-25 | MAE=0.985 | MAPE=1.36%
16:04:55 |  Iter-26 | MAE=1.626 | MAPE=2.26%
16:06:56 |  Iter-27 | MAE=1.061 | MAPE=1.49%
16:08:58 |  Iter-28 | MAE=0.176 | MAPE=0.25%
16:12:00 |  Iter-29 | MAE=0.572 | MAPE=0.80%
16:13:48 |  Iter-30 | MAE=0.200 | MAPE=0.28%
16:15:46 |  Iter-31 | MAE=0.038 | MAPE=0.05%
16:18:04 |  Iter-32 | MAE=0.662 | MAPE=0.93%
16:20:09 |  Iter-33 | MAE=0.889 | MAPE=1.22%
16:22:14 |  Iter-34 | MAE=1.525 | MAPE=2.14%
16:24:36 |  Iter-35 | MAE=1.757 | MAPE=2.39%
16:26:47 |  Iter-36 | MAE=0.849 | MAPE=1.14%
16:29:00 |  Iter-37 | MAE=0.778 | MAPE=1.05%
16:31:50 |  Iter-38 | MAE=3.086 | MAPE=4.30%
16:33:30 |  Iter-39 | MAE=1.783 | MAPE=2.48%
16:35:26 |  Iter-40 | MAE=2.005 | MAPE=2.72%
16:37:42 |  Iter-41 | MAE=0.483 | MAPE=0.65%
16:40:11 |  Iter-42 | MAE=0.255 | MAPE=0.34%
16:42:37 |  Iter-43 | MAE=0.395 | MAPE=0.52%
16:44:54 |  Iter-44 | MAE=1.140 | MAPE=1.47%
16:46:54 |  Iter-45 | MAE=0.764 | MAPE=1.00%
16:48:45 |  Iter-46 | MAE=0.844 | MAPE=1.11%
16:51:09 |  Iter-47 | MAE=1.884 | MAPE=2.59%
16:53:32 |  Iter-48 | MAE=0.338 | MAPE=0.46%
16:56:04 |  Iter-49 | MAE=0.468 | MAPE=0.64%
16:58:20 |  Iter-50 | MAE=0.397 | MAPE=0.54%
17:00:17 |  Iter-51 | MAE=3.471 | MAPE=4.50%
17:02:28 |  Iter-52 | MAE=0.884 | MAPE=1.12%
17:04:51 |  Iter-53 | MAE=0.349 | MAPE=0.44%
17:06:46 |  Iter-54 | MAE=1.616 | MAPE=2.02%
17:08:38 |  Iter-55 | MAE=0.967 | MAPE=1.21%
17:11:14 |  Iter-56 | MAE=0.267 | MAPE=0.33%
17:13:40 |  Iter-57 | MAE=0.207 | MAPE=0.25%
17:15:36 |  Iter-58 | MAE=11.527 | MAPE=12.60%
17:17:49 |  Iter-59 | MAE=5.973 | MAPE=6.15%
17:19:35 |  Iter-60 | MAE=2.952 | MAPE=2.87%
17:21:19 |  Iter-61 | MAE=10.655 | MAPE=9.86%
17:22:55 |  Iter-62 | MAE=6.562 | MAPE=5.54%
17:24:39 |  Iter-63 | MAE=26.082 | MAPE=18.21%
17:26:30 |  Iter-64 | MAE=20.822 | MAPE=16.94%
17:28:38 |  Iter-65 | MAE=1.389 | MAPE=1.16%
17:30:40 |  Iter-66 | MAE=13.213 | MAPE=9.68%
17:32:31 |  Iter-67 | MAE=6.959 | MAPE=4.90%
17:34:09 |  Iter-68 | MAE=3.571 | MAPE=2.45%
17:35:54 |  Iter-69 | MAE=3.228 | MAPE=2.18%
17:37:47 |  Iter-70 | MAE=3.604 | MAPE=2.44%
17:39:40 |  Iter-71 | MAE=0.892 | MAPE=0.57%
17:41:25 |  Iter-72 | MAE=1.545 | MAPE=0.95%
17:43:33 |  Iter-73 | MAE=5.751 | MAPE=3.52%
17:45:19 |  Iter-74 | MAE=14.125 | MAPE=9.75%
17:46:56 |  Iter-75 | MAE=16.485 | MAPE=12.36%
17:48:47 |  Iter-76 | MAE=5.771 | MAPE=4.46%
17:50:26 |  Iter-77 | MAE=0.771 | MAPE=0.57%
17:52:18 |  Iter-78 | MAE=7.202 | MAPE=5.02%
17:54:28 |  Iter-79 | MAE=7.873 | MAPE=5.53%
17:56:17 |  Iter-80 | MAE=2.193 | MAPE=1.57%
17:58:11 |  Iter-81 | MAE=8.501 | MAPE=5.74%
18:00:00 |  Iter-82 | MAE=0.558 | MAPE=0.39%
18:01:46 |  Iter-83 | MAE=6.300 | MAPE=4.40%
18:03:27 |  Iter-84 | MAE=23.660 | MAPE=19.27%
18:05:05 |  Iter-85 | MAE=10.369 | MAPE=7.80%
18:07:05 |  Iter-86 | MAE=2.844 | MAPE=2.18%
18:08:49 |  Iter-87 | MAE=2.025 | MAPE=1.51%
18:10:49 |  Iter-88 | MAE=8.723 | MAPE=6.88%
18:12:23 |  Iter-89 | MAE=4.191 | MAPE=3.46%
18:14:15 |  Iter-90 | MAE=2.321 | MAPE=1.90%
18:16:03 |  Iter-91 | MAE=2.540 | MAPE=1.99%
18:17:57 |  Iter-92 | MAE=2.600 | MAPE=2.14%
18:19:56 |  Iter-93 | MAE=0.745 | MAPE=0.62%
18:21:44 |  Iter-94 | MAE=5.815 | MAPE=4.60%
