18:18:16 | ================================================================================
18:18:16 |  FITS | DAU | H1 | walkforward | seed=777
18:18:16 | ================================================================================
18:18:16 | Data: 4513 rows | Features: 16
18:21:57 |  Iter-01 | MAE=1.082 | MAPE=1.31%
18:25:21 |  Iter-02 | MAE=0.241 | MAPE=0.29%
18:29:18 |  Iter-03 | MAE=1.316 | MAPE=1.62%
18:33:35 |  Iter-04 | MAE=1.823 | MAPE=2.28%
18:37:32 |  Iter-05 | MAE=0.589 | MAPE=0.74%
18:41:30 |  Iter-06 | MAE=0.664 | MAPE=0.83%
18:45:08 |  Iter-07 | MAE=0.787 | MAPE=1.00%
18:48:32 |  Iter-08 | MAE=0.330 | MAPE=0.42%
18:51:50 |  Iter-09 | MAE=0.036 | MAPE=0.04%
18:55:48 |  Iter-10 | MAE=0.639 | MAPE=0.79%
18:59:16 |  Iter-11 | MAE=0.179 | MAPE=0.22%
19:02:54 |  Iter-12 | MAE=0.580 | MAPE=0.72%
19:06:18 |  Iter-13 | MAE=1.016 | MAPE=1.28%
19:09:56 |  Iter-14 | MAE=0.093 | MAPE=0.12%
19:13:48 |  Iter-15 | MAE=0.368 | MAPE=0.46%
19:17:26 |  Iter-16 | MAE=0.304 | MAPE=0.38%
19:21:14 |  Iter-17 | MAE=1.200 | MAPE=1.51%
19:25:16 |  Iter-18 | MAE=1.371 | MAPE=1.76%
19:28:54 |  Iter-19 | MAE=0.614 | MAPE=0.77%
19:32:28 |  Iter-20 | MAE=1.874 | MAPE=2.42%
19:38:11 |  Iter-21 | MAE=0.105 | MAPE=0.14%
19:41:40 |  Iter-22 | MAE=1.948 | MAPE=2.45%
19:45:37 |  Iter-23 | MAE=0.100 | MAPE=0.12%
19:50:18 |  Iter-24 | MAE=1.338 | MAPE=1.65%
19:53:51 |  Iter-25 | MAE=0.463 | MAPE=0.56%
19:59:01 |  Iter-26 | MAE=1.657 | MAPE=2.03%
20:02:54 |  Iter-27 | MAE=0.105 | MAPE=0.13%
20:06:37 |  Iter-28 | MAE=0.336 | MAPE=0.41%
20:10:30 |  Iter-29 | MAE=0.504 | MAPE=0.61%
20:14:37 |  Iter-30 | MAE=0.270 | MAPE=0.32%
20:17:56 |  Iter-31 | MAE=1.019 | MAPE=1.19%
20:21:29 |  Iter-32 | MAE=0.643 | MAPE=0.76%
20:25:02 |  Iter-33 | MAE=0.692 | MAPE=0.81%
20:28:40 |  Iter-34 | MAE=1.480 | MAPE=1.76%
20:32:52 |  Iter-35 | MAE=2.361 | MAPE=2.73%
20:36:54 |  Iter-36 | MAE=1.734 | MAPE=1.96%
20:40:47 |  Iter-37 | MAE=0.191 | MAPE=0.22%
20:44:30 |  Iter-38 | MAE=2.034 | MAPE=2.34%
20:48:06 |  Iter-39 | MAE=0.868 | MAPE=1.01%
20:52:09 |  Iter-40 | MAE=2.016 | MAPE=2.30%
20:55:29 |  Iter-41 | MAE=0.534 | MAPE=0.61%
21:00:29 |  Iter-42 | MAE=1.149 | MAPE=1.29%
21:04:53 |  Iter-43 | MAE=2.341 | MAPE=2.68%
21:09:32 |  Iter-44 | MAE=0.079 | MAPE=0.09%
21:13:30 |  Iter-45 | MAE=1.202 | MAPE=1.35%
21:18:23 |  Iter-46 | MAE=0.373 | MAPE=0.42%
21:22:32 |  Iter-47 | MAE=0.294 | MAPE=0.34%
21:27:10 |  Iter-48 | MAE=0.335 | MAPE=0.39%
21:30:58 |  Iter-49 | MAE=0.290 | MAPE=0.34%
21:35:37 |  Iter-50 | MAE=0.854 | MAPE=0.99%
21:39:46 |  Iter-51 | MAE=4.026 | MAPE=4.41%
21:43:35 |  Iter-52 | MAE=0.362 | MAPE=0.39%
21:47:29 |  Iter-53 | MAE=0.697 | MAPE=0.76%
21:51:44 |  Iter-54 | MAE=0.652 | MAPE=0.71%
21:55:33 |  Iter-55 | MAE=0.419 | MAPE=0.46%
21:59:32 |  Iter-56 | MAE=0.290 | MAPE=0.31%
22:03:36 |  Iter-57 | MAE=0.072 | MAPE=0.08%
22:07:45 |  Iter-58 | MAE=22.840 | MAPE=19.89%
22:12:20 |  Iter-59 | MAE=12.736 | MAPE=10.14%
22:15:49 |  Iter-60 | MAE=15.210 | MAPE=10.63%
22:19:33 |  Iter-61 | MAE=16.658 | MAPE=10.92%
22:22:56 |  Iter-62 | MAE=1.367 | MAPE=0.88%
22:25:55 |  Iter-63 | MAE=26.951 | MAPE=14.57%
22:29:08 |  Iter-64 | MAE=22.102 | MAPE=13.74%
22:33:17 |  Iter-65 | MAE=2.486 | MAPE=1.51%
22:37:12 |  Iter-66 | MAE=31.209 | MAPE=16.09%
22:40:50 |  Iter-67 | MAE=0.974 | MAPE=0.51%
22:44:29 |  Iter-68 | MAE=5.875 | MAPE=3.09%
22:47:54 |  Iter-69 | MAE=13.088 | MAPE=6.62%
22:51:40 |  Iter-70 | MAE=3.316 | MAPE=1.67%
22:55:10 |  Iter-71 | MAE=22.551 | MAPE=10.07%
22:58:45 |  Iter-72 | MAE=5.338 | MAPE=2.40%
23:02:10 |  Iter-73 | MAE=15.330 | MAPE=6.32%
23:06:05 |  Iter-74 | MAE=18.459 | MAPE=8.41%
23:10:21 |  Iter-75 | MAE=20.012 | MAPE=9.76%
23:14:12 |  Iter-76 | MAE=6.741 | MAPE=3.12%
23:17:47 |  Iter-77 | MAE=17.918 | MAPE=7.55%
23:21:37 |  Iter-78 | MAE=12.112 | MAPE=4.81%
23:25:33 |  Iter-79 | MAE=20.280 | MAPE=8.51%
23:29:28 |  Iter-80 | MAE=7.460 | MAPE=3.04%
23:33:04 |  Iter-81 | MAE=47.940 | MAPE=16.40%
23:40:02 |  Iter-82 | MAE=18.531 | MAPE=6.93%
23:43:11 |  Iter-83 | MAE=34.207 | MAPE=14.07%
23:46:41 |  Iter-84 | MAE=60.368 | MAPE=31.65%
23:50:01 |  Iter-85 | MAE=8.453 | MAPE=4.21%
23:53:31 |  Iter-86 | MAE=2.759 | MAPE=1.38%
23:56:50 |  Iter-87 | MAE=6.569 | MAPE=3.43%
