01:54:43 | ================================================================================
01:54:43 |  TFT | XANG | H1 | walkforward | seed=2025
01:54:43 | ================================================================================
01:54:43 | Data: 4513 rows | Features: 15
01:57:19 |  Iter-01 | MAE=0.214 | MAPE=0.28%
01:59:44 |  Iter-02 | MAE=0.250 | MAPE=0.32%
02:01:57 |  Iter-03 | MAE=0.326 | MAPE=0.42%
02:04:43 |  Iter-04 | MAE=2.540 | MAPE=3.38%
02:07:14 |  Iter-05 | MAE=0.325 | MAPE=0.44%
02:09:36 |  Iter-06 | MAE=0.291 | MAPE=0.39%
02:12:13 |  Iter-07 | MAE=1.428 | MAPE=1.95%
02:14:42 |  Iter-08 | MAE=0.399 | MAPE=0.54%
02:17:25 |  Iter-09 | MAE=1.450 | MAPE=1.96%
02:19:47 |  Iter-10 | MAE=1.125 | MAPE=1.52%
02:22:11 |  Iter-11 | MAE=0.129 | MAPE=0.17%
02:24:33 |  Iter-12 | MAE=1.114 | MAPE=1.52%
02:26:58 |  Iter-13 | MAE=0.402 | MAPE=0.55%
02:29:19 |  Iter-14 | MAE=0.280 | MAPE=0.39%
02:31:55 |  Iter-15 | MAE=0.072 | MAPE=0.10%
02:34:20 |  Iter-16 | MAE=0.517 | MAPE=0.71%
02:36:35 |  Iter-17 | MAE=1.262 | MAPE=1.75%
02:38:51 |  Iter-18 | MAE=1.584 | MAPE=2.24%
02:41:08 |  Iter-19 | MAE=0.365 | MAPE=0.51%
02:43:35 |  Iter-20 | MAE=0.982 | MAPE=1.40%
02:46:18 |  Iter-21 | MAE=0.799 | MAPE=1.13%
02:48:42 |  Iter-22 | MAE=1.319 | MAPE=1.82%
02:50:59 |  Iter-23 | MAE=0.841 | MAPE=1.16%
02:53:22 |  Iter-24 | MAE=0.528 | MAPE=0.72%
02:55:45 |  Iter-25 | MAE=1.182 | MAPE=1.63%
02:58:15 |  Iter-26 | MAE=1.441 | MAPE=2.00%
03:00:43 |  Iter-27 | MAE=1.038 | MAPE=1.46%
03:03:06 |  Iter-28 | MAE=0.213 | MAPE=0.30%
03:05:22 |  Iter-29 | MAE=0.216 | MAPE=0.30%
03:07:42 |  Iter-30 | MAE=0.360 | MAPE=0.50%
03:10:23 |  Iter-31 | MAE=0.230 | MAPE=0.32%
03:12:51 |  Iter-32 | MAE=0.618 | MAPE=0.86%
03:15:11 |  Iter-33 | MAE=0.491 | MAPE=0.67%
03:17:34 |  Iter-34 | MAE=1.642 | MAPE=2.30%
03:20:02 |  Iter-35 | MAE=0.935 | MAPE=1.27%
03:22:23 |  Iter-36 | MAE=0.955 | MAPE=1.28%
03:24:49 |  Iter-37 | MAE=0.851 | MAPE=1.14%
03:27:12 |  Iter-38 | MAE=3.128 | MAPE=4.36%
03:29:24 |  Iter-39 | MAE=2.490 | MAPE=3.46%
03:31:57 |  Iter-40 | MAE=1.510 | MAPE=2.04%
03:34:22 |  Iter-41 | MAE=1.266 | MAPE=1.71%
03:37:13 |  Iter-42 | MAE=0.950 | MAPE=1.28%
03:39:43 |  Iter-43 | MAE=1.285 | MAPE=1.70%
03:42:00 |  Iter-44 | MAE=1.032 | MAPE=1.33%
03:44:42 |  Iter-45 | MAE=0.423 | MAPE=0.56%
03:47:33 |  Iter-46 | MAE=0.794 | MAPE=1.05%
03:49:57 |  Iter-47 | MAE=2.089 | MAPE=2.87%
03:52:50 |  Iter-48 | MAE=0.588 | MAPE=0.81%
03:55:33 |  Iter-49 | MAE=0.220 | MAPE=0.30%
03:57:53 |  Iter-50 | MAE=0.101 | MAPE=0.14%
04:00:29 |  Iter-51 | MAE=3.069 | MAPE=3.98%
04:02:50 |  Iter-52 | MAE=1.679 | MAPE=2.13%
04:05:18 |  Iter-53 | MAE=0.317 | MAPE=0.40%
04:08:11 |  Iter-54 | MAE=2.312 | MAPE=2.88%
04:10:34 |  Iter-55 | MAE=0.969 | MAPE=1.21%
04:13:06 |  Iter-56 | MAE=0.354 | MAPE=0.44%
04:15:29 |  Iter-57 | MAE=0.406 | MAPE=0.50%
04:18:06 |  Iter-58 | MAE=10.631 | MAPE=11.62%
04:20:33 |  Iter-59 | MAE=5.846 | MAPE=6.01%
04:23:08 |  Iter-60 | MAE=3.964 | MAPE=3.87%
04:25:41 |  Iter-61 | MAE=7.817 | MAPE=7.20%
04:28:02 |  Iter-62 | MAE=7.328 | MAPE=6.21%
04:30:27 |  Iter-63 | MAE=23.475 | MAPE=16.39%
04:33:50 |  Iter-64 | MAE=14.805 | MAPE=11.99%
04:36:08 |  Iter-65 | MAE=2.335 | MAPE=1.95%
04:40:40 |  Iter-66 | MAE=8.940 | MAPE=6.54%
04:43:12 |  Iter-67 | MAE=3.484 | MAPE=2.44%
04:45:59 |  Iter-68 | MAE=0.657 | MAPE=0.46%
04:48:31 |  Iter-69 | MAE=5.941 | MAPE=4.08%
04:52:21 |  Iter-70 | MAE=13.370 | MAPE=9.12%
04:54:49 |  Iter-71 | MAE=6.644 | MAPE=4.19%
04:57:16 |  Iter-72 | MAE=0.668 | MAPE=0.43%
04:59:54 |  Iter-73 | MAE=0.459 | MAPE=0.28%
05:02:24 |  Iter-74 | MAE=9.714 | MAPE=6.69%
05:04:51 |  Iter-75 | MAE=15.604 | MAPE=11.71%
05:08:07 |  Iter-76 | MAE=8.500 | MAPE=6.55%
05:10:26 |  Iter-77 | MAE=0.552 | MAPE=0.42%
05:12:46 |  Iter-78 | MAE=4.096 | MAPE=2.83%
05:15:22 |  Iter-79 | MAE=0.925 | MAPE=0.66%
05:18:01 |  Iter-80 | MAE=2.582 | MAPE=1.84%
05:20:34 |  Iter-81 | MAE=8.685 | MAPE=5.87%
05:23:33 |  Iter-82 | MAE=3.494 | MAPE=2.40%
05:25:51 |  Iter-83 | MAE=6.080 | MAPE=4.26%
05:28:42 |  Iter-84 | MAE=26.117 | MAPE=21.29%
05:30:59 |  Iter-85 | MAE=11.152 | MAPE=8.40%
05:33:40 |  Iter-86 | MAE=1.213 | MAPE=0.94%
05:36:06 |  Iter-87 | MAE=1.050 | MAPE=0.81%
05:38:20 |  Iter-88 | MAE=7.438 | MAPE=5.87%
05:40:39 |  Iter-89 | MAE=2.974 | MAPE=2.44%
05:42:56 |  Iter-90 | MAE=1.881 | MAPE=1.54%
