11:40:38 | ================================================================================
11:40:38 |  Moirai | DAU | H1 | walkforward | seed=777
11:40:38 | ================================================================================
11:40:38 | Data: 4513 rows | Features: 16
11:43:22 |  Iter-01 | MAE=1.416 | MAPE=1.72%
11:52:23 |  Iter-02 | MAE=0.430 | MAPE=0.52%
12:02:08 |  Iter-03 | MAE=1.095 | MAPE=1.34%
12:08:46 |  Iter-04 | MAE=1.327 | MAPE=1.66%
12:19:34 |  Iter-05 | MAE=0.039 | MAPE=0.05%
12:21:59 |  Iter-06 | MAE=0.441 | MAPE=0.55%
12:30:37 |  Iter-07 | MAE=1.290 | MAPE=1.64%
12:38:00 |  Iter-08 | MAE=0.318 | MAPE=0.40%
12:47:52 |  Iter-09 | MAE=0.526 | MAPE=0.66%
12:58:33 |  Iter-10 | MAE=0.289 | MAPE=0.36%
13:04:18 |  Iter-11 | MAE=0.544 | MAPE=0.67%
13:12:36 |  Iter-12 | MAE=0.741 | MAPE=0.92%
13:19:00 |  Iter-13 | MAE=1.043 | MAPE=1.31%
13:29:47 |  Iter-14 | MAE=0.151 | MAPE=0.19%
13:38:40 |  Iter-15 | MAE=0.735 | MAPE=0.92%
13:43:12 |  Iter-16 | MAE=0.519 | MAPE=0.65%
13:52:29 |  Iter-17 | MAE=0.549 | MAPE=0.69%
14:03:02 |  Iter-18 | MAE=1.412 | MAPE=1.81%
14:11:13 |  Iter-19 | MAE=0.064 | MAPE=0.08%
14:19:37 |  Iter-20 | MAE=1.678 | MAPE=2.17%
14:22:35 |  Iter-21 | MAE=0.540 | MAPE=0.70%
14:29:55 |  Iter-22 | MAE=1.367 | MAPE=1.72%
14:37:11 |  Iter-23 | MAE=0.884 | MAPE=1.11%
14:46:43 |  Iter-24 | MAE=0.782 | MAPE=0.96%
14:57:30 |  Iter-25 | MAE=0.193 | MAPE=0.23%
15:05:12 |  Iter-26 | MAE=1.682 | MAPE=2.06%
15:10:24 |  Iter-27 | MAE=0.965 | MAPE=1.18%
15:17:01 |  Iter-28 | MAE=0.177 | MAPE=0.22%
15:27:48 |  Iter-29 | MAE=0.439 | MAPE=0.53%
15:38:35 |  Iter-30 | MAE=0.535 | MAPE=0.64%
15:48:02 |  Iter-31 | MAE=1.839 | MAPE=2.15%
15:56:48 |  Iter-32 | MAE=0.544 | MAPE=0.65%
16:07:34 |  Iter-33 | MAE=0.567 | MAPE=0.66%
16:18:20 |  Iter-34 | MAE=1.226 | MAPE=1.46%
16:28:56 |  Iter-35 | MAE=0.437 | MAPE=0.50%
16:31:01 |  Iter-36 | MAE=1.666 | MAPE=1.88%
16:39:39 |  Iter-37 | MAE=0.312 | MAPE=0.35%
16:44:28 |  Iter-38 | MAE=2.441 | MAPE=2.81%
16:53:08 |  Iter-39 | MAE=1.595 | MAPE=1.85%
17:03:52 |  Iter-40 | MAE=1.347 | MAPE=1.54%
17:12:42 |  Iter-41 | MAE=0.042 | MAPE=0.05%
17:24:03 |  Iter-42 | MAE=1.794 | MAPE=2.02%
