20:07:49 | ================================================================================
20:07:49 |  Moirai | XANG | H1 | walkforward | seed=777
20:07:49 | ================================================================================
20:07:50 | Data: 4513 rows | Features: 15
20:15:46 |  Iter-01 | MAE=0.293 | MAPE=0.37%
20:24:22 |  Iter-02 | MAE=0.308 | MAPE=0.40%
20:32:52 |  Iter-03 | MAE=0.328 | MAPE=0.42%
20:40:47 |  Iter-04 | MAE=2.560 | MAPE=3.41%
20:53:20 |  Iter-05 | MAE=0.408 | MAPE=0.55%
21:03:07 |  Iter-06 | MAE=0.515 | MAPE=0.69%
21:12:34 |  Iter-07 | MAE=1.126 | MAPE=1.53%
21:23:48 |  Iter-08 | MAE=0.462 | MAPE=0.62%
21:30:16 |  Iter-09 | MAE=1.079 | MAPE=1.46%
21:39:27 |  Iter-10 | MAE=0.802 | MAPE=1.09%
21:45:23 |  Iter-11 | MAE=0.203 | MAPE=0.27%
21:53:22 |  Iter-12 | MAE=0.584 | MAPE=0.80%
22:02:00 |  Iter-13 | MAE=0.599 | MAPE=0.83%
22:10:29 |  Iter-14 | MAE=0.244 | MAPE=0.34%
22:19:03 |  Iter-15 | MAE=0.311 | MAPE=0.43%
22:24:38 |  Iter-16 | MAE=0.473 | MAPE=0.65%
22:33:12 |  Iter-17 | MAE=0.574 | MAPE=0.79%
22:41:14 |  Iter-18 | MAE=1.544 | MAPE=2.18%
22:50:31 |  Iter-19 | MAE=0.260 | MAPE=0.36%
22:59:50 |  Iter-20 | MAE=0.732 | MAPE=1.04%
23:10:16 |  Iter-21 | MAE=1.133 | MAPE=1.61%
23:18:39 |  Iter-22 | MAE=0.591 | MAPE=0.82%
23:25:12 |  Iter-23 | MAE=0.982 | MAPE=1.36%
23:32:29 |  Iter-24 | MAE=0.271 | MAPE=0.37%
23:42:08 |  Iter-25 | MAE=1.425 | MAPE=1.97%
23:50:18 |  Iter-26 | MAE=1.628 | MAPE=2.26%
23:58:51 |  Iter-27 | MAE=0.351 | MAPE=0.49%
00:05:31 |  Iter-28 | MAE=0.248 | MAPE=0.35%
00:11:43 |  Iter-29 | MAE=0.522 | MAPE=0.73%
00:21:36 |  Iter-30 | MAE=0.453 | MAPE=0.62%
00:31:36 |  Iter-31 | MAE=0.531 | MAPE=0.73%
00:39:09 |  Iter-32 | MAE=0.664 | MAPE=0.92%
00:50:10 |  Iter-33 | MAE=0.916 | MAPE=1.26%
00:59:29 |  Iter-34 | MAE=1.135 | MAPE=1.59%
01:07:12 |  Iter-35 | MAE=0.578 | MAPE=0.79%
01:13:51 |  Iter-36 | MAE=0.820 | MAPE=1.10%
01:22:24 |  Iter-37 | MAE=1.084 | MAPE=1.46%
01:29:53 |  Iter-38 | MAE=3.321 | MAPE=4.63%
01:37:45 |  Iter-39 | MAE=2.256 | MAPE=3.13%
01:42:45 |  Iter-40 | MAE=1.047 | MAPE=1.42%
01:50:50 |  Iter-41 | MAE=0.483 | MAPE=0.65%
01:57:30 |  Iter-42 | MAE=0.877 | MAPE=1.18%
02:03:29 |  Iter-43 | MAE=1.111 | MAPE=1.47%
02:12:31 |  Iter-44 | MAE=1.263 | MAPE=1.63%
02:21:41 |  Iter-45 | MAE=0.489 | MAPE=0.64%
02:27:39 |  Iter-46 | MAE=1.097 | MAPE=1.45%
02:35:21 |  Iter-47 | MAE=2.390 | MAPE=3.29%
02:42:59 |  Iter-48 | MAE=0.286 | MAPE=0.39%
02:50:57 |  Iter-49 | MAE=0.381 | MAPE=0.52%
02:59:37 |  Iter-50 | MAE=0.280 | MAPE=0.38%
03:05:22 |  Iter-51 | MAE=2.571 | MAPE=3.34%
03:13:37 |  Iter-52 | MAE=1.719 | MAPE=2.18%
03:21:05 |  Iter-53 | MAE=0.192 | MAPE=0.24%
03:28:47 |  Iter-54 | MAE=1.756 | MAPE=2.19%
03:39:13 |  Iter-55 | MAE=0.861 | MAPE=1.07%
03:47:50 |  Iter-56 | MAE=0.568 | MAPE=0.71%
03:57:33 |  Iter-57 | MAE=0.025 | MAPE=0.03%
04:08:15 |  Iter-58 | MAE=10.099 | MAPE=11.03%
04:19:38 |  Iter-59 | MAE=6.024 | MAPE=6.20%
04:22:10 |  Iter-60 | MAE=1.698 | MAPE=1.66%
04:27:55 |  Iter-61 | MAE=16.135 | MAPE=14.86%
04:30:09 |  Iter-62 | MAE=6.130 | MAPE=5.19%
04:32:55 |  Iter-63 | MAE=18.853 | MAPE=13.16%
04:35:20 |  Iter-64 | MAE=21.803 | MAPE=17.65%
04:43:03 |  Iter-65 | MAE=2.490 | MAPE=2.12%
04:50:04 |  Iter-66 | MAE=11.876 | MAPE=8.68%
04:53:04 |  Iter-67 | MAE=6.837 | MAPE=4.77%
04:55:40 |  Iter-68 | MAE=2.356 | MAPE=1.61%
04:58:02 |  Iter-69 | MAE=1.579 | MAPE=1.08%
05:00:34 |  Iter-70 | MAE=1.454 | MAPE=1.00%
05:02:27 |  Iter-71 | MAE=3.303 | MAPE=2.08%
05:04:52 |  Iter-72 | MAE=2.806 | MAPE=1.76%
05:07:42 |  Iter-73 | MAE=3.891 | MAPE=2.39%
05:10:51 |  Iter-74 | MAE=9.887 | MAPE=6.81%
05:13:04 |  Iter-75 | MAE=18.343 | MAPE=13.76%
05:15:49 |  Iter-76 | MAE=9.617 | MAPE=7.42%
05:21:14 |  Iter-77 | MAE=1.408 | MAPE=1.06%
05:28:43 |  Iter-78 | MAE=5.950 | MAPE=4.13%
05:34:49 |  Iter-79 | MAE=1.529 | MAPE=1.07%
05:36:49 |  Iter-80 | MAE=5.579 | MAPE=4.00%
05:44:18 |  Iter-81 | MAE=9.660 | MAPE=6.53%
05:51:46 |  Iter-82 | MAE=4.573 | MAPE=3.13%
05:54:14 |  Iter-83 | MAE=5.462 | MAPE=3.83%
06:02:54 |  Iter-84 | MAE=26.364 | MAPE=21.48%
