17:10:17 | ================================================================================
17:10:17 |  GUMNet_Graph | DAU | H1 | walkforward | seed=777
17:10:17 | ================================================================================
17:10:17 | Data: 4513 rows | Features: 16
17:15:41 |  Iter-01 | MAE=1.392 | MAPE=1.69%
17:21:16 |  Iter-02 | MAE=0.670 | MAPE=0.81%
17:26:55 |  Iter-03 | MAE=1.083 | MAPE=1.33%
17:32:19 |  Iter-04 | MAE=1.272 | MAPE=1.59%
17:37:36 |  Iter-05 | MAE=0.052 | MAPE=0.07%
17:42:59 |  Iter-06 | MAE=0.678 | MAPE=0.85%
17:48:47 |  Iter-07 | MAE=1.355 | MAPE=1.72%
17:54:48 |  Iter-08 | MAE=0.412 | MAPE=0.52%
17:59:54 |  Iter-09 | MAE=0.485 | MAPE=0.61%
18:05:47 |  Iter-10 | MAE=0.757 | MAPE=0.93%
18:11:22 |  Iter-11 | MAE=0.335 | MAPE=0.41%
18:16:39 |  Iter-12 | MAE=0.442 | MAPE=0.55%
18:21:48 |  Iter-13 | MAE=0.007 | MAPE=0.01%
18:26:47 |  Iter-14 | MAE=0.042 | MAPE=0.05%
18:32:13 |  Iter-15 | MAE=0.686 | MAPE=0.85%
18:37:48 |  Iter-16 | MAE=0.368 | MAPE=0.46%
18:42:57 |  Iter-17 | MAE=0.724 | MAPE=0.91%
18:48:32 |  Iter-18 | MAE=1.323 | MAPE=1.70%
18:54:07 |  Iter-19 | MAE=0.058 | MAPE=0.07%
18:59:42 |  Iter-20 | MAE=1.505 | MAPE=1.95%
19:05:34 |  Iter-21 | MAE=0.584 | MAPE=0.76%
19:10:42 |  Iter-22 | MAE=1.120 | MAPE=1.41%
19:16:00 |  Iter-23 | MAE=1.291 | MAPE=1.61%
19:21:44 |  Iter-24 | MAE=0.648 | MAPE=0.80%
19:27:19 |  Iter-25 | MAE=0.449 | MAPE=0.54%
19:32:45 |  Iter-26 | MAE=2.472 | MAPE=3.02%
19:38:02 |  Iter-27 | MAE=1.687 | MAPE=2.07%
19:44:10 |  Iter-28 | MAE=0.584 | MAPE=0.71%
19:50:44 |  Iter-29 | MAE=0.459 | MAPE=0.56%
19:57:23 |  Iter-30 | MAE=0.525 | MAPE=0.63%
20:04:31 |  Iter-31 | MAE=1.982 | MAPE=2.32%
20:11:15 |  Iter-32 | MAE=0.976 | MAPE=1.16%
20:17:44 |  Iter-33 | MAE=0.473 | MAPE=0.55%
20:25:07 |  Iter-34 | MAE=1.206 | MAPE=1.44%
20:31:58 |  Iter-35 | MAE=0.115 | MAPE=0.13%
20:38:52 |  Iter-36 | MAE=1.402 | MAPE=1.58%
20:46:06 |  Iter-37 | MAE=1.273 | MAPE=1.44%
20:52:44 |  Iter-38 | MAE=2.049 | MAPE=2.36%
20:59:44 |  Iter-39 | MAE=2.017 | MAPE=2.34%
21:06:23 |  Iter-40 | MAE=1.974 | MAPE=2.25%
21:13:16 |  Iter-41 | MAE=1.407 | MAPE=1.60%
21:19:51 |  Iter-42 | MAE=2.037 | MAPE=2.29%
21:26:44 |  Iter-43 | MAE=1.858 | MAPE=2.13%
21:33:20 |  Iter-44 | MAE=0.401 | MAPE=0.46%
21:39:07 |  Iter-45 | MAE=1.495 | MAPE=1.68%
