07:58:59 | ================================================================================
07:58:59 |  GUMNet_Patch | XANG | H1 | walkforward | seed=2025
07:58:59 | ================================================================================
07:58:59 | Data: 4513 rows | Features: 15
08:04:07 |  Iter-01 | MAE=0.119 | MAPE=0.15%
08:09:32 |  Iter-02 | MAE=0.261 | MAPE=0.33%
08:14:59 |  Iter-03 | MAE=0.324 | MAPE=0.41%
08:20:10 |  Iter-04 | MAE=2.586 | MAPE=3.44%
08:25:04 |  Iter-05 | MAE=0.418 | MAPE=0.56%
08:30:44 |  Iter-06 | MAE=0.526 | MAPE=0.71%
08:35:51 |  Iter-07 | MAE=1.411 | MAPE=1.92%
08:41:22 |  Iter-08 | MAE=0.447 | MAPE=0.61%
08:46:17 |  Iter-09 | MAE=1.004 | MAPE=1.36%
08:51:41 |  Iter-10 | MAE=1.096 | MAPE=1.49%
08:56:38 |  Iter-11 | MAE=0.594 | MAPE=0.80%
09:01:42 |  Iter-12 | MAE=0.330 | MAPE=0.45%
09:07:21 |  Iter-13 | MAE=0.579 | MAPE=0.80%
09:12:54 |  Iter-14 | MAE=0.979 | MAPE=1.35%
09:18:06 |  Iter-15 | MAE=0.093 | MAPE=0.13%
09:23:33 |  Iter-16 | MAE=0.519 | MAPE=0.71%
09:28:35 |  Iter-17 | MAE=0.672 | MAPE=0.93%
09:33:32 |  Iter-18 | MAE=1.232 | MAPE=1.74%
09:38:47 |  Iter-19 | MAE=0.114 | MAPE=0.16%
09:44:11 |  Iter-20 | MAE=1.090 | MAPE=1.55%
09:50:01 |  Iter-21 | MAE=1.662 | MAPE=2.35%
09:55:15 |  Iter-22 | MAE=0.718 | MAPE=0.99%
10:00:08 |  Iter-23 | MAE=0.930 | MAPE=1.29%
10:05:22 |  Iter-24 | MAE=0.044 | MAPE=0.06%
10:10:37 |  Iter-25 | MAE=1.303 | MAPE=1.80%
10:15:42 |  Iter-26 | MAE=1.646 | MAPE=2.28%
10:21:23 |  Iter-27 | MAE=1.244 | MAPE=1.75%
10:26:12 |  Iter-28 | MAE=0.500 | MAPE=0.70%
10:31:05 |  Iter-29 | MAE=0.462 | MAPE=0.64%
10:36:11 |  Iter-30 | MAE=0.218 | MAPE=0.30%
10:42:13 |  Iter-31 | MAE=0.180 | MAPE=0.25%
10:48:04 |  Iter-32 | MAE=0.722 | MAPE=0.99%
10:53:43 |  Iter-33 | MAE=0.336 | MAPE=0.46%
10:58:28 |  Iter-34 | MAE=1.203 | MAPE=1.69%
11:03:42 |  Iter-35 | MAE=0.962 | MAPE=1.31%
11:08:50 |  Iter-36 | MAE=1.087 | MAPE=1.46%
11:13:22 |  Iter-37 | MAE=1.208 | MAPE=1.62%
11:18:52 |  Iter-38 | MAE=3.447 | MAPE=4.80%
11:24:01 |  Iter-39 | MAE=2.336 | MAPE=3.25%
11:29:24 |  Iter-40 | MAE=1.872 | MAPE=2.53%
11:34:25 |  Iter-41 | MAE=0.121 | MAPE=0.16%
11:39:57 |  Iter-42 | MAE=1.964 | MAPE=2.64%
11:45:43 |  Iter-43 | MAE=1.160 | MAPE=1.53%
11:51:11 |  Iter-44 | MAE=1.107 | MAPE=1.43%
11:56:08 |  Iter-45 | MAE=0.655 | MAPE=0.86%
12:01:29 |  Iter-46 | MAE=1.508 | MAPE=1.99%
12:06:32 |  Iter-47 | MAE=1.957 | MAPE=2.69%
12:11:28 |  Iter-48 | MAE=0.887 | MAPE=1.22%
12:16:50 |  Iter-49 | MAE=0.419 | MAPE=0.58%
12:22:22 |  Iter-50 | MAE=0.474 | MAPE=0.65%
12:27:22 |  Iter-51 | MAE=2.959 | MAPE=3.84%
12:32:37 |  Iter-52 | MAE=1.354 | MAPE=1.72%
12:37:52 |  Iter-53 | MAE=0.222 | MAPE=0.28%
12:43:40 |  Iter-54 | MAE=2.057 | MAPE=2.57%
12:48:41 |  Iter-55 | MAE=0.727 | MAPE=0.91%
12:54:11 |  Iter-56 | MAE=0.599 | MAPE=0.74%
12:59:34 |  Iter-57 | MAE=0.094 | MAPE=0.12%
13:05:12 |  Iter-58 | MAE=10.516 | MAPE=11.49%
13:10:33 |  Iter-59 | MAE=6.703 | MAPE=6.90%
13:15:42 |  Iter-60 | MAE=5.288 | MAPE=5.17%
13:21:02 |  Iter-61 | MAE=14.038 | MAPE=12.93%
13:26:11 |  Iter-62 | MAE=8.247 | MAPE=6.99%
13:30:59 |  Iter-63 | MAE=22.254 | MAPE=15.54%
13:35:57 |  Iter-64 | MAE=24.143 | MAPE=19.60%
13:41:02 |  Iter-65 | MAE=2.298 | MAPE=1.90%
13:46:00 |  Iter-66 | MAE=9.867 | MAPE=7.22%
13:50:52 |  Iter-67 | MAE=3.871 | MAPE=2.71%
13:55:42 |  Iter-68 | MAE=3.659 | MAPE=2.51%
14:00:54 |  Iter-69 | MAE=3.297 | MAPE=2.27%
14:05:57 |  Iter-70 | MAE=5.681 | MAPE=3.88%
14:10:57 |  Iter-71 | MAE=9.741 | MAPE=6.16%
14:15:44 |  Iter-72 | MAE=1.148 | MAPE=0.73%
14:21:16 |  Iter-73 | MAE=1.493 | MAPE=0.92%
14:26:06 |  Iter-74 | MAE=13.884 | MAPE=9.58%
14:31:15 |  Iter-75 | MAE=14.600 | MAPE=10.96%
14:36:23 |  Iter-76 | MAE=7.023 | MAPE=5.41%
14:40:59 |  Iter-77 | MAE=1.932 | MAPE=1.46%
14:45:33 |  Iter-78 | MAE=7.519 | MAPE=5.22%
14:50:08 |  Iter-79 | MAE=2.226 | MAPE=1.56%
14:55:00 |  Iter-80 | MAE=5.023 | MAPE=3.60%
14:59:50 |  Iter-81 | MAE=10.664 | MAPE=7.20%
15:04:31 |  Iter-82 | MAE=6.108 | MAPE=4.19%
15:09:13 |  Iter-83 | MAE=5.288 | MAPE=3.70%
15:13:53 |  Iter-84 | MAE=21.765 | MAPE=17.73%
15:18:35 |  Iter-85 | MAE=14.158 | MAPE=10.66%
15:23:16 |  Iter-86 | MAE=2.171 | MAPE=1.67%
15:27:54 |  Iter-87 | MAE=0.773 | MAPE=0.59%
15:32:35 |  Iter-88 | MAE=8.210 | MAPE=6.48%
15:37:35 |  Iter-89 | MAE=1.014 | MAPE=0.84%
15:42:23 |  Iter-90 | MAE=2.445 | MAPE=2.00%
15:47:22 |  Iter-91 | MAE=2.194 | MAPE=1.74%
15:52:02 |  Iter-92 | MAE=0.874 | MAPE=0.73%
15:56:42 |  Iter-93 | MAE=1.568 | MAPE=1.30%
16:02:09 |  Iter-94 | MAE=3.611 | MAPE=2.86%
16:06:57 |  Iter-95 | MAE=0.375 | MAPE=0.30%
16:11:53 |  Iter-96 | MAE=1.863 | MAPE=1.48%
16:16:41 |  Iter-97 | MAE=3.900 | MAPE=3.00%
16:21:24 |  Iter-98 | MAE=0.837 | MAPE=0.65%
16:26:04 |  Iter-99 | MAE=0.501 | MAPE=0.38%
16:30:44 |  Iter-100 | MAE=0.552 | MAPE=0.41%
16:30:44 | 
 OVERALL: MAE=3.281, MAPE=2.87%, R2=0.9628 (30705.2s)
16:30:44 | Saved model checkpoint: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/GUMNet_Patch/XANG_H1_seed2025/model_checkpoint.pth
16:30:44 | Saved processor/scaler: /data/quyhv/oil_forecast_tail_risk/results_v4/walkforward/GUMNet_Patch/XANG_H1_seed2025/processor.pkl
