Concurrent run started: 2026-08-17T01:54:25.428070
GPU: 2 | Models: 47 | Jobs: 658

[ 153/658]  23.3% | OK:153  FAIL:0    SKIP:0   | OK           | 2221s | ETA:14720m | UniTS|XANG|H7|s2025
[ 154/658]  23.4% | OK:154  FAIL:0    SKIP:0   | OK           | 2192s | ETA:14606m | CARD|XANG|H7|s2025
[ 155/658]  23.6% | OK:155  FAIL:0    SKIP:0   | OK           | 2274s | ETA:14484m | TimeXer|XANG|H7|s2025
[ 156/658]  23.7% | OK:156  FAIL:0    SKIP:0   | OK           | 2760s | ETA:14373m | iTransformer|XANG|H7|s2025
[ 157/658]  23.9% | OK:157  FAIL:0    SKIP:0   | OK           | 2282s | ETA:14279m | TimeMixer|XANG|H7|s2025
[ 158/658]  24.0% | OK:158  FAIL:0    SKIP:0   | OK           | 2995s | ETA:14193m | TimesNet|XANG|H7|s2025
[ 159/658]  24.2% | OK:159  FAIL:0    SKIP:0   | OK           | 3597s | ETA:14079m | Crossformer|XANG|H7|s2025
[ 160/658]  24.3% | OK:160  FAIL:0    SKIP:0   | OK           | 2061s | ETA:13998m | CoST|XANG|H7|s2025
[ 161/658]  24.5% | OK:161  FAIL:0    SKIP:0   | OK           | 2440s | ETA:13892m | TTM|XANG|H7|s2025
[ 162/658]  24.6% | OK:162  FAIL:0    SKIP:0   | OK           | 2663s | ETA:13800m | FITS|XANG|H7|s2025
[ 163/658]  24.8% | OK:163  FAIL:0    SKIP:0   | OK           | 3177s | ETA:13750m | S_Mamba|XANG|H7|s2025
[ 164/658]  24.9% | OK:164  FAIL:0    SKIP:0   | OK           | 2533s | ETA:13674m | Chronos|XANG|H7|s2025
[ 165/658]  25.1% | OK:165  FAIL:0    SKIP:0   | OK           | 3321s | ETA:13566m | MambaFormer|XANG|H7|s2025
[ 166/658]  25.2% | OK:166  FAIL:0    SKIP:0   | OK           | 2465s | ETA:13460m | TimesFM|XANG|H7|s2025
[ 167/658]  25.4% | OK:167  FAIL:0    SKIP:0   | OK           | 4584s | ETA:13356m | TimeMachine|XANG|H7|s2025
[ 168/658]  25.5% | OK:168  FAIL:0    SKIP:0   | OK           | 4018s | ETA:13280m | BiMamba|XANG|H7|s2025
[ 169/658]  25.7% | OK:169  FAIL:0    SKIP:0   | OK           | 3314s | ETA:13201m | Moirai|XANG|H7|s2025
[ 170/658]  25.8% | OK:170  FAIL:0    SKIP:0   | OK           | 2292s | ETA:13107m | Lag_Llama|XANG|H7|s2025
[ 171/658]  26.0% | OK:171  FAIL:0    SKIP:0   | OK           | 2341s | ETA:13049m | Gated_TabNet|XANG|H7|s2025
[ 172/658]  26.1% | OK:172  FAIL:0    SKIP:0   | OK           | 2643s | ETA:12952m | TEMPO|XANG|H7|s2025
[ 173/658]  26.3% | OK:173  FAIL:0    SKIP:0   | OK           | 2724s | ETA:12856m | GPT4TS|XANG|H7|s2025
[ 174/658]  26.4% | OK:174  FAIL:0    SKIP:0   | OK           | 3758s | ETA:12807m | Time_MoE|XANG|H7|s2025
[ 175/658]  26.6% | OK:175  FAIL:0    SKIP:0   | OK           | 5074s | ETA:12800m | GUMNet|XANG|H7|s2025
[ 176/658]  26.7% | OK:176  FAIL:0    SKIP:0   | OK           | 10437s | ETA:12971m | GUMNet_Mamba|XANG|H7|s2025
[ 177/658]  26.9% | OK:177  FAIL:0    SKIP:0   | OK           | 10060s | ETA:12912m | GUMNet_Patch|XANG|H7|s2025
[ 178/658]  27.1% | OK:178  FAIL:0    SKIP:0   | OK           | 12056s | ETA:12854m | GUMNet_iTrans|XANG|H7|s2025
[ 179/658]  27.2% | OK:179  FAIL:0    SKIP:0   | OK           | 10948s | ETA:12759m | GUMNet_Fourier|XANG|H7|s2025
[ 180/658]  27.4% | OK:180  FAIL:0    SKIP:0   | OK           | 11408s | ETA:12672m | GUMNet_Wavelet|XANG|H7|s2025
[ 181/658]  27.5% | OK:181  FAIL:0    SKIP:0   | OK           | 12153s | ETA:12667m | GUMNet_Diffusion|XANG|H7|s2025
[ 182/658]  27.7% | OK:182  FAIL:0    SKIP:0   | OK           | 11336s | ETA:12623m | GUMNet_Graph|XANG|H7|s2025
[ 183/658]  27.8% | OK:183  FAIL:0    SKIP:0   | OK           | 2351s | ETA:12578m | GUMNetHet|XANG|H7|s2025
[ 184/658]  28.0% | OK:184  FAIL:0    SKIP:0   | OK           | 3896s | ETA:12601m | DLinear|XANG|H10|s2025
[ 185/658]  28.1% | OK:185  FAIL:0    SKIP:0   | OK           | 9941s | ETA:12534m | GUMNet_RL|XANG|H7|s2025
[ 186/658]  28.3% | OK:186  FAIL:0    SKIP:0   | OK           | 5060s | ETA:12511m | RLinear|XANG|H10|s2025
[ 187/658]  28.4% | OK:187  FAIL:0    SKIP:0   | OK           | 10114s | ETA:12434m | GUMNet_Decomp|XANG|H7|s2025
