18:07:47 | ================================================================================
18:07:47 |  TimeMachine | XANG | H1 | walkforward | seed=2025
18:07:47 | ================================================================================
18:07:47 | Data: 4513 rows | Features: 15
18:17:40 |  Iter-01 | MAE=0.262 | MAPE=0.34%
18:24:21 |  Iter-02 | MAE=0.255 | MAPE=0.33%
18:36:09 |  Iter-03 | MAE=0.308 | MAPE=0.39%
18:45:14 |  Iter-04 | MAE=2.521 | MAPE=3.35%
18:52:12 |  Iter-05 | MAE=0.412 | MAPE=0.55%
18:58:48 |  Iter-06 | MAE=0.841 | MAPE=1.13%
19:09:27 |  Iter-07 | MAE=1.245 | MAPE=1.70%
19:17:09 |  Iter-08 | MAE=0.465 | MAPE=0.63%
19:24:31 |  Iter-09 | MAE=1.239 | MAPE=1.68%
19:33:30 |  Iter-10 | MAE=0.814 | MAPE=1.10%
19:43:38 |  Iter-11 | MAE=0.422 | MAPE=0.57%
19:50:32 |  Iter-12 | MAE=0.590 | MAPE=0.81%
19:55:34 |  Iter-13 | MAE=0.394 | MAPE=0.54%
20:03:13 |  Iter-14 | MAE=0.346 | MAPE=0.48%
20:09:37 |  Iter-15 | MAE=0.178 | MAPE=0.24%
20:16:21 |  Iter-16 | MAE=0.369 | MAPE=0.51%
20:22:59 |  Iter-17 | MAE=0.584 | MAPE=0.81%
20:28:48 |  Iter-18 | MAE=1.367 | MAPE=1.93%
20:34:06 |  Iter-19 | MAE=0.360 | MAPE=0.50%
20:39:36 |  Iter-20 | MAE=0.714 | MAPE=1.02%
20:50:37 |  Iter-21 | MAE=1.019 | MAPE=1.44%
20:56:07 |  Iter-22 | MAE=0.634 | MAPE=0.88%
21:05:04 |  Iter-23 | MAE=1.186 | MAPE=1.64%
21:10:29 |  Iter-24 | MAE=0.359 | MAPE=0.49%
21:19:47 |  Iter-25 | MAE=1.475 | MAPE=2.03%
21:33:26 |  Iter-26 | MAE=1.908 | MAPE=2.65%
21:38:04 |  Iter-27 | MAE=0.520 | MAPE=0.73%
21:46:15 |  Iter-28 | MAE=0.357 | MAPE=0.50%
21:56:23 |  Iter-29 | MAE=0.507 | MAPE=0.71%
22:04:33 |  Iter-30 | MAE=0.449 | MAPE=0.62%
22:10:28 |  Iter-31 | MAE=0.451 | MAPE=0.62%
22:19:56 |  Iter-32 | MAE=0.643 | MAPE=0.89%
22:26:40 |  Iter-33 | MAE=0.626 | MAPE=0.86%
22:33:31 |  Iter-34 | MAE=1.422 | MAPE=1.99%
22:39:12 |  Iter-35 | MAE=0.719 | MAPE=0.98%
