08:46:46 | ================================================================================
08:46:46 |  FedFormer | DAU | H1 | walkforward | seed=123
08:46:46 | ================================================================================
08:46:47 | Data: 4513 rows | Features: 16
08:59:21 |  Iter-01 | MAE=1.069 | MAPE=1.30%
09:06:32 |  Iter-02 | MAE=0.415 | MAPE=0.50%
09:20:42 |  Iter-03 | MAE=1.259 | MAPE=1.55%
09:30:44 |  Iter-04 | MAE=1.114 | MAPE=1.39%
09:34:53 |  Iter-05 | MAE=0.035 | MAPE=0.04%
09:40:03 |  Iter-06 | MAE=0.414 | MAPE=0.52%
09:52:40 |  Iter-07 | MAE=1.326 | MAPE=1.68%
10:01:41 |  Iter-08 | MAE=0.121 | MAPE=0.15%
10:09:45 |  Iter-09 | MAE=0.544 | MAPE=0.68%
10:14:18 |  Iter-10 | MAE=0.354 | MAPE=0.44%
10:26:24 |  Iter-11 | MAE=0.397 | MAPE=0.49%
10:37:38 |  Iter-12 | MAE=0.790 | MAPE=0.98%
10:41:30 |  Iter-13 | MAE=0.934 | MAPE=1.18%
10:51:59 |  Iter-14 | MAE=0.110 | MAPE=0.14%
11:09:09 |  Iter-15 | MAE=0.718 | MAPE=0.89%
11:24:20 |  Iter-16 | MAE=0.468 | MAPE=0.58%
11:34:37 |  Iter-17 | MAE=0.248 | MAPE=0.31%
11:38:34 |  Iter-18 | MAE=1.057 | MAPE=1.35%
11:55:44 |  Iter-19 | MAE=0.387 | MAPE=0.49%
12:00:33 |  Iter-20 | MAE=1.940 | MAPE=2.51%
12:10:46 |  Iter-21 | MAE=0.395 | MAPE=0.51%
12:20:12 |  Iter-22 | MAE=1.658 | MAPE=2.08%
12:33:10 |  Iter-23 | MAE=0.735 | MAPE=0.92%
12:43:08 |  Iter-24 | MAE=0.489 | MAPE=0.60%
12:53:31 |  Iter-25 | MAE=0.446 | MAPE=0.54%
13:06:24 |  Iter-26 | MAE=1.983 | MAPE=2.43%
13:12:55 |  Iter-27 | MAE=0.870 | MAPE=1.07%
13:23:36 |  Iter-28 | MAE=0.138 | MAPE=0.17%
13:35:38 |  Iter-29 | MAE=0.318 | MAPE=0.39%
13:50:16 |  Iter-30 | MAE=0.547 | MAPE=0.65%
14:02:58 |  Iter-31 | MAE=1.316 | MAPE=1.54%
14:17:41 |  Iter-32 | MAE=0.343 | MAPE=0.41%
14:29:58 |  Iter-33 | MAE=0.836 | MAPE=0.97%
14:38:10 |  Iter-34 | MAE=1.176 | MAPE=1.40%
14:50:22 |  Iter-35 | MAE=0.086 | MAPE=0.10%
14:59:30 |  Iter-36 | MAE=1.451 | MAPE=1.64%
15:10:10 |  Iter-37 | MAE=0.666 | MAPE=0.75%
15:21:25 |  Iter-38 | MAE=2.285 | MAPE=2.63%
15:27:11 |  Iter-39 | MAE=1.856 | MAPE=2.15%
15:42:55 |  Iter-40 | MAE=1.723 | MAPE=1.96%
15:53:05 |  Iter-41 | MAE=0.118 | MAPE=0.13%
16:02:08 |  Iter-42 | MAE=2.073 | MAPE=2.33%
16:15:01 |  Iter-43 | MAE=1.152 | MAPE=1.32%
16:27:19 |  Iter-44 | MAE=0.656 | MAPE=0.74%
16:36:44 |  Iter-45 | MAE=1.344 | MAPE=1.51%
16:47:29 |  Iter-46 | MAE=0.536 | MAPE=0.60%
16:59:22 |  Iter-47 | MAE=0.581 | MAPE=0.67%
17:02:55 |  Iter-48 | MAE=0.491 | MAPE=0.57%
17:15:13 |  Iter-49 | MAE=0.381 | MAPE=0.44%
17:18:52 |  Iter-50 | MAE=0.669 | MAPE=0.77%
17:30:20 |  Iter-51 | MAE=3.056 | MAPE=3.35%
17:38:08 |  Iter-52 | MAE=0.399 | MAPE=0.43%
17:46:27 |  Iter-53 | MAE=1.029 | MAPE=1.12%
17:53:50 |  Iter-54 | MAE=0.264 | MAPE=0.29%
18:00:34 |  Iter-55 | MAE=0.097 | MAPE=0.11%
18:14:24 |  Iter-56 | MAE=1.034 | MAPE=1.12%
18:25:21 |  Iter-57 | MAE=0.430 | MAPE=0.46%
18:41:01 |  Iter-58 | MAE=21.826 | MAPE=19.01%
18:57:37 |  Iter-59 | MAE=13.912 | MAPE=11.08%
19:06:54 |  Iter-60 | MAE=18.382 | MAPE=12.85%
19:10:48 |  Iter-61 | MAE=11.809 | MAPE=7.74%
19:14:32 |  Iter-62 | MAE=15.742 | MAPE=10.15%
19:17:52 |  Iter-63 | MAE=22.543 | MAPE=12.19%
19:20:56 |  Iter-64 | MAE=18.748 | MAPE=11.65%
19:25:45 |  Iter-65 | MAE=8.705 | MAPE=5.30%
19:29:04 |  Iter-66 | MAE=36.294 | MAPE=18.71%
19:32:33 |  Iter-67 | MAE=13.042 | MAPE=6.79%
19:35:52 |  Iter-68 | MAE=7.180 | MAPE=3.77%
19:38:32 |  Iter-69 | MAE=12.294 | MAPE=6.22%
19:43:25 |  Iter-70 | MAE=18.598 | MAPE=9.38%
19:47:29 |  Iter-71 | MAE=16.372 | MAPE=7.31%
19:50:48 |  Iter-72 | MAE=2.369 | MAPE=1.07%
19:53:47 |  Iter-73 | MAE=21.209 | MAPE=8.75%
19:58:20 |  Iter-74 | MAE=5.367 | MAPE=2.45%
20:01:15 |  Iter-75 | MAE=21.257 | MAPE=10.36%
20:05:09 |  Iter-76 | MAE=1.061 | MAPE=0.49%
20:08:33 |  Iter-77 | MAE=18.585 | MAPE=7.83%
20:11:47 |  Iter-78 | MAE=12.024 | MAPE=4.78%
20:15:01 |  Iter-79 | MAE=14.154 | MAPE=5.94%
20:18:15 |  Iter-80 | MAE=3.103 | MAPE=1.26%
20:22:49 |  Iter-81 | MAE=50.373 | MAPE=17.23%
20:28:32 |  Iter-82 | MAE=23.218 | MAPE=8.68%
20:32:56 |  Iter-83 | MAE=21.749 | MAPE=8.99%
20:38:05 |  Iter-84 | MAE=66.883 | MAPE=35.02%
20:40:54 |  Iter-85 | MAE=9.117 | MAPE=4.35%
20:43:34 |  Iter-86 | MAE=0.452 | MAPE=0.25%
20:47:08 |  Iter-87 | MAE=16.609 | MAPE=8.79%
20:50:27 |  Iter-88 | MAE=9.925 | MAPE=5.57%
20:54:02 |  Iter-89 | MAE=17.145 | MAPE=10.31%
20:56:46 |  Iter-90 | MAE=1.983 | MAPE=1.19%
20:59:30 |  Iter-91 | MAE=1.132 | MAPE=0.67%
21:02:25 |  Iter-92 | MAE=6.842 | MAPE=4.73%
21:06:24 |  Iter-93 | MAE=1.378 | MAPE=0.97%
21:09:03 |  Iter-94 | MAE=10.645 | MAPE=6.63%
21:12:57 |  Iter-95 | MAE=2.841 | MAPE=1.72%
21:15:56 |  Iter-96 | MAE=3.613 | MAPE=2.18%
21:19:25 |  Iter-97 | MAE=0.424 | MAPE=0.26%
21:22:05 |  Iter-98 | MAE=6.956 | MAPE=4.35%
21:24:59 |  Iter-99 | MAE=0.880 | MAPE=0.53%
21:27:49 |  Iter-100 | MAE=8.518 | MAPE=4.96%
21:27:49 | 
