05:19:38 | ================================================================================
05:19:38 |  FedFormer | XANG | H1 | walkforward | seed=9999
05:19:38 | ================================================================================
05:19:38 | Data: 4513 rows | Features: 15
05:25:47 |  Iter-01 | MAE=0.105 | MAPE=0.13%
05:30:10 |  Iter-02 | MAE=0.218 | MAPE=0.28%
05:34:22 |  Iter-03 | MAE=0.749 | MAPE=0.96%
05:40:29 |  Iter-04 | MAE=2.797 | MAPE=3.72%
05:46:10 |  Iter-05 | MAE=0.400 | MAPE=0.54%
05:51:52 |  Iter-06 | MAE=0.635 | MAPE=0.85%
05:56:19 |  Iter-07 | MAE=1.279 | MAPE=1.74%
06:02:20 |  Iter-08 | MAE=0.437 | MAPE=0.59%
06:06:26 |  Iter-09 | MAE=1.046 | MAPE=1.42%
06:13:35 |  Iter-10 | MAE=1.120 | MAPE=1.52%
06:20:17 |  Iter-11 | MAE=0.317 | MAPE=0.43%
06:26:00 |  Iter-12 | MAE=0.597 | MAPE=0.82%
06:31:13 |  Iter-13 | MAE=0.710 | MAPE=0.98%
06:37:19 |  Iter-14 | MAE=0.220 | MAPE=0.30%
06:42:08 |  Iter-15 | MAE=0.235 | MAPE=0.32%
06:48:56 |  Iter-16 | MAE=0.407 | MAPE=0.56%
06:50:22 |  Iter-17 | MAE=0.587 | MAPE=0.81%
06:55:01 |  Iter-18 | MAE=1.222 | MAPE=1.73%
07:03:01 |  Iter-19 | MAE=0.314 | MAPE=0.43%
07:08:15 |  Iter-20 | MAE=0.894 | MAPE=1.27%
07:13:53 |  Iter-21 | MAE=0.964 | MAPE=1.37%
07:23:30 |  Iter-22 | MAE=0.967 | MAPE=1.33%
07:27:39 |  Iter-23 | MAE=1.297 | MAPE=1.79%
07:31:49 |  Iter-24 | MAE=0.096 | MAPE=0.13%
07:34:19 |  Iter-25 | MAE=1.544 | MAPE=2.13%
07:39:33 |  Iter-26 | MAE=1.976 | MAPE=2.74%
07:45:10 |  Iter-27 | MAE=0.149 | MAPE=0.21%
07:54:22 |  Iter-28 | MAE=0.603 | MAPE=0.85%
07:56:20 |  Iter-29 | MAE=0.608 | MAPE=0.85%
08:01:55 |  Iter-30 | MAE=0.278 | MAPE=0.38%
08:09:48 |  Iter-31 | MAE=0.024 | MAPE=0.03%
08:12:14 |  Iter-32 | MAE=0.631 | MAPE=0.88%
08:16:45 |  Iter-33 | MAE=0.463 | MAPE=0.63%
08:19:50 |  Iter-34 | MAE=0.984 | MAPE=1.38%
08:23:10 |  Iter-35 | MAE=0.102 | MAPE=0.14%
08:28:03 |  Iter-36 | MAE=0.446 | MAPE=0.60%
08:34:35 |  Iter-37 | MAE=1.613 | MAPE=2.17%
08:38:09 |  Iter-38 | MAE=3.459 | MAPE=4.82%
08:41:15 |  Iter-39 | MAE=2.142 | MAPE=2.98%
08:45:50 |  Iter-40 | MAE=0.992 | MAPE=1.34%
08:51:24 |  Iter-41 | MAE=0.633 | MAPE=0.85%
08:57:47 |  Iter-42 | MAE=1.185 | MAPE=1.59%
09:00:46 |  Iter-43 | MAE=1.494 | MAPE=1.97%
09:05:20 |  Iter-44 | MAE=1.595 | MAPE=2.06%
09:08:59 |  Iter-45 | MAE=0.235 | MAPE=0.31%
09:11:24 |  Iter-46 | MAE=0.744 | MAPE=0.98%
09:16:52 |  Iter-47 | MAE=2.129 | MAPE=2.93%
09:23:55 |  Iter-48 | MAE=0.070 | MAPE=0.10%
09:29:03 |  Iter-49 | MAE=0.476 | MAPE=0.65%
09:34:31 |  Iter-50 | MAE=0.214 | MAPE=0.29%
09:37:05 |  Iter-51 | MAE=3.109 | MAPE=4.03%
09:41:55 |  Iter-52 | MAE=1.227 | MAPE=1.55%
09:46:09 |  Iter-53 | MAE=0.030 | MAPE=0.04%
09:55:15 |  Iter-54 | MAE=1.514 | MAPE=1.89%
10:03:29 |  Iter-55 | MAE=0.830 | MAPE=1.03%
10:11:27 |  Iter-56 | MAE=0.937 | MAPE=1.16%
10:17:00 |  Iter-57 | MAE=0.064 | MAPE=0.08%
10:23:02 |  Iter-58 | MAE=10.307 | MAPE=11.26%
