03:45:59 | ================================================================================
03:45:59 |  MambaFormer | DAU | H1 | walkforward | seed=123
03:45:59 | ================================================================================
03:45:59 | Data: 4513 rows | Features: 16
03:52:13 |  Iter-01 | MAE=1.331 | MAPE=1.61%
03:57:07 |  Iter-02 | MAE=0.221 | MAPE=0.27%
04:01:49 |  Iter-03 | MAE=1.030 | MAPE=1.26%
04:08:01 |  Iter-04 | MAE=1.101 | MAPE=1.38%
04:15:03 |  Iter-05 | MAE=0.533 | MAPE=0.67%
04:23:44 |  Iter-06 | MAE=0.285 | MAPE=0.36%
04:29:28 |  Iter-07 | MAE=1.273 | MAPE=1.61%
04:35:52 |  Iter-08 | MAE=0.425 | MAPE=0.54%
04:41:29 |  Iter-09 | MAE=0.330 | MAPE=0.41%
04:48:05 |  Iter-10 | MAE=0.374 | MAPE=0.46%
04:56:01 |  Iter-11 | MAE=0.554 | MAPE=0.68%
05:01:38 |  Iter-12 | MAE=0.577 | MAPE=0.72%
05:07:23 |  Iter-13 | MAE=0.764 | MAPE=0.96%
05:16:25 |  Iter-14 | MAE=0.370 | MAPE=0.46%
05:22:02 |  Iter-15 | MAE=0.836 | MAPE=1.04%
05:29:38 |  Iter-16 | MAE=0.486 | MAPE=0.61%
05:36:34 |  Iter-17 | MAE=0.430 | MAPE=0.54%
05:44:09 |  Iter-18 | MAE=1.376 | MAPE=1.76%
05:49:00 |  Iter-19 | MAE=0.095 | MAPE=0.12%
05:55:36 |  Iter-20 | MAE=1.912 | MAPE=2.47%
06:00:28 |  Iter-21 | MAE=0.450 | MAPE=0.58%
06:06:45 |  Iter-22 | MAE=1.447 | MAPE=1.82%
06:12:37 |  Iter-23 | MAE=0.836 | MAPE=1.05%
06:18:47 |  Iter-24 | MAE=1.201 | MAPE=1.48%
06:25:05 |  Iter-25 | MAE=0.324 | MAPE=0.39%
06:31:36 |  Iter-26 | MAE=2.135 | MAPE=2.61%
06:37:41 |  Iter-27 | MAE=1.207 | MAPE=1.48%
06:43:56 |  Iter-28 | MAE=0.516 | MAPE=0.63%
06:48:40 |  Iter-29 | MAE=0.574 | MAPE=0.70%
06:54:01 |  Iter-30 | MAE=1.115 | MAPE=1.33%
07:00:00 |  Iter-31 | MAE=1.723 | MAPE=2.02%
07:05:15 |  Iter-32 | MAE=0.963 | MAPE=1.14%
07:10:35 |  Iter-33 | MAE=0.908 | MAPE=1.06%
07:15:35 |  Iter-34 | MAE=1.054 | MAPE=1.25%
07:22:19 |  Iter-35 | MAE=2.116 | MAPE=2.44%
07:30:15 |  Iter-36 | MAE=0.910 | MAPE=1.03%
07:35:22 |  Iter-37 | MAE=0.389 | MAPE=0.44%
07:41:40 |  Iter-38 | MAE=2.522 | MAPE=2.90%
07:47:12 |  Iter-39 | MAE=1.787 | MAPE=2.07%
07:51:46 |  Iter-40 | MAE=0.699 | MAPE=0.80%
07:58:10 |  Iter-41 | MAE=0.339 | MAPE=0.39%
08:03:30 |  Iter-42 | MAE=1.583 | MAPE=1.78%
08:08:03 |  Iter-43 | MAE=1.491 | MAPE=1.71%
08:13:21 |  Iter-44 | MAE=0.322 | MAPE=0.37%
08:20:30 |  Iter-45 | MAE=0.098 | MAPE=0.11%
08:24:54 |  Iter-46 | MAE=0.115 | MAPE=0.13%
08:31:05 |  Iter-47 | MAE=0.814 | MAPE=0.94%
08:37:42 |  Iter-48 | MAE=0.573 | MAPE=0.66%
08:44:00 |  Iter-49 | MAE=0.697 | MAPE=0.81%
08:48:24 |  Iter-50 | MAE=0.789 | MAPE=0.91%
08:55:17 |  Iter-51 | MAE=3.062 | MAPE=3.35%
09:02:05 |  Iter-52 | MAE=0.426 | MAPE=0.46%
09:06:36 |  Iter-53 | MAE=0.786 | MAPE=0.86%
09:12:49 |  Iter-54 | MAE=1.105 | MAPE=1.20%
09:20:08 |  Iter-55 | MAE=1.062 | MAPE=1.15%
