19:09:33 | ================================================================================
19:09:33 |  MambaFormer | XANG | H1 | walkforward | seed=2025
19:09:33 | ================================================================================
19:09:33 | Data: 4513 rows | Features: 15
19:13:38 |  Iter-01 | MAE=0.095 | MAPE=0.12%
19:18:29 |  Iter-02 | MAE=0.213 | MAPE=0.27%
19:21:59 |  Iter-03 | MAE=0.288 | MAPE=0.37%
19:26:43 |  Iter-04 | MAE=2.586 | MAPE=3.44%
19:33:00 |  Iter-05 | MAE=0.421 | MAPE=0.57%
19:39:40 |  Iter-06 | MAE=0.780 | MAPE=1.05%
19:45:36 |  Iter-07 | MAE=1.354 | MAPE=1.85%
19:49:11 |  Iter-08 | MAE=0.452 | MAPE=0.62%
19:53:15 |  Iter-09 | MAE=1.456 | MAPE=1.97%
19:56:49 |  Iter-10 | MAE=0.690 | MAPE=0.93%
20:00:25 |  Iter-11 | MAE=0.028 | MAPE=0.04%
20:04:42 |  Iter-12 | MAE=0.625 | MAPE=0.86%
20:09:44 |  Iter-13 | MAE=0.472 | MAPE=0.65%
20:13:06 |  Iter-14 | MAE=0.060 | MAPE=0.08%
20:15:37 |  Iter-15 | MAE=0.198 | MAPE=0.27%
20:21:02 |  Iter-16 | MAE=0.265 | MAPE=0.37%
20:24:48 |  Iter-17 | MAE=0.615 | MAPE=0.85%
20:28:47 |  Iter-18 | MAE=1.093 | MAPE=1.54%
20:32:41 |  Iter-19 | MAE=0.118 | MAPE=0.17%
20:35:56 |  Iter-20 | MAE=1.272 | MAPE=1.81%
20:40:05 |  Iter-21 | MAE=1.638 | MAPE=2.32%
20:45:00 |  Iter-22 | MAE=0.770 | MAPE=1.06%
20:48:12 |  Iter-23 | MAE=1.350 | MAPE=1.87%
20:53:23 |  Iter-24 | MAE=0.147 | MAPE=0.20%
20:57:16 |  Iter-25 | MAE=1.615 | MAPE=2.23%
20:59:47 |  Iter-26 | MAE=1.686 | MAPE=2.34%
21:02:52 |  Iter-27 | MAE=0.693 | MAPE=0.97%
21:06:32 |  Iter-28 | MAE=0.422 | MAPE=0.59%
21:10:48 |  Iter-29 | MAE=0.615 | MAPE=0.86%
21:15:46 |  Iter-30 | MAE=0.128 | MAPE=0.18%
21:18:56 |  Iter-31 | MAE=0.947 | MAPE=1.30%
21:23:07 |  Iter-32 | MAE=0.629 | MAPE=0.88%
21:26:56 |  Iter-33 | MAE=0.609 | MAPE=0.83%
21:30:11 |  Iter-34 | MAE=0.880 | MAPE=1.23%
21:33:45 |  Iter-35 | MAE=0.510 | MAPE=0.69%
21:39:40 |  Iter-36 | MAE=0.466 | MAPE=0.62%
21:42:54 |  Iter-37 | MAE=1.591 | MAPE=2.14%
21:47:44 |  Iter-38 | MAE=3.233 | MAPE=4.51%
21:50:52 |  Iter-39 | MAE=2.128 | MAPE=2.96%
21:54:06 |  Iter-40 | MAE=1.461 | MAPE=1.98%
21:58:01 |  Iter-41 | MAE=0.463 | MAPE=0.62%
22:02:50 |  Iter-42 | MAE=1.249 | MAPE=1.68%
22:06:27 |  Iter-43 | MAE=1.331 | MAPE=1.76%
22:09:46 |  Iter-44 | MAE=0.996 | MAPE=1.28%
22:13:51 |  Iter-45 | MAE=0.484 | MAPE=0.64%
22:17:29 |  Iter-46 | MAE=1.056 | MAPE=1.39%
22:21:14 |  Iter-47 | MAE=1.984 | MAPE=2.73%
22:24:27 |  Iter-48 | MAE=0.565 | MAPE=0.77%
22:29:11 |  Iter-49 | MAE=0.663 | MAPE=0.91%
22:32:52 |  Iter-50 | MAE=0.376 | MAPE=0.52%
22:35:30 |  Iter-51 | MAE=3.074 | MAPE=3.99%
22:42:30 |  Iter-52 | MAE=2.099 | MAPE=2.66%
22:45:27 |  Iter-53 | MAE=0.590 | MAPE=0.75%
22:50:56 |  Iter-54 | MAE=1.900 | MAPE=2.37%
22:54:29 |  Iter-55 | MAE=0.925 | MAPE=1.15%
22:57:48 |  Iter-56 | MAE=1.013 | MAPE=1.26%
23:02:16 |  Iter-57 | MAE=0.719 | MAPE=0.89%
23:05:15 |  Iter-58 | MAE=10.837 | MAPE=11.84%
23:08:21 |  Iter-59 | MAE=6.617 | MAPE=6.81%
23:13:38 |  Iter-60 | MAE=1.016 | MAPE=0.98%
23:16:24 |  Iter-61 | MAE=15.328 | MAPE=14.11%
23:22:30 |  Iter-62 | MAE=16.203 | MAPE=13.79%
23:25:12 |  Iter-63 | MAE=18.864 | MAPE=13.16%
23:28:08 |  Iter-64 | MAE=11.094 | MAPE=9.02%
23:30:56 |  Iter-65 | MAE=2.195 | MAPE=1.80%
23:33:21 |  Iter-66 | MAE=14.105 | MAPE=10.30%
23:35:56 |  Iter-67 | MAE=11.543 | MAPE=8.10%
23:37:56 |  Iter-68 | MAE=2.579 | MAPE=1.76%
23:41:10 |  Iter-69 | MAE=1.260 | MAPE=0.87%
23:43:45 |  Iter-70 | MAE=2.636 | MAPE=1.80%
23:46:34 |  Iter-71 | MAE=7.529 | MAPE=4.76%
