15:08:09 | ================================================================================
15:08:09 |  DLinear | DAU | H1 | walkforward | seed=9999
15:08:09 | ================================================================================
15:08:09 | Data: 4513 rows | Features: 16
15:20:09 |  Iter-01 | MAE=1.392 | MAPE=1.69%
15:41:47 |  Iter-02 | MAE=0.327 | MAPE=0.40%
15:48:30 |  Iter-03 | MAE=1.145 | MAPE=1.41%
16:06:14 |  Iter-04 | MAE=1.335 | MAPE=1.67%
16:18:41 |  Iter-05 | MAE=0.063 | MAPE=0.08%
16:40:18 |  Iter-06 | MAE=0.517 | MAPE=0.64%
17:00:05 |  Iter-07 | MAE=1.253 | MAPE=1.59%
17:06:41 |  Iter-08 | MAE=0.251 | MAPE=0.32%
17:15:40 |  Iter-09 | MAE=0.422 | MAPE=0.53%
17:21:50 |  Iter-10 | MAE=0.453 | MAPE=0.56%
17:35:46 |  Iter-11 | MAE=0.562 | MAPE=0.69%
17:41:55 |  Iter-12 | MAE=0.660 | MAPE=0.82%
17:58:19 |  Iter-13 | MAE=1.037 | MAPE=1.31%
18:06:18 |  Iter-14 | MAE=0.047 | MAPE=0.06%
18:17:24 |  Iter-15 | MAE=0.729 | MAPE=0.91%
18:23:33 |  Iter-16 | MAE=0.337 | MAPE=0.42%
18:33:35 |  Iter-17 | MAE=0.471 | MAPE=0.59%
18:55:08 |  Iter-18 | MAE=1.355 | MAPE=1.74%
19:00:13 |  Iter-19 | MAE=0.105 | MAPE=0.13%
19:06:54 |  Iter-20 | MAE=1.798 | MAPE=2.33%
19:19:51 |  Iter-21 | MAE=0.306 | MAPE=0.40%
19:30:25 |  Iter-22 | MAE=1.435 | MAPE=1.80%
19:38:24 |  Iter-23 | MAE=0.983 | MAPE=1.23%
19:48:32 |  Iter-24 | MAE=0.758 | MAPE=0.93%
19:55:58 |  Iter-25 | MAE=0.374 | MAPE=0.45%
20:01:47 |  Iter-26 | MAE=1.527 | MAPE=1.87%
20:22:36 |  Iter-27 | MAE=0.945 | MAPE=1.16%
20:29:30 |  Iter-28 | MAE=0.017 | MAPE=0.02%
20:36:35 |  Iter-29 | MAE=0.474 | MAPE=0.57%
20:44:23 |  Iter-30 | MAE=0.579 | MAPE=0.69%
20:51:38 |  Iter-31 | MAE=1.934 | MAPE=2.27%
20:58:58 |  Iter-32 | MAE=0.553 | MAPE=0.66%
21:20:05 |  Iter-33 | MAE=0.702 | MAPE=0.82%
21:26:27 |  Iter-34 | MAE=1.371 | MAPE=1.63%
21:32:24 |  Iter-35 | MAE=0.751 | MAPE=0.87%
21:37:54 |  Iter-36 | MAE=1.602 | MAPE=1.81%
21:59:28 |  Iter-37 | MAE=0.358 | MAPE=0.40%
22:11:07 |  Iter-38 | MAE=2.369 | MAPE=2.72%
22:19:00 |  Iter-39 | MAE=1.380 | MAPE=1.60%
22:39:05 |  Iter-40 | MAE=1.564 | MAPE=1.78%
22:59:48 |  Iter-41 | MAE=0.087 | MAPE=0.10%
23:15:46 |  Iter-42 | MAE=1.821 | MAPE=2.05%
23:34:03 |  Iter-43 | MAE=1.529 | MAPE=1.75%
23:55:44 |  Iter-44 | MAE=0.329 | MAPE=0.37%
00:14:19 |  Iter-45 | MAE=1.237 | MAPE=1.39%
00:23:58 |  Iter-46 | MAE=0.072 | MAPE=0.08%
00:31:45 |  Iter-47 | MAE=0.585 | MAPE=0.67%
00:44:02 |  Iter-48 | MAE=0.672 | MAPE=0.78%
00:52:09 |  Iter-49 | MAE=0.733 | MAPE=0.85%
01:00:35 |  Iter-50 | MAE=0.968 | MAPE=1.12%
01:06:43 |  Iter-51 | MAE=4.130 | MAPE=4.53%
01:16:41 |  Iter-52 | MAE=0.529 | MAPE=0.57%
01:33:17 |  Iter-53 | MAE=1.084 | MAPE=1.19%
01:55:12 |  Iter-54 | MAE=0.343 | MAPE=0.37%
02:15:42 |  Iter-55 | MAE=0.265 | MAPE=0.29%
02:23:48 |  Iter-56 | MAE=0.825 | MAPE=0.89%
02:37:02 |  Iter-57 | MAE=0.030 | MAPE=0.03%
02:58:55 |  Iter-58 | MAE=22.201 | MAPE=19.33%
03:20:49 |  Iter-59 | MAE=13.477 | MAPE=10.73%
03:25:18 |  Iter-60 | MAE=13.838 | MAPE=9.67%
03:29:34 |  Iter-61 | MAE=12.342 | MAPE=8.09%
03:33:31 |  Iter-62 | MAE=1.749 | MAPE=1.13%
03:37:41 |  Iter-63 | MAE=25.393 | MAPE=13.73%
03:42:23 |  Iter-64 | MAE=20.841 | MAPE=12.95%
03:49:23 |  Iter-65 | MAE=3.726 | MAPE=2.27%
03:54:32 |  Iter-66 | MAE=28.568 | MAPE=14.73%
04:00:00 |  Iter-67 | MAE=2.604 | MAPE=1.36%
04:04:36 |  Iter-68 | MAE=3.083 | MAPE=1.62%
04:11:17 |  Iter-69 | MAE=9.901 | MAPE=5.01%
04:16:26 |  Iter-70 | MAE=1.157 | MAPE=0.58%
04:21:02 |  Iter-71 | MAE=14.596 | MAPE=6.52%
