03:57:03 | ================================================================================
03:57:03 |  TEMPO | DAU | H1 | walkforward | seed=123
03:57:03 | ================================================================================
03:57:03 | Data: 4513 rows | Features: 16
04:02:15 |  Iter-01 | MAE=1.230 | MAPE=1.49%
04:07:23 |  Iter-02 | MAE=0.634 | MAPE=0.77%
04:14:11 |  Iter-03 | MAE=1.502 | MAPE=1.84%
04:19:54 |  Iter-04 | MAE=1.108 | MAPE=1.39%
04:27:49 |  Iter-05 | MAE=0.246 | MAPE=0.31%
04:32:13 |  Iter-06 | MAE=0.178 | MAPE=0.22%
04:38:04 |  Iter-07 | MAE=1.289 | MAPE=1.63%
04:44:47 |  Iter-08 | MAE=0.137 | MAPE=0.17%
04:55:08 |  Iter-09 | MAE=0.483 | MAPE=0.60%
04:59:26 |  Iter-10 | MAE=0.268 | MAPE=0.33%
05:06:02 |  Iter-11 | MAE=0.282 | MAPE=0.35%
05:11:39 |  Iter-12 | MAE=0.799 | MAPE=0.99%
05:16:24 |  Iter-13 | MAE=0.932 | MAPE=1.17%
05:25:46 |  Iter-14 | MAE=0.213 | MAPE=0.27%
05:33:01 |  Iter-15 | MAE=0.633 | MAPE=0.79%
05:45:47 |  Iter-16 | MAE=0.336 | MAPE=0.42%
05:51:16 |  Iter-17 | MAE=0.520 | MAPE=0.66%
05:57:47 |  Iter-18 | MAE=1.325 | MAPE=1.70%
06:03:24 |  Iter-19 | MAE=0.238 | MAPE=0.30%
06:12:08 |  Iter-20 | MAE=1.852 | MAPE=2.40%
06:17:25 |  Iter-21 | MAE=0.354 | MAPE=0.46%
06:22:50 |  Iter-22 | MAE=1.496 | MAPE=1.88%
06:32:46 |  Iter-23 | MAE=0.835 | MAPE=1.04%
06:38:23 |  Iter-24 | MAE=0.855 | MAPE=1.05%
06:46:04 |  Iter-25 | MAE=0.207 | MAPE=0.25%
06:52:58 |  Iter-26 | MAE=1.498 | MAPE=1.83%
06:58:45 |  Iter-27 | MAE=1.083 | MAPE=1.33%
07:06:35 |  Iter-28 | MAE=0.252 | MAPE=0.31%
07:11:16 |  Iter-29 | MAE=0.389 | MAPE=0.47%
07:16:55 |  Iter-30 | MAE=0.846 | MAPE=1.01%
07:23:46 |  Iter-31 | MAE=1.668 | MAPE=1.95%
07:29:12 |  Iter-32 | MAE=0.427 | MAPE=0.51%
07:36:35 |  Iter-33 | MAE=0.411 | MAPE=0.48%
07:41:42 |  Iter-34 | MAE=1.203 | MAPE=1.43%
07:46:35 |  Iter-35 | MAE=0.808 | MAPE=0.93%
07:55:09 |  Iter-36 | MAE=1.545 | MAPE=1.74%
08:03:50 |  Iter-37 | MAE=0.248 | MAPE=0.28%
08:08:43 |  Iter-38 | MAE=2.185 | MAPE=2.51%
08:13:49 |  Iter-39 | MAE=1.800 | MAPE=2.09%
08:24:20 |  Iter-40 | MAE=1.255 | MAPE=1.43%
08:29:33 |  Iter-41 | MAE=0.413 | MAPE=0.47%
08:34:59 |  Iter-42 | MAE=2.412 | MAPE=2.72%
08:41:04 |  Iter-43 | MAE=1.617 | MAPE=1.85%
08:48:47 |  Iter-44 | MAE=0.168 | MAPE=0.19%
08:55:27 |  Iter-45 | MAE=0.965 | MAPE=1.08%
09:01:14 |  Iter-46 | MAE=0.693 | MAPE=0.78%
09:06:31 |  Iter-47 | MAE=0.471 | MAPE=0.54%
09:17:28 |  Iter-48 | MAE=0.275 | MAPE=0.32%
09:24:32 |  Iter-49 | MAE=0.706 | MAPE=0.82%
