14:05:31 | ================================================================================
14:05:31 |  iTransformer | DAU | H1 | walkforward | seed=123
14:05:31 | ================================================================================
14:05:32 | Data: 4513 rows | Features: 16
14:09:56 |  Iter-01 | MAE=1.074 | MAPE=1.30%
14:13:58 |  Iter-02 | MAE=0.900 | MAPE=1.09%
14:17:53 |  Iter-03 | MAE=0.839 | MAPE=1.03%
14:22:08 |  Iter-04 | MAE=0.674 | MAPE=0.84%
14:26:10 |  Iter-05 | MAE=0.470 | MAPE=0.59%
14:30:05 |  Iter-06 | MAE=0.272 | MAPE=0.34%
14:34:06 |  Iter-07 | MAE=1.276 | MAPE=1.62%
14:39:26 |  Iter-08 | MAE=1.199 | MAPE=1.51%
14:44:07 |  Iter-09 | MAE=0.796 | MAPE=1.00%
14:50:19 |  Iter-10 | MAE=0.521 | MAPE=0.64%
14:54:14 |  Iter-11 | MAE=0.288 | MAPE=0.36%
14:58:35 |  Iter-12 | MAE=0.596 | MAPE=0.74%
15:02:30 |  Iter-13 | MAE=0.426 | MAPE=0.54%
15:06:44 |  Iter-14 | MAE=0.145 | MAPE=0.18%
15:10:52 |  Iter-15 | MAE=0.703 | MAPE=0.88%
15:15:20 |  Iter-16 | MAE=0.235 | MAPE=0.29%
15:19:22 |  Iter-17 | MAE=0.466 | MAPE=0.59%
15:23:23 |  Iter-18 | MAE=1.444 | MAPE=1.85%
15:27:05 |  Iter-19 | MAE=0.455 | MAPE=0.57%
15:31:01 |  Iter-20 | MAE=1.119 | MAPE=1.45%
15:34:42 |  Iter-21 | MAE=0.123 | MAPE=0.16%
15:38:51 |  Iter-22 | MAE=0.874 | MAPE=1.10%
15:42:46 |  Iter-23 | MAE=0.190 | MAPE=0.24%
15:46:41 |  Iter-24 | MAE=0.680 | MAPE=0.84%
15:50:49 |  Iter-25 | MAE=0.087 | MAPE=0.11%
15:54:57 |  Iter-26 | MAE=1.808 | MAPE=2.21%
15:58:37 |  Iter-27 | MAE=1.495 | MAPE=1.83%
16:03:08 |  Iter-28 | MAE=0.194 | MAPE=0.24%
16:06:54 |  Iter-29 | MAE=0.640 | MAPE=0.78%
16:11:38 |  Iter-30 | MAE=0.584 | MAPE=0.70%
16:16:02 |  Iter-31 | MAE=2.306 | MAPE=2.70%
16:20:08 |  Iter-32 | MAE=0.024 | MAPE=0.03%
16:24:00 |  Iter-33 | MAE=0.152 | MAPE=0.18%
16:28:24 |  Iter-34 | MAE=1.102 | MAPE=1.31%
16:32:11 |  Iter-35 | MAE=0.438 | MAPE=0.51%
16:36:03 |  Iter-36 | MAE=2.059 | MAPE=2.33%
16:40:08 |  Iter-37 | MAE=0.516 | MAPE=0.58%
16:44:04 |  Iter-38 | MAE=1.980 | MAPE=2.28%
16:48:04 |  Iter-39 | MAE=1.882 | MAPE=2.18%
16:51:52 |  Iter-40 | MAE=1.184 | MAPE=1.35%
16:55:46 |  Iter-41 | MAE=0.370 | MAPE=0.42%
16:59:34 |  Iter-42 | MAE=1.744 | MAPE=1.97%
17:03:37 |  Iter-43 | MAE=1.608 | MAPE=1.84%
17:07:48 |  Iter-44 | MAE=0.051 | MAPE=0.06%
17:12:18 |  Iter-45 | MAE=0.859 | MAPE=0.96%
17:16:15 |  Iter-46 | MAE=0.228 | MAPE=0.26%
17:20:19 |  Iter-47 | MAE=0.782 | MAPE=0.90%
17:24:26 |  Iter-48 | MAE=0.552 | MAPE=0.64%
17:29:09 |  Iter-49 | MAE=0.517 | MAPE=0.60%
