22:27:01 | ================================================================================
22:27:01 |  CoST | DAU | H1 | walkforward | seed=123
22:27:01 | ================================================================================
22:27:01 | Data: 4513 rows | Features: 16
22:29:46 |  Iter-01 | MAE=1.343 | MAPE=1.63%
22:32:56 |  Iter-02 | MAE=0.170 | MAPE=0.21%
22:35:47 |  Iter-03 | MAE=1.146 | MAPE=1.41%
22:38:34 |  Iter-04 | MAE=1.438 | MAPE=1.80%
22:42:58 |  Iter-05 | MAE=0.285 | MAPE=0.36%
22:45:34 |  Iter-06 | MAE=0.599 | MAPE=0.75%
22:48:31 |  Iter-07 | MAE=1.399 | MAPE=1.77%
22:51:12 |  Iter-08 | MAE=0.152 | MAPE=0.19%
22:54:08 |  Iter-09 | MAE=0.432 | MAPE=0.54%
22:57:16 |  Iter-10 | MAE=0.038 | MAPE=0.05%
23:00:01 |  Iter-11 | MAE=0.452 | MAPE=0.56%
23:02:57 |  Iter-12 | MAE=0.453 | MAPE=0.56%
23:06:48 |  Iter-13 | MAE=0.804 | MAPE=1.01%
23:10:29 |  Iter-14 | MAE=0.049 | MAPE=0.06%
23:13:09 |  Iter-15 | MAE=0.626 | MAPE=0.78%
23:15:55 |  Iter-16 | MAE=0.471 | MAPE=0.59%
23:19:01 |  Iter-17 | MAE=0.449 | MAPE=0.57%
23:23:11 |  Iter-18 | MAE=1.061 | MAPE=1.36%
23:26:22 |  Iter-19 | MAE=0.062 | MAPE=0.08%
23:29:28 |  Iter-20 | MAE=1.744 | MAPE=2.26%
23:32:13 |  Iter-21 | MAE=0.371 | MAPE=0.48%
23:35:19 |  Iter-22 | MAE=1.669 | MAPE=2.10%
23:38:45 |  Iter-23 | MAE=1.177 | MAPE=1.47%
23:41:41 |  Iter-24 | MAE=0.347 | MAPE=0.43%
23:44:47 |  Iter-25 | MAE=0.305 | MAPE=0.37%
23:47:52 |  Iter-26 | MAE=1.876 | MAPE=2.29%
23:51:28 |  Iter-27 | MAE=1.429 | MAPE=1.75%
23:54:09 |  Iter-28 | MAE=0.085 | MAPE=0.10%
23:56:50 |  Iter-29 | MAE=0.694 | MAPE=0.84%
23:59:30 |  Iter-30 | MAE=1.113 | MAPE=1.33%
00:02:21 |  Iter-31 | MAE=1.741 | MAPE=2.04%
00:05:02 |  Iter-32 | MAE=0.166 | MAPE=0.20%
00:07:58 |  Iter-33 | MAE=0.375 | MAPE=0.44%
00:10:53 |  Iter-34 | MAE=1.470 | MAPE=1.75%
00:13:49 |  Iter-35 | MAE=0.606 | MAPE=0.70%
00:17:14 |  Iter-36 | MAE=1.596 | MAPE=1.80%
00:20:05 |  Iter-37 | MAE=0.659 | MAPE=0.74%
00:23:21 |  Iter-38 | MAE=2.272 | MAPE=2.61%
00:27:02 |  Iter-39 | MAE=1.949 | MAPE=2.26%
00:30:12 |  Iter-40 | MAE=1.717 | MAPE=1.96%
00:33:03 |  Iter-41 | MAE=0.301 | MAPE=0.34%
00:36:09 |  Iter-42 | MAE=2.335 | MAPE=2.63%
00:39:10 |  Iter-43 | MAE=1.696 | MAPE=1.94%
00:43:50 |  Iter-44 | MAE=0.364 | MAPE=0.41%
00:47:44 |  Iter-45 | MAE=0.474 | MAPE=0.53%
00:50:33 |  Iter-46 | MAE=0.248 | MAPE=0.28%
00:53:16 |  Iter-47 | MAE=0.660 | MAPE=0.76%
00:56:04 |  Iter-48 | MAE=0.642 | MAPE=0.74%
00:59:08 |  Iter-49 | MAE=0.808 | MAPE=0.94%
01:02:06 |  Iter-50 | MAE=0.880 | MAPE=1.02%
01:05:15 |  Iter-51 | MAE=3.602 | MAPE=3.95%
01:08:13 |  Iter-52 | MAE=0.585 | MAPE=0.63%
01:11:47 |  Iter-53 | MAE=1.167 | MAPE=1.28%
01:14:30 |  Iter-54 | MAE=0.283 | MAPE=0.31%
01:18:35 |  Iter-55 | MAE=0.204 | MAPE=0.22%
01:22:14 |  Iter-56 | MAE=0.994 | MAPE=1.08%
01:25:43 |  Iter-57 | MAE=0.071 | MAPE=0.08%
