17:29:16 | ================================================================================
17:29:16 |  RLinear | DAU | H1 | walkforward | seed=777
17:29:16 | ================================================================================
17:29:16 | Data: 4513 rows | Features: 16
17:43:42 |  Iter-01 | MAE=1.817 | MAPE=2.20%
17:58:57 |  Iter-02 | MAE=0.069 | MAPE=0.08%
18:12:53 |  Iter-03 | MAE=1.029 | MAPE=1.26%
18:24:39 |  Iter-04 | MAE=1.093 | MAPE=1.37%
18:35:41 |  Iter-05 | MAE=0.266 | MAPE=0.34%
18:44:07 |  Iter-06 | MAE=0.125 | MAPE=0.16%
18:56:39 |  Iter-07 | MAE=1.592 | MAPE=2.02%
19:06:10 |  Iter-08 | MAE=0.368 | MAPE=0.46%
19:20:07 |  Iter-09 | MAE=0.545 | MAPE=0.68%
19:31:14 |  Iter-10 | MAE=0.830 | MAPE=1.02%
19:51:33 |  Iter-11 | MAE=0.105 | MAPE=0.13%
20:09:36 |  Iter-12 | MAE=0.253 | MAPE=0.31%
20:17:50 |  Iter-13 | MAE=0.047 | MAPE=0.06%
20:25:04 |  Iter-14 | MAE=0.256 | MAPE=0.32%
20:34:49 |  Iter-15 | MAE=0.785 | MAPE=0.98%
20:48:39 |  Iter-16 | MAE=0.693 | MAPE=0.86%
20:58:23 |  Iter-17 | MAE=0.545 | MAPE=0.69%
21:08:01 |  Iter-18 | MAE=1.376 | MAPE=1.76%
21:20:25 |  Iter-19 | MAE=0.264 | MAPE=0.33%
21:33:56 |  Iter-20 | MAE=1.253 | MAPE=1.62%
21:44:50 |  Iter-21 | MAE=0.548 | MAPE=0.71%
21:58:14 |  Iter-22 | MAE=1.400 | MAPE=1.76%
22:07:06 |  Iter-23 | MAE=0.951 | MAPE=1.19%
22:18:53 |  Iter-24 | MAE=1.144 | MAPE=1.41%
22:30:53 |  Iter-25 | MAE=0.723 | MAPE=0.88%
22:45:10 |  Iter-26 | MAE=1.276 | MAPE=1.56%
22:54:09 |  Iter-27 | MAE=2.168 | MAPE=2.66%
23:02:35 |  Iter-28 | MAE=0.220 | MAPE=0.27%
23:11:27 |  Iter-29 | MAE=0.245 | MAPE=0.30%
23:22:26 |  Iter-30 | MAE=0.612 | MAPE=0.73%
23:40:49 |  Iter-31 | MAE=1.708 | MAPE=2.00%
23:48:10 |  Iter-32 | MAE=1.017 | MAPE=1.21%
00:06:11 |  Iter-33 | MAE=0.591 | MAPE=0.69%
00:22:41 |  Iter-34 | MAE=1.461 | MAPE=1.74%
00:35:45 |  Iter-35 | MAE=0.757 | MAPE=0.87%
00:50:08 |  Iter-36 | MAE=1.938 | MAPE=2.19%
01:03:12 |  Iter-37 | MAE=0.797 | MAPE=0.90%
01:23:00 |  Iter-38 | MAE=1.706 | MAPE=1.96%
01:33:17 |  Iter-39 | MAE=1.338 | MAPE=1.55%
01:48:12 |  Iter-40 | MAE=0.762 | MAPE=0.87%
02:01:23 |  Iter-41 | MAE=0.077 | MAPE=0.09%
02:07:53 |  Iter-42 | MAE=2.188 | MAPE=2.46%
02:16:43 |  Iter-43 | MAE=1.139 | MAPE=1.30%
02:30:39 |  Iter-44 | MAE=0.128 | MAPE=0.15%
02:43:16 |  Iter-45 | MAE=1.338 | MAPE=1.50%
02:56:09 |  Iter-46 | MAE=0.169 | MAPE=0.19%
03:12:12 |  Iter-47 | MAE=1.025 | MAPE=1.18%
03:28:06 |  Iter-48 | MAE=0.733 | MAPE=0.85%
03:34:21 |  Iter-49 | MAE=0.514 | MAPE=0.60%
03:43:50 |  Iter-50 | MAE=0.735 | MAPE=0.85%
03:52:55 |  Iter-51 | MAE=3.530 | MAPE=3.87%
03:58:24 |  Iter-52 | MAE=0.623 | MAPE=0.67%
04:12:00 |  Iter-53 | MAE=1.127 | MAPE=1.23%
04:18:15 |  Iter-54 | MAE=0.715 | MAPE=0.77%
04:25:04 |  Iter-55 | MAE=0.658 | MAPE=0.71%
